underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRML,"CRML, CRMU, CRMX",10932.276736094398,183263.8432639056,3
BE,"BE, BEG, BEX",10319.709914169995,73303.97008582999,3
NVTS,"NVTS, NVTX",8603.106642259994,72907.59335774,2
AAOI,"AAOI, AAOX",7855.208041600003,136588.87195839998,2
ONDS,"ONDG, ONDL, ONDS",7199.797601519998,55672.882398480004,3
CRCL,"CCUP, CRCA, CRCG, CRCL",6623.974651470002,72847.11706347001,4
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",5925.000539960003,36419.1641877,5
RCAT,"RCAT, RCAX",5188.972260439998,58271.867739559995,2
LITE,"LITE, LITX",4857.8014527696105,39119.999332849606,2
EOSE,"EOSE, EOSU",4595.428364000003,52072.57163599999,2
IBIT,"BITU, BITX, BTCL, IBIT",3498.984474999293,8485.425357499293,4
MARA,"MARA, MRAL",3048.2501814139987,4704.991702885999,2
IONQ,"IONL, IONQ, IONX, QPUX",2954.122056732599,33446.068795787396,4
OKLO,"OKLL, OKLO",2910.9524985200005,32267.927501479997,2
PL,"PL, PLU",2826.949647825002,21638.770352175,2
KEEL,"KEEL, KEEX",2511.594669599999,36558.965330399995,2
LUNR,"LUNL, LUNR",2125.58206986,46592.01793014,2
SOXX,"SOXL, SOXX",2105.5968435829973,10128.432137302996,2
UUUU,"UUUG, UUUU",2039.1229050166003,27065.2770949834,2
RGTI,"RGTI, RGTU, RGTX",1979.8430824799998,25911.91691752,3
FLY,"FLY, FLYT",1933.2439802500012,61924.89601975,2
RDW,"RDW, RDWU",1733.5886365399992,11972.59136346,2
RIOT,"RIOT, RIOX",1698.2114395100057,7632.829148810006,2
BMNR,"BMNG, BMNR, BMNU",1695.6311570399994,38547.08884296,3
HIMS,"HIMS, HIMZ",1580.3180833600027,16440.449990240002,2
USAR,"USAR, USGG",1526.2344510000003,18146.085549,2
MU,"MU, MULL, MUU",1477.1210545899976,17633.48742559,3
SNDK,"SNDK, SNDU, SNXX",1472.7966911733529,68662.31218685336,3
QUBT,"QUBT, QUBX",1441.506167200001,18735.2538328,2
BBAI,"BAIG, BBAI",1358.2449483948003,17015.0750516052,2
BULL,"BULG, BULL",1350.5225292239998,3333.557470776,2
CIFR,"CIFG, CIFR, CIFU",1341.5939765249968,27307.986023475,3
CVNA,CVNA,1288.58,1288.58,1
AMD,"AMD, AMDG, AMDL, AMUU",1221.7503545114587,16227.677158855458,4
OPEN,"OPEG, OPEN, OPEX",1179.2839976076011,18193.696002392397,3
SMCI,"SMCI, SMCL, SMCX",1164.875673061195,11836.395931941195,3
APP,"APP, APPX",1148.7752805999999,8422.624719399999,2
ETHA,"ETHA, ETHT, ETHU, ETU",1074.6552052599982,20972.54479474,4
ACHR,"ACHR, ARCX",988.2485370559998,8700.151462943999,2
ORCL,"ORCL, ORCU, ORCX",863.8925066999998,6500.1074933,3
PLUG,"PLUG, PLUL",863.3878849543999,8288.8321150456,2
PONY,"PONX, PONY",814.9804837600009,8431.21951624,2
FIG,"FIG, FIGG",814.0615560800002,8817.25844392,2
UEC,"UEC, UECG",789.6532870400006,12667.926712960001,2
EWY,"EWY, KORU",746.6669819600002,10791.853018040001,2
QS,"QS, QSU",719.6911295999998,4861.868870400001,2
COIN,"COIA, COIG, COIN, CONL, CONX",705.840513077138,17736.368252284738,5
XRPZ,"UXRP, XRPT, XRPZ, XXRP",679.9119709700008,23991.16802903,4
HUT,"HUT, HUTG",653.3791576106996,32843.900842389296,2
AVAV,"AVAV, AVXX",585.8370507999998,7863.9029492,2
U,"U, UNX",584.0265018127989,8337.1134981872,2
