symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3118.466608,0.0,0.0,0.0,-285.54,34.89773262918322,0.0,0.0,2867.8243406291836
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2898.025888,0.0,0.0,-25.53,-55.92,2.332460074866064,0.0,0.0,2818.908348074866
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1605.627687,0.0,0.0,-29.37,-30.59,10.90511220162389,0.0,0.0,1556.572799201624
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1339.474204,0.0,0.0,0.0,-192.45,12.062127779812345,0.0,0.0,1159.0863317798123
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,842.445835,0.0,0.0,-15.54,-121.71000000000001,11.623878177811534,0.0,0.0,716.8197131778115
SDS,PROSHARES ULTRASHORT S&P500,0.0,722.15656,0.0,0.0,-26.99,-70.3,21.15006467716228,0.0,0.0,646.0166246771623
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,533.591913,0.0,0.0,0.0,-71.12,15.88702501141372,0.0,0.0,478.35893801141367
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,283.031216,0.0,0.0,-26.13,-82.27,13.196937083548038,0.0,0.0,187.82815308354805
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,22.572349,0.0,0.0,-16.65,-1.63,0.5361556161688495,0.0,0.0,5.324324346168851
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,9.502059,0.0,0.0,-146.33,-44.33,2.5578041589176745,0.0,0.0,-18.71562189108232
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,16.94934,0.0,0.0,-166.12,-8.24,0.7526858696386917,0.0,0.0,-52.23411187036132
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,106.497545,0.0,0.0,-1.46,-15.97,6.4146372182114275,0.0,0.0,-284.1970470017886
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-2106.537632,0.0,0.0,0.0,-498.73,22.106460683060966,0.0,0.0,-2583.161171316939
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-3293.375048,0.0,0.0,-90.65,-278.79,30.30431515698456,0.0,0.0,-3635.916691143015
