underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
LITE,589.137391,0.1911157680123992,0.0,0.8088842319876007,17791.8,0.9628648557222991,0.0,0.0,0.9628648557222991,0.0,0.0,0.0,0.0,0.0,0.7717490877098998,0.0,0.8088842319876007,0.8088842319876007
CVNA,-1590.324858,0.20188439700538216,0.7981156029946179,0.0,1288.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20188439700538216,0.7981156029946179,0.0,0.7981156029946179
BULL,354.38236200000006,1.0,0.0,0.0,2342.04,0.4233563349797613,0.0,0.0,0.4233563349797613,0.0,0.0,0.0,0.0,0.0,0.5766436650202387,0.0,0.0,0.5766436650202387
HIMS,1184.19472831,0.029063566947362906,0.9709364330526371,0.0,15589.800000000001,0.4765979007710169,0.42203337843974903,0.0,0.4765979007710169,0.42203337843974903,0.0,0.0,0.0,0.0,0.447534333823654,0.5489030546128881,0.0,0.5489030546128881
AMD,42307.28856283,0.7446895512653198,0.249875036676598,0.005435412058082252,35168.4,0.2133438940120108,0.7402467477874001,0.0,0.2133438940120108,0.7402467477874001,0.0,0.0,0.0,0.0,0.531345657253309,0.4903717111108021,0.005435412058082252,0.531345657253309
BE,5790.26347,0.4916707995672602,0.0,0.5083292004327398,20905.92,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5083292004327398,0.0,0.5083292004327398,0.5083292004327398
CRCL,-3651.2113339999996,0.6238260112692576,0.0,0.3761739887307423,30407.839999999997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37617398873074237,0.0,0.3761739887307423,0.37617398873074237
HOOD,1796.7074005900001,0.04851994829507697,0.951480051704923,0.0,60133.96,0.2535519334477557,0.647918042253828,0.0,0.2535519334477557,0.647918042253828,0.0,0.0,0.0,0.0,0.2050319851526787,0.303562009451095,0.0,0.303562009451095
SMCI,5470.26781406,0.46638624565685094,0.5336137543431491,0.0,31906.059999999998,0.16723343870850868,0.7962610050675014,0.0,0.16723343870850868,0.7962610050675014,0.0,0.0,0.0,0.0,0.29915280694834223,0.26264725072435235,0.0,0.29915280694834223
ASML,1534.0611250000002,0.7140332827350669,0.285966717264933,0.0,1899.48,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28596671726493306,0.285966717264933,0.0,0.28596671726493306
ASTS,-1068.590068,0.7317502287900463,0.0,0.2682497712099538,5951.16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26824977120995375,0.0,0.2682497712099538,0.2682497712099538
QS,150.39684899999997,1.0,0.0,0.0,2790.78,0.742118286070561,0.0,0.0,0.742118286070561,0.0,0.0,0.0,0.0,0.0,0.25788171392943904,0.0,0.0,0.25788171392943904
