underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
COIN,3078.39524913,9604.226304173286,-4.8,0.0,-4877.96,-1002.5500000000001,518.4472951012016,0.0,0.0,7315.7588484044845
MSTR,2905.2280765699998,20841.84464721225,-0.37,0.0,-15393.27,-1835.45,635.4081623501393,0.0,0.0,7153.390886132387
SMCI,12257.74186175,1558.9832920000008,0.0,0.0,-6780.469999999999,-1364.5300000000002,495.54396493026087,0.0,0.0,6167.269118680261
GDX,2121.63620452,2328.068613,0.0,0.0,-10.84,-49.78,5.154373910350831,0.0,0.0,4394.239191430351
MARA,5107.1976525499995,12108.918689,-9.29,0.0,-12469.900000000001,-1103.42,378.2211964559202,0.0,0.0,4011.727538005918
CRML,1492.9995200199999,3521.3742930000008,0.0,0.0,0.0,-1192.45,165.2504714224579,0.0,0.0,3987.174284442458
IREN,421.59407826,4023.0563501289835,0.0,0.0,0.0,-730.46,119.30885645387639,0.0,0.0,3833.49928484286
CRWV,69.36790113,4630.646507857477,0.0,0.0,-789.3299999999999,-436.56,170.1066249872369,0.0,0.0,3644.2310339747137
AAOI,8640.65151567,-4748.131600000001,0.0,0.0,0.0,-469.05,123.3258646680717,0.0,0.0,3546.7957803380705
IONQ,11059.98732649,4534.016516,0.0,0.0,-10879.33,-1951.17,546.2906819254463,0.0,0.0,3309.794524415447
QBTS,7236.060135039999,-42.81619583204463,0.0,0.0,-3290.92,-1072.85,305.8997102458855,0.0,0.0,3135.3736494538402
NVTS,1206.1177889399987,2240.6308200000003,0.0,0.0,0.0,-1051.96,61.7598844704353,0.0,0.0,2456.5484934104315
BLSH,2245.76861529,152.76992299999984,0.0,0.0,0.0,-71.86,7.237871887615007,0.0,0.0,2333.916410177615
HOOD,4279.30277959,2008.912779,0.0,0.0,-3588.1,-1393.0799999999997,464.3887526485836,0.0,0.0,1771.4243112385839
BE,3133.88545378,-1192.7351380000016,0.0,0.0,0.0,-249.72,60.33540156593431,0.0,0.0,1751.7657173459324
NBIS,2523.36058606,-826.1618400457046,0.0,0.0,0.0,-354.90999999999997,81.90406596306445,0.0,0.0,1424.192811977362
FLY,807.0481197500002,848.39967,0.0,0.0,0.0,-298.99,57.376320107326364,0.0,0.0,1413.8341098573264
RKLB,2951.76394965,-1638.8194519203228,0.0,0.0,0.0,-92.62,23.059651659657195,0.0,0.0,1243.3841493893344
RIOT,4854.89496376,928.6425900000002,0.0,0.0,-4273.68,-723.52,451.9850221622839,0.0,0.0,1238.3225759222832
QUBT,1421.8201053799994,82.35155600000007,0.0,0.0,0.0,-408.32,16.565422880434653,0.0,0.0,1112.4170842604335
XRPZ,-1179.00339278,2372.7647210000005,0.0,0.0,-13.38,-140.91000000000003,22.25103039766841,0.0,0.0,1061.7223586176697
TSLA,1238.87959933,459.750631,0.0,0.0,-402.9,-273.8,8.104298142380324,0.0,0.0,1030.0345284723805
BA,830.35836202,284.209163,0.0,0.0,-16.68,-145.78,2.8553758676068908,0.0,0.0,954.9629008876068
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
CIFR,-167.9114215699999,1467.679789,0.0,0.0,0.0,-392.71000000000004,24.839053404295004,0.0,0.0,931.8974208342952
AVGO,831.2920216900002,181.352737,34.45,0.0,-30.49,-114.33,3.8279496404608597,0.0,0.0,906.1027083304598
SOXX,24.057573149999598,777.95015,0.0,0.0,4.16,-28.91,97.7320268630471,0.0,0.0,874.9897500130469
ETHA,-2775.53440072,3774.5294619999995,-0.81,0.0,-20.099999999999998,-158.45,18.981786043825856,0.0,0.0,838.6168473238249
LEU,658.4812488700002,359.59722500000004,0.0,0.0,0.0,-240.45,2.9226814829585734,0.0,0.0,780.5511553529586
KLAC,629.22448085,168.13943799999993,13.7,0.0,0.0,-74.02,5.438591330279793,0.0,0.0,742.4825101802799
HUT,377.04297486999985,577.7688859999998,0.0,0.0,0.0,-250.71,30.789304769646265,0.0,0.0,734.8911656396485
BMNR,1598.2823347,-453.959887,0.0,0.0,0.0,-455.36,35.18023306912871,0.0,0.0,724.1426807691296
WULF,-447.1978820399995,1368.9501379999997,0.0,0.0,0.0,-252.26,22.231456825856952,0.0,0.0,691.7237127858571
GLXY,137.79428481999997,667.6339179999995,0.0,0.0,0.0,-194.09,39.68539777017745,0.0,0.0,651.023600590177
TER,849.71968971,-3.927018999999973,3.12,0.0,0.0,-222.91,5.914194785698573,0.0,0.0,631.9168654956989
UEC,490.23184974,194.80230000000006,0.0,0.0,0.0,-78.3,11.335425540590034,0.0,0.0,618.0695752805902
BBAI,784.7204032900001,-28.96012099999996,0.0,0.0,0.0,-168.1,14.942075538738104,0.0,0.0,602.6023578287384
PLTR,-173.37606589999996,1447.253225,0.0,0.0,-454.58,-250.32999999999998,9.187750667055148,0.0,0.0,578.154909767055
GOOGL,861.5952203500001,-14.604894999999999,11.34,0.0,-145.61,-154.02,2.1456908077762185,0.0,0.0,560.846016157775
COPX,223.8243875400001,348.315919,0.0,0.0,0.0,-48.03,3.393439239312919,0.0,0.0,527.503745779313
META,1151.14379598,2411.7914450000003,12.6,0.0,-2963.22,-338.05999999999995,234.7214656190609,0.0,0.0,508.9767065990609
OKLO,8.7e-07,708.438255,0.0,0.0,0.0,-236.44,28.006690698227388,0.0,0.0,500.0049465682273
