symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3691.376608,0.0,0.0,0.0,-506.77,60.22745493817063,0.0,0.0,3244.8340629381705
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2937.385888,0.0,0.0,-30.14,-56.64,4.017917441086375,0.0,0.0,2854.6238054410865
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,2069.625835,0.0,0.0,-32.54,-151.43,12.780482910339087,0.0,0.0,1898.4363179103389
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1667.227687,0.0,0.0,-74.0,-44.27,19.645259417777858,0.0,0.0,1568.602946417778
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1402.264204,0.0,0.0,0.0,-348.75,21.76714413336513,0.0,0.0,1075.281348133365
SDS,PROSHARES ULTRASHORT S&P500,0.0,941.17656,0.0,0.0,-84.78999999999999,-94.33,37.401932552031525,0.0,0.0,799.4584925520315
FAZ,DIREX DLY FIN BEA 3X ETF-USD,0.0,925.091216,0.0,0.0,-46.84,-104.34,19.787163312016766,0.0,0.0,793.6983793120168
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,758.131913,0.0,0.0,0.0,-85.95,27.673085862354945,0.0,0.0,699.8549988623549
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,29.232349,0.0,0.0,-21.88,-2.54,0.9403591724168583,0.0,0.0,6.24852790241686
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,26.002056,0.0,0.0,-166.57,-74.09,4.59340095673249,0.0,0.0,-50.18002809326749
NVYY,GRANITE YIELDBOOST NVDA,129.68969726,0.0,0.0,0.0,-173.48000000000002,-9.56,0.0,0.0,0.0,-53.35030274000002
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,171.877545,0.0,0.0,-18.34,-31.57,11.351047048966143,0.0,0.0,-246.36063717103391
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-3836.095048,0.0,0.0,-131.54000000000002,-455.38,59.60750351903282,0.0,0.0,-4366.813502780968
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-3796.017632,0.0,0.0,0.0,-642.25,52.56991335821398,0.0,0.0,-4385.697718641786
