run_date,underlying,plan_b4_usd,plan_b4_qty,etf_implied_short_usd,etf_implied_short_qty,b4_source,ledger_qty_b4,ibkr_qty,orphan_qty,orphan_frac,ledger_missing_b4,plan_exposure_active
2026-07-14,AMD,-6949.526345595408,-13.004596541094347,-5338.496451600001,-9.989888380396343,plan,0.0,15.0,3.0,0.2,True,True
2026-07-14,ASTS,0.0,0.0,-23720.579999999998,-351.0,etf_implied,0.0,351.0,9.0,0.02564102564102564,True,True
2026-07-14,AUR,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-14,AXON,0.0,0.0,0.0,0.0,none,0.0,1.0,0.0,0.0,False,False
2026-07-14,BE,0.0,0.0,0.0,0.0,none,0.0,147.0,0.0,0.0,False,False
2026-07-14,BKNG,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-14,BLSH,0.0,0.0,0.0,0.0,none,0.0,135.0,18.0,0.13333333333333333,False,False
2026-07-14,BMNR,0.0,0.0,0.0,0.0,none,0.0,839.0,0.0,0.0,False,False
2026-07-14,CELH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-14,COIN,-4175.429016400715,-26.532560312643547,-13508.282464676999,-85.83772297564337,plan,0.0,207.0,1.9999999999997726,0.009661835748791172,True,True
2026-07-14,CRCL,0.0,0.0,0.0,0.0,none,0.0,455.0,0.0,0.0,False,False
2026-07-14,CRWV,-3737.9921493370503,0.0,0.0,0.0,none,-0.05789626784237445,0.0,9.0000000000001,0.0,True,True
2026-07-14,DASH,0.0,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,False,False
2026-07-14,DIA,0.0,0.0,0.0,0.0,none,-52.94117647058823,0.0,0.0,0.0,False,False
2026-07-14,DKNG,0.0,0.0,0.0,0.0,none,0.0,63.0,15.0,0.23809523809523808,False,False
2026-07-14,HOOD,0.0,0.0,0.0,0.0,none,0.0,79.0,3.9999999999999716,0.0506329113924047,False,False
2026-07-14,IBIT,0.0,0.0,0.0,0.0,none,0.0,788.0,14.000000000000227,0.017766497461929223,False,False
2026-07-14,IONQ,0.0,0.0,0.0,0.0,none,0.0,943.0,0.0,0.0,False,False
2026-07-14,IREN,0.0,0.0,-31284.344339360006,-802.5742519076451,etf_implied,0.0,1330.0,18.0,0.013533834586466165,True,True
2026-07-14,IWM,0.0,0.0,0.0,0.0,none,0.0,3.0046,0.0,0.0,False,False
