underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
MSTR,"MSTR, MSTZ",0.0,2911.048556004378,0.0,0.0,0.0,-161.04,82.82033757746775,0.0,0.0,2832.8288935818455
COIN,CONI,0.0,1693.640682,0.0,0.0,0.0,-270.01,52.20731641528673,0.0,0.0,1475.8379984152866
NVDA,NVDQ,0.0,1404.994204,0.0,0.0,0.0,-370.3,23.235591987344986,0.0,0.0,1057.9297959873452
XLF,"FAZ, XLF",-18.775827,952.971216,0.0,0.0,-46.84,-106.61,20.93141191869923,0.0,0.0,801.6768009186993
BE,BEZ,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603
SPY,SDS,0.0,849.05656,0.0,0.0,-84.78999999999999,-97.62,40.65174078894022,0.0,0.0,707.2983007889402
XLK,"WEBS, XLK",313.26477971,0.0,0.0,0.0,0.0,-1.57,0.0,0.0,0.0,311.69477971000003
AMD,"AMD, DAMD",0.0,247.2383550867881,0.0,0.0,0.0,-24.93,22.83164745544103,0.0,0.0,245.14000254222907
QQQ,QID,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
BKNG,BKNU,-42.80836925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.80836925
DIA,"DIA, DXD, SDOW",-51.37564591,0.0,0.0,0.0,0.0,-3.055,0.0,0.0,0.0,-54.43064591
EWJ,"EWJ, EWV",-379.67922922,96.597545,0.0,0.0,-18.34,-33.815,12.692504606146063,0.0,0.0,-322.54417961385394
MU,MUZ,4.4114826,-409.00908,0.0,0.0,0.0,-8.4,21.816532294905723,0.0,0.0,-391.18106510509426
LITE,"LITE, LITZ",0.0,-2356.6716026564427,0.0,0.0,0.0,-788.04,260.07272929332134,0.0,0.0,-2884.638873363121
SPCX,"SPCG, SPCX, SSPC",-2678.00368988,-305.2516837700672,0.0,0.0,0.0,-130.82,18.7567763060301,0.0,0.0,-3095.318597344037
NBIS,"NBIS, NBIZ",0.0,-3503.2207681081395,0.0,0.0,0.0,-440.96,208.40325503998628,0.0,0.0,-3735.7775130681534
CRCL,CRCD,-3737.19007207,0.0,0.0,0.0,0.0,-544.23,0.0,0.0,0.0,-4281.42007207
RGTI,RGTZ,-3806.6526752,0.0,0.0,0.0,0.0,-529.98,0.0,0.0,0.0,-4336.6326752
ASTS,"ASTN, ASTS",0.0,-3280.1883149480086,0.0,0.0,0.0,-1692.68,143.34784557287585,0.0,0.0,-4829.520469375133
RKLB,"RKLB, RKLZ",0.0,-7286.6668734272125,0.0,0.0,0.0,-740.85,105.576780198095,0.0,0.0,-7921.940093229118
IREN,IREZ,0.0,-9543.56021,0.0,0.0,0.0,-1711.6100000000001,153.87959969054495,0.0,0.0,-11101.290610309456
QBTS,QBTZ,0.0,-10593.457175,0.0,0.0,0.0,-1046.08,312.704855454163,0.0,0.0,-11326.832319545836
SNDK,"SNDK, SNDQ",0.0,-16462.35098666758,0.0,0.0,0.0,-585.17,280.3268473703444,0.0,0.0,-16767.194139297237
CRWV,"CORD, CRWV",-137.38332838684224,-22251.41663,0.0,0.0,0.0,-1247.15,422.3210059165722,0.0,0.0,-23213.62895247027
