symbol,overlay_type,net_notional_usd,gross_notional_usd,n_legs
DUST,flow_program,17767.005766399998,17767.005766399998,1
AMZO,flow_program,17005.43468403,17005.43468403,1
ZSL,flow_program,15825.7047663,15825.7047663,1
SQQQ,flow_program,8976.7613397,8976.7613397,1
TSLQ,flow_program,8496.96116108,8496.96116108,1
LABD,flow_program,5550.99867504,5550.99867504,1
SOXS,flow_program,2017.8634201800003,2017.8634201800003,1
TSYY,flow_program,-61.9326601776,61.9326601776,1
