underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
MSTR,MSTZ,-1.993488,0.0,1680.8723435021889,0.0,0.0,0.0,-161.04,82.82033757746775,0.0,0.0,1602.6526810796568
COIN,CONI,-1.928154,0.0,1693.640682,0.0,0.0,0.0,-270.01,52.20731641528673,0.0,0.0,1475.8379984152866
MSTR,SMST,-1.972933,0.0,1230.176212502189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.176212502189
NVDA,NVDQ,-1.997213,0.0,1404.994204,0.0,0.0,0.0,-370.3,23.235591987344986,0.0,0.0,1057.9297959873452
XLF,FAZ,-2.995,-9.3879135,952.971216,0.0,0.0,-46.84,-106.49000000000001,20.93141191869923,0.0,0.0,811.1847144186993
BE,BEZ,-1.994829,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603
SPY,SDS,-1.990088,0.0,849.05656,0.0,0.0,-84.78999999999999,-97.62,40.65174078894022,0.0,0.0,707.2983007889402
XLK,WEBS,-2.721343,313.26477971,0.0,0.0,0.0,0.0,-1.1875,0.0,0.0,0.0,312.07727971
AMD,DAMD,-2.0213,0.0,247.2383550867881,0.0,0.0,0.0,-24.93,22.83164745544103,0.0,0.0,245.14000254222907
SPCX,SNK,-2.0,-13.148884,195.84070307664425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.69181907664426
QQQ,QID,-1.995466,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
AAOI,AAOZ,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRPZ,XRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUR,AURU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXON,AXUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLE,DUG,-1.994275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TWM,-2.00236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
