underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
QBTS,6741.828929339999,24764.473837,0.0,0.0,-10074.97,-2917.1700000000005,753.770779030158,0.0,0.0,19267.933545370157
CRWV,-754.4301488031581,19531.003657,0.0,0.0,-2946.25,-757.16,290.63043512290983,0.0,0.0,15363.793943319753
IREN,3299.8258295500004,11021.161289,0.0,0.0,0.0,-1266.52,218.91234263059573,0.0,0.0,13273.379461180593
SNDK,8810.453979459999,3772.9606036675814,0.0,0.0,0.0,-374.73,207.62253578675978,0.0,0.0,12416.30711891434
ASTS,-804.2308533600001,11036.542289948007,0.0,0.0,0.0,-411.55,139.46961780391612,0.0,0.0,9960.231054391923
NBIS,11174.85889617,-1559.8461328918606,0.0,0.0,0.0,-540.5699999999999,196.9311402682434,0.0,0.0,9271.373903546382
RKLB,4739.45141655,4586.961521427213,0.0,0.0,0.0,-265.12,93.64893313394774,0.0,0.0,9154.941871111158
SMCI,15344.11124987,13499.670076999999,0.0,0.0,-17205.52,-3224.61,725.862204786984,0.0,0.0,9139.513531656987
MU,7935.439972020002,19319.517883,3.0,0.0,-16478.11,-2742.12,858.4210086436459,0.0,0.0,8896.148863663644
COIN,6374.08518455,17485.183200000003,-14.11,0.0,-13512.09,-2611.34,707.9137678731138,0.0,0.0,8429.642152423112
BE,4978.818524140001,782.9376339999994,0.0,0.0,0.0,-521.5799999999999,99.05842740976449,0.0,0.0,5339.234585549764
MSTR,511.59064178999506,32917.22848599563,-0.37,0.0,-26263.760000000002,-2816.88,858.9370849352423,0.0,0.0,5206.746212720856
AAOI,8741.49663613,-3230.024378000002,0.0,0.0,0.0,-1100.23,351.90053457105995,0.0,0.0,4763.142792701059
GDX,2121.63620452,2466.7649309999997,0.0,0.0,-12.04,-58.11,10.367759542750829,0.0,0.0,4528.61889506275
RGTI,4272.84043601,783.2798409999996,0.0,0.0,0.0,-587.59,41.90920765767283,0.0,0.0,4510.439484667673
META,1767.02822185,7468.393241999998,-211.79000000000002,0.0,-4379.880000000001,-698.86,369.0762080325919,0.0,0.0,4313.967671882591
CRCL,-2652.19420232,8010.541522,0.0,0.0,-1768.54,-775.06,213.14798961326244,0.0,0.0,3027.895309293261
POET,0.0,2799.0126629999995,0.0,0.0,0.0,-109.17999999999999,205.50982032251517,0.0,0.0,2895.3424833225145
HOOD,16630.318125899998,-1078.164578,0.0,0.0,-9781.08,-3146.74,25.79458284859831,0.0,0.0,2650.128130748599
MARA,6302.73756489,19167.089836,-9.29,0.0,-21930.74,-1814.13,642.9722164243792,0.0,0.0,2358.6396173143767
BLSH,1486.42309078,866.1973800000001,0.0,0.0,0.0,-95.05,10.016428373326372,0.0,0.0,2267.5868991533266
