underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
CRWV,software,override,1.0,letf,2.9114095425984914,computed,90771.17000079,133939.31368107
SNDK,semis,override,1.0,letf,4.098726525395613,computed,53520.05440194002,163919.42866854
QBTS,quantum,override,1.0,letf,4.064287171735184,computed,33730.939534335,131841.293965905
NBIS,software,override,1.0,letf,3.1754027560074527,computed,33050.44244014001,137916.83044782002
AXTI,semis,vendor,0.75,letf,3.951711840507839,computed,29623.46413745997,252874.13586254
IREN,crypto-equity,override,1.0,letf,3.4349642783015484,computed,27413.79663586,144011.70590106
ASTS,space,override,1.0,letf,3.3314911837524357,computed,21092.50275141,95450.45664333002
AAOI,software,vendor,0.75,letf,4.077226034401733,computed,19491.02758683999,207039.89241316
LITE,semis,override,1.0,letf,2.8347046323299216,computed,15202.780022199991,151070.5934266
RKLB,space,override,1.0,letf,3.3786172579621216,computed,12169.579565340002,62051.38500906
SPY,broad,override,1.0,letf,1.0,computed,10675.28087,13855.62679528
CRML,metals,override,1.0,letf,3.6928705329865514,computed,10121.715141279998,98179.08485872
XLF,other,default,0.1,income_yieldboost,0.6494184655472072,computed,8352.5159,8352.5159
POET,semis,vendor,0.75,letf,4.1410071124772445,computed,8149.763521569992,117613.25647843
NVDA,semis,override,1.0,letf,1.8755746742840038,computed,6118.359860269999,10309.58328105
BE,clean,override,1.0,letf,4.1909477295661794,computed,5246.932988759101,57951.3070112409
NVTS,semis,override,1.0,letf,4.408794150339987,computed,4699.954242119999,48818.24575788001
SPCX,industrials,vendor,0.75,letf,4.1178579760837,computed,3882.250000000001,6114.07
EWJ,other,default,0.1,inverse,1.168935041741111,computed,3380.4666225,3380.4666225
COHR,semis,override,1.0,letf,3.131764862747171,computed,3083.097573300004,37446.5024267
SVIX,other,default,0.1,volatility_etp,3.6940034048451387,computed,2749.9975064899954,42152.43750649
AMD,semis,override,1.0,letf,3.0363906657945403,computed,2740.057324987201,24430.3318750128
FLY,evtol,override,1.0,letf,3.137014506011827,computed,2716.9250441799995,37326.13495582
CRCL,software,override,1.0,letf,3.1047293708681876,computed,2527.3413470099995,52491.25865299
