symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed,discrepancy_blocker,purgatory,purgatory_no_locate,purgatory_borrow_band,purgatory_net_edge,purgatory_vol_ratio
NBIZ,-4961.041947937519,-27766.838000000003,-22805.796052062484,22805.796052062484,4961.041947937519,27766.838000000003,22805.796052062484,False,none,False,False,False,False,False
POEL,-49816.02274378352,-27381.33,22434.69274378352,22434.69274378352,49816.02274378352,27381.33,-22434.69274378352,True,none,False,False,False,False,False
AAOG,0.0,-21511.8,-21511.8,21511.8,0.0,21511.8,21511.8,False,none,False,False,False,False,False
BEX,-31143.68376070814,-10352.6,20791.08376070814,20791.08376070814,31143.68376070814,10352.6,-20791.08376070814,True,none,False,False,False,False,False
IREZ,0.0,-20502.315,-20502.315,20502.315,0.0,20502.315,20502.315,False,no_locate,True,True,False,False,False
ASTN,0.0,-19099.11,-19099.11,19099.11,0.0,19099.11,19099.11,False,none,False,False,False,False,False
IREG,0.0,-17635.2,-17635.2,17635.2,0.0,17635.2,17635.2,False,none,False,False,False,False,False
MTYY,-95756.69815979668,-112255.41440000001,-16498.71624020333,16498.71624020333,95756.69815979668,112255.41440000001,16498.71624020333,False,none,False,False,False,False,False
TMYY,-66811.11934974855,-50971.200000000004,15839.919349748547,15839.919349748547,66811.11934974855,50971.200000000004,-15839.919349748547,True,no_locate,True,True,False,False,False
CRMU,-30236.287988772376,-14527.680000000002,15708.607988772374,15708.607988772374,30236.287988772376,14527.680000000002,-15708.607988772374,True,none,False,False,False,False,False
FBYY,-64004.77673066205,-48349.705799999996,15655.070930662056,15655.070930662056,64004.77673066205,48349.705799999996,-15655.070930662056,True,no_locate,True,True,False,False,False
SNXX,-33264.25635492239,-19417.2,13847.056354922392,13847.056354922392,33264.25635492239,19417.2,-13847.056354922392,True,none,False,False,False,False,False
IREX,-19109.72560737182,-6061.55,13048.17560737182,13048.17560737182,19109.72560737182,6061.55,-13048.17560737182,True,none,False,False,False,False,False
CRCG,-16174.55714561255,-4716.389999999999,11458.167145612551,11458.167145612551,16174.55714561255,4716.389999999999,-11458.167145612551,True,none,False,False,False,False,False
BBYY,-45344.06531721401,-34566.3,10777.765317214005,10777.765317214005,45344.06531721401,34566.3,-10777.765317214005,True,none,False,False,False,False,False
ONDG,-15001.22719370952,-4648.0,10353.22719370952,10353.22719370952,15001.22719370952,4648.0,-10353.22719370952,True,none,False,False,False,False,False
NVTX,-21343.638474635245,-11089.980000000001,10253.658474635244,10253.658474635244,21343.638474635245,11089.980000000001,-10253.658474635244,True,borrow_band,True,False,True,False,False
CRWG,-12841.588607353342,-2776.1,10065.488607353342,10065.488607353342,12841.588607353342,2776.1,-10065.488607353342,True,none,False,False,False,False,False
IONX,-11842.973751136113,-2532.57,9310.403751136113,9310.403751136113,11842.973751136113,2532.57,-9310.403751136113,True,none,False,False,False,False,False
COHH,-14299.812293494368,-5339.900000000001,8959.912293494366,8959.912293494366,14299.812293494368,5339.900000000001,-8959.912293494366,True,none,False,False,False,False,False
DUST,0.0,-8940.8,-8940.8,8940.8,0.0,8940.8,8940.8,False,borrow_band,True,False,True,False,False
AMZO,0.0,-8502.39,-8502.39,8502.39,0.0,8502.39,8502.39,False,none,False,False,False,False,False
ZSL,0.0,-7874.099999999999,-7874.099999999999,7874.099999999999,0.0,7874.099999999999,7874.099999999999,False,none,False,False,False,False,False
RKLX,-4623.7958715069,-12477.42,-7853.6241284931,7853.6241284931,4623.7958715069,12477.42,7853.6241284931,False,none,False,False,False,False,False
CRMX,0.0,-7548.2,-7548.2,7548.2,0.0,7548.2,7548.2,False,borrow_band,True,False,True,False,False
RKLZ,-6623.381597790237,-14066.64,-7443.258402209763,7443.258402209763,6623.381597790237,14066.64,7443.258402209763,False,none,False,False,False,False,False
GLXU,-12770.273379871796,-5407.360000000001,7362.913379871796,7362.913379871796,12770.273379871796,5407.360000000001,-7362.913379871796,True,none,False,False,False,False,False
HODU,-7846.140202328784,-951.2,6894.940202328784,6894.940202328784,7846.140202328784,951.2,-6894.940202328784,True,none,False,False,False,False,False
BMNG,-9709.833200886103,-3020.9427,6688.890500886104,6688.890500886104,9709.833200886103,3020.9427,-6688.890500886104,True,none,False,False,False,False,False
ASTX,-12111.63653757519,-18582.39,-6470.753462424809,6470.753462424809,12111.63653757519,18582.39,6470.753462424809,False,none,False,False,False,False,False
RGTX,-10426.664262049802,-4282.3,6144.364262049802,6144.364262049802,10426.664262049802,4282.3,-6144.364262049802,True,none,False,False,False,False,False
MSTZ,-4927.1484640060335,-11034.66,-6107.511535993966,6107.511535993966,4927.1484640060335,11034.66,6107.511535993966,False,none,False,False,False,False,False
NBIG,-24452.411330261468,-18627.12,5825.291330261469,5825.291330261469,24452.411330261468,18627.12,-5825.291330261469,True,none,False,False,False,False,False
IRE,0.0,-5470.280000000001,-5470.280000000001,5470.280000000001,0.0,5470.280000000001,5470.280000000001,False,none,False,False,False,False,False
SNDU,0.0,-5433.82,-5433.82,5433.82,0.0,5433.82,5433.82,False,none,False,False,False,False,False
SDS,0.0,-5416.28,-5416.28,5416.28,0.0,5416.28,5416.28,False,none,False,False,False,False,False
CRDU,-8657.05323007867,-3300.0,5357.053230078671,5357.053230078671,8657.05323007867,3300.0,-5357.053230078671,True,none,False,False,False,False,False
ETHU,-7066.917112569441,-1892.97,5173.947112569441,5173.947112569441,7066.917112569441,1892.97,-5173.947112569441,True,none,False,False,False,False,False
QBTX,-10184.26439766193,-5125.75,5058.514397661929,5058.514397661929,10184.26439766193,5125.75,-5058.514397661929,True,none,False,False,False,False,False
UVIX,-16063.751675817426,-11292.835,4770.916675817427,4770.916675817427,16063.751675817426,11292.835,-4770.916675817427,True,none,False,False,False,False,False
DAMD,-7739.158737882243,-3042.0,4697.158737882243,4697.158737882243,7739.158737882243,3042.0,-4697.158737882243,True,none,False,False,False,False,False
CONL,-6667.240056590862,-2020.8,4646.440056590862,4646.440056590862,6667.240056590862,2020.8,-4646.440056590862,True,none,False,False,False,False,False
HUTG,-9227.062901525396,-4714.0776,4512.985301525397,4512.985301525397,9227.062901525396,4714.0776,-4512.985301525397,True,none,False,False,False,False,False
TSLQ,0.0,-4227.02,-4227.02,4227.02,0.0,4227.02,4227.02,False,none,False,False,False,False,False
STXL,-5330.862680333358,-1191.06,4139.802680333358,4139.802680333358,5330.862680333358,1191.06,-4139.802680333358,True,none,False,False,False,False,False
KEEX,-7513.459239332161,-3375.5559000000003,4137.903339332161,4137.903339332161,7513.459239332161,3375.5559000000003,-4137.903339332161,True,none,False,False,False,False,False
NEBX,0.0,-4080.84,-4080.84,4080.84,0.0,4080.84,4080.84,False,none,False,False,False,False,False
INTW,-6123.569785063686,-2147.52,3976.049785063686,3976.049785063686,6123.569785063686,2147.52,-3976.049785063686,True,none,False,False,False,False,False
BMNU,0.0,-3970.667,-3970.667,3970.667,0.0,3970.667,3970.667,False,no_locate,True,True,False,False,False
RCAX,-10306.70585623389,-6413.014899999999,3893.6909562338906,3893.6909562338906,10306.70585623389,6413.014899999999,-3893.6909562338906,True,none,False,False,False,False,False
WULX,-7870.7359778701,-4102.86,3767.8759778701005,3767.8759778701005,7870.7359778701,4102.86,-3767.8759778701005,True,none,False,False,False,False,False
CRCA,0.0,-3666.54,-3666.54,3666.54,0.0,3666.54,3666.54,False,none,False,False,False,False,False
SMCL,-5887.048178673129,-2224.31,3662.738178673129,3662.738178673129,5887.048178673129,2224.31,-3662.738178673129,True,none,False,False,False,False,False
CLSX,-7863.38510161388,-4293.58,3569.8051016138797,3569.8051016138797,7863.38510161388,4293.58,-3569.8051016138797,True,none,False,False,False,False,False
AMUU,-4770.62394956904,-1230.84,3539.7839495690396,3539.7839495690396,4770.62394956904,1230.84,-3539.7839495690396,True,none,False,False,False,False,False
NBIL,0.0,-3530.38,-3530.38,3530.38,0.0,3530.38,3530.38,False,none,False,False,False,False,False
ONDL,0.0,-3438.0499999999997,-3438.0499999999997,3438.0499999999997,0.0,3438.0499999999997,3438.0499999999997,False,none,False,False,False,False,False
UXRP,-6014.917698911282,-2598.6,3416.317698911282,3416.317698911282,6014.917698911282,2598.6,-3416.317698911282,True,none,False,False,False,False,False
OPEG,-6605.353698689179,-3215.94,3389.4136986891785,3389.4136986891785,6605.353698689179,3215.94,-3389.4136986891785,True,none,False,False,False,False,False
APPX,-5670.2408730711895,-2337.8965,3332.3443730711897,3332.3443730711897,5670.2408730711895,2337.8965,-3332.3443730711897,True,none,False,False,False,False,False
COHX,0.0,-3223.2,-3223.2,3223.2,0.0,3223.2,3223.2,False,none,False,False,False,False,False
HIMZ,-5319.719867403684,-2200.12,3119.5998674036837,3119.5998674036837,5319.719867403684,2200.12,-3119.5998674036837,True,none,False,False,False,False,False
NVDQ,0.0,-3095.82,-3095.82,3095.82,0.0,3095.82,3095.82,False,none,False,False,False,False,False
AMDL,0.0,-3023.28,-3023.28,3023.28,0.0,3023.28,3023.28,False,none,False,False,False,False,False
SQQQ,0.0,-2995.2999999999997,-2995.2999999999997,2995.2999999999997,0.0,2995.2999999999997,2995.2999999999997,False,net_edge,True,False,False,True,False
CIFG,0.0,-2975.7936,-2975.7936,2975.7936,0.0,2975.7936,2975.7936,False,none,False,False,False,False,False
AMPU,-8457.992831646841,-5501.62,2956.3728316468414,2956.3728316468414,8457.992831646841,5501.62,-2956.3728316468414,True,none,False,False,False,False,False
LABX,-5814.310225569356,-2941.1299999999997,2873.180225569356,2873.180225569356,5814.310225569356,2941.1299999999997,-2873.180225569356,True,none,False,False,False,False,False
BEG,0.0,-2845.5619,-2845.5619,2845.5619,0.0,2845.5619,2845.5619,False,borrow_band,True,False,True,False,False
SNDG,0.0,-2811.7999999999997,-2811.7999999999997,2811.7999999999997,0.0,2811.7999999999997,2811.7999999999997,False,none,False,False,False,False,False
FAZ,0.0,-2788.8199999999997,-2788.8199999999997,2788.8199999999997,0.0,2788.8199999999997,2788.8199999999997,False,none,False,False,False,False,False
MUU,-4340.854757009018,-1634.3999999999999,2706.454757009018,2706.454757009018,4340.854757009018,1634.3999999999999,-2706.454757009018,True,none,False,False,False,False,False
XNDX,-11652.280263144234,-8950.5,2701.7802631442337,2701.7802631442337,11652.280263144234,8950.5,-2701.7802631442337,True,none,False,False,False,False,False
KORU,-5117.525001452892,-2556.4,2561.125001452892,2561.125001452892,5117.525001452892,2556.4,-2561.125001452892,True,none,False,False,False,False,False
CWVX,0.0,-2557.4,-2557.4,2557.4,0.0,2557.4,2557.4,False,none,False,False,False,False,False
AMA,-4399.560986055819,-1920.24,2479.320986055819,2479.320986055819,4399.560986055819,1920.24,-2479.320986055819,True,none,False,False,False,False,False
PLTU,-3591.428758284653,-1116.85,2474.5787582846533,2474.5787582846533,3591.428758284653,1116.85,-2474.5787582846533,True,none,False,False,False,False,False
PLU,-6305.5733137924535,-3847.4111999999996,2458.162113792454,2458.162113792454,6305.5733137924535,3847.4111999999996,-2458.162113792454,True,none,False,False,False,False,False
GLWG,-4309.277082576663,-1922.0,2387.277082576663,2387.277082576663,4309.277082576663,1922.0,-2387.277082576663,True,none,False,False,False,False,False
CCUP,0.0,-2361.08,-2361.08,2361.08,0.0,2361.08,2361.08,False,none,False,False,False,False,False
QUBX,-7543.039515274538,-5224.12,2318.919515274538,2318.919515274538,7543.039515274538,5224.12,-2318.919515274538,True,none,False,False,False,False,False
XBTY,-55191.29017403748,-52892.58,2298.7101740374783,2298.7101740374783,55191.29017403748,52892.58,-2298.7101740374783,True,no_locate,True,True,False,False,False
AMKL,-5764.576126419821,-3548.88,2215.6961264198208,2215.6961264198208,5764.576126419821,3548.88,-2215.6961264198208,True,none,False,False,False,False,False
TSLL,-2890.148553653777,-717.255,2172.893553653777,2172.893553653777,2890.148553653777,717.255,-2172.893553653777,True,none,False,False,False,False,False
XXRP,0.0,-2126.02,-2126.02,2126.02,0.0,2126.02,2126.02,False,none,False,False,False,False,False
CRWU,0.0,-2105.47,-2105.47,2105.47,0.0,2105.47,2105.47,False,none,False,False,False,False,False
GEMG,-5264.338108978999,-3213.4674,2050.870708978999,2050.870708978999,5264.338108978999,3213.4674,-2050.870708978999,True,none,False,False,False,False,False
IONL,0.0,-2049.8,-2049.8,2049.8,0.0,2049.8,2049.8,False,none,False,False,False,False,False
LABD,0.0,-1850.9399999999998,-1850.9399999999998,1850.9399999999998,0.0,1850.9399999999998,1850.9399999999998,False,none,False,False,False,False,False
MVLL,-2514.661807749564,-666.8100000000001,1847.8518077495642,1847.8518077495642,2514.661807749564,666.8100000000001,-1847.8518077495642,True,no_locate,True,True,False,False,False
XRPT,0.0,-1835.3400000000001,-1835.3400000000001,1835.3400000000001,0.0,1835.3400000000001,1835.3400000000001,False,no_locate,True,True,False,False,False
NVDG,-1897.471216118683,-69.08,1828.3912161186831,1828.3912161186831,1897.471216118683,69.08,-1828.3912161186831,True,none,False,False,False,False,False
SMCX,0.0,-1807.6499999999999,-1807.6499999999999,1807.6499999999999,0.0,1807.6499999999999,1807.6499999999999,False,none,False,False,False,False,False
GLGG,0.0,-1804.1224,-1804.1224,1804.1224,0.0,1804.1224,1804.1224,False,none,False,False,False,False,False
FLYT,-6905.50095443695,-8656.83,-1751.3290455630495,1751.3290455630495,6905.50095443695,8656.83,1751.3290455630495,False,none,False,False,False,False,False
AMAU,0.0,-1747.05,-1747.05,1747.05,0.0,1747.05,1747.05,False,none,False,False,False,False,False
COIA,0.0,-1730.1,-1730.1,1730.1,0.0,1730.1,1730.1,False,none,False,False,False,False,False
EWV,0.0,-1691.1,-1691.1,1691.1,0.0,1691.1,1691.1,False,none,False,False,False,False,False
ETU,0.0,-1632.1499999999999,-1632.1499999999999,1632.1499999999999,0.0,1632.1499999999999,1632.1499999999999,False,none,False,False,False,False,False
SOFA,-2627.299317464192,-1044.62,1582.679317464192,1582.679317464192,2627.299317464192,1044.62,-1582.679317464192,True,none,False,False,False,False,False
SNOU,-2542.003773869997,-994.1139999999999,1547.889773869997,1547.889773869997,2542.003773869997,994.1139999999999,-1547.889773869997,True,none,False,False,False,False,False
RDTL,-2753.7967522436334,-1212.2,1541.5967522436333,1541.5967522436333,2753.7967522436334,1212.2,-1541.5967522436333,True,none,False,False,False,False,False
KLAG,-3872.583013506436,-2342.6898,1529.893213506436,1529.893213506436,3872.583013506436,2342.6898,-1529.893213506436,True,none,False,False,False,False,False
UNX,-3312.7500772555527,-1793.8318,1518.9182772555528,1518.9182772555528,3312.7500772555527,1793.8318,-1518.9182772555528,True,none,False,False,False,False,False
ETHT,0.0,-1516.96,-1516.96,1516.96,0.0,1516.96,1516.96,False,none,False,False,False,False,False
AVL,-2129.707668010353,-628.35,1501.3576680103529,1501.3576680103529,2129.707668010353,628.35,-1501.3576680103529,True,none,False,False,False,False,False
GEVX,-2372.483178136185,-893.49,1478.993178136185,1478.993178136185,2372.483178136185,893.49,-1478.993178136185,True,none,False,False,False,False,False
CONX,0.0,-1475.74,-1475.74,1475.74,0.0,1475.74,1475.74,False,none,False,False,False,False,False
COZX,-2494.8259284088417,-1038.06,1456.7659284088418,1456.7659284088418,2494.8259284088417,1038.06,-1456.7659284088418,True,none,False,False,False,False,False
LEUX,-2659.9564965262084,-1226.02,1433.9364965262084,1433.9364965262084,2659.9564965262084,1226.02,-1433.9364965262084,True,none,False,False,False,False,False
RIOX,-2057.790702440898,-666.09,1391.7007024408977,1391.7007024408977,2057.790702440898,666.09,-1391.7007024408977,True,none,False,False,False,False,False
PTIR,0.0,-1379.24,-1379.24,1379.24,0.0,1379.24,1379.24,False,no_locate,True,True,False,False,False
QCMU,-1788.4857168817225,-418.0,1370.4857168817225,1370.4857168817225,1788.4857168817225,418.0,-1370.4857168817225,True,none,False,False,False,False,False
QPUX,0.0,-1344.96,-1344.96,1344.96,0.0,1344.96,1344.96,False,none,False,False,False,False,False
WDCX,-3190.791259551488,-1861.44,1329.351259551488,1329.351259551488,3190.791259551488,1861.44,-1329.351259551488,True,none,False,False,False,False,False
CONI,-5633.708857384084,-6955.9,-1322.1911426159159,1322.1911426159159,5633.708857384084,6955.9,1322.1911426159159,False,none,False,False,False,False,False
RGTU,0.0,-1301.52,-1301.52,1301.52,0.0,1301.52,1301.52,False,borrow_band,True,False,True,False,False
TXXH,-5167.461192381235,-3920.6623999999997,1246.7987923812357,1246.7987923812357,5167.461192381235,3920.6623999999997,-1246.7987923812357,True,none,False,False,False,False,False
OPEX,0.0,-1231.23,-1231.23,1231.23,0.0,1231.23,1231.23,False,borrow_band,True,False,True,False,False
EOSU,-7469.195066509631,-6243.379999999999,1225.8150665096318,1225.8150665096318,7469.195066509631,6243.379999999999,-1225.8150665096318,True,none,False,False,False,False,False
LMNX,-1901.333235308418,-692.2809,1209.052335308418,1209.052335308418,1901.333235308418,692.2809,-1209.052335308418,True,none,False,False,False,False,False
DUOG,-2941.4318003531434,-1736.924,1204.5078003531435,1204.5078003531435,2941.4318003531434,1736.924,-1204.5078003531435,True,none,False,False,False,False,False
SBTU,-3603.828731890399,-2407.2,1196.6287318903992,1196.6287318903992,3603.828731890399,2407.2,-1196.6287318903992,True,none,False,False,False,False,False
NUGT,-1813.319958516568,-620.8199999999999,1192.499958516568,1192.499958516568,1813.319958516568,620.8199999999999,-1192.499958516568,True,none,False,False,False,False,False
AMDG,0.0,-1190.6064000000001,-1190.6064000000001,1190.6064000000001,0.0,1190.6064000000001,1190.6064000000001,False,none,False,False,False,False,False
ORCU,-1895.809586070028,-709.02,1186.789586070028,1186.789586070028,1895.809586070028,709.02,-1186.789586070028,True,none,False,False,False,False,False
FBL,-1750.5565046637244,-564.27,1186.2865046637244,1186.2865046637244,1750.5565046637244,564.27,-1186.2865046637244,True,none,False,False,False,False,False
PLTA,0.0,-1159.95,-1159.95,1159.95,0.0,1159.95,1159.95,False,none,False,False,False,False,False
MULL,0.0,-1159.0,-1159.0,1159.0,0.0,1159.0,1159.0,False,none,False,False,False,False,False
TEMT,-2936.017038819436,-1778.1399999999999,1157.8770388194362,1157.8770388194362,2936.017038819436,1778.1399999999999,-1157.8770388194362,True,none,False,False,False,False,False
RBLU,-2651.894047066577,-1518.91,1132.984047066577,1132.984047066577,2651.894047066577,1518.91,-1132.984047066577,True,none,False,False,False,False,False
SPCG,0.0,-1111.32,-1111.32,1111.32,0.0,1111.32,1111.32,False,no_locate,True,True,False,False,False
AFRU,-1626.151530468758,-530.6394,1095.512130468758,1095.512130468758,1626.151530468758,530.6394,-1095.512130468758,True,none,False,False,False,False,False
SOLT,-2555.11781283628,-3649.8,-1094.6821871637203,1094.6821871637203,2555.11781283628,3649.8,1094.6821871637203,False,none,False,False,False,False,False
BAIG,-4319.090339408734,-3254.3399999999997,1064.750339408734,1064.750339408734,4319.090339408734,3254.3399999999997,-1064.750339408734,True,none,False,False,False,False,False
RKTL,-3628.9351973846647,-2590.6635,1038.2716973846645,1038.2716973846645,3628.9351973846647,2590.6635,-1038.2716973846645,True,none,False,False,False,False,False
SNAG,-2438.916245670578,-1403.5278,1035.388445670578,1035.388445670578,2438.916245670578,1403.5278,-1035.388445670578,True,none,False,False,False,False,False
BITX,-1534.0044049936394,-501.43,1032.5744049936393,1032.5744049936393,1534.0044049936394,501.43,-1032.5744049936393,True,none,False,False,False,False,False
NVOX,-1029.6501684113423,0.0,1029.6501684113423,1029.6501684113423,1029.6501684113423,0.0,-1029.6501684113423,True,no_locate,True,True,False,False,False
SOXL,-2104.8064986050567,-1083.76,1021.0464986050567,1021.0464986050567,2104.8064986050567,1083.76,-1021.0464986050567,True,none,False,False,False,False,False
DLLL,-1828.8966901477,-812.0,1016.8966901476999,1016.8966901476999,1828.8966901477,812.0,-1016.8966901476999,True,none,False,False,False,False,False
ROBN,0.0,-1016.75,-1016.75,1016.75,0.0,1016.75,1016.75,False,no_locate,True,True,False,False,False
AVGG,0.0,-986.081,-986.081,986.081,0.0,986.081,986.081,False,none,False,False,False,False,False
DRNL,-1085.4518897206578,-105.82,979.6318897206579,979.6318897206579,1085.4518897206578,105.82,-979.6318897206579,True,none,False,False,False,False,False
UPSX,-2867.346947038133,-1890.02,977.3269470381329,977.3269470381329,2867.346947038133,1890.02,-977.3269470381329,True,none,False,False,False,False,False
OKLL,-4854.956666869472,-3895.2799999999997,959.6766668694727,959.6766668694727,4854.956666869472,3895.2799999999997,-959.6766668694727,True,none,False,False,False,False,False
PLTG,0.0,-958.9775999999999,-958.9775999999999,958.9775999999999,0.0,958.9775999999999,958.9775999999999,False,none,False,False,False,False,False
UUUG,-2913.87277455755,-1955.2,958.6727745575502,958.6727745575502,2913.87277455755,1955.2,-958.6727745575502,True,none,False,False,False,False,False
STXX,0.0,-947.25,-947.25,947.25,0.0,947.25,947.25,False,none,False,False,False,False,False
MSTX,0.0,-939.3999999999999,-939.3999999999999,939.3999999999999,0.0,939.3999999999999,939.3999999999999,False,none,False,False,False,False,False
NOWL,-1797.8033217304587,-886.2399999999999,911.5633217304588,911.5633217304588,1797.8033217304587,886.2399999999999,-911.5633217304588,True,none,False,False,False,False,False
DKNX,-1630.6068433564851,-771.5626,859.0442433564851,859.0442433564851,1630.6068433564851,771.5626,-859.0442433564851,True,none,False,False,False,False,False
SOFX,0.0,-831.1354,-831.1354,831.1354,0.0,831.1354,831.1354,False,none,False,False,False,False,False
COIG,0.0,-827.2,-827.2,827.2,0.0,827.2,827.2,False,none,False,False,False,False,False
CSEX,-3280.219524021318,-4081.52,-801.3004759786818,801.3004759786818,3280.219524021318,4081.52,801.3004759786818,False,none,False,False,False,False,False
ANEL,-1847.9279850253029,-1059.2244,788.7035850253028,788.7035850253028,1847.9279850253029,1059.2244,-788.7035850253028,True,no_locate,True,True,False,False,False
MRAL,-1003.497325914914,-241.02,762.477325914914,762.477325914914,1003.497325914914,241.02,-762.477325914914,True,borrow_band,True,False,True,False,False
GDXU,0.0,-760.54,-760.54,760.54,0.0,760.54,760.54,False,none,False,False,False,False,False
HOOG,0.0,-750.1,-750.1,750.1,0.0,750.1,750.1,False,none,False,False,False,False,False
BABU,-958.0934046445436,-211.4,746.6934046445436,746.6934046445436,958.0934046445436,211.4,-746.6934046445436,True,none,False,False,False,False,False
FGRU,-3053.046976376992,-2310.084,742.9629763769922,742.9629763769922,3053.046976376992,2310.084,-742.9629763769922,True,borrow_band,True,False,True,False,False
TERG,-3288.606585538352,-2569.0800000000004,719.5265855383518,719.5265855383518,3288.606585538352,2569.0800000000004,-719.5265855383518,True,none,False,False,False,False,False
HOOX,0.0,-718.7223999999999,-718.7223999999999,718.7223999999999,0.0,718.7223999999999,718.7223999999999,False,none,False,False,False,False,False
MSTU,-1692.4776953730334,-987.6600000000001,704.8176953730333,704.8176953730333,1692.4776953730334,987.6600000000001,-704.8176953730333,True,none,False,False,False,False,False
SOXS,0.0,-674.6550000000001,-674.6550000000001,674.6550000000001,0.0,674.6550000000001,674.6550000000001,False,none,False,False,False,False,False
TSMG,-1111.9996814945018,-450.55920000000003,661.4404814945018,661.4404814945018,1111.9996814945018,450.55920000000003,-661.4404814945018,True,none,False,False,False,False,False
HONG,-658.7131916116444,0.0,658.7131916116444,658.7131916116444,658.7131916116444,0.0,-658.7131916116444,True,none,False,False,False,False,False
VRTL,-1526.41309116076,-871.6999999999999,654.71309116076,654.71309116076,1526.41309116076,871.6999999999999,-654.71309116076,True,none,False,False,False,False,False
ARMG,-1552.9901611160235,-898.8,654.1901611160235,654.1901611160235,1552.9901611160235,898.8,-654.1901611160235,True,none,False,False,False,False,False
BABX,0.0,-642.84,-642.84,642.84,0.0,642.84,642.84,False,no_locate,True,True,False,False,False
TQQY,0.0,-637.9896,-637.9896,637.9896,0.0,637.9896,637.9896,False,vol_ratio,True,False,False,False,True
OSCX,-1562.9465105329402,-928.5858,634.3607105329403,634.3607105329403,1562.9465105329402,928.5858,-634.3607105329403,True,none,False,False,False,False,False
QSU,-2262.276732812054,-1663.1999999999998,599.0767328120542,599.0767328120542,2262.276732812054,1663.1999999999998,-599.0767328120542,True,none,False,False,False,False,False
GGLL,-801.3810510926115,-212.08,589.3010510926115,589.3010510926115,801.3810510926115,212.08,-589.3010510926115,True,none,False,False,False,False,False
MRNX,-1279.1787564111678,-693.0,586.1787564111678,586.1787564111678,1279.1787564111678,693.0,-586.1787564111678,True,none,False,False,False,False,False
GEVG,0.0,-584.2,-584.2,584.2,0.0,584.2,584.2,False,none,False,False,False,False,False
LINT,0.0,-570.3,-570.3,570.3,0.0,570.3,570.3,False,none,False,False,False,False,False
ORCX,0.0,-559.0200000000001,-559.0200000000001,559.0200000000001,0.0,559.0200000000001,559.0200000000001,False,none,False,False,False,False,False
XYZG,-1364.3509054966296,-842.6865,521.6644054966296,521.6644054966296,1364.3509054966296,842.6865,-521.6644054966296,True,none,False,False,False,False,False
STXU,0.0,-517.95,-517.95,517.95,0.0,517.95,517.95,False,none,False,False,False,False,False
