symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3762.356608,0.0,0.0,0.0,-528.31,63.814454637957674,0.0,0.0,3297.8610626379577
SOXS,DIREX DAI SEMI BE 3X ETF-USD,0.0,2834.675884,0.0,0.0,-30.14,-56.72,5.0636421013438015,0.0,0.0,2752.8795261013443
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,2037.985835,0.0,0.0,-32.54,-154.68,13.89217933634912,0.0,0.0,1864.658014336349
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1468.427687,0.0,0.0,-74.0,-45.56,22.48114188799557,0.0,0.0,1371.3488288879958
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,470.371913,0.0,0.0,0.0,-89.02,31.725782520413656,0.0,0.0,413.07769552041367
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,32.19235,0.0,0.0,-23.21,-2.65,0.982466355002377,0.0,0.0,7.810636085002375
NVYY,GRANITE YIELDBOOST NVDA,129.68969726,0.0,0.0,0.0,-175.33,-9.59,0.0,0.0,0.0,-55.23030274000001
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-4186.797632,0.0,0.0,0.0,-663.24,59.09884129812236,0.0,0.0,-4790.938790701877
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-4291.775048,0.0,0.0,-131.54000000000002,-484.95,67.10492885259931,0.0,0.0,-4844.566077447401
