underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
GDX,-170.39822695000004,3161.034729,0.0,0.0,-10.84,-26.439999999999998,21.989335882819077,0.0,0.0,2975.3458379328194
MSTR,1894.1870206,7965.733544000001,-0.37,0.0,-7128.3,-708.8399999999999,110.3411532096731,0.0,0.0,2132.751717809673
MARA,979.7263744200001,5338.200903,-9.29,0.0,-4209.22,-412.15000000000003,83.99350138323196,0.0,0.0,1771.2607788032321
BLSH,1753.26777316,30.67003500000004,0.0,0.0,0.0,-43.76,11.566199680744061,0.0,0.0,1751.744007840744
NNE,0.0,1353.471944,0.0,0.0,0.0,-62.67,15.703790955426857,0.0,0.0,1306.5057349554268
META,534.44764968,1846.833228,12.6,0.0,-1072.77,-129.72,37.7685775293244,0.0,0.0,1229.1594552093243
SLV,950.86998489,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.2899848899999
TSLA,1020.4489595800001,195.60774200000014,0.0,0.0,-402.9,-167.67000000000002,25.972089007532567,0.0,0.0,671.4587905875323
RCAT,0.0,656.7681419999999,0.0,0.0,0.0,-59.13,11.334510026609674,0.0,0.0,608.9726520266095
SOXX,997.5221943399999,-420.64276300000006,0.0,0.0,4.16,-3.02,8.927236889230091,0.0,0.0,586.94666822923
XRPZ,-1439.7644517400004,1987.566838,0.0,0.0,-11.16,-61.580000000000005,22.756546719182346,0.0,0.0,497.81893297918214
ENPH,436.15916214999993,22.295847999999996,0.0,0.0,0.0,-15.6,0.8862799487246296,0.0,0.0,443.74129009872456
CRWV,181.83653006,281.8232939999998,0.0,0.0,0.0,-69.99000000000001,22.573474939933035,0.0,0.0,416.2432989999329
MDB,0.0,445.3011120000001,0.0,0.0,0.0,-45.88,6.310662955152019,0.0,0.0,405.7317749551521
CRML,0.0,477.7916989999999,0.0,0.0,0.0,-108.67999999999999,24.297054683250682,0.0,0.0,393.4087536832508
EWJ,388.67593575,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.27593575000003
NVDA,71.14948496,610.122269,1.44,0.0,-167.34,-179.96,50.36307062343504,0.0,0.0,385.774824583435
PLTR,585.60861168,365.52037100000007,0.0,0.0,-454.58,-157.61,37.08401466507078,0.0,0.0,376.0229973450705
VRT,-205.89726943999997,549.6519499999999,2.06,0.0,0.0,-36.25,13.582573511111761,0.0,0.0,323.1472540711113
SRPT,0.0,366.6759629999999,0.0,0.0,0.0,-64.67,11.53811096316267,0.0,0.0,313.5440739631624
MRNA,18.78210047999999,328.12410399999993,0.0,0.0,0.0,-47.02,10.348096094142612,0.0,0.0,310.23430057414254
WULF,0.0,321.45891299999994,0.0,0.0,0.0,-72.27,17.32660876430808,0.0,0.0,266.51552176430823
MU,23.55845,261.7576310000002,3.0,0.0,-14.21,-30.060000000000002,12.909217151550973,0.0,0.0,256.95529815155135
CORZ,-11.887826,258.339513,0.0,0.0,0.0,-27.97,13.51808780522843,0.0,0.0,231.9997748052284
LITE,0.0,232.33196099999998,0.0,0.0,0.0,-15.14,4.234319833507795,0.0,0.0,221.4262808335078
