underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
NVDA,41364.96,41364.96,1.0,0.0,0.0,sleeve_balance,41364.96,0.0,0.0
AMD,39750.48,39750.48,1.0,0.0,0.0,sleeve_balance,39750.48,0.0,0.0
IBIT,37878.4,37878.4,0.8129465372248155,0.18705346277518436,0.0,sleeve_balance,30793.114115616452,7085.285884383544,0.0
NFLX,34574.909999999996,34574.909999999996,1.0,0.0,0.0,sleeve_balance,34574.909999999996,0.0,0.0
MSFT,31663.940000000002,31663.940000000002,1.0,0.0,0.0,sleeve_balance,31663.940000000002,0.0,0.0
AAOI,31218.45,31218.45,0.9826154578177327,0.0,0.0,sleeve_balance,30675.73153911,0.0,0.0
PLTR,30420.100000000002,30420.100000000002,1.0,0.0,0.0,sleeve_balance,30420.100000000002,0.0,0.0
ETHA,30117.719999999998,30117.719999999998,1.0,0.0,0.0,sleeve_balance,30117.719999999998,0.0,0.0
AVGO,26183.52,26183.52,1.0,0.0,0.0,sleeve_balance,26183.52,0.0,0.0
AMZN,24353.0,24353.0,1.0,0.0,0.0,sleeve_balance,24353.0,0.0,0.0
QUBT,24308.4,24308.4,1.0,0.0,0.0,sleeve_balance,24308.4,0.0,0.0
NVTS,24090.48,24090.48,1.0,0.0,0.0,sleeve_balance,24090.48,0.0,0.0
MRVL,23555.0,23555.0,0.9880212595117808,0.0,0.0,sleeve_balance,23272.840767799997,0.0,0.0
NBIS,23514.57,23514.57,1.0,0.0,0.0,sleeve_balance,23514.57,0.0,0.0
PANW,21826.63,21826.63,0.993999086509058,0.0,0.0,sleeve_balance,21695.6502815712,0.0,0.0
GOOGL,20901.44,20901.44,1.0,0.0,0.0,sleeve_balance,20901.44,0.0,0.0
TSLA,19989.45,19989.45,1.0,0.0,0.0,sleeve_balance,19989.45,0.0,0.0
CRML,19895.82,19895.82,0.9930515352792697,0.0,0.0,sleeve_balance,19757.57459664,0.0,0.0
GDX,19749.54,19749.54,0.9896470743014775,0.0,0.0,sleeve_balance,19545.0744798,0.0,0.0
MSTR,18947.28,18947.28,0.0,0.9440419047130776,0.0,sleeve_balance,0.0,17887.026300332,0.0
ALAB,18929.9,18929.9,1.0,0.0,0.0,sleeve_balance,18929.9,0.0,0.0
XRPZ,18525.780000000002,18525.780000000002,1.0,0.0,0.0,sleeve_balance,18525.780000000002,0.0,0.0
BA,18362.260000000002,18362.260000000002,1.0,0.0,0.0,sleeve_balance,18362.260000000002,0.0,0.0
CRWV,17922.19,17922.19,1.0,0.0,0.0,sleeve_balance,17922.19,0.0,0.0
QBTS,17896.6,17896.6,1.0,0.0,0.0,sleeve_balance,17896.6,0.0,0.0
INTC,17079.22,17079.22,0.9977895903044751,0.0,0.0,sleeve_balance,17041.46792652,0.0,0.0
TSM,16879.5,16879.5,1.0,0.0,0.0,sleeve_balance,16879.5,0.0,0.0
AAPL,16518.66,16518.66,1.0,0.0,0.0,sleeve_balance,16518.66,0.0,0.0
PLUG,16270.29,16270.29,0.9852076410766865,0.0,0.0,sleeve_balance,16029.614030533601,0.0,0.0
META,15446.34,15446.34,0.5706768798200739,0.40743511706462504,0.0,sleeve_balance,8814.86911584,6293.381346120001,0.0
CRDO,14983.15,14983.15,1.0,0.0,0.0,sleeve_balance,14983.15,0.0,0.0
WULF,14575.470000000001,14575.470000000001,0.9823672678822707,0.0,0.0,sleeve_balance,14318.464642,0.0,0.0
FIGR,13678.079999999998,13678.079999999998,0.983590291970803,0.0,0.0,sleeve_balance,13453.6267008,0.0,0.0
IREN,13181.4,13181.4,1.0,0.0,0.0,sleeve_balance,13181.4,0.0,0.0
TER,13138.56,13138.56,1.0,0.0,0.0,sleeve_balance,13138.56,0.0,0.0
NNE,13116.6,13116.6,0.9631704812039706,0.0,0.0,sleeve_balance,12633.521933760001,0.0,0.0
ONDS,12798.279999999999,12798.279999999999,1.0,0.0,0.0,sleeve_balance,12798.279999999999,0.0,0.0
GSOL,12619.64,12619.64,1.0,0.0,0.0,sleeve_balance,12619.64,0.0,0.0
SNDK,12484.08,12484.08,1.0,0.0,0.0,sleeve_balance,12484.08,0.0,0.0
HUT,12156.390000000001,12156.390000000001,0.9894213563219344,0.0,0.0,sleeve_balance,12027.791881778401,0.0,0.0
BBAI,11699.73,11699.73,1.0,0.0,0.0,sleeve_balance,11699.73,0.0,0.0
CORZ,11638.8,11638.8,0.979060170816579,0.0,0.0,sleeve_balance,11395.0855161,0.0,0.0
CRCL,11501.68,11501.68,1.0,0.0,0.0,sleeve_balance,11501.68,0.0,0.0
