symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
CLSZ,-125000.0,0.0,125000.0,125000.0,125000.0,0.0,-125000.0,True
MSTZ,-124626.93013648738,0.0,124626.93013648738,124626.93013648738,124626.93013648738,0.0,-124626.93013648738,True
CRCD,-106892.12491969552,0.0,106892.12491969552,106892.12491969552,106892.12491969552,0.0,-106892.12491969552,True
MSDD,-95369.82455818224,0.0,95369.82455818224,95369.82455818224,95369.82455818224,0.0,-95369.82455818224,True
HMYY,-89647.00594937375,-1576.0,88071.00594937375,88071.00594937375,89647.00594937375,1576.0,-88071.00594937375,True
ETHD,-71161.69617731283,0.0,71161.69617731283,71161.69617731283,71161.69617731283,0.0,-71161.69617731283,True
QBY,-56748.82931134978,0.0,56748.82931134978,56748.82931134978,56748.82931134978,0.0,-56748.82931134978,True
BEZ,-54253.62264299098,0.0,54253.62264299098,54253.62264299098,54253.62264299098,0.0,-54253.62264299098,True
IREZ,-39314.188749267465,0.0,39314.188749267465,39314.188749267465,39314.188749267465,0.0,-39314.188749267465,True
IOYY,-22241.29376775545,0.0,22241.29376775545,22241.29376775545,22241.29376775545,0.0,-22241.29376775545,True
MAAY,-18497.67085585461,-35492.2078,-16994.536944145388,16994.536944145388,18497.67085585461,35492.2078,16994.536944145388,False
NFLU,-918.6382859327126,-17652.221,-16733.582714067288,16733.582714067288,918.6382859327126,17652.221,16733.582714067288,False
AZYY,-13352.422992073982,0.0,13352.422992073982,13352.422992073982,13352.422992073982,0.0,-13352.422992073982,True
MTYY,-33150.620081818466,-46064.242,-12913.621918181532,12913.621918181532,33150.620081818466,46064.242,12913.621918181532,False
AAOX,-6740.82103583721,-18703.65,-11962.828964162793,11962.828964162793,6740.82103583721,18703.65,11962.828964162793,False
MRVU,0.0,-11334.488,-11334.488,11334.488,0.0,11334.488,11334.488,False
QUBX,-3071.776649845949,-12892.470000000001,-9820.693350154052,9820.693350154052,3071.776649845949,12892.470000000001,9820.693350154052,False
AMZO,0.0,-8671.046,-8671.046,8671.046,0.0,8671.046,8671.046,False
CONI,-8381.61281606362,0.0,8381.61281606362,8381.61281606362,8381.61281606362,0.0,-8381.61281606362,True
GEMG,-7837.155661739828,0.0,7837.155661739828,7837.155661739828,7837.155661739828,0.0,-7837.155661739828,True
NEBX,-4558.32186538588,-12087.0,-7528.67813461412,7528.67813461412,4558.32186538588,12087.0,7528.67813461412,False
EOSU,-7499.073395198219,0.0,7499.073395198219,7499.073395198219,7499.073395198219,0.0,-7499.073395198219,True
MSFL,-569.1575689390804,-7745.08,-7175.92243106092,7175.92243106092,569.1575689390804,7745.08,7175.92243106092,False
OPEG,-9225.191378665368,-2054.7428,7170.448578665368,7170.448578665368,9225.191378665368,2054.7428,-7170.448578665368,True
FBYY,-17846.226914469353,-11235.1,6611.126914469352,6611.126914469352,17846.226914469353,11235.1,-6611.126914469352,True
TERG,-315.67416599706087,-6724.9160999999995,-6409.241934002938,6409.241934002938,315.67416599706087,6724.9160999999995,6409.241934002938,False
BTFL,-6395.216204568893,0.0,6395.216204568893,6395.216204568893,6395.216204568893,0.0,-6395.216204568893,True
