symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3471.018795,0.0,0.0,0.0,-43.85,21.812190046612802,0.0,0.0,3448.9809850466127
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,1320.499899,0.0,0.0,-25.53,-48.56,4.857291861248977,0.0,0.0,1251.267190861249
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,842.10552,0.0,0.0,-15.54,-51.63,6.515633404582965,0.0,0.0,781.451153404583
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,786.682156,0.0,0.0,0.0,-84.23,8.912676589440782,0.0,0.0,711.3648325894408
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,470.520555,0.0,0.0,-29.37,-16.54,7.777786874797624,0.0,0.0,432.3883418747976
SDS,PROSHARES ULTRASHORT S&P500,0.0,211.543155,0.0,0.0,-26.99,-32.97,11.760334798460526,0.0,0.0,163.34348979846052
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,149.275083,0.0,0.0,-26.13,-46.7,7.920551024721353,0.0,0.0,84.36563402472134
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,2.676703,0.0,0.0,-110.39,-12.63,0.8287945485031045,0.0,0.0,40.370012498503115
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,6.430777,0.0,0.0,-4.970000000000001,-0.21,0.2191123706489263,0.0,0.0,1.4698893706489256
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,2.891897,0.0,0.0,-150.58,-6.8,0.25400079871356185,0.0,0.0,-49.81023994128644
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,36.501757,0.0,0.0,-1.46,-3.8,1.500352896044886,0.0,0.0,-346.93711932395513
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-764.651775,0.0,0.0,0.0,-31.439999999999998,13.35752753689043,0.0,0.0,-782.7342474631097
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-740.929378,0.0,0.0,-90.65,-97.87,12.371220890439147,0.0,0.0,-920.4841154095608
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-948.237632,0.0,0.0,0.0,-272.56,11.626650167558653,0.0,0.0,-1209.1709818324414
