underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
ASTS,ASTN,-1.0,0.0,2757.7125386233856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.7125386233856
QBTS,QBTZ,-1.0,0.0,1319.2786348188706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.2786348188706
XLK,WEBS,-2.244235,313.26477971,0.0,0.0,0.0,0.0,-1.1620000000000001,0.0,0.0,0.0,312.10277971000005
COIN,CONI,-1.0,0.0,259.7653306394318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.7653306394318
XLK,TTXD,-1.905282,245.82998158,0.0,0.0,0.0,0.0,-2.1719999999999997,0.0,0.0,0.0,243.65798158
MSTR,MSTZ,-1.982362,0.0,98.64306550910315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.64306550910315
MSTR,MSDD,-1.0,0.0,98.64306550910315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.64306550910315
QQQ,QID,-1.992632,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
XRPZ,GXRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPXU,-2.895529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QS,QSX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RKLB,RKLZ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOXX,TSXD,-1.888301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPHB,HIBS,-3.016601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPXS,-2.90112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
