etf,underlying,pair_frac_merged
SMZ,SMR,0.11877593366996878
CRMU,CRML,0.10507018923039813
SNXX,SNDK,0.10175028983136236
FBYY,META,0.09876347813856212
RCAX,RCAT,0.09806304547065042
XBTY,IBIT,0.09371775016778841
TXXS,TSUI,0.08296456155194708
OPEG,OPEN,0.05705387255498541
NVTX,NVTS,0.027867177200058157
LACG,LAC,0.021754622565215747
RDWU,RDW,0.020848646421994646
ONDG,ONDS,0.012320502101889355
SMU,SMR,0.009269673234348139
BMNG,BMNR,0.007391696485536614
ONDL,ONDS,0.007323300996326744
USGG,USAR,0.00688108355816396
CRCG,CRCL,0.00666258118980627
ASTX,ASTS,0.006000397985049825
OPEX,OPEN,0.0059835978820788555
SMYY,SMCI,0.005029144861251591
BEX,BE,0.004285626751532311
GLXU,GLXY,0.0030437806319444575
OSCX,OSCR,0.002886313338140774
BMNU,BMNR,0.002711521162409525
CLSX,CLSK,0.001973294695495281
OKLL,OKLO,0.0017221196550367638
CIFG,CIFR,0.0010891117681156735
PLUL,PLUG,0.0004149418462859074
CRCA,CRCL,0.00041493799178367275
KEEX,KEEL,0.0004149379812036356
LEUX,LEU,0.0004149378814702834
IOYY,IONQ,0.00041493787389512547
NEBX,NBIS,0.0004149378523157261
UUUG,UUUU,0.00041493784487296053
FGRU,FIGR,0.000414937835225901
SATG,SATS,0.0004149378298576979
LITX,LITE,0.0004149378295202694
QBTX,QBTS,0.00041493782665185335
ETHU,ETHA,0.00041493782115140305
BAIG,BBAI,0.00041493781938743864
MAAY,MARA,0.0004149378108414174
WULX,WULF,0.00041493781027934003
IREG,IREN,0.0004149378099824159
CCUP,CRCL,0.0004149378080376471
COYY,COIN,0.00041493780561435034
PONX,PONY,0.00041493780346770485
CWVX,CRWV,0.00041493780278070534
ETU,ETHA,0.0004149378027356258
UECG,UEC,0.0004149377983855798
NBIL,NBIS,0.000414937794077085
QSU,QS,0.00041493779150584566
FBL,META,0.0004149377907806301
HMYY,HIMS,0.0004149377906405517
CIFU,CIFR,0.00041493779026048535
CRWG,CRWV,0.0004149377880062706
NBIG,NBIS,0.00041493778501709786
