underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
CEG,nuclear,override,1.0,,1.4093676811675167,computed,1197.79406276,18349.70593724
META,mega-cap-tech,override,1.0,,1.4465829767171845,computed,1195.0236192000002,25122.9563808
GSOL,crypto,heuristic,0.55,,2.913776430903928,computed,1100.3709565261015,23149.909043473897
LEU,nuclear,override,1.0,,3.245878264789174,computed,769.3012435933997,17631.2387564066
MU,semis,override,1.0,,3.1302690070030694,computed,755.0835584999995,12758.5164415
MRNA,healthcare,override,1.0,,1.6404492750442818,computed,638.7136318894991,16023.6863681105
RCAT,drones,override,1.0,,3.4425252927923906,computed,619.1965600000003,18308.94344
CIFR,crypto-equity,override,1.0,,3.984591099129745,computed,581.1787876647995,9637.6012123352
AMD,semis,override,1.0,,2.9068621008108337,computed,518.2849910355999,50746.0750089644
TER,semis,override,1.0,,3.0718000181193097,computed,481.85627351199946,18491.583726488
VRT,hardware,override,1.0,,2.5303054599786376,computed,438.4423161000013,16099.8376839
ALAB,semis,override,1.0,,3.3936247720585353,computed,433.49817248,15787.30182752
AAPL,mega-cap-tech,override,1.0,,0.8754933344397672,computed,426.2475366400004,31043.71246336
NNE,nuclear,override,1.0,,3.931169995027588,computed,418.33722485999897,21700.06277514
OKLO,nuclear,override,1.0,,3.9422013919229637,computed,415.7466570000006,9601.433343
CORZ,crypto-equity,override,1.0,,2.407325400671569,computed,379.4962903000005,14670.2637097
WULF,crypto-equity,override,1.0,,3.122762118623215,computed,379.3697089599982,16474.87029104
SNOW,software,override,1.0,,1.27175792323306,computed,346.4657718399985,15037.174228160002
MSTR,crypto-equity,override,1.0,,3.0464572926156737,computed,346.3353400800006,34597.66465992
IREN,crypto-equity,override,1.0,,3.374373396812159,computed,337.8704599920002,14265.409540008
CMG,consumer,override,1.0,,0.9095693932015629,computed,317.2306768991993,12742.8493231008
QCOM,semis,override,1.0,,2.0044471744887926,computed,316.93719450000026,14879.1028055
ETOR,fintech,override,1.0,,1.758110816403355,computed,276.68675520199986,5308.8932447980005
SMCI,semis,override,1.0,,3.5451785510948364,computed,255.8066722399999,5345.61332776
XRPZ,crypto,override,1.0,,2.694504240973505,computed,244.14542964000063,35297.09457036
F,consumer,vendor,0.75,,1.2562280107700359,computed,240.67539391399896,11068.524606086
BULL,crypto-equity,override,1.0,,2.5193406213489884,computed,236.8258795199997,3535.97412048
KLAC,semis,override,1.0,,2.627630424042466,computed,236.1396539670004,17432.780346033003
LRCX,semis,override,1.0,,2.949383982442734,computed,235.2409014,4037.9590986
SBUX,consumer,vendor,0.75,,0.6549065371560641,computed,233.38293427199983,4066.937065728
RTX,industrials,vendor,0.75,,0.4729167547955343,computed,228.85922943359992,4014.9407705664
IBIT,crypto,override,1.0,,1.802702866980832,computed,223.19702812400192,65705.522971876
LLY,healthcare,override,1.0,,0.45616521652183495,computed,222.0717375606,3457.0082624394
LITE,semis,override,1.0,,2.730328158734172,computed,201.90283090000003,5420.177169099999
OPEN,consumer,override,1.0,,2.9277202223031993,computed,199.0590258467992,6867.7409741532
PLTR,software,override,1.0,,1.7903566787716079,computed,198.3845448500033,62409.45545515
CLSK,crypto-equity,override,1.0,,3.317578998332596,computed,193.3011509399994,9763.39884906
MARA,crypto-equity,override,1.0,,3.148174695598902,computed,191.9278564799993,17205.19214352
XOP,energy,override,1.0,,-0.12944831376711213,computed,185.12505330000204,24543.7549467
CSCO,software,vendor,0.75,,1.0585488217057617,computed,181.7393880261025,16577.7006119739
SOEZ,broad,override,1.0,,2.631536513449184,computed,180.77196863500103,16451.548031364997
HUT,crypto-equity,override,1.0,,4.566000476906745,computed,180.04782709319898,11078.352172906802
CRDO,semis,override,1.0,,3.1171170867973257,computed,179.9736869999997,10521.206313
WDC,semis,override,1.0,,2.884838287507684,computed,163.93239680000033,4163.907603199999
ASML,semis,override,1.0,,2.1928656735021144,computed,161.7785381599988,15688.18146184
PYPL,fintech,override,1.0,,1.2729135906452027,computed,146.4883345164003,4376.5116654836
KTOS,drones,override,1.0,,2.1583771917077894,computed,141.01473216000022,3666.52526784
NOK,industrials,override,1.0,,1.4509702478342,computed,140.87511503699966,4088.164884963
DNN,nuclear,override,1.0,,1.9668835969738125,computed,130.43419742100014,4296.185802579
MRVL,semis,override,1.0,,2.846530170374213,computed,127.2518527559987,25823.848147244
NBIS,software,override,1.0,,3.1657766037233936,computed,121.37219580000055,19800.547804200003
ASHR,china,heuristic,0.55,,0.7439264520919772,computed,111.683373750001,15163.83662625
LMT,industrials,vendor,0.75,,0.11176049138921476,computed,110.51420832000008,3515.8257916800003
AVGO,semis,override,1.0,,2.125126388326301,computed,102.09885082079929,32705.9611491792
DELL,hardware,override,1.0,,1.9145862353582357,computed,97.53189924000026,5811.14810076
HOOD,fintech,override,1.0,,3.050341544698058,computed,90.29899185999966,8918.70100814
UPS,industrials,override,1.0,,0.8516078283002517,computed,89.65137603599987,3452.028623964
ORLY,consumer,vendor,0.75,,0.07107633604075027,computed,84.31127679079964,4531.1887232092
BE,clean,override,1.0,,4.162849671111322,computed,74.76120119999996,6699.7387988
CLS,semis,override,1.0,,3.072008109074454,computed,74.59488018000002,3305.56511982
FIG,software,override,1.0,,1.2418918468294895,computed,73.99702422019982,12525.4429757798
APP,software,override,1.0,,2.14443573866243,computed,62.7292309999998,5509.270769000001
FCX,metals,override,1.0,,2.1368187311172027,computed,61.23842674920024,4758.721573250799
XLE,other,default,0.1,,-0.1502723942954629,computed,58.25456000000122,20525.10544
EWY,intl,override,1.0,,2.584677129398439,computed,57.32351752,3386.95648248
TSLA,mega-cap-tech,override,1.0,,2.0978772580424696,computed,49.50321839199996,36381.996781608
BABA,china,override,1.0,,1.2643809075586798,computed,44.0663163600002,14007.453683639998
KWEB,china,override,1.0,,1.1750874257764483,computed,38.5127843399996,15256.82721566
RDW,space,override,1.0,,3.749036999495683,computed,33.70475200000055,8058.295247999999
MDB,software,vendor,0.75,,1.7467372933604177,computed,29.974981000000295,11229.445019
OSCR,healthcare,override,1.0,,1.5139451573525755,computed,27.83153368000012,3550.80846632
CRCL,software,override,1.0,,3.033920107686827,computed,22.373337600000013,19822.9066624
ISRG,healthcare,vendor,0.75,,0.8516805693420675,computed,22.31752596210072,5509.562474037899
AAL,industrials,override,1.0,,1.7998231824986162,computed,11.158819200000153,4027.0811808
BIDU,mega-cap-tech,vendor,0.75,,1.642371729517583,computed,9.735839439999836,4224.22416056
NU,fintech,override,1.0,,1.3188592137241022,computed,9.282235877400126,14964.257764122598
ACHR,evtol,override,1.0,,2.956593445672337,computed,7.772405916000025,3559.527594084
SNPS,software,vendor,0.75,,1.5933202307050323,computed,2.702812759200242,3962.0971872408
PBR,energy,vendor,0.75,,-0.03732235290103271,computed,2.216703458399934,6969.7832965416
ARKK,broad,override,1.0,,2.2765752444082152,computed,1.969594050300202,4323.7904059497
APH,semis,override,1.0,,1.7137434967179428,computed,-8.120861370000284,4051.32086137
ZETA,software,override,1.0,,2.629444382756858,computed,-10.199756549600352,4149.3997565496
ADBE,mega-cap-tech,override,1.0,,0.4625905746447373,computed,-12.53564197999981,3901.81564198
CRWV,software,override,1.0,,2.920453197830077,computed,-14.372249609999926,16283.07224961
CRWD,software,override,1.0,,1.4590454641404604,computed,-14.981214496399843,3919.0812144964
SHOP,software,override,1.0,,2.1492424343633747,computed,-30.144638577599835,4300.4646385776
GLXY,crypto-equity,override,1.0,,3.853850090168674,computed,-32.9758910999999,10697.0758911
QBTS,quantum,override,1.0,,4.077310935356446,computed,-39.53637072000129,19087.13637072
ASTS,space,override,1.0,,3.228723229175,computed,-39.59647959999893,17773.776479599997
DDOG,software,vendor,0.75,,1.3094373750930308,computed,-41.098131439999634,4290.89813144
VALE,metals,vendor,0.75,,1.1210615695532224,computed,-41.74078958000018,4942.02078958
ORCL,mega-cap-tech,override,1.0,,1.826240798068687,computed,-47.18905327999983,4460.48905328
NOW,software,override,1.0,,0.7493036941658241,computed,-49.37546400000019,4231.375464000001
XYZ,fintech,override,1.0,,1.9922795024304374,computed,-50.829070799999954,4383.7890708
UPST,fintech,override,1.0,,2.773280740847529,computed,-50.98718609999969,7592.0871861
NEM,metals,override,1.0,,1.5127235716511667,computed,-53.80579933699983,3517.805799337
LAC,metals,override,1.0,,2.087658167721897,computed,-57.43362175999937,10603.93362176
INTC,semis,override,1.0,,2.508783582010509,computed,-60.29890405999868,16211.87890406
GOOGL,mega-cap-tech,override,1.0,,1.3251196939600194,computed,-62.239559239998925,31118.71955924
GEV,industrials,override,1.0,,2.0438635571208805,computed,-71.63940700000057,17529.639407000002
UUUU,nuclear,override,1.0,,2.677426564567237,computed,-75.24398790040004,6645.2439879004
UNH,healthcare,override,1.0,,0.5505108305170892,computed,-90.9662672200002,15244.00626722
OKTA,software,override,1.0,,1.228819203189734,computed,-95.51039655320028,5132.9503965532
RKT,fintech,override,1.0,,2.0327659224857544,computed,-96.95004873840026,13263.9500487384
URA,nuclear,override,1.0,,2.3689027674248826,computed,-100.1988901099985,14726.058890109998
EWW,intl,override,1.0,,0.9119390338578329,computed,-101.27689488999977,5216.916894890001
CRM,mega-cap-tech,override,1.0,,0.5247909608106887,computed,-101.53139699999883,19141.871397
UBER,consumer,override,1.0,,0.9567289692023898,computed,-110.62479010559946,16079.0847901056
BA,industrials,override,1.0,,1.1028058191120538,computed,-117.11643951390032,29573.5564395139
SATS,satellite,override,1.0,,1.6217575194123146,computed,-125.05953000480032,7383.399530004799
SRPT,healthcare,override,1.0,,2.3689056351452864,computed,-133.04951459999938,18846.6495146
SNAP,software,override,1.0,,1.9450162831953806,computed,-153.1389173760001,3520.338917376
TEM,software,override,1.0,,2.5124072101626433,computed,-160.04494800000066,12912.084948
GDXJ,metals,override,1.0,,1.9556840709779264,computed,-166.3278772499998,3767.52787725
QQQ,broad,override,1.0,,1.3621400598707503,computed,-168.300096,168.300096
XOM,energy,vendor,0.75,,-0.3854947411951652,computed,-175.71567583999968,20874.23567584
SOFI,fintech,override,1.0,,2.546608447289008,computed,-178.4934431371994,15359.7734431372
AMZN,mega-cap-tech,override,1.0,,1.4251419620857801,computed,-184.02475527299976,34756.844755273
RDDT,software,override,1.0,,1.9176130034891206,computed,-188.82833637759995,6382.7283363776005
PLUG,clean,override,1.0,,2.640700478240554,computed,-216.4999998184012,19372.2599998184
UEC,nuclear,override,1.0,,2.793883792120053,computed,-235.82844022800052,15193.828440228
MSFT,mega-cap-tech,override,1.0,,0.8003185269488805,computed,-240.31708659000105,55765.81708659
FXI,china,override,1.0,,0.852411578916032,computed,-255.530526200002,18277.3305262
TSM,semis,override,1.0,,2.105903438152244,computed,-281.8322134284999,27317.8322134285
NVDA,semis,override,1.0,,1.859143477550067,computed,-317.5070198108021,63799.1070198108
COIN,crypto-equity,override,1.0,,3.114041313298173,computed,-319.26113862679995,9049.7611386268
COPX,metals,override,1.0,,2.250203779408512,computed,-328.2623067000013,13460.4623067
RBLX,software,override,1.0,,1.696768280751925,computed,-339.9723885599997,14027.49238856
U,software,override,1.0,,2.286115823655005,computed,-387.9038811204,5785.143881120401
BMNR,crypto-equity,override,1.0,,5.025233074402912,computed,-422.1364442999984,17630.7364443
COST,consumer,vendor,0.75,,-0.08036906773493596,computed,-433.95408222399874,16376.834082224
NFLX,mega-cap-tech,override,1.0,,0.3217623315790996,computed,-509.2158870700014,59737.61588707
CRML,metals,override,1.0,,3.6140463211839493,computed,-861.7823170559986,31637.222317056003
ETHA,crypto,override,1.0,,2.96948281034266,computed,-958.4224618200024,47435.30246182
PANW,software,override,1.0,,1.1526167992652903,computed,-1357.728273944398,37910.6882739444
GDX,metals,override,1.0,,1.7025260061014063,computed,-1944.9414581400035,32229.041458140004
