etf,underlying,pair_frac_merged
TXXS,TSUI,0.19999999998905402
SMZ,SMR,0.11877593361137999
FBYY,META,0.1103655762770746
XBTY,IBIT,0.08328703570877412
SNXX,SNDK,0.08218883003399731
RCAX,RCAT,0.06620476050762901
CRMU,CRML,0.0658139143068839
OPEG,OPEN,0.037777844201843006
FBL,META,0.022372762093391823
NVTX,NVTS,0.018222287439806414
RDWU,RDW,0.014841015087473647
LACG,LAC,0.01360231882345726
SMU,SMR,0.011918748724386825
ONDG,ONDS,0.006966294717348719
BMNG,BMNR,0.006649833202333595
ASTX,ASTS,0.0053071566345242
ONDL,ONDS,0.004884593098368747
USGG,USAR,0.004190892884490212
BMNU,BMNR,0.004037678252951175
SMYY,SMCI,0.0038577614521715913
CRCG,CRCL,0.0035846326751893197
METU,META,0.003549063856071541
LEUX,LEU,0.003374385954273945
OSCX,OSCR,0.0031556968375213335
BEX,BE,0.002951657149676522
CLSX,CLSK,0.002940529127692108
GLXU,GLXY,0.0029284449789576676
OKLL,OKLO,0.0026307895905197153
OPEX,OPEN,0.0024968771490783623
LITX,LITE,0.0017785304676234631
PLUL,PLUG,0.001572170146166821
CIFG,CIFR,0.0010499931295278972
KEEX,KEEL,0.00041493778581238667
FGRU,FIGR,0.0004149377682239634
BTCL,IBIT,0.00041493776686183146
ETHU,ETHA,0.00041493776627599295
BITX,IBIT,0.00041493776616239485
BITU,IBIT,0.00041493776589220663
UUUG,UUUU,0.0004149377652547505
CRCA,CRCL,0.00041493776430477685
NEBX,NBIS,0.00041493776294318106
ETU,ETHA,0.0004149377628298803
SATG,SATS,0.0004149377627229098
URAA,URA,0.00041493776265881765
UECG,UEC,0.0004149377625822222
BAIG,BBAI,0.000414937761956651
PONX,PONY,0.00041493776195363163
ZETX,ZETA,0.0004149377619025293
MRNX,MRNA,0.0004149377614897522
WDCX,WDC,0.0004149377612949284
IOYY,IONQ,0.0004149377610709676
IREG,IREN,0.00041493776106825956
ETHT,ETHA,0.00041493776097685335
SOLX,GSOL,0.0004149377609628172
CCUP,CRCL,0.000414937760961884
WULX,WULF,0.00041493776092715797
COYY,COIN,0.0004149377608932005
SOFA,SOFI,0.0004149377608578609
QSU,QS,0.0004149377608423224
XXRP,XRPZ,0.0004149377607127758
MPL,MP,0.0004149377606435293
BABU,BABA,0.00041493776062879323
MAAY,MARA,0.00041493776047601066
MEXX,EWW,0.0004149377604648903
UXRP,XRPZ,0.0004149377604469864
NBIL,NBIS,0.0004149377604302055
QBTX,QBTS,0.0004149377604228502
SPXL,SPY,0.00041493776041873925
BULX,BULL,0.0004149377603940215
CIFU,CIFR,0.0004149377603656475
SBTU,SBET,0.0004149377603549198
YINN,FXI,0.00041493776035329637
TQQQ,QQQ,0.0004149377603386568
ASMU,ASML,0.0004149377603375911
CWVX,CRWV,0.00041493776033439775
MPG,MP,0.0004149377602788943
NVDG,NVDA,0.0004149377602578328
CWEB,KWEB,0.0004149377602365788
HUTG,HUT,0.0004149377602346158
COIA,COIN,0.0004149377602053846
NBIG,NBIS,0.0004149377602052313
CRWG,CRWV,0.0004149377601747143
NVDU,NVDA,0.0004149377601660741
QUBX,QUBT,0.0004149377601623041
DNNG,DNN,0.000414937760142986
CLSZ,CLSK,0.0004149377601418137
NVDL,NVDA,0.0004149377601350312
FCXG,FCX,0.0004149377601342503
BABX,BABA,0.0004149377601281173
GOOX,GOOGL,0.0004149377601125824
XRPT,XRPZ,0.0004149377601108619
TXXD,TDOG,0.0004149377601022613
BOEU,BA,0.0004149377600947141
SOLT,SOEZ,0.0004149377600938706
BOEG,BA,0.0004149377600790577
COPZ,COPX,0.00041493776006953475
URTY,IWM,0.00041493776004151637
MTYY,MSTR,0.0004149377600180636
GGLL,GOOGL,0.00041493775999845836
UBRL,UBER,0.00041493775999672944
AMZZ,AMZN,0.0004149377599848995
NVDB,NVDA,0.00041493775998254406
GEVX,GEV,0.00041493775996694006
MSFU,MSFT,0.0004149377599490083
ARCX,ACHR,0.0004149377599333165
AMDL,AMD,0.0004149377599255894
CONL,COIN,0.0004149377599211796
AMUU,AMD,0.0004149377599163669
NUGT,GDX,0.00041493775990139966
SRPU,SRPT,0.0004149377599007847
AMZU,AMZN,0.00041493775989755736
AAPB,AAPL,0.00041493775989693546
GDXU,GDX,0.0004149377598877365
TSLI,TSLA,0.00041493775988772836
NUG,NU,0.0004149377598860269
SOXL,SOXX,0.0004149377598820328
HMYY,HIMS,0.0004149377598740997
LLYX,LLY,0.0004149377598635626
JNUG,GDXJ,0.00041493775985896903
COHX,COHR,0.00041493775985713017
MUU,MU,0.00041493775985564655
TSLL,TSLA,0.00041493775984988125
AMDG,AMD,0.0004149377598471926
TSLR,TSLA,0.0004149377598364756
LRCU,LRCX,0.00041493775983442556
ETRL,ETOR,0.0004149377598276065
FLYT,FLY,0.0004149377598027063
ROBN,HOOD,0.0004149377597941114
AVGG,AVGO,0.00041493775977263433
PALU,PANW,0.0004149377597718406
TSLT,TSLA,0.000414937759768912
XRPK,XRPZ,0.0004149377597686878
RGTX,RGTI,0.00041493775975985175
TSMU,TSM,0.00041493775975799007
KORU,EWY,0.0004149377597519753
SNAG,SNAP,0.00041493775974977784
ASMG,ASML,0.00041493775974085816
HOOX,HOOD,0.0004149377597391164
SOFX,SOFI,0.0004149377597377939
MULL,MU,0.00041493775973616616
TSMG,TSM,0.0004149377597346088
COIG,COIN,0.00041493775972553236
PANG,PANW,0.0004149377597200412
ELIL,LLY,0.0004149377597120571
VRTL,VRT,0.0004149377597113133
RBLU,RBLX,0.00041493775971110836
RKLX,RKLB,0.0004149377596949172
CRWU,CRWV,0.00041493775969018455
GLGG,GLXY,0.00041493775968656733
COZX,CORZ,0.0004149377596847873
TSLG,TSLA,0.00041493775968312374
ANEL,ANET,0.0004149377596795755
INTW,INTC,0.0004149377596786337
MSTX,MSTR,0.00041493775967546505
IRE,IREN,0.0004149377596751915
RIOX,RIOT,0.00041493775966509427
HOOG,HOOD,0.00041493775966364643
AVL,AVGO,0.00041493775966173693
UPSX,UPST,0.00041493775965179133
RDTL,RDDT,0.0004149377596477441
HIMZ,HIMS,0.0004149377596477123
QBY,QBTS,0.00041493775964741955
CONX,COIN,0.0004149377596405989
NVOX,NVO,0.00041493775960989185
IONX,IONQ,0.00041493775960953536
TEMT,TEM,0.00041493775959725927
AVGX,AVGO,0.0004149377595928332
NFLU,NFLX,0.00041493775958792987
JOBX,JOBY,0.0004149377595837647
PTIR,PLTR,0.00041493775958347
KLAG,KLAC,0.00041493775958236157
ASTN,ASTS,0.0004149377595794849
UNHG,UNH,0.0004149377595750853
NFXL,NFLX,0.0004149377595694441
HODU,HOOD,0.0004149377595559496
RGTU,RGTI,0.00041493775955293865
CEGX,CEG,0.00041493775954672135
CNCG,CNC,0.00041493775954607555
MSTU,MSTR,0.0004149377595443548
XPEG,XPEV,0.00041493775954016664
BEG,BE,0.0004149377595373733
BU,B,0.0004149377595230254
TTDU,TTD,0.00041493775952111114
TERG,TER,0.00041493775951873045
GUSH,XOP,0.0004149377595169587
NIOG,NIO,0.00041493775951661306
PLTU,PLTR,0.0004149377595140968
CRMG,CRM,0.0004149377595086659
AVGU,AVGO,0.0004149377594993396
IONL,IONQ,0.00041493775949511485
PYPG,PYPL,0.00041493775949214245
