symbol,underlying,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMD,AMD,ADVANCED MICRO DEVICES,0.0,-181.15575769737717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.15575769737717
LITZ,LITE,TRADR 2X SHT LITE DLY ETF,-804.96370926,1491.336749,0.0,0.0,0.0,-978.92,68.78200285928331,0.0,0.0,-223.76495740071658
EWV,EWJ,PROSHARES ULTSHRT MSCI JAPAN,-266.20621147,0.0,0.0,0.0,-18.34,-35.51,0.0,0.0,0.0,-320.05621147
SPCG,SPCX,TRADR 2X SHORT SPCX DLY ETF,-278.88281069,-86.711906,0.0,0.0,0.0,-43.42,1.7199386118311413,0.0,0.0,-407.29477807816886
SSPC,SPCX,LEVERAGE SHARE 2X SHORT SPCX,-2638.55703788,-698.170218,0.0,0.0,0.0,-106.95,9.710141376764154,0.0,0.0,-3433.9671145032353
CRCD,CRCL,T-REX 2X INV CRCL DA TAR ETF,-3737.19007207,0.0,0.0,0.0,0.0,-544.23,0.0,0.0,0.0,-4281.42007207
RGTZ,RGTI,DEFIANCE D TRG 2X S RGTI ETF,-3806.6526752,0.0,0.0,0.0,0.0,-529.98,0.0,0.0,0.0,-4336.6326752
IREZ,IREN,TRDR 2X SH IREN DLY ETF,-3003.56267548,-8.545896,0.0,0.0,0.0,-1914.47,1.494196669028304,0.0,0.0,-4925.084374810972
ASTN,ASTS,DFNCE DT 2X SHORT ASTS,-3823.71039042,0.0,0.0,0.0,0.0,-1935.06,0.0,0.0,0.0,-5758.77039042
RKLZ,RKLB,DEF DAILY T2X SHORT RKLB ETF,0.0,-6325.866055,0.0,0.0,0.0,-906.98,83.50004079505912,0.0,0.0,-7149.346014204941
QBTZ,QBTS,DEF DAILY T2X SHORT QBTS,0.0,-7901.537175,0.0,0.0,0.0,-1263.53,252.36770632965067,0.0,0.0,-8912.69946867035
SNDQ,SNDK,TRADR 2X SHRT SNDK DLY ETF,-3932.1727383,-4522.417626,0.0,0.0,0.0,-760.71,118.10538698393123,0.0,0.0,-9097.19497731607
CORD,CRWV,T-REX 2X INV CRWV DA TAR ETF,-6847.41858562,-8011.397192,0.0,0.0,0.0,-1562.58,141.85297311837084,0.0,0.0,-16279.542804501629
