symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SOXS,DIREX DAI SEMI BE 3X ETF-USD,0.0,2948.335885,0.0,0.0,-30.14,-56.92,3.632852263694541,0.0,0.0,2864.9087372636945
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,2814.466605,0.0,0.0,0.0,-560.85,61.196918164968366,0.0,0.0,2314.8135231649685
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,1976.965835,0.0,0.0,-32.54,-159.97,12.381226763089867,0.0,0.0,1796.8370617630899
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1434.827687,0.0,0.0,-74.0,-47.86,19.61416438770837,0.0,0.0,1332.5818513877084
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,40.152349,0.0,0.0,-24.51,-2.8,0.7961191752203332,0.0,0.0,14.134287905220333
NVYY,GRANITE YIELDBOOST NVDA,129.68969726,0.0,0.0,0.0,-175.33,-9.59,0.0,0.0,0.0,-55.23030274000001
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-940.088087,0.0,0.0,0.0,-93.1,36.50647411681408,0.0,0.0,-996.681612883186
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-3362.495048,0.0,0.0,-131.54000000000002,-537.82,51.87997962145114,0.0,0.0,-3983.381026678549
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-3735.177632,0.0,0.0,0.0,-694.98,48.06554950129671,0.0,0.0,-4382.092082498703
