underlying,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
QBTS,6741.828929339999,24905.185221,0.0,0.0,-11488.43,-3243.6400000000003,740.8529369433898,0.0,0.0,17655.79708728339
CRWV,9316.434341330001,7694.335414708346,0.0,0.0,-3426.2599999999998,-791.8299999999999,325.87753291299947,0.0,0.0,13118.557288951346
IREN,15919.62611248,-3367.7331050000003,0.0,0.0,0.0,-1339.8,230.25522749749774,0.0,0.0,11442.348234977497
SMCI,16232.03741185,16105.087137000002,0.0,0.0,-18876.76,-3453.5,814.0942173888145,0.0,0.0,10820.958766238818
ASTS,2172.77442869,8706.342415000001,0.0,0.0,0.0,-430.28,283.67356787432016,0.0,0.0,10732.510411564323
RKLB,4739.45141655,3518.058066427213,0.0,0.0,0.0,-303.24,145.16029332627943,0.0,0.0,8099.429776303492
AAOI,13475.38055845,-6759.203081000003,0.0,0.0,0.0,-1266.16,519.533489906983,0.0,0.0,5969.5509673569795
AXTI,26877.8357173,-20571.831102,0.0,0.0,0.0,-1059.4899999999998,558.6606039214702,0.0,0.0,5805.17521922147
COIN,11592.55698831,11070.247296000001,-14.11,0.0,-14822.43,-2808.1800000000003,628.8160969146743,0.0,0.0,5646.900381224674
SNDK,11301.22568294,-5585.801815332419,0.0,0.0,0.0,-414.20000000000005,340.71776678855406,0.0,0.0,5641.941634396135
MU,8068.433617129999,18032.949087,7.05,0.0,-18397.879999999997,-3098.83,937.6198717555578,0.0,0.0,5549.342575885558
RGTI,4998.726152800001,163.45516700000007,0.0,0.0,0.0,-626.69,72.02391877510043,0.0,0.0,4607.515238575101
GDX,2799.5841399399997,1789.650752,0.0,0.0,-12.04,-59.12,10.912285216750348,0.0,0.0,4528.9871771567505
BE,7989.497795520001,-3128.9898929999995,0.0,0.0,0.0,-546.44,212.4047125108896,0.0,0.0,4526.472615030891
POET,0.0,4095.1018540000005,0.0,0.0,0.0,-263.59,202.2993608424084,0.0,0.0,4033.811214842409
META,1807.65135098,7404.950294,-211.86,0.0,-4665.870000000001,-752.62,313.0867846220022,0.0,0.0,3895.3384296020013
CRCL,8193.70311647,-2294.8455909999993,0.0,0.0,-2098.2200000000003,-814.41,217.44090775865766,0.0,0.0,3203.6684332286577
MSTR,1987.9901482099958,31017.75970099562,-0.37,0.0,-27673.73,-2939.7599999999998,523.1654355765298,0.0,0.0,2915.0552847821455
HOOD,16415.05992173,-755.4014559999999,0.0,0.0,-9781.08,-3153.3599999999997,34.41677460612919,0.0,0.0,2759.6352403361316
BLSH,1486.42309078,905.6073800000001,0.0,0.0,0.0,-97.46000000000001,9.986717348568778,0.0,0.0,2304.5571881285687
NBIS,4845.593193500001,-2701.44496589186,0.0,0.0,0.0,-568.64,283.50558893007735,0.0,0.0,1859.0138165382195
RIOT,7592.4003805699995,13192.020109000001,0.0,0.0,-16843.56,-2648.68,558.0037117046624,0.0,0.0,1850.1842012746627
CRML,15230.77382069,-11131.201225,0.0,0.0,0.0,-2446.06,164.0934759955384,0.0,0.0,1817.6060716855427
QUBT,1421.8201059699995,535.536767,0.0,0.0,0.0,-561.34,47.7485005764652,0.0,0.0,1443.7653735464646
XRPZ,668.3608169999998,907.539702,0.0,0.0,-15.67,-181.24,41.38764176530791,0.0,0.0,1420.3781607653073
NVTS,13432.731733089999,-10571.340007,0.0,0.0,0.0,-1556.72,94.02190771773078,0.0,0.0,1398.6936338077285
CIFR,1867.2403684299998,0.0,0.0,0.0,0.0,-606.0699999999999,0.0,0.0,0.0,1261.17036843
TSLA,1903.20356723,3.3132250000001022,0.0,0.0,-410.53,-289.58,23.768955853637813,0.0,0.0,1230.175748083638
RCAT,-1536.6510610300002,3050.1868640000002,0.0,0.0,0.0,-530.41,63.05465908726549,0.0,0.0,1046.1804620572657
HUT,763.2428037200007,521.2367969999996,0.0,0.0,0.0,-363.69,69.75043967931097,0.0,0.0,990.5400403993099
SOXX,2093.782223869999,-70.60291799999982,5.37,0.0,-1171.26,-190.99,306.64944811880525,0.0,0.0,972.948753988805
SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
ETHA,-880.43350809,2013.545637,-0.81,0.0,-29.65,-193.87,30.72719545147214,0.0,0.0,939.509324361472
AVGO,757.1583604500001,263.59619699999996,38.35,0.0,-32.69,-120.72999999999999,12.422865337163941,0.0,0.0,918.1074227871641
