underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
MSTR,"MSOO, MSTR, MSTU, MSTW, MSTX, MSTY, MTYY",2505.71456033,12410.897511000001,-0.37,0.0,-8906.490000000002,-985.58,105.34632431207787,0.0,0.0,5129.518395642078
CRML,"CRML, CRMU",0.0,3284.356966,0.0,0.0,0.0,-186.87,28.57713982164811,0.0,0.0,3126.064105821648
GDX,"GDX, GDXU, NUGT",-170.39822705,3213.698775,0.0,0.0,-10.84,-34.519999999999996,15.286529240796792,0.0,0.0,3013.227077190796
MARA,"MAAY, MARA, MARO",979.7263744200001,8377.190035,-9.29,0.0,-6014.79,-529.86,113.43058334713756,0.0,0.0,2916.406992767138
BLSH,"BLSG, BLSH",1753.26777316,51.93617799999999,0.0,0.0,0.0,-50.32,8.678872520135304,0.0,0.0,1763.5628236801351
META,"FBL, FBY, FBYY, META, METU, METW",666.85666068,2051.8921179999998,12.6,0.0,-1296.24,-151.51,52.86312913593362,0.0,0.0,1336.4619078159335
SLV,SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSLW, TSLY",1020.4489595800001,289.57019,0.0,0.0,-402.9,-198.82,28.000453266685184,0.0,0.0,736.2996028466854
RCAT,"RCAT, RCAX",0.0,703.2305429999997,0.0,0.0,0.0,-81.3,14.012567782081572,0.0,0.0,635.943110782081
XRPZ,"GXRP, UXRP, XRPT, XXRP",-1439.7644517400004,2124.5614100000003,0.0,0.0,-11.16,-80.15,24.635998004910427,0.0,0.0,618.1229562649105
SOXX,"SOXL, SOXX",1023.0216799,-436.6992049999999,0.0,0.0,4.16,-5.5600000000000005,9.500022712618883,0.0,0.0,594.422497612619
VRT,"VRT, VRTL",-205.89726944,660.8619500000004,2.06,0.0,0.0,-51.63,11.405036309630834,0.0,0.0,416.79971686963154
PLTR,"PLTA, PLTR, PLTU, PLTW, PTIR",993.91680568,13.617319999999836,0.0,0.0,-454.58,-193.17,30.13381844591968,0.0,0.0,389.91794412591935
EWJ,EWJ,388.675936,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,388.275936
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDO, NVDU, NVDY",71.14948496,637.2722689999999,1.44,0.0,-167.34,-224.06,47.99303356272774,0.0,0.0,366.4547875227273
URA,"URA, URAA",0.0,390.785572,0.0,0.0,-42.69,-19.54,9.003069657842103,0.0,0.0,337.5586416578421
TSM,"TSM, TSMG, TSMU, TSMY",82.82289362,431.5208309999998,37.56,-7.89,-138.64,-95.44999999999999,18.37990270110409,0.0,0.0,328.30362732110393
LITE,"LITE, LITX",0.0,333.896775,0.0,0.0,0.0,-20.09,7.807349468909948,0.0,0.0,321.61412446890995
UEC,"UEC, UECG",-18.90443527,370.22252100000003,0.0,0.0,0.0,-43.49,8.591657702658045,0.0,0.0,316.41974343265804
SRPT,"SRPT, SRPU",0.0,372.69224899999995,0.0,0.0,0.0,-88.19,16.214252915446227,0.0,0.0,300.7165019154461
IREN,"IRE, IREG, IREN, IREX",0.0,400.5948720000001,0.0,0.0,0.0,-128.1,20.7154650999558,0.0,0.0,293.21033709995595
MU,"MU, MULL, MUU",23.55845,301.29875600000014,3.0,0.0,-14.21,-43.870000000000005,19.364774767136307,0.0,0.0,289.1419807671364
LEU,"LEU, LEUX",0.0,407.97606399999995,0.0,0.0,0.0,-137.26,10.86880129775678,0.0,0.0,281.5848652977568
CRWV,"CRWG, CRWU, CRWV, CWVX",181.83653006,181.32026399999995,0.0,0.0,0.0,-119.65,31.39231313815974,0.0,0.0,274.89910719815975
AMD,"AMD, AMDG, AMDL, AMDY, AMUU",927.33672567,-417.60484599999836,0.0,0.0,-148.62,-153.41,61.123491523832385,0.0,0.0,268.82537119383414
FIGR,"FGRU, FIGR",264.31496168,104.58658399999999,0.0,0.0,0.0,-112.73,12.30487140796326,0.0,0.0,268.4764170879632
SOEZ,"SOEZ, SOLT",13.511677599999999,289.6164359999998,19.7,0.0,-21.98,-50.95,8.20631944897644,0.0,0.0,258.1044330489765
WULF,"WULF, WULX",0.0,352.76891300000034,0.0,0.0,0.0,-112.45,16.091930352945173,0.0,0.0,256.4108433529459
MRNA,"MRNA, MRNX",18.78210107999999,288.7541039999999,0.0,0.0,0.0,-63.24,6.407778507751756,0.0,0.0,250.70398358775168
