underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
NVTS,"NVTS, NVTX",11506.63169655999,102921.52830343999,2
NBIS,"NBIG, NBIL, NBIS, NEBX",6212.99845408,69130.56154592,4
CRWV,"CRWG, CRWU, CRWV, CWVX",4883.261671060005,67088.19832894,4
RIOT,RIOT,4722.45,4722.45,1
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",3991.6051583499984,60628.39484165,5
QUBT,"QUBT, QUBX",3497.667044609996,44528.61295539,2
CVNA,CVNA,3251.36,3251.36,1
MSTR,"MSTR, MSTU, MSTX, MTYY",3063.493859800001,53609.3261402,4
QBTS,"QBTS, QBTX, QBY",2979.0983132799997,31429.90168672,3
IREN,"IRE, IREG, IREN, IREX",2418.9273259999964,43443.152674,4
CRDO,"CRDO, CRDU",2330.200438400001,31849.319561599994,2
GDX,"GDX, GDXU, NUGT",2327.156846320002,33443.00315368,3
PLTR,"PLTA, PLTR, PLTU, PTIR",2320.915114559999,62057.164885440005,4
CRCL,"CCUP, CRCA, CRCG, CRCL",2251.3178450299965,55113.48215497,4
RCAT,"RCAT, RCAX",2240.739131054399,30032.900868945602,2
FLY,"FLY, FLYT",2171.9824530000005,20067.767547000003,2
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",2100.015448259197,78555.26455174081,5
CRML,"CRML, CRMU",1734.0171418799982,58111.542858119996,2
MARA,"MAAY, MARA",1731.6940736500019,32276.025926349997,2
ASTS,"ASTS, ASTX",1728.0898008000004,22854.8701992,2
ALAB,"ALAB, LABX",1716.3077190400036,43744.57228096,2
HUT,"HUT, HUTG",1651.0659014900011,25750.734098509998,2
USAR,"USAR, USGG",1635.420639439999,29012.99936056,2
RDW,"RDW, RDWU",1532.8638797499998,10038.336120249998,2
ETHA,"ETHA, ETHT, ETHU, ETU",1508.302504880001,68944.41749512,4
XRPZ,"UXRP, XRPT, XRPZ, XXRP",1469.8454997600002,50293.47450024,4
META,"FBL, FBYY, META",1443.70144119,40179.37855881,3
KEEL,"KEEL, KEEX",1368.2218718785007,27167.6381281215,2
MRNA,"MRNA, MRNX",1260.4003085615004,13918.6796914385,2
BMNR,"BMNG, BMNR, BMNU",1236.700515120001,37470.25948488,3
CORZ,"CORZ, COZX",1227.8481057919998,25638.991894208,2
RGTI,"RGTI, RGTX",1197.1544448000004,16536.825555199997,2
CIFR,"CIFG, CIFR",1111.8608037638005,17701.5391962362,2
FIGR,"FGRU, FIGR",1013.113856665499,25375.3661433345,2
ONDS,"ONDG, ONDS",980.5594275200001,29369.520572480003,2
AVGO,"AVGG, AVGO, AVL",972.230889780003,54204.30911022,3
COPX,"COPX, COPZ",947.1708393971994,14948.2091606028,2
BLSH,"BLSG, BLSH",934.9361073399996,18178.66389266,2
RKLB,"RKLB, RKLX",896.1672968000003,12464.1327032,2
TEM,"TEM, TEMT",796.2229010000001,16679.977099,2
MSFT,"MSFT, MSFU, MSFX",768.3518076500004,65336.148192349996,3
CLS,"CLS, CSEX",757.8557122000002,10811.4242878,2
NFLX,"NFLU, NFLX",716.572836899999,58520.7671631,2
FIG,"FIG, FIGG",702.8820012832002,9536.3979987168,2
PONY,"PONX, PONY",673.9365412000016,15678.0634588,2
HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",673.1989321645979,37407.2810678354,5
EOSE,"EOSE, EOSU",673.0570078399996,21132.562992159998,2
SNOW,"SNOU, SNOW",641.3096480500008,15040.29035195,2
HIMS,"HIMS, HIMZ, HMYY",625.0842827719991,26280.155717228,3
SBET,"SBET, SBTU",623.3565589999998,18309.543440999998,2
RBLX,"RBLU, RBLX",614.3717855400009,14198.668214459998,2
COIN,"COIA, COIG, COIN, CONL, CONX",613.1131656899997,42865.28683431,5
CLSK,"CLSK, CLSX",568.3951915199978,18059.80480848,2
LEU,"LEU, LEUX",537.9491745600008,22076.95082544,2
FCX,"FCX, FCXG",514.3835789487998,4840.936421051199,2
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSYY",437.99290299980055,55965.0070970002,6
PLUG,"PLUG, PLUL",432.1363146067997,34685.563685393194,2
RDDT,"RDDT, RDTL",416.21794620000037,14376.7820538,2
SOEZ,"SOEZ, SOLT",358.83391182500054,16647.246088175,2
ORCL,"ORCL, ORCU, ORCX",348.44025392000003,13260.279746080001,3
FXI,"FXI, YINN",342.5922695999998,19304.907730400002,2
NOW,"NOW, NOWL",338.5684016,3281.0315984,2
CRM,"CRM, CRMG",325.4896650599985,18894.43033494,2
CMG,"CMG, CMGG",321.58418394559976,13549.555816054399,2
KTOS,"KTOS, KTUP",315.4723047199998,3014.16769528,2
UBER,"UBER, UBRL",311.05643937199966,17327.123560628002,2
NU,"NU, NUG",310.1892163860002,15958.810783614,2
AAPL,"AAPB, AAPL",307.30966029999763,33260.73033970001,2
UPST,"UPST, UPSX",295.0567920000003,12520.343207999998,2
UUUU,"UUUG, UUUU",279.7356924800006,18251.26430752,2
BABA,"BABA, BABX",271.88524789000076,15168.414752109999,2
LAC,"LAC, LACG",263.01288056319845,15677.787119436802,2
SOFI,"SOFA, SOFI, SOFX",258.2161976587977,29154.503802341198,3
MP,"MP, MPG",254.25217199999997,7149.747828,2
URA,"URA, URAA",247.42475967999962,17648.475240319996,2
UEC,"UEC, UECG",245.12874514000032,17280.39125486,2
GRAB,"GRAB, GRAG",214.92545792000055,9535.43454208,2
EWW,"EWW, MEXX",210.97733147999998,5738.86266852,2
KWEB,"CWEB, KWEB",187.27827522000098,14935.90172478,2
GLXY,"GLXU, GLXY",185.53045099999872,20691.589549,2
XPEV,"XPEG, XPEV",181.46300880000013,3662.2369911999995,2
LITE,"LITE, LITX",176.2752854399996,15651.12471456,2
DELL,"DELL, DLLL",158.8608595200003,8902.05914048,2
QS,"QS, QSU",147.80245679999916,7756.1775432,2
AAL,"AAL, AALG",147.79041024000026,4764.289589759999,2
AFRM,"AFRM, AFRU",145.77518424000027,9707.18481576,2
OKLO,"OKLL, OKLO",141.67911840000124,17269.000881599997,2
ZETA,"ZETA, ZETX",140.23449912420074,4977.5255008757995,2
MRVL,"MRVL, MVLL",137.97965135999948,6297.68034864,2
GDXJ,"GDXJ, JNUG",137.7628815999999,3831.0571184,2
IWM,"IWM, URTY",137.57653628000003,2601.52346372,2
LLY,"ELIL, LLY",136.20485055870017,3359.7951494413,2
KLAC,"KLAC, KLAG",135.15102265960013,25190.4289773404,2
BULL,"BULG, BULL",124.7879408799995,6975.21205912,2
ANET,"ANEL, ANET",118.94494568799973,5500.9150543119995,2
RKT,"RKT, RKTL",114.81595928000115,15378.904040720001,2
LCID,"LCDL, LCID",107.66398013000003,1101.55601987,2
SHOP,"SHOP, SHPU",97.2306715167997,4540.6693284832,2
NIO,"NIO, NIOG",89.46485643520055,5647.2551435648,2
DJT,"DJT, DJTU",80.3648639999999,1568.435136,2
NEM,"NEM, NEMG",78.1343733499998,3658.4656266500006,2
SPOT,"SPOG, SPOT",72.77983696000024,3400.82016304,2
AVAV,"AVAV, AVXX",65.10015631700026,5320.419843683,2
SATS,"SATG, SATS",48.228824961799546,8610.7711750382,2
LMND,"LMND, LMNX",48.11455621480002,1661.9054437852,2
DNN,"DNN, DNNG",45.87909022079975,5076.6209097792,2
DKNG,"DKNG, DRAY",43.658140624,1968.7418593759999,2
ARKK,"ARKK, TARK",43.39876120000008,5389.0012388000005,2
ADBE,"ADBE, ADBG",28.594548399999894,3862.6054516,2
SOUN,"SOUN, SOUX",17.441582030199697,5705.1584179698,2
AI,"AI, AIYY",17.16597883999998,1615.3740211600002,2
XYZ,"XYZ, XYZG",14.18388960340053,12781.1761103966,2
JOBY,"JOBX, JOBY",4.3822001999997156,2513.8777998,2
VRT,"VRT, VRTL",-5.603867980002178,22577.823867979998,2
OKTA,"OKTA, OKTG",-7.1349887720998595,5341.1349887721,2
LRCX,"LRCU, LRCX",-7.573080200000277,5032.1730802,2
APH,"APH, APHU",-8.741183396200086,5182.6611833962,2
SPY,"SPXL, SPY",-16.440393119999953,4286.580393120001,2
TTD,"TTD, TTDU",-20.828311620000022,4341.60831162,2
ACHR,"ACHR, ARCX",-22.383575083199503,12730.2235750832,2
COHR,"COHR, COHX",-32.76024575999986,1856.58024576,2
PYPL,"PYPG, PYPL",-34.51399078729992,4998.5139907873,2
ARM,"ARM, ARMG",-44.27567607999981,6401.0756760799995,2
SNAP,"SNAG, SNAP",-48.86695206400054,5963.166952064001,2
EWY,"EWY, KORU",-49.05875323999999,6223.85875324,2
SMCI,"SMCI, SMCL",-58.0751798199999,7688.07517982,2
ASML,"ASML, ASMU",-77.53536367999914,16692.25536368,2
VST,"VST, VSTL",-83.4394688000001,1694.6394688,2
WDC,"WDC, WDCX",-86.69922288000043,7906.49922288,2
XOP,"GUSH, XOP",-87.83993768999972,23432.23993769,2
GME,"GME, GMEU",-90.19636072000003,1846.49636072,2
