underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
RIOT,-558.230233,1.0,0.0,0.0,4722.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CVNA,-1051.29844,0.013257374376014484,0.9867426256239855,0.0,3251.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013257374376014484,0.9867426256239855,0.0,0.9867426256239855
HIMS,331.52016768000004,0.12458613469402333,0.8754138653059766,0.0,13452.62,0.8236207629383719,0.12991362049236505,0.0,0.8236207629383719,0.12991362049236505,0.0,0.0,0.0,0.0,0.6990346282443486,0.7455002448136117,0.0,0.7455002448136117
MSTR,3426.8541761300003,0.11121826727385441,0.8887817327261456,0.0,28336.41,0.3861551431215175,0.5057332838245917,0.0,0.3861551431215175,0.5057332838245917,0.0,0.0,0.0,0.0,0.2749368758476631,0.3830484489015539,0.0,0.3830484489015539
IONQ,2197.33836,0.9407549254214951,0.05924507457850493,0.0,32310.0,0.6223466366233364,0.25411250425100584,0.0,0.6223466366233364,0.25411250425100584,0.0,0.0,0.0,0.0,0.31840828879815863,0.19486742967250092,0.0,0.31840828879815863
RDW,-397.823996,1.0,0.0,0.0,5785.599999999999,0.7350553305188745,0.0,0.0,0.7350553305188745,0.0,0.0,0.0,0.0,0.0,0.2649446694811255,0.0,0.0,0.2649446694811255
NVTS,9854.096566,1.0,0.0,0.0,57214.079999999994,0.7988846155254092,0.0,0.0,0.7988846155254092,0.0,0.0,0.0,0.0,0.0,0.20111538447459076,0.0,0.0,0.20111538447459076
FLY,-1612.990534,1.0,0.0,0.0,11119.875000000002,0.8046756413179105,0.0,0.0,0.8046756413179105,0.0,0.0,0.0,0.0,0.0,0.19532435868208953,0.0,0.0,0.19532435868208953
FCX,-12.190514,1.0,0.0,0.0,2677.66,0.8078980979852558,0.0,0.0,0.8078980979852558,0.0,0.0,0.0,0.0,0.0,0.1921019020147442,0.0,0.0,0.1921019020147442
KTOS,-731.785657,1.0,0.0,0.0,1664.82,0.8105066585456687,0.0,0.0,0.8105066585456687,0.0,0.0,0.0,0.0,0.0,0.18949334145433128,0.0,0.0,0.18949334145433128
NOW,-486.654257,1.0,0.0,0.0,1809.8,0.8129249632003536,0.0,0.0,0.8129249632003536,0.0,0.0,0.0,0.0,0.0,0.18707503679964643,0.0,0.0,0.18707503679964643
LCID,-245.315365,1.0,0.0,0.0,604.61,0.8219282179752236,0.0,0.0,0.8219282179752236,0.0,0.0,0.0,0.0,0.0,0.17807178202477636,0.0,0.0,0.17807178202477636
QBTS,-879.403583,0.9577170438431806,0.042282956156819436,0.0,17204.5,0.7845589565241652,0.042282956156819436,0.0,0.7845589565241652,0.042282956156819436,0.0,0.0,0.0,0.0,0.17315808731901539,0.0,0.0,0.17315808731901539
MRNA,-289.05436000000003,1.0,0.0,0.0,7589.54,0.8339292883940923,0.0,0.0,0.8339292883940923,0.0,0.0,0.0,0.0,0.0,0.1660707116059077,0.0,0.0,0.1660707116059077
NBIS,-61.074124000000005,1.0,0.0,0.0,37671.78,0.8350755272493097,0.0,0.0,0.8350755272493097,0.0,0.0,0.0,0.0,0.0,0.16492447275069033,0.0,0.0,0.16492447275069033
QUBT,2526.508491,1.0,0.0,0.0,24013.14,0.8543436200092951,0.0,0.0,0.8543436200092951,0.0,0.0,0.0,0.0,0.0,0.1456563799907049,0.0,0.0,0.1456563799907049
ASTS,-4265.596504,1.0,0.0,0.0,12291.48,0.8594075082252096,0.0,0.0,0.8594075082252096,0.0,0.0,0.0,0.0,0.0,0.14059249177479038,0.0,0.0,0.14059249177479038
RCAT,-3719.658859,1.0,0.0,0.0,16136.82,0.8611412204477463,0.0,0.0,0.8611412204477463,0.0,0.0,0.0,0.0,0.0,0.13885877955225367,0.0,0.0,0.13885877955225367
FIG,-3892.625767,1.0,0.0,0.0,5119.64,0.8627087058302536,0.0,0.0,0.8627087058302536,0.0,0.0,0.0,0.0,0.0,0.1372912941697464,0.0,0.0,0.1372912941697464
CRDO,3560.972272,1.0,0.0,0.0,17089.76,0.8636493175796499,0.0,0.0,0.8636493175796499,0.0,0.0,0.0,0.0,0.0,0.1363506824203501,0.0,0.0,0.1363506824203501
CRWV,-865.418465,1.0,0.0,0.0,35985.73,0.8643000525191512,0.0,0.0,0.8643000525191512,0.0,0.0,0.0,0.0,0.0,0.1356999474808488,0.0,0.0,0.1356999474808488
RGTI,-1131.611092,1.0,0.0,0.0,8866.99,0.8649875048015165,0.0,0.0,0.8649875048015165,0.0,0.0,0.0,0.0,0.0,0.13501249519848346,0.0,0.0,0.13501249519848346
RKLB,-902.106757,1.0,0.0,0.0,6680.150000000001,0.865846231476838,0.0,0.0,0.865846231476838,0.0,0.0,0.0,0.0,0.0,0.13415376852316196,0.0,0.0,0.13415376852316196
CLS,-127.522847,1.0,0.0,0.0,5784.64,0.8689882668238645,0.0,0.0,0.8689882668238645,0.0,0.0,0.0,0.0,0.0,0.13101173317613546,0.0,0.0,0.13101173317613546
GDX,-522.393243,1.0,0.0,0.0,17885.08,0.8698827823906853,0.0,0.0,0.8698827823906853,0.0,0.0,0.0,0.0,0.0,0.13011721760931472,0.0,0.0,0.13011721760931472
HUT,2222.540499,1.0,0.0,0.0,13700.9,0.8794921573407586,0.0,0.0,0.8794921573407586,0.0,0.0,0.0,0.0,0.0,0.12050784265924142,0.0,0.0,0.12050784265924142
COPX,-1592.107228,1.0,0.0,0.0,7947.69,0.8808243855262096,0.0,0.0,0.8808243855262096,0.0,0.0,0.0,0.0,0.0,0.11917561447379044,0.0,0.0,0.11917561447379044
IBIT,-2227.40434088,0.7235681567185296,0.27643184328147047,0.0,40327.64,0.7900076706214398,0.15791848007175227,0.0,0.7900076706214398,0.15791848007175227,0.0,0.0,0.0,0.0,0.06643951390291025,0.1185133632097182,0.0,0.1185133632097182
