underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
META,"FBYY, META",1.8189894035458565e-12,22784.97238182,2
AI,"AI, AIYY",0.0,1567.021848,2
DKNG,"DKNG, DRAY",0.0,1907.2958343532,2
IONQ,"IONQ, IOYY",0.0,18487.8507079,2
MARA,"MAAY, MARA",0.0,33827.6706192,2
QBTS,"QBTS, QBY",0.0,1615.5117383999998,2
TSLA,"TSLA, TSYY",-7.105427357601002e-15,122.9122692,2
HIMS,"HIMS, HMYY",-2.2737367544323206e-13,3855.1177541183997,2
IBIT,"IBIT, XBTY",-9.094947017729282e-13,13737.0476191872,2
NVDA,"NVDA, NVYY",-0.16419392920870735,170.64888487079128,2
QQQ,"QQQ, TQQY",-28.78312803628802,789.801037799712,2
MSTR,"MSTR, MTYY",-78.75966201912888,35050.55770438087,2
