symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,4217.316183,0.0,0.0,0.0,-115.75,16.31602598924616,0.0,0.0,4117.8822089892465
SOXS,DIREX DAI SEMI BE 3X ETF-USD,0.0,1827.767821,0.0,0.0,-25.53,-53.94,3.08392815400124,0.0,0.0,1751.3817491540012
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1370.863862,0.0,0.0,0.0,-105.84,6.186006298791322,0.0,0.0,1271.2098682987914
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,876.968082,0.0,0.0,-29.37,-20.96,6.17262832805258,0.0,0.0,832.8107103280526
LABD,DIRE DLY SP BT BE 3X ETF-USD,0.0,542.962916,0.0,0.0,-15.54,-63.22,6.285668102145336,0.0,0.0,470.4885841021453
SDS,PROSHARES ULTRASHORT S&P500,0.0,428.029892,0.0,0.0,-26.99,-43.0,10.154552767891891,0.0,0.0,368.1944447678919
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
FAZ,DIREX DLY FIN BEA 3X ETF-USD,0.0,150.895122,0.0,0.0,-26.13,-56.85,6.7854046462808215,0.0,0.0,74.70052664628082
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,-0.191611,0.0,0.0,-118.08,-16.64,0.9742262471512088,0.0,0.0,25.947130197151225
TSYY,GRANITE YIELDBOOST TSLA ETF,0.0,13.061186,0.0,0.0,-8.290000000000001,-0.49,0.24410717948589064,0.0,0.0,4.525293179485889
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,1.255803,0.0,0.0,-154.3,-7.09,0.29721119747931246,0.0,0.0,-55.413123542520694
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,-315.439358,0.0,0.0,0.0,-44.19,10.081198254557659,0.0,0.0,-349.5481597454424
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,-4.182121,0.0,0.0,-1.46,-7.18,2.2069980934270728,0.0,0.0,-390.29435212657296
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-1713.417632,0.0,0.0,0.0,-350.75,11.013822275631073,0.0,0.0,-2053.153809724369
DUST,DIR DLY GOL MN IDX BR 2X ETF,-3.4059583,-2046.009378,0.0,0.0,-90.65,-138.3,12.720247701751488,0.0,0.0,-2265.645088598249
