etf,underlying,pair_frac_merged
ZETX,ZETA,0.0004149377826066661
WDCX,WDC,0.00041493778120079263
NBIL,NBIS,0.00041493778086203534
CIFU,CIFR,0.00041493778043446986
MRNX,MRNA,0.0004149377803397668
CRWG,CRWV,0.00041493778008630945
BITX,IBIT,0.00041493777958405637
BTCL,IBIT,0.000414937778348703
SOLX,GSOL,0.0004149377771790459
BITU,IBIT,0.0004149377767633364
MPL,MP,0.00041493777671112325
NBIG,NBIS,0.0004149377765651114
ETHT,ETHA,0.00041493777604744325
METU,META,0.00041493777589016314
ASTN,ASTS,0.00041493777570913184
HMYY,HIMS,0.0004149377750144111
SRPU,SRPT,0.00041493777440445407
SOFA,SOFI,0.00041493777342027643
URAA,URA,0.0004149377732945955
QUBX,QUBT,0.00041493777287029504
MTYY,MSTR,0.00041493777252345616
XXRP,XRPZ,0.0004149377721789379
MPG,MP,0.0004149377713349155
HUTG,HUT,0.000414937771240842
FLYT,FLY,0.00041493777103799033
RGTX,RGTI,0.0004149377703571271
SBTU,SBET,0.00041493777033155916
UXRP,XRPZ,0.00041493777014878046
BABU,BABA,0.0004149377698672264
QBY,QBTS,0.0004149377693091816
BULX,BULL,0.00041493776838613487
DNNG,DNN,0.00041493776776213684
COIA,COIN,0.00041493776763795026
SOLT,SOEZ,0.00041493776762725174
YINN,FXI,0.0004149377675263549
ASMU,ASML,0.0004149377672507204
BABX,BABA,0.0004149377672304684
CRWU,CRWV,0.0004149377670470714
SPXL,SPY,0.0004149377667514332
XRPT,XRPZ,0.00041493776663016234
NVDG,NVDA,0.0004149377665686547
TQQQ,QQQ,0.00041493776654810075
IRE,IREN,0.0004149377663455942
FCXG,FCX,0.00041493776627173746
AMDL,AMD,0.0004149377661170609
CWEB,KWEB,0.0004149377660736239
AMUU,AMD,0.00041493776597668257
TXXD,TDOG,0.0004149377658562006
ARCX,ACHR,0.00041493776583102364
NVDU,NVDA,0.0004149377656110083
GEVX,GEV,0.00041493776554905274
MEXX,EWW,0.0004149377655137128
BOEU,BA,0.00041493776543825097
COPZ,COPX,0.0004149377654313456
GOOX,GOOGL,0.00041493776532522614
NVDL,NVDA,0.00041493776530839813
BOEG,BA,0.00041493776524431663
CONL,COIN,0.0004149377651582009
AMDG,AMD,0.00041493776509946223
LLYX,LLY,0.00041493776509699687
URTY,IWM,0.0004149377650661485
SOXL,SOXX,0.0004149377647754459
GDXU,GDX,0.00041493776468771076
AMZZ,AMZN,0.00041493776443960573
GGLL,GOOGL,0.0004149377642277437
UBRL,UBER,0.0004149377641284362
GLGG,GLXY,0.0004149377641229776
RIOX,RIOT,0.00041493776386843643
NVDB,NVDA,0.0004149377638184497
ETRL,ETOR,0.0004149377637902112
AAPB,AAPL,0.0004149377637035469
TSLI,TSLA,0.00041493776370222466
COHX,COHR,0.00041493776364471353
MSFU,MSFT,0.00041493776348979806
MUU,MU,0.0004149377634821517
NUGT,GDX,0.00041493776342056823
TSLL,TSLA,0.00041493776340951864
AMZU,AMZN,0.000414937763409268
TSLR,TSLA,0.00041493776328675367
HIMZ,HIMS,0.000414937763286349
ROBN,HOOD,0.00041493776322956195
RKLX,RKLB,0.00041493776313975114
RGTU,RGTI,0.0004149377631368741
COZX,CORZ,0.0004149377631259121
ELIL,LLY,0.0004149377630092852
INTW,INTC,0.0004149377630019243
AVGG,AVGO,0.00041493776281608557
IONX,IONQ,0.0004149377627899631
NUG,NU,0.0004149377627802163
SOFX,SOFI,0.0004149377627313671
BEZ,BE,0.00041493776269642635
COIG,COIN,0.00041493776268560357
XRPK,XRPZ,0.0004149377626317953
JNUG,GDXJ,0.0004149377625858113
LRCU,LRCX,0.00041493776258224105
HOOX,HOOD,0.0004149377624987153
PALU,PANW,0.0004149377624973248
VRTL,VRT,0.00041493776248514803
TSLT,TSLA,0.0004149377624335751
TSMU,TSM,0.00041493776241773354
TSMG,TSM,0.0004149377622958784
RBLU,RBLX,0.0004149377622707601
MULL,MU,0.00041493776209836357
MSTX,MSTR,0.00041493776209263893
UPSX,UPST,0.00041493776203516385
SNAG,SNAP,0.00041493776200133794
PANG,PANW,0.00041493776179350256
NBIZ,NBIS,0.0004149377617020429
ASMG,ASML,0.0004149377616864171
KORU,EWY,0.00041493776163436386
TEMT,TEM,0.0004149377616255515
HOOG,HOOD,0.00041493776161538327
CNCG,CNC,0.00041493776157956605
AVL,AVGO,0.0004149377615743888
CONX,COIN,0.00041493776152997606
BEG,BE,0.0004149377614764589
NVOX,NVO,0.0004149377614555771
TSLG,TSLA,0.00041493776142102756
RDTL,RDDT,0.00041493776137095694
IREX,IREN,0.0004149377613507079
ANEL,ANET,0.0004149377613327022
CRCD,CRCL,0.00041493776123767857
JOBX,JOBY,0.0004149377612059254
PTIR,PLTR,0.00041493776086169135
NFLU,NFLX,0.00041493776083234964
UNHG,UNH,0.00041493776078273725
IONL,IONQ,0.00041493776078088636
AVGX,AVGO,0.0004149377606442582
HODU,HOOD,0.00041493776055865353
NFXL,NFLX,0.00041493776055378075
TTDU,TTD,0.0004149377603267932
MSTU,MSTR,0.0004149377601695567
KLAG,KLAC,0.00041493776010276116
XPEG,XPEV,0.0004149377600553607
CEGX,CEG,0.000414937760041145
GUSH,XOP,0.0004149377600285991
TERG,TER,0.0004149377599956871
PLTU,PLTR,0.00041493775986820285
FIGG,FIG,0.0004149377598641048
BU,B,0.0004149377598612653
PYPG,PYPL,0.0004149377598510304
MVLL,MRVL,0.00041493775968698925
NIOG,NIO,0.00041493775968414376
CRDU,CRDO,0.0004149377596717739
QCMU,QCOM,0.0004149377596614779
LABX,ALAB,0.0004149377596165753
NEMG,NEM,0.00041493775961403323
CRMG,CRM,0.00041493775955724836
CSEX,CLS,0.00041493775945229244
DKNX,DKNG,0.00041493775938413895
AVGU,AVGO,0.0004149377593338996
PLTA,PLTR,0.00041493775924347694
KTUP,KTOS,0.0004149377592383571
ORCX,ORCL,0.000414937759140264
AFRU,AFRM,0.0004149377589581804
LMNX,LMND,0.00041493775890181307
VSTL,VST,0.0004149377588625775
BLSG,BLSH,0.00041493775878362154
SOUX,SOUN,0.0004149377587747048
LUNL,LUNR,0.00041493775864260353
ARMG,ARM,0.00041493775855680487
SHPU,SHOP,0.00041493775840176255
CVNX,CVNA,0.0004149377583019468
CRWL,CRWD,0.0004149377582978892
PLTG,PLTR,0.00041493775817064783
APPX,APP,0.00041493775806185736
DUOG,DUOL,0.0004149377580606115
XYZG,XYZ,0.00041493775804162756
AVXX,AVAV,0.0004149377579940969
SNOU,SNOW,0.0004149377577459914
RKTL,RKT,0.0004149377576954988
LINT,INTC,0.00041493775766787976
GEMG,GEMI,0.00041493775756282724
CORD,CRWV,0.00041493775745849
NOWL,NOW,0.00041493775728394236
QPUX,IONQ,0.00041493775728289003
ORCU,ORCL,0.00041493775724670516
DLLL,DELL,0.00041493775723247626
UNX,U,0.00041493775698705175
OKTG,OKTA,0.0004149377563384258
BMNZ,BMNR,0.0004149377558547329
IREZ,IREN,0.0004149377558273487
PLTZ,PLTR,0.0004149377547185854
ETHD,ETHA,0.0004149377546389438
MSDD,MSTR,0.0004149377541641284
ZSL,SLV,0.0004149377540450895
MSTZ,MSTR,0.00041493775365487813
CONI,COIN,0.00041493775316829476
