underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SMCI,"SMCI, SMCL, SMCX, SMYY",11610.3555874,7365.514886999999,0.0,0.0,-6780.469999999999,-1251.7,529.0978744091576,0.0,0.0,11472.79834880916
QBTS,"QBTS, QBTX, QBTZ, QBY",7236.060135039999,4491.787857,0.0,0.0,-3290.92,-1244.29,357.97599747203253,0.0,0.0,7550.6139895120305
COIN,"COIA, COIG, COIN, COIW, CONI, CONL, CONX, CONY, COYY",3078.39524913,7734.402823999998,-4.8,0.0,-4877.96,-911.9799999999999,552.2410587064729,0.0,0.0,5570.29913183647
MSTR,"MSOO, MSTP, MSTR, MSTU, MSTW, MSTX, MSTY, MSTZ, MTYY",3124.78806232,18824.522961,-0.37,0.0,-15393.27,-1797.82,690.9373147250819,0.0,0.0,5448.788338045084
GDX,"GDX, GDXU, NUGT",2121.63620452,2321.148613,0.0,0.0,-10.84,-49.44,5.478705340651887,0.0,0.0,4387.983522860652
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",10704.270399640001,5645.449024,0.0,0.0,-10879.33,-1864.5300000000002,563.7608460716234,0.0,0.0,4169.620269711624
IREN,"IRE, IREG, IREN, IREX, IREZ",421.59407826,4515.727511,0.0,0.0,0.0,-1235.6399999999999,154.20523457366514,0.0,0.0,3855.886823833665
CRML,"CRML, CRMU, CRMX",1492.9995200199999,2888.894295,0.0,0.0,0.0,-1132.21,164.72539424298034,0.0,0.0,3414.40920926298
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",2523.36058606,1046.268786,0.0,0.0,0.0,-421.69,133.39733779130998,0.0,0.0,3281.3367098513095
MARA,"MAAY, MARA, MARO, MRAL",5107.1976525499995,11252.95814,-9.29,0.0,-12469.900000000001,-1083.64,347.3662886657981,0.0,0.0,3144.692081215797
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX, CWY",26.82224812999999,4045.5517109999996,0.0,0.0,-789.3299999999999,-621.56,228.51801130573676,0.0,0.0,2890.001970435737
AAOI,"AAOI, AAOX",6120.37260367,-2991.2790250000003,0.0,0.0,0.0,-442.64,92.74478498806687,0.0,0.0,2779.198363658067
NVTS,"NVTS, NVTX",164.9189635599978,3216.627606,0.0,0.0,0.0,-1031.15,65.0594739703482,0.0,0.0,2415.4560435303356
BLSH,"BLSG, BLSH",2245.76861529,122.80992200000014,0.0,0.0,0.0,-71.03999999999999,7.445625795099961,0.0,0.0,2304.9841630851
CRCL,"CCUP, CRCA, CRCD, CRCG, CRCL",1937.63175749,109.72821999999906,0.0,0.0,0.0,-636.55,84.89748471591729,0.0,0.0,1495.7074622059172
LITE,"LITE, LITX",0.0,1136.7520820000004,0.0,0.0,0.0,-73.09,29.77346722676501,0.0,0.0,1093.4355492267655
XRPZ,"GXRP, UXRP, XRPT, XXRP",-1179.00339278,2367.914721,0.0,0.0,-13.38,-139.31,23.569251797182037,0.0,0.0,1059.790580017182
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSLW, TSLY",1238.87959933,446.730631,0.0,0.0,-402.9,-273.03999999999996,8.549268257664382,0.0,0.0,1018.2194985876645
QUBT,"QUBT, QUBX",1421.8201053799994,-31.138443999999936,0.0,0.0,0.0,-402.83,16.381414060489202,0.0,0.0,1004.2330754404884
BA,"BA, BOEG, BOEU",830.35836202,280.969163,0.0,0.0,-16.68,-145.56,2.8723797366180834,0.0,0.0,951.9599047566178
SLV,SLV,950.869985,0.0,0.0,0.0,0.0,-0.5800000000000001,0.0,0.0,0.0,950.289985
RIOT,"RIOT, RIOX, RTYY",4854.89496376,517.9225850000003,0.0,0.0,-4273.68,-642.81,476.92123912378963,0.0,0.0,933.2487878837891
BE,"BE, BEG, BEX, BEZ",2616.19014678,-1107.3115150000003,0.0,0.0,0.0,-690.94,99.302537168609,0.0,0.0,917.2411689486091
AVGO,"AVGG, AVGO, AVL",831.2920216900002,178.41273700000002,34.45,0.0,-30.49,-114.05999999999999,4.237335495106357,0.0,0.0,903.8420941851064
