underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
ASTS,"ASTN, ASTS, ASTX",16707.059667899997,50658.77164572,3
IREN,"IRE, IREG, IREN, IREX, IREZ",15741.146788630005,125945.17307853,5
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",14402.501174719997,98424.82091504,5
CRML,"CRML, CRMU, CRMX",12858.9623292108,174757.61767078922,3
QBTS,"QBTS, QBTX, QBTZ, QBY",11551.051584658198,67381.3607827218,4
AAOI,"AAOI, AAOX",9821.748467959995,100936.65153204,2
CBRS,"CBRS, CBRZ",9641.495000000003,89026.745,2
BE,"BE, BEG, BEX, BEZ",9532.40756922,64814.82400198,4
CRCL,"CCUP, CRCA, CRCD, CRCG, CRCL",7711.869818109997,71672.11791490999,5
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX, CWY",7677.964877570002,87070.14585437,6
NVTS,"NVTS, NVTX",7555.800473250001,71139.59952675001,2
ONDS,"ONDG, ONDL, ONDS",7346.234913000002,54375.165087,3
RCAT,"RCAT, RCAX",5686.282843999998,55053.297156,2
FLY,"FLY, FLYT",5245.599060299999,43717.8809397,2
EOSE,"EOSE, EOSU",4652.749666300002,52563.6503337,2
MSTR,"MSDD, MSTP, MSTR, MSTU, MSTX, MSTZ, MTYY",4047.081431229599,125890.77792919759,7
RKLB,"RKLB, RKLX, RKLZ",3797.9518761599993,25501.372288960003,3
LUNR,"LUNL, LUNR",3729.4627411799956,39947.83725882,2
PL,"PL, PLU",3257.0444217000013,19060.6755783,2
CLSK,"CLSK, CLSX, CLSZ",3212.9006513620025,43758.062767282005,3
OKLO,"OKLL, OKLO",3007.103177539997,31332.73682246,2
AMD,"AMD, AMDG, AMDL, AMUU, AMYY, DAMD",2595.9618528958,74127.4483565042,6
UUUU,"UUUG, UUUU",2480.6930085528,23212.866991447198,2
SVIX,"SVIX, UVIX",2430.8147742400006,12180.094774239999,2
RGTI,"RGTI, RGTU, RGTX",2393.7128834500027,22021.88711655,3
KEEL,"KEEL, KEEX",2336.9002249119985,36025.859775088,2
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",2210.128702941399,92235.4112970586,5
COIN,"COIA, COIG, COIN, CONI, CONL, CONX, COYY",2016.444784877298,119406.5762631227,7
RDW,"RDW, RDWU",1881.4859975,10750.0140025,2
USAR,"USAR, USGG",1865.6581828064009,16359.141817193598,2
BMNR,"BMNG, BMNR, BMNU",1827.9405760799964,37635.25942392,3
LITE,"LITE, LITX",1768.9281392499997,31101.471860750004,2
SNDK,"SNDK, SNDU, SNXX",1620.1913638399983,54362.16863616,3
QUBT,"QUBT, QUBX",1617.9203979999993,17734.259602000002,2
