underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
ASTS,space,override,1.0,letf,3.228723229175,computed,16781.325210299998,50738.56830462001
IREN,crypto-equity,override,1.0,letf,3.374373396812159,computed,15590.12089099,125954.59018049002
NBIS,software,override,1.0,letf,3.1657766037233936,computed,14432.98985096,98425.11279476
CRML,metals,override,1.0,letf,3.6140463211839493,computed,12929.3417216796,174687.2382783204
QBTS,quantum,override,1.0,letf,4.077310935356446,computed,12203.7083589126,66658.8472384074
AAOI,software,vendor,0.75,letf,4.057344327056327,computed,9798.4935894,100959.9064106
BE,clean,override,1.0,letf,4.162849671111322,computed,9541.986682859995,64820.88989314
CRWV,software,override,1.0,letf,2.920453197830077,computed,8124.304466650002,86625.07708785
CRCL,software,override,1.0,letf,3.033920107686827,computed,7607.9810865499985,71691.67856263
NVTS,semis,override,1.0,letf,4.257920064257825,computed,7454.4379983000035,71240.96200170001
ONDS,drones,override,1.0,letf,3.4686835559571576,computed,7363.641382560001,54357.75861744
MSTR,crypto-equity,override,1.0,letf,3.0464572926156737,computed,6518.833467113996,113702.429583126
SMCI,semis,override,1.0,letf,3.5451785510948364,computed,6004.335150251594,65522.0648497484
RCAT,drones,override,1.0,letf,3.4425252927923906,computed,5717.299337199995,55022.2806628
AMD,semis,override,1.0,letf,2.9068621008108337,computed,5437.890467841203,71289.2195533588
FLY,evtol,override,1.0,letf,3.159727083891268,computed,5214.109611899999,43749.3703881
EOSE,clean,override,1.0,letf,3.844981710659709,computed,4611.793690800005,52604.6063092
RKLB,space,override,1.0,letf,3.3248528972263798,computed,3767.519520799999,25490.544716
LUNR,space,override,1.0,letf,3.5099023294971254,computed,3721.939880939997,39955.36011906
COIN,crypto-equity,override,1.0,letf,3.114041313298173,computed,3489.3212684160026,117933.900035584
HOOD,fintech,override,1.0,letf,3.050341544698058,computed,3416.8916784492008,105819.1883215508
PL,space,override,1.0,letf,2.664894242213652,computed,3265.558703490002,19052.16129651
OKLO,nuclear,override,1.0,letf,3.9422013919229637,computed,3011.443327879999,31328.39667212
IONQ,quantum,override,1.0,letf,3.359187887182876,computed,3006.7324701481957,91438.8075298518
UUUU,nuclear,override,1.0,letf,2.677426564567237,computed,2492.9522592864,23200.6077407136
SVIX,other,default,0.1,volatility_etp,3.650087775125126,computed,2468.03013816,12217.31013816
RGTI,quantum,override,1.0,letf,3.7861883491392807,computed,2377.9768224000018,22037.6231776
KEEL,industrials,override,1.0,letf,4.003667720688266,computed,2362.5819254320013,36000.178074568
IBIT,crypto,override,1.0,letf,1.802702866980832,computed,2231.3242845163986,101642.5157154836
MARA,crypto-equity,override,1.0,letf,3.148174695598902,computed,2096.2293076959995,50025.730692304
SOXX,semis,override,1.0,letf,2.4145157352168836,computed,1984.7160874799984,26122.28391252
USAR,industrials,override,1.0,letf,3.040864297428169,computed,1869.5380461008,16355.2619538992
RDW,space,override,1.0,letf,3.749036999495683,computed,1868.7771354999995,10762.7228645
BMNR,crypto-equity,override,1.0,letf,5.025233074402912,computed,1845.4803175199995,37617.71968248
LITE,semis,override,1.0,letf,2.730328158734172,computed,1750.76425405,31119.63574595
SNDK,semis,override,1.0,letf,3.933462322427434,computed,1650.1688134399992,54332.19118656
QUBT,quantum,override,1.0,letf,3.657343380536942,computed,1624.3161075999997,17727.8638924
HIMS,healthcare,override,1.0,letf,2.6063267784483917,computed,1547.7440876400003,29750.65591236
BBAI,software,override,1.0,letf,3.0555413304637407,computed,1545.7409704140018,16161.879029586002
OPEN,consumer,override,1.0,letf,2.9277202223031993,computed,1374.262675082599,17435.2973249174
CVNA,consumer,override,1.0,passive_low_delta,2.31905558736976,computed,1322.59,1322.59
BULL,crypto-equity,override,1.0,letf,2.5193406213489884,computed,1235.107807728,2592.892192272
EWY,intl,override,1.0,letf,2.584677129398439,computed,1209.5479319200003,9465.35206808
HUT,crypto-equity,override,1.0,letf,4.566000476906745,computed,1187.9252504800006,25397.47474952
ETHA,crypto,override,1.0,letf,2.96948281034266,computed,1174.1334669300008,18244.74653307
CIFR,crypto-equity,override,1.0,letf,3.984591099129745,computed,1090.8068977560006,22404.893102244
WDC,semis,override,1.0,letf,2.884838287507684,computed,1017.30913686,11407.97086314
ACHR,evtol,override,1.0,letf,2.956593445672337,computed,983.2756696,8741.684330400001
UEC,nuclear,override,1.0,letf,2.793883792120053,computed,917.9926476799995,6217.507352320001
APP,software,override,1.0,letf,2.14443573866243,computed,888.9151792000011,9527.8848208
ALAB,semis,override,1.0,letf,3.3936247720585353,computed,888.4238323200007,26447.57616768
RIOT,crypto-equity,override,1.0,letf,3.827576298964994,computed,864.5932084078086,69202.5567915922
MU,semis,override,1.0,letf,3.1302690070030694,computed,790.7672546599988,47875.51274534
CLS,semis,override,1.0,letf,3.072008109074454,computed,784.5137079999995,13346.166292000002
PLUG,clean,override,1.0,letf,2.640700478240554,computed,771.4214591698997,6067.0785408301
