symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,3314.776607,0.0,0.0,0.0,-280.15,36.26525289377573,0.0,0.0,3070.8918598937753
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,2779.945888,0.0,0.0,-25.53,-55.89,2.9554861980756453,0.0,0.0,2701.4813741980756
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1476.827687,0.0,0.0,-29.37,-29.89,12.102910274382904,0.0,0.0,1429.6705972743828
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1426.834204,0.0,0.0,0.0,-188.13,12.455758185827298,0.0,0.0,1251.1599621858275
SDS,PROSHARES ULTRASHORT S&P500,0.0,704.29656,0.0,0.0,-26.99,-69.04,22.533318206921656,0.0,0.0,630.7998782069217
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,724.925835,0.0,0.0,-15.54,-119.2,12.820518968879943,0.0,0.0,603.0063539688799
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,437.671913,0.0,0.0,0.0,-70.36,17.260373281326572,0.0,0.0,384.57228628132657
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,246.951216,0.0,0.0,-26.13,-80.59,14.161081704551322,0.0,0.0,154.3922977045513
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,22.992349,0.0,0.0,-16.65,-1.58,0.5676848001074842,0.0,0.0,5.825853530107487
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,13.772053,0.0,0.0,-146.33,-42.69,2.69903529872659,0.0,0.0,-12.66439675127341
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,15.08934,0.0,0.0,-166.12,-8.18,0.8068741916160124,0.0,0.0,-53.97992354838398
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,56.957545,0.0,0.0,-1.46,-14.99,7.012953539885991,0.0,0.0,-332.15873068011405
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-2530.077632,0.0,0.0,0.0,-492.12,25.19280601350657,0.0,0.0,-2997.0048259864934
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-3445.695048,0.0,0.0,-90.65,-267.64,32.79978233494686,0.0,0.0,-3774.591223965053
