underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
QBTS,"QBTS, QBTZ",0.0,4654.439923511717,0.0,0.0,0.0,-265.77,54.792766722494264,0.0,0.0,4443.462690234211
LITE,LITE,0.0,3540.947770787097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3540.947770787097
CRCL,"CRCD, CRCL",0.0,3639.9854828647267,0.0,0.0,0.0,-260.95,19.99632227405016,0.0,0.0,3399.031805138777
MSTR,"MSTR, MSTZ",0.0,1091.8713362118315,0.0,0.0,0.0,-22.23,13.03478857794264,0.0,0.0,1082.6761247897741
XLK,"WEBS, XLK",313.26477971,0.0,0.0,0.0,0.0,-1.57,0.0,0.0,0.0,311.69477971000003
IREN,"IREN, IREZ",0.0,740.6544041073641,0.0,0.0,0.0,-539.37,42.21589434198308,0.0,0.0,243.50029844934718
COIN,"COIN, CONI",0.0,109.67682816865792,0.0,0.0,0.0,-6.68,1.4489941792893388,0.0,0.0,104.44582234794726
QQQ,QID,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
ASTS,"ASTN, ASTS",0.0,421.1619690000002,0.0,0.0,0.0,-419.25,59.39672691934027,0.0,0.0,61.308695919340494
BKNG,BKNU,-42.80836925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.80836925
DIA,"DIA, DXD, SDOW",-51.37564591,0.0,0.0,0.0,0.0,-3.055,0.0,0.0,0.0,-54.43064591
NBIS,"NBIS, NBIZ",0.0,-83.43421909316248,0.0,0.0,0.0,-76.8,47.896591740346295,0.0,0.0,-112.33762735281653
AMD,"AMD, DAMD",0.0,-423.8816877166989,0.0,0.0,0.0,-1.93,8.246219391140194,0.0,0.0,-417.5654683255587
CRWV,"CORD, CRWV",0.0,-404.7925335089276,0.0,0.0,0.0,-203.17,45.97651237290209,0.0,0.0,-561.9860211360256
SNDK,SNDK,0.0,-656.0732798142702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-656.0732798142702
CLSK,CLSK,0.0,-1058.358635765504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1058.358635765504
RKLB,"RKLB, RKLZ",0.0,-1302.8262047924136,0.0,0.0,0.0,-118.31,23.467870828597533,0.0,0.0,-1397.668333963816
BE,"BE, BEZ",0.0,-1303.3847119999998,0.0,0.0,0.0,-452.24,43.06624646297206,0.0,0.0,-1712.5584655370274
