underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SMCI,"SMCI, SMYY",8924.024052413244,6953.552944513155,0.0,0.0,-6780.469999999999,-1144.67,520.8064347298719,0.0,0.0,8473.243431656272
MU,"MU, MUYY",7065.638773415651,2338.6247038959314,1.045664167665894,0.0,-1539.1699999999998,-198.31,514.0701110351202,0.0,0.0,8181.899252514368
AMD,"AMD, AMDY, AMYY",6840.269916666825,5674.544361857892,-72.08,0.0,-5136.170000000001,-1405.1,431.906306193525,0.0,0.0,6333.370584718241
IONQ,"IONQ, IOYY",10734.98558632606,5936.532726075111,0.0,0.0,-10879.33,-1454.68,536.3124553270118,0.0,0.0,4873.820767728182
MSTR,"MSTR, MSTW, MSTY, MTYY",2966.122179798625,16417.912209788166,-0.37,0.0,-15393.27,-1653.06,672.356881813641,0.0,0.0,3009.6912714004357
MARA,"MAAY, MARA, MARO",4709.185635637345,11301.971039,-9.29,0.0,-12469.900000000001,-1073.99,345.74014117130037,0.0,0.0,2803.7168158086433
COIN,"COIN, COIW, CONY, COYY",3528.88400220991,4180.457839831341,-4.8,0.0,-4863.42,-729.65,534.529698142834,0.0,0.0,2646.001540184083
SOXX,"SEMY, SOXX",1956.275634823817,157.70834341916137,0.0,0.0,0.866038881597121,0.0,97.20335952732648,0.0,0.0,2212.053376651902
QBTS,"QBTS, QBY",3103.0195388024626,2719.1588570543413,0.0,0.0,-3290.92,-629.4300000000001,275.01196371414017,0.0,0.0,2176.840359570944
AMZN,"AMZW, AMZY",1626.22432284,0.0,0.0,0.0,-196.53,-18.11,0.0,0.0,0.0,1411.58432284
MSFT,"MSFO, MSFW",1690.03038577,0.0,0.0,0.0,-264.38,-35.21,0.0,0.0,0.0,1390.44038577
TSM,"TMYY, TSM, TSMY",2113.3172188481844,-341.9741517594349,37.34327977958349,-7.844474905775126,-538.58,-65.57,192.57456802526963,0.0,0.0,1389.2664399878274
PYPL,PYPY,1294.27550389,0.0,0.0,0.0,-91.03,-11.91,0.0,0.0,0.0,1191.33550389
XYZ,XYZY,1112.99321044,0.0,0.0,0.0,-145.5,-9.73,0.0,0.0,0.0,957.76321044
PLTR,PLTW,1164.61353691,0.0,0.0,0.0,-381.96999999999997,-10.21,0.0,0.0,0.0,772.4335369099999
RDDT,RDYY,806.40119775,0.0,0.0,0.0,-105.7,-10.620000000000001,0.0,0.0,0.0,690.08119775
SNOW,SNOY,734.35125347,0.0,0.0,0.0,-114.75,-12.7,0.0,0.0,0.0,606.9012534699999
TSLA,"TSLW, TSLY",975.26873331,0.0,0.0,0.0,-347.66999999999996,-45.71,0.0,0.0,0.0,581.88873331
RBLX,RBLY,751.03208154,0.0,0.0,0.0,-167.32,-8.18,0.0,0.0,0.0,575.5320815400001
CRWV,"CRWV, CWY",98.73289520894717,1094.2462649740237,0.0,0.0,-789.3299999999999,-36.42,115.35792753875812,0.0,0.0,482.5870877217291
ASML,ASML,0.0,300.820424,19.01,-2.85,0.0,0.0,0.0,0.0,0.0,316.980424
HIMS,"HIMS, HMYY",-26.37456270193879,1849.838127,0.0,0.0,-1514.0700000000002,-106.54,113.46260587387393,0.0,0.0,316.3161701719349
QQQ,"JEPQ, QQQX, QYLD, QYLG",389.37778075,0.0,0.0,0.0,-59.99,-17.939999999999998,0.0,0.0,0.0,311.44778075
RIOT,"RIOT, RTYY",4134.182327058834,524.0246390000002,0.0,0.0,-4273.68,-599.77,471.1977526355682,0.0,0.0,255.9547186944015
GOOGL,GOOY,270.42614422,0.0,0.0,0.0,-118.94,-13.03,0.0,0.0,0.0,138.45614422000003
DKNG,"DKNG, DRAY",194.9998085,0.0,0.0,0.0,-88.37,-39.19,0.0,0.0,0.0,67.4398085
NVDA,NVDY,147.08384769,0.0,0.0,0.0,-122.42,-11.57,0.0,0.0,0.0,13.093847689999997
AI,"AI, AIYY",238.29744046000008,0.0,0.0,0.0,-237.28,-30.04,0.0,0.0,0.0,-29.02255953999986
XOM,"XOM, XOMO",111.06374182995452,0.0,20.726491228070174,0.0,-163.23,-23.080000000000002,0.0,0.0,0.0,-54.51976694197526
SPY,"JEPI, SPYI, XYLD, XYLG",2.126764219999991,0.0,-0.34,0.0,-64.38,-26.28,0.0,0.0,0.0,-88.87323578000002
AAPL,APLY,37.66504405,0.0,0.0,0.0,-116.11,-25.32,0.0,0.0,0.0,-103.76495595
META,"FBY, FBYY, META, METW",726.5954493874794,2055.43185,12.6,0.0,-2963.22,-273.97,250.54523506916505,0.0,0.0,-192.01746554335477
CVNA,"CVNA, CVNY",22.69860089000008,-197.8921,0.0,0.0,-140.7,-23.330000000000002,0.0,0.0,0.0,-339.22349911000003
ARM,ARMW,-237.86817473,0.0,0.0,0.0,-140.34,-15.81,0.0,0.0,0.0,-394.01817473
NFLX,"NFLW, NFLY",13.019882290000055,0.0,0.0,0.0,-461.23,-34.870000000000005,0.0,0.0,0.0,-483.08011770999997
HOOD,"HOOD, HOOW, HOOY, HOYY",3757.828922519171,-1097.4474302390784,0.0,0.0,-3588.1,-1147.42,457.45414819693457,0.0,0.0,-1617.6843595229727
BABA,"BABA, BABO, BBYY",335.27125667811146,-1966.7681732917204,0.0,0.0,-1659.24,-238.57,211.01180335758278,-1.1199901038699795,0.0,-3319.4151033598955
IBIT,"IBIT, XBTY",222.68003132304773,560.682542656119,-1.73,0.0,-4744.19,-435.06,388.3827918526648,0.0,0.0,-4009.234634168167
