symbol,target_net_usd,actual_net_usd,discrepancy_usd,abs_discrepancy_usd,target_gross_usd,actual_gross_usd,gross_gap_usd,under_exposed
RTYY,0.0,-116287.7772,-116287.7772,116287.7772,0.0,116287.7772,116287.7772,False
QBY,-151430.37349845044,-67870.7151,83559.65839845044,83559.65839845044,151430.37349845044,67870.7151,-83559.65839845044,True
MUYY,-206123.6229092696,-126868.33,79255.29290926958,79255.29290926958,206123.6229092696,126868.33,-79255.29290926958,True
FBYY,0.0,-61832.528,-61832.528,61832.528,0.0,61832.528,61832.528,False
HOYY,-54323.18101435703,-112895.97200000001,-58572.790985642976,58572.790985642976,54323.18101435703,112895.97200000001,58572.790985642976,False
MTYY,-107792.01141215808,-165932.22,-58140.20858784192,58140.20858784192,107792.01141215808,165932.22,58140.20858784192,False
COYY,-73872.91471156589,-131917.58669999999,-58044.6719884341,58044.6719884341,73872.91471156589,131917.58669999999,58044.6719884341,False
MAAY,-139833.83100900307,-85325.856,54507.97500900307,54507.97500900307,139833.83100900307,85325.856,-54507.97500900307,True
XBTY,-63730.28878417408,-95849.7246,-32119.43581582592,32119.43581582592,63730.28878417408,95849.7246,32119.43581582592,False
CWY,0.0,-28469.399999999998,-28469.399999999998,28469.399999999998,0.0,28469.399999999998,28469.399999999998,False
HMYY,0.0,-28001.65,-28001.65,28001.65,0.0,28001.65,28001.65,False
TMYY,-75471.41278419492,-47525.840000000004,27945.57278419492,27945.57278419492,75471.41278419492,47525.840000000004,-27945.57278419492,True
CBRZ,0.0,-24667.06,-24667.06,24667.06,0.0,24667.06,24667.06,False
SEMY,0.0,-23989.000000000004,-23989.000000000004,23989.000000000004,0.0,23989.000000000004,23989.000000000004,False
IOYY,-153774.27755533927,-132357.5622,21416.715355339285,21416.715355339285,153774.27755533927,132357.5622,-21416.715355339285,True
BBYY,-41199.63442871543,-52076.0,-10876.365571284572,10876.365571284572,41199.63442871543,52076.0,10876.365571284572,False
BEZ,0.0,-10628.4,-10628.4,10628.4,0.0,10628.4,10628.4,False
AMZO,0.0,-8949.9696,-8949.9696,8949.9696,0.0,8949.9696,8949.9696,False
KEEX,0.0,-8434.056,-8434.056,8434.056,0.0,8434.056,8434.056,False
LITZ,-8358.252126536638,0.0,8358.252126536638,8358.252126536638,8358.252126536638,0.0,-8358.252126536638,True
DUST,0.0,-8094.72,-8094.72,8094.72,0.0,8094.72,8094.72,False
AAOX,-30383.06259676445,-22888.66,7494.402596764448,7494.402596764448,30383.06259676445,22888.66,-7494.402596764448,True
SNDQ,-7219.581184967044,0.0,7219.581184967044,7219.581184967044,7219.581184967044,0.0,-7219.581184967044,True
AMYY,-99474.16550953624,-106590.96669999999,-7116.801190463753,7116.801190463753,99474.16550953624,106590.96669999999,7116.801190463753,False
ASTN,-7726.445105712483,-14658.63,-6932.184894287516,6932.184894287516,7726.445105712483,14658.63,6932.184894287516,False
CORD,-4841.419305500447,-11346.63,-6505.210694499552,6505.210694499552,4841.419305500447,11346.63,6505.210694499552,False
ZSL,0.0,-6217.38,-6217.38,6217.38,0.0,6217.38,6217.38,False
QBTZ,-7792.812251323081,-13522.41,-5729.597748676919,5729.597748676919,7792.812251323081,13522.41,5729.597748676919,False
SDS,0.0,-5561.04,-5561.04,5561.04,0.0,5561.04,5561.04,False
CRCD,0.0,-4934.929999999999,-4934.929999999999,4934.929999999999,0.0,4934.929999999999,4934.929999999999,False
CLSX,-5645.192223255281,-10143.33,-4498.137776744719,4498.137776744719,5645.192223255281,10143.33,4498.137776744719,False
RKLZ,-1490.972594975132,-5791.679999999999,-4300.7074050248675,4300.7074050248675,1490.972594975132,5791.679999999999,4300.7074050248675,False
TSLQ,0.0,-4259.72,-4259.72,4259.72,0.0,4259.72,4259.72,False
IREZ,-6343.56059791185,-10418.539999999999,-4074.979402088149,4074.979402088149,6343.56059791185,10418.539999999999,4074.979402088149,False
SMYY,-124464.18391435962,-128530.8036,-4066.619685640384,4066.619685640384,124464.18391435962,128530.8036,4066.619685640384,False
PLU,0.0,-3958.29,-3958.29,3958.29,0.0,3958.29,3958.29,False
SNDU,-2408.688885338201,-6355.4400000000005,-3946.7511146617994,3946.7511146617994,2408.688885338201,6355.4400000000005,3946.7511146617994,False
IREG,-8657.955321055046,-12198.51,-3540.5546789449545,3540.5546789449545,8657.955321055046,12198.51,3540.5546789449545,False
FAZ,0.0,-3494.8399999999997,-3494.8399999999997,3494.8399999999997,0.0,3494.8399999999997,3494.8399999999997,False
LABD,0.0,-3164.0,-3164.0,3164.0,0.0,3164.0,3164.0,False
NVDQ,0.0,-3073.98,-3073.98,3073.98,0.0,3073.98,3073.98,False
CCUP,-2874.17313300366,-5885.72,-3011.54686699634,3011.54686699634,2874.17313300366,5885.72,3011.54686699634,False
SQQQ,0.0,-2986.9,-2986.9,2986.9,0.0,2986.9,2986.9,False
GLXU,-4735.766155461089,-7677.900000000001,-2942.133844538912,2942.133844538912,4735.766155461089,7677.900000000001,2942.133844538912,False
CRMU,-28300.93015146135,-25817.7432,2483.18695146135,2483.18695146135,28300.93015146135,25817.7432,-2483.18695146135,True
NBIZ,-9500.118899539655,-11820.49,-2320.3711004603447,2320.3711004603447,9500.118899539655,11820.49,2320.3711004603447,False
RDWU,0.0,-2226.5,-2226.5,2226.5,0.0,2226.5,2226.5,False
FLYT,-11774.022706137275,-9659.34,2114.682706137275,2114.682706137275,11774.022706137275,9659.34,-2114.682706137275,True
DAMD,0.0,-2035.1000000000001,-2035.1000000000001,2035.1000000000001,0.0,2035.1000000000001,2035.1000000000001,False
MSTZ,-1255.7638767173405,-3216.88,-1961.1161232826596,1961.1161232826596,1255.7638767173405,3216.88,1961.1161232826596,False
RKLX,-3488.714793120105,-5448.8,-1960.0852068798954,1960.0852068798954,3488.714793120105,5448.8,1960.0852068798954,False
FGRU,0.0,-1857.71,-1857.71,1857.71,0.0,1857.71,1857.71,False
GEMG,-1627.858446389566,-3361.8849,-1734.026453610434,1734.026453610434,1627.858446389566,3361.8849,1734.026453610434,False
EWV,0.0,-1730.7359999999999,-1730.7359999999999,1730.7359999999999,0.0,1730.7359999999999,1730.7359999999999,False
USGG,-5189.477791825797,-3632.8307999999997,1556.6469918257972,1556.6469918257972,5189.477791825797,3632.8307999999997,-1556.6469918257972,True
LUNL,-10638.952275167068,-9085.58,1553.3722751670684,1553.3722751670684,10638.952275167068,9085.58,-1553.3722751670684,True
PLUL,-2873.4455882971693,-1330.0999000000002,1543.345688297169,1543.345688297169,2873.4455882971693,1330.0999000000002,-1543.345688297169,True
CRMX,-16304.750245423182,-14835.150000000001,1469.6002454231802,1469.6002454231802,16304.750245423182,14835.150000000001,-1469.6002454231802,True
ONDL,-6238.5819942734015,-4782.72,1455.8619942734013,1455.8619942734013,6238.5819942734015,4782.72,-1455.8619942734013,True
IREX,-7504.7876326809555,-8928.85,-1424.0623673190448,1424.0623673190448,7504.7876326809555,8928.85,1424.0623673190448,False
UECG,-2733.437720838065,-1325.44,1407.997720838065,1407.997720838065,2733.437720838065,1325.44,-1407.997720838065,True
ASTX,-9899.722208652289,-8509.41,1390.312208652289,1390.312208652289,9899.722208652289,8509.41,-1390.312208652289,True
HUTG,-7429.226017400072,-6068.84,1360.386017400072,1360.386017400072,7429.226017400072,6068.84,-1360.386017400072,True
CRDU,-5346.424043131927,-6698.129999999999,-1351.7059568680725,1351.7059568680725,5346.424043131927,6698.129999999999,1351.7059568680725,False
ETU,0.0,-1323.54,-1323.54,1323.54,0.0,1323.54,1323.54,False
EOSU,-10705.923479396764,-12010.55,-1304.626520603235,1304.626520603235,10705.923479396764,12010.55,1304.626520603235,False
CIFG,-5035.180678613311,-3782.163,1253.017678613311,1253.017678613311,5035.180678613311,3782.163,-1253.017678613311,True
RGTX,-4324.370425927349,-3162.0,1162.370425927349,1162.370425927349,4324.370425927349,3162.0,-1162.370425927349,True
QPUX,0.0,-1155.18,-1155.18,1155.18,0.0,1155.18,1155.18,False
CLSZ,-6702.281142109408,-5549.033,1153.248142109408,1153.248142109408,6702.281142109408,5549.033,-1153.248142109408,True
IRE,-7657.436334424931,-6510.700000000001,1146.7363344249306,1146.7363344249306,7657.436334424931,6510.700000000001,-1146.7363344249306,True
