etf,underlying,pair_frac_merged
CEGX,CEG,0.00041493776570306523
NFLU,NFLX,0.0004149377656332142
NFXL,NFLX,0.0004149377656187884
UUUG,UUUU,0.00041493776561749593
BU,B,0.00041493776559202406
QUBX,QUBT,0.0004149377655900141
RBLU,RBLX,0.0004149377655473542
INTW,INTC,0.0004149377655389661
CRMG,CRM,0.00041493776551006976
COIG,COIN,0.00041493776545990557
XPEG,XPEV,0.0004149377654474115
AVGU,AVGO,0.00041493776531610486
TSLG,TSLA,0.0004149377653067656
BEX,BE,0.00041493776526800374
MSTU,MSTR,0.00041493776519218017
CONX,COIN,0.00041493776514028315
TXXD,TDOG,0.00041493776496922375
TERG,TER,0.0004149377649031973
HUTG,HUT,0.00041493776490192537
SOLT,SOEZ,0.00041493776478371063
UNHG,UNH,0.00041493776468969025
RIOX,RIOT,0.00041493776460749655
CRWL,CRWD,0.0004149377645503322
NVOX,NVO,0.0004149377645359235
CRCA,CRCL,0.00041493776450513085
NEMG,NEM,0.0004149377644901817
UPSX,UPST,0.00041493776446821637
HODU,HOOD,0.000414937764433601
NIOG,NIO,0.0004149377644051334
PYPG,PYPL,0.0004149377643931469
CRWG,CRWV,0.00041493776437119534
JOBX,JOBY,0.0004149377641946566
ARMG,ARM,0.00041493776418719924
TTDU,TTD,0.00041493776417427663
RDTL,RDDT,0.0004149377641042996
GLGG,GLXY,0.00041493776403661017
ORCX,ORCL,0.0004149377640008824
CCUP,CRCL,0.0004149377639539022
IRE,IREN,0.00041493776394432874
DKNX,DKNG,0.0004149377638705048
QBTX,QBTS,0.00041493776380916125
TEMT,TEM,0.0004149377637929492
VSTL,VST,0.0004149377637094957
CWVX,CRWV,0.0004149377636995956
PLTA,PLTR,0.00041493776356789266
PTIR,PLTR,0.0004149377635275139
XYZG,XYZ,0.0004149377634740042
IONX,IONQ,0.0004149377634210337
SHPU,SHOP,0.0004149377632978457
PLTU,PLTR,0.0004149377632193184
BLSG,BLSH,0.0004149377631731291
IOYY,IONQ,0.0004149377631654704
SNAG,SNAP,0.00041493776300508147
LMNX,LMND,0.00041493776297922173
IONL,IONQ,0.00041493776289114895
CNCG,CNC,0.0004149377628678651
AFRU,AFRM,0.00041493776282906856
DUOG,DUOL,0.00041493776282227127
IREX,IREN,0.0004149377628221519
HIMZ,HIMS,0.00041493776280688454
QPUX,IONQ,0.00041493776272763
PLTG,PLTR,0.0004149377626515794
RGTX,RGTI,0.0004149377625950335
BEG,BE,0.00041493776255958957
DLLL,DELL,0.0004149377625460804
SNOU,SNOW,0.0004149377625448846
NOWL,NOW,0.0004149377625160033
MVLL,MRVL,0.00041493776249834955
KTUP,KTOS,0.00041493776249110383
CRWU,CRWV,0.00041493776248941963
RGTU,RGTI,0.00041493776245782153
ORCU,ORCL,0.0004149377624542723
RKTL,RKT,0.0004149377624150214
SOUX,SOUN,0.00041493776241088116
HMYY,HIMS,0.0004149377623473965
MAAY,MARA,0.0004149377623287118
APPX,APP,0.00041493776222984103
LINT,INTC,0.0004149377621776511
FIGG,FIG,0.00041493776208503
CSEX,CLS,0.00041493776202812847
PLTZ,PLTR,0.00041493776189963804
OKTG,OKTA,0.0004149377618708316
FLYT,FLY,0.0004149377618294692
CRDU,CRDO,0.0004149377617380512
AVXX,AVAV,0.00041493776157520735
SRPU,SRPT,0.0004149377615182072
LABX,ALAB,0.00041493776143490204
GEMG,GEMI,0.0004149377614339422
QBY,QBTS,0.00041493776142731886
LUNL,LUNR,0.00041493776128811424
UNX,U,0.00041493776116246524
ETHD,ETHA,0.0004149377609174888
ZSL,SLV,0.0004149377608157658
CORD,CRWV,0.00041493776073385036
CRCD,CRCL,0.00041493776067026407
QBTZ,QBTS,0.00041493776063713183
NBIZ,NBIS,0.0004149377605837614
IREZ,IREN,0.0004149377605555906
MSDD,MSTR,0.00041493776050568034
MSTZ,MSTR,0.0004149377604276127
BMNZ,BMNR,0.00041493776037276826
CONI,COIN,0.0004149377603560715
