underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
QQQ,-789.2242640000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
COIN,-2189.78218455,0.01506635293371947,0.9849336470662805,0.0,4670.7300000000005,0.984129517819527,0.0,0.0,0.984129517819527,0.0,0.0,0.0,0.0,0.0,0.9690631648858075,0.9849336470662805,0.0,0.9849336470662805
NFLX,3595.39050038,0.14499805240880514,0.8550019475911947,0.0,29429.399999999998,0.8034367984844906,0.1965632015155095,0.0,0.8034367984844905,0.1965632015155095,0.0,1.1102230246251565e-16,0.0,0.0,0.6584387460756853,0.6584387460756853,0.0,0.6584387460756853
AMD,-2655.810496,0.3478789294618843,0.6521210705381156,0.0,26486.460000000003,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6521210705381157,0.6521210705381156,0.0,0.6521210705381157
MSFT,-5417.554894000001,0.3900514447622038,0.6099485552377961,0.0,27702.75,0.87858890515497,0.12141109484503002,0.0,0.87858890515497,0.12141109484503002,0.0,0.0,0.0,0.0,0.4885374603927662,0.48853746039276613,0.0,0.4885374603927662
IBIT,-6178.94302688,0.29774301757135235,0.7022569824286476,0.0,33153.12,0.7805262772788806,0.21518755924191751,0.0,0.7805262772788806,0.21518755924191751,0.0,0.0,0.0,0.0,0.4827832597075282,0.48706942318673013,0.0,0.48706942318673013
META,-1345.53780421,0.125368528665664,0.874631471334336,0.0,13322.29,0.49744035830926964,0.48024206311302337,0.0,0.49744035830926964,0.48024206311302337,0.0,0.0,0.0,0.0,0.37207182964360563,0.3943894082213127,0.0,0.3943894082213127
PLTR,-1073.9296828699999,0.5004176166927754,0.49958238330722465,0.0,31348.86,0.8900091947113866,0.10546858992767201,0.0,0.8900091947113866,0.10546858992767201,0.0,0.0,0.0,0.0,0.3895915780186112,0.39411379337955266,0.0,0.39411379337955266
BULL,-595.618413,1.0,0.0,0.0,1862.8200000000002,0.8684062083293071,0.0,0.0,0.8684062083293071,0.0,0.0,0.0,0.0,0.0,0.13159379167069285,0.0,0.0,0.13159379167069285
SMCI,-1254.440416,1.0,0.0,0.0,2768.73,0.8924342816237048,0.0,0.0,0.8924342816237048,0.0,0.0,0.0,0.0,0.0,0.10756571837629525,0.0,0.0,0.10756571837629525
RTX,-160.939257,1.0,0.0,0.0,2141.92,0.9013627869418559,0.0,0.0,0.9013627869418559,0.0,0.0,0.0,0.0,0.0,0.0986372130581441,0.0,0.0,0.0986372130581441
LLY,-311.18037100000004,1.0,0.0,0.0,1909.04,0.9158036263354357,0.0,0.0,0.9158036263354357,0.0,0.0,0.0,0.0,0.0,0.08419637366456434,0.0,0.0,0.08419637366456434
PYPL,-1427.96307809,1.0,0.0,0.0,2231.5,0.9228020434135783,0.0,0.0,0.9228020434135783,0.0,0.0,0.0,0.0,0.0,0.0771979565864217,0.0,0.0,0.0771979565864217
LRCX,-14.039257,1.0,0.0,0.0,2220.1,0.9231600486464575,0.0,0.0,0.9231600486464575,0.0,0.0,0.0,0.0,0.0,0.07683995135354249,0.0,0.0,0.07683995135354249
OPEN,-1477.56869594,1.0,0.0,0.0,3450.3500000000004,0.9272647649629746,0.0,0.0,0.9272647649629746,0.0,0.0,0.0,0.0,0.0,0.07273523503702539,0.0,0.0,0.07273523503702539
XBI,133.18541249,1.0,0.0,0.0,2185.3500000000004,0.9278580530166792,0.0,0.0,0.9278580530166792,0.0,0.0,0.0,0.0,0.0,0.07214194698332077,0.0,0.0,0.07214194698332077
OKLO,-1808.976597,1.0,0.0,0.0,4855.07,0.9393170251716249,0.0,0.0,0.9393170251716249,0.0,0.0,0.0,0.0,0.0,0.06068297482837515,0.0,0.0,0.06068297482837515
UEC,-1425.136568,1.0,0.0,0.0,8138.58,0.9395064116982325,0.0,0.0,0.9395064116982325,0.0,0.0,0.0,0.0,0.0,0.06049358830176754,0.0,0.0,0.06049358830176754
KTOS,-568.705657,1.0,0.0,0.0,1827.9,0.9415014160074403,0.0,0.0,0.9415014160074403,0.0,0.0,0.0,0.0,0.0,0.058498583992559694,0.0,0.0,0.058498583992559694
GLXY,-1519.200969,1.0,0.0,0.0,5019.93,0.9451309173235484,0.0,0.0,0.9451309173235484,0.0,0.0,0.0,0.0,0.0,0.05486908267645163,0.0,0.0,0.05486908267645163
APP,-1789.861122,1.0,0.0,0.0,2714.8799999999997,0.9470584849054103,0.0,0.0,0.9470584849054103,0.0,0.0,0.0,0.0,0.0,0.052941515094589664,0.0,0.0,0.052941515094589664
QCOM,-1387.257664,1.0,0.0,0.0,7509.52,0.947079393043763,0.0,0.0,0.947079393043763,0.0,0.0,0.0,0.0,0.0,0.052920606956237015,0.0,0.0,0.052920606956237015
AAOI,-739.653568,1.0,0.0,0.0,12348.05,0.9475367456804923,0.0,0.0,0.9475367456804923,0.0,0.0,0.0,0.0,0.0,0.05246325431950771,0.0,0.0,0.05246325431950771
MSTR,-2303.5275579999998,0.0516631936616992,0.9483368063383009,0.0,17189.2,0.0,0.9909842826786588,0.0,0.0,0.9909842826786588,0.0,0.0,0.0,0.0,0.0516631936616992,0.042647476340357926,0.0,0.0516631936616992
CRCL,-1705.916514,1.0,0.0,0.0,9436.96,0.9488504669893695,0.0,0.0,0.9488504669893695,0.0,0.0,0.0,0.0,0.0,0.05114953301063052,0.0,0.0,0.05114953301063052
QBTS,-3149.851698,1.0,0.0,0.0,9042.0,0.9493981254346384,0.0,0.0,0.9493981254346384,0.0,0.0,0.0,0.0,0.0,0.05060187456536158,0.0,0.0,0.05060187456536158
FIG,-2927.105767,1.0,0.0,0.0,6085.160000000001,0.9495232713420846,0.0,0.0,0.9495232713420846,0.0,0.0,0.0,0.0,0.0,0.050476728657915415,0.0,0.0,0.050476728657915415
UPS,-280.787099,1.0,0.0,0.0,1762.3799999999999,0.9509552961359073,0.0,0.0,0.9509552961359073,0.0,0.0,0.0,0.0,0.0,0.049044703864092654,0.0,0.0,0.049044703864092654
IREN,-2615.109297,1.0,0.0,0.0,7261.170000000001,0.951467325819062,0.0,0.0,0.951467325819062,0.0,0.0,0.0,0.0,0.0,0.048532674180937985,0.0,0.0,0.048532674180937985
NNE,-397.49739,1.0,0.0,0.0,11016.0,0.9524126761111111,0.0,0.0,0.9524126761111111,0.0,0.0,0.0,0.0,0.0,0.047587323888888866,0.0,0.0,0.047587323888888866
CIFR,-1317.524921,1.0,0.0,0.0,5018.08,0.9528651868929153,0.0,0.0,0.9528651868929153,0.0,0.0,0.0,0.0,0.0,0.04713481310708467,0.0,0.0,0.04713481310708467
BE,-780.325257,1.0,0.0,0.0,3311.2499999999995,0.9558473379358249,0.0,0.0,0.9558473379358249,0.0,0.0,0.0,0.0,0.0,0.04415266206417512,0.0,0.0,0.04415266206417512
RCAT,-2459.937059,1.0,0.0,0.0,8784.45,0.9561218563803081,0.0,0.0,0.9561218563803081,0.0,0.0,0.0,0.0,0.0,0.04387814361969189,0.0,0.0,0.04387814361969189
WULF,-520.567451,1.0,0.0,0.0,8456.32,0.9565897064940778,0.0,0.0,0.9565897064940778,0.0,0.0,0.0,0.0,0.0,0.04341029350592218,0.0,0.0,0.04341029350592218
