underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
NNE,"NNE, NNEX",524.2219599599994,21507.77804004,2
MARA,MARA,474.36,474.36,1
HOOD,HOOD,210.32999999999973,210.32999999999973,1
GSOL,"GSOL, SOLX",-55.59722609999881,24741.0372261,2
DDOG,"DDOG, DOGD",-56.297006508600134,4328.4170065086,2
LLY,"ELIL, LLY",-790.6194485138606,2705.99206112494,2
APP,"APP, APPX",-995.1172171871633,4147.183061812837,2
OPEN,"OPEG, OPEN",-1354.924043377104,5043.851920202896,2
LMT,"LMT, LMTL",-1459.8161345696585,2096.0372082903414,2
ARM,"ARM, ARMG",-1476.6766266000002,2717.2366266,2
BULL,BULG,-1617.684453,1617.684453,1
ABNB,"ABNB, ABNG",-1657.0779590774998,2658.5979590774996,2
PYPL,"PYPG, PYPL",-1657.5627598774,2460.9027598774,2
UPS,UPSG,-1675.9445948040002,1675.9445948040002,1
XYZ,"XYZ, XYZG",-1694.9987857200001,2647.63878572,2
CLS,CSEX,-1697.45040868,1697.45040868,1
KTOS,KTUP,-1720.9704383200003,1720.9704383200003,1
EWY,KORU,-1792.77996304,1792.77996304,1
ACHR,ARCX,-1806.0651921,1806.0651921,1
OSCR,OSCG,-1843.8176578272,1843.8176578272,1
ADBE,ADBG,-1927.3760114399997,1927.3760114399997,1
RTX,RTXG,-1930.6469806065,1930.6469806065,1
NEM,NEMG,-1971.5134127400004,1971.5134127400004,1
SNPS,SNPX,-1985.7112690961999,1985.7112690961999,1
CRWD,CRWL,-1999.9445809200001,1999.9445809200001,1
SPOT,SPOG,-2010.9408027690001,2010.9408027690001,1
TTD,TTDU,-2024.5541370600001,2024.5541370600001,1
ZETA,ZETX,-2025.2431696349997,2025.2431696349997,1
XBI,LABU,-2027.6945961600002,2027.6945961600002,1
LRCX,LRCU,-2049.5076240000003,2049.5076240000003,1
SNAP,SNAG,-2061.6513312,2061.6513312,1
NOK,LNOK,-2085.87848463,2085.87848463,1
XPEV,XPEG,-2085.9943753624,2085.9943753624,1
APH,APHU,-2113.5685994,2113.5685994,1
NOW,NOWL,-2118.511899306,2118.511899306,1
BIDU,BIDG,-2132.3517868224,2132.3517868224,1
GDXJ,JNUG,-2132.6232366,2132.6232366,1
SBUX,SBU,-2145.0251939072,2145.0251939072,1
AAL,AALG,-2166.9251328000005,2166.9251328000005,1
SHOP,SHPU,-2167.25061306,2167.25061306,1
ORCL,ORCU,-2196.5583199824,2196.5583199824,1
DNN,DNNG,-2209.0006665154997,2209.0006665154997,1
ARKK,TARK,-2212.2701674404,2212.2701674404,1
ORLY,ORLG,-2216.7840363496,2216.7840363496,1
WDC,WDCX,-2422.29222144,2422.29222144,1
SMCI,SMCL,-2470.90956856,2470.90956856,1
VALE,VALG,-2540.1468528863998,2540.1468528863998,1
FCX,FCXG,-2551.0144065588,2551.0144065588,1
OKTA,OKTG,-2641.2340564134,2641.2340564134,1
ETOR,ETRL,-2719.6877132100003,2719.6877132100003,1
EWW,MEXX,-2778.61218224,2778.61218224,1
ISRG,ISUL,-2783.8695401238,2783.8695401238,1
CMG,"CMG, CMGG",-2801.3665417163993,10125.5770644532,2
DELL,DLLL,-3042.442293354,3042.442293354,1
RDDT,"RDDT, RDTL",-3067.032728,3611.7527280000004,2
LITE,LITX,-3069.352377,3069.352377,1
U,UNX,-3098.5755778800003,3098.5755778800003,1
BE,BEX,-3165.04949774,3165.04949774,1
QCOM,"QCMU, QCOM",-3197.4183165201453,11026.804970779855,2
UUUU,UUUG,-3230.1947124902003,3230.1947124902003,1
PBR,PBRG,-3261.6159000008997,3261.6159000008997,1
IREN,"IREG, IREN",-3284.7268874858783,10532.805116949321,2
TEM,"TEM, TEMT",-3309.836646389608,10789.834457610392,2
UEC,"UEC, UECG",-3440.63404206189,11851.862142176113,2
MU,"MU, MUU",-3508.4509914943237,10627.910638005676,2
URA,"URA, URAA",-3653.4837927502213,11662.23524580978,2
MRNA,"MRNA, MRNX",-3654.316343126591,11210.540285178411,2
KWEB,"CWEB, KWEB",-3704.6322336027847,11325.711975277218,2
UPST,UPSX,-3725.8684032,3725.8684032,1
ASHR,"ASHR, CHAU",-3747.4025140231242,11416.255881176876,2
SOEZ,"SOEZ, SOLT",-3820.009408339396,12911.979306460602,2
