ETF,Underlying,Leverage,Beta,Beta_n_obs,Beta_source
DJTU,DJT,2.0,2.004465,278,ols
RBLU,RBLX,2.0,2.018862,278,ols
SNOU,SNOW,2.0,1.999308,242,ols
SMUP,SMR,2.0,1.978345,178,ols
GLXU,GLXY,2.0,2.009786,169,ols
AFRU,AFRM,2.0,1.955036,143,ols
KTUP,KTOS,2.0,2.029589,143,ols
TTDU,TTD,2.0,1.996813,142,ols
BMNU,BMNR,2.0,1.949278,135,ols
SBTU,SBET,2.0,2.023176,118,ols
CIFU,CIFR,2.0,1.987225,95,ols
SOLX,GSOL,2.0,1.97142,88,ols
XRPK,XRPZ,2.0,1.956842,88,ols
XRPT,XRPZ,2.0,2.016219,94,ols
CHNU,CHNL,2.0,2.00865,7,ols_short_history
CRDX,CRDD,2.0,1.999167,7,ols_short_history
STLU,STLR,2.0,1.361032,7,ols_short_history
GMEU,GME,2.0,1.965495,242,ols
APLX,APLD,2.0,1.994746,148,ols
APPX,APP,2.0,1.986687,241,ols
ARCX,ACHR,2.0,1.982702,210,ols
ASTX,ASTS,2.0,1.989875,189,ols
BEX,BE,2.0,1.976552,101,ols
CEGX,CEG,2.0,1.988778,189,ols
CLSX,CLSK,2.0,1.99941,143,ols
COZX,CORZ,2.0,2.036041,107,ols
CRDU,CRDO,2.0,1.992286,143,ols
CSEX,CLS,2.0,1.996241,101,ols
CWVX,CRWV,2.0,1.989693,189,ols
DOGD,DDOG,2.0,2.01146,167,ols
ENPX,ENPH,2.0,2.018005,143,ols
FLYT,FLY,2.0,1.991499,116,ols
GEVX,GEV,2.0,1.997394,189,ols
IREX,IREN,2.0,1.981471,116,ols
JOBX,JOBY,2.0,1.979218,148,ols
LABX,ALAB,2.0,1.997192,167,ols
LRCU,LRCX,2.0,2.036709,162,ols
MDBX,MDB,2.0,1.990871,162,ols
NEBX,NBIS,2.0,1.998338,148,ols
NNEX,NNE,2.0,1.990594,101,ols
NVTX,NVTS,2.0,1.996514,148,ols
OPEX,OPEN,2.0,1.994222,116,ols
PONX,PONY,2.0,2.005875,148,ols
QBTX,QBTS,2.0,1.991694,241,ols
QUBX,QUBT,2.0,1.962372,201,ols
RGTU,RGTI,2.0,1.985734,201,ols
SMU,SMR,2.0,1.984675,189,ols
SNPX,SNPS,2.0,1.920402,101,ols
SRPU,SRPT,2.0,1.965569,116,ols
TARK,ARKK,2.0,1.977266,499,ols
TEMT,TEM,2.0,1.985103,229,ols
UNX,U,2.0,2.029539,143,ols
UPSX,UPST,2.0,1.987145,210,ols
VOYX,VOYG,2.0,1.969108,148,ols
WULX,WULF,2.0,1.993719,116,ols
CRMU,CRML,2.0,1.96351,42,ols
UECG,UEC,2.0,1.989853,42,ols
DNNG,DNN,2.0,1.978295,42,ols
RCAX,RCAT,2.0,2.007722,47,ols
RDWU,RDW,2.0,1.977733,49,ols
OKLL,OKLO,2.0,1.997825,201,ols
GDXU,GDX,2.0,3.042692,499,ols
MRNX,MRNA,2.0,2.014677,46,ols
ZETX,ZETA,2.0,2.045605,46,ols
LITX,LITE,2.0,1.980734,52,ols
SNXX,SNDX,2.0,1.202444,52,ols
WDCX,WDC,2.0,2.043521,52,ols
LNOK,NOK,2.0,1.96457,56,ols
USGG,USAR,2.0,1.996535,61,ols
ONDG,ONDS,2.0,2.003337,61,ols
PLUL,PLUG,2.0,1.942364,61,ols
ALBG,ALB,2.0,2.005189,61,ols
UUUG,UUUU,2.0,1.998635,61,ols
HUTG,HUT,2.0,1.999725,61,ols
XPEG,XPEV,2.0,1.989938,59,ols
ORLG,ORLY,2.0,2.005977,59,ols
LUNL,LUNR,2.0,1.989076,61,ols
RKTL,RKT,2.0,1.952955,61,ols
EOSU,EOSE,2.0,1.966344,60,ols
BTFL,KEEL,2.0,2.048241,70,ols
FGRU,FIGR,2.0,1.997287,37,ols
APHU,APH,2.0,2.000999,37,ols
COPZ,COPX,2.0,2.034531,37,ols
LEUX,LEU,2.0,2.019262,36,ols
COHX,COHR,2.0,2.053422,36,ols
AXPG,AXP,2.0,2.017069,36,ols
FCXG,FCX,2.0,2.04688,36,ols
GLWG,GLW,2.0,1.987752,23,ols_short_history
SNDU,SNDK,2.0,1.994821,21,ols_short_history
PAAU,PAAS,2.0,1.952929,21,ols_short_history
BITX,IBIT,2.0,2.004213,499,ols
ETHU,ETHA,2.0,2.001254,431,ols
XXRP,XRPZ,2.0,2.021615,94,ols
ADBU,ADBE,2.0,1.998041,12,ols_short_history
PYPU,PYPL,2.0,2.028735,12,ols_short_history
TXNU,TXN,2.0,1.993026,12,ols_short_history
UNHU,UNH,2.0,1.976138,12,ols_short_history
AAOX,AAOI,2.0,1.978265,13,ols_short_history
HLXX,HL,2.0,2.009936,13,ols_short_history
IBX,IBM,2.0,1.963799,13,ols_short_history
AALG,AAL,2.0,1.984968,189,ols
ABNG,ABNB,2.0,1.990491,99,ols
ADBG,ADBE,2.0,1.991313,265,ols
AMDG,AMD,2.0,2.002899,304,ols
ARMG,ARM,2.0,1.996329,311,ols
ASMG,ASML,2.0,1.986071,311,ols
AVGG,AVGO,2.0,1.99802,226,ols
BAIG,BBAI,2.0,1.999578,160,ols
BEG,BE,2.0,1.994591,79,ols
BIDG,BIDU,2.0,2.019352,77,ols
BLSG,BLSH,2.0,2.01645,114,ols
BMNG,BMNR,2.0,1.991711,114,ols
BOEG,BA,2.0,1.992238,207,ols
BULG,BULL,2.0,1.975091,168,ols
CIFG,CIFR,2.0,1.992102,82,ols
CMGG,CMG,2.0,1.977109,99,ols
CNCG,CNC,2.0,2.009941,77,ols
COIG,COIN,2.0,1.996006,269,ols
COTG,COST,2.0,1.990005,141,ols
CRCG,CRCL,2.0,1.989443,168,ols
CRMG,CRM,2.0,1.982778,255,ols
CRWG,CRWV,2.0,1.996617,168,ols
DUOG,DUOL,2.0,2.020354,82,ols
FIGG,FIG,2.0,1.997468,123,ols
FUTG,FUTU,2.0,2.002026,123,ols
GEMG,GEMI,2.0,1.97511,107,ols
GEVG,GEV,2.0,1.961332,79,ols
GLGG,GLXY,2.0,1.998127,160,ols
GRAG,GRAB,2.0,1.971687,82,ols
HOOG,HOOD,2.0,2.006646,265,ols
IREG,IREN,2.0,1.970778,79,ols
KLAG,KLAC,2.0,2.011184,77,ols
LACG,LAC,2.0,2.007912,82,ols
LULG,LULU,2.0,1.989962,107,ols
MPG,MP,2.0,1.987609,114,ols
NBIG,NBIS,2.0,2.009432,114,ols
NEMG,NEM,2.0,1.993093,99,ols
NETG,NET,2.0,2.001963,99,ols
NIOG,NIO,2.0,1.961653,77,ols
NUG,NU,2.0,1.983656,99,ols
NVDG,NVDA,2.0,1.969596,330,ols
OKTG,OKTA,2.0,1.997341,99,ols
OPEG,OPEN,2.0,2.003196,82,ols
OSCG,OSCR,2.0,1.991768,107,ols
PANG,PANW,2.0,1.996963,265,ols
PBRG,PBR,2.0,1.9346,77,ols
PLTG,PLTR,2.0,1.995496,241,ols
PYPG,PYPL,2.0,1.99485,255,ols
RTXG,RTX,2.0,2.014386,212,ols
SATG,SATS,2.0,1.995724,79,ols
SBU,SBUX,2.0,2.00026,99,ols
SNAG,SNAP,2.0,1.970909,77,ols
SPOG,SPOT,2.0,1.972231,99,ols
TERG,TER,2.0,1.995385,99,ols
TSLG,TSLA,2.0,1.991105,330,ols
TSMG,TSM,2.0,1.98304,311,ols
UNHG,UNH,2.0,1.99552,182,ols
UPSG,UPS,2.0,1.982857,82,ols
VALG,VALE,2.0,1.976382,77,ols
XYZG,XYZ,2.0,1.999499,255,ols
COIO,COIN,2.0,0.948476,166,ols
MSOO,MSTR,2.0,0.975413,166,ols
NVDO,NVDA,2.0,0.950452,166,ols
PLOO,PLTR,2.0,0.899996,166,ols
TSLO,TSLA,2.0,0.864676,166,ols
CRCA,CRCL,2.0,1.9817,170,ols
NVDB,NVDA,2.0,1.99587,147,ols
PLTA,PLTR,2.0,1.991579,147,ols
TSLI,TSLA,2.0,1.981295,147,ols
COIA,COIN,2.0,2.001026,147,ols
BITU,IBIT,2.0,1.992416,499,ols
ETHT,ETHA,2.0,1.991628,431,ols
UXRP,XRPZ,2.0,2.000242,94,ols
SOLT,SOEZ,2.0,2.016864,88,ols
TSLR,TSLA,2.0,1.998809,499,ols
AAPB,AAPL,2.0,1.989709,499,ols
AMDL,AMD,2.0,1.998218,499,ols
AMZZ,AMZN,2.0,1.989902,499,ols
AVGU,AVGO,2.0,1.991145,187,ols
BABX,BABA,2.0,2.006316,499,ols
BULX,BULL,2.0,1.97242,152,ols
CONL,COIN,2.0,1.987448,499,ols
CRWL,CRWD,2.0,1.996182,352,ols
DLLL,DELL,2.0,1.985769,289,ols
ETRL,ETOR,2.0,1.999462,152,ols
GOU,GOOGL,2.0,2.016884,89,ols
INTW,INTC,2.0,1.987489,290,ols
IONL,IONQ,2.0,1.985574,262,ols
ISUL,ISRG,2.0,2.003509,128,ols
LCDL,LCID,2.0,1.959847,244,ols
MRAL,MARA,2.0,1.97812,275,ols
FBL,META,2.0,1.996723,499,ols
MVLL,MRVL,2.0,1.994024,275,ols
MSFL,MSFT,2.0,1.991999,499,ols
MSTP,MSTR,2.0,1.996306,210,ols
MULL,MU,2.0,1.998803,352,ols
NBIL,NBIS,2.0,1.99879,128,ols
NOWL,NOW,2.0,1.992825,187,ols
NVDL,NVDA,2.0,1.987511,499,ols
PDDL,PDD,2.0,2.00415,187,ols
PTIR,PLTR,2.0,1.996352,401,ols
QCML,QCOM,2.0,1.974065,256,ols
RDTL,RDDT,2.0,1.980855,263,ols
RVNL,RIVN,2.0,1.986412,244,ols
SMCL,SMCI,2.0,1.767025,330,ols
TSMU,TSM,2.0,1.990804,352,ols
UBRL,UBER,2.0,1.996954,401,ols
VRTL,VRT,2.0,1.98111,263,ols
AMYY,AMD,2.0,0.313469,143,ols
AZYY,AMZN,2.0,0.61022,143,ols
BBYY,BABA,2.0,0.595452,117,ols
XBTY,IBIT,2.0,0.540594,229,ols
COYY,COIN,2.0,0.475124,177,ols
NUGY,GDX,2.0,0.484282,98,ols
HMYY,HIMS,2.0,0.269089,89,ols
HOYY,HOOD,2.0,0.512335,133,ols
IOYY,IONQ,2.0,0.368178,108,ols
MAAY,MARA,2.0,0.312075,108,ols
FBYY,META,2.0,0.566469,117,ols
MTYY,MSTR,2.0,0.39317,138,ols
NVYY,NVDA,2.0,0.652622,229,ols
PLYY,PLTR,2.0,0.533183,138,ols
QBY,QBTS,2.0,0.290026,90,ols
TQQY,QQQ,2.0,0.872048,282,ols
RGYY,RGTI,2.0,0.326322,93,ols
RTYY,RIOT,2.0,0.33545,89,ols
SEMY,SOXX,2.0,0.677341,98,ols
SMYY,SMCI,2.0,0.328047,133,ols
YSPY,SPY,2.0,0.838853,256,ols
TSYY,TSLA,2.0,0.540863,327,ols
QYLD,QQQ,1.0,0.628202,499,ols
QYLG,QQQ,1.0,0.80195,499,ols
QQQX,QQQ,1.0,0.784533,499,ols
JEPQ,QQQ,1.0,0.772475,499,ols
XYLD,SPY,1.0,0.64479,499,ols
XYLG,SPY,1.0,0.818025,499,ols
JEPI,SPY,1.0,0.599784,499,ols
SPYI,SPY,1.0,0.828226,499,ols
RYLD,IWM,1.0,0.575659,499,ols
ABNY,ABNB,1.0,0.795543,450,ols
AIYY,AI,1.0,0.770381,499,ols
AMDY,AMD,1.0,0.797727,499,ols
AMZY,AMZN,1.0,0.765546,499,ols
APLY,AAPL,1.0,0.791988,499,ols
BABO,BABA,1.0,0.77458,419,ols
BRKC,BRK-B,1.0,0.825717,213,ols
CONY,COIN,1.0,0.776487,499,ols
CRCO,CRCL,1.0,0.836863,133,ols
CVNY,CVNA,1.0,0.814462,299,ols
DISO,DIS,1.0,0.757439,499,ols
DRAY,DKNG,1.0,0.799681,187,ols
FBY,META,1.0,0.789698,499,ols
GMEY,GME,1.0,0.648918,148,ols
GOOY,GOOGL,1.0,0.755667,499,ols
HIYY,HIMS,1.0,0.869277,138,ols
HOOY,HOOD,1.0,0.789432,232,ols
MARO,MARA,1.0,0.781275,333,ols
MRNY,MRNA,1.0,0.76295,499,ols
MSFO,MSFT,1.0,0.792908,499,ols
MSTY,MSTR,1.0,0.762161,499,ols
NFLY,NFLX,1.0,0.784734,499,ols
NVDY,NVDA,1.0,0.786722,499,ols
PLTY,PLTR,1.0,0.795619,377,ols
PYPY,PYPL,1.0,0.815077,499,ols
RBLY,RBLX,1.0,0.841453,177,ols
RDYY,RDDT,1.0,0.821598,148,ols
SMCY,SMCI,1.0,0.757987,395,ols
SNOY,SNOW,1.0,0.800881,459,ols
TSLY,TSLA,1.0,0.755045,499,ols
TSMY,TSM,1.0,0.796821,410,ols
XOMO,XOM,1.0,0.80803,499,ols
XYZY,XYZ,1.0,0.812294,499,ols
AAPW,AAPL,1.0,1.100632,286,ols
AMDW,AMD,1.0,1.198614,180,ols
AMZW,AMZN,1.0,1.210226,204,ols
ARMW,ARM,1.0,1.203589,116,ols
AVGW,AVGO,1.0,1.197483,180,ols
BABW,BABA,1.0,1.226488,116,ols
BRKW,BRK-B,1.0,1.182306,204,ols
COIW,COIN,1.0,1.218029,287,ols
COSW,COST,1.0,1.235106,116,ols
GOOW,GOOGL,1.0,1.224262,180,ols
HOOW,HOOD,1.0,1.210484,204,ols
METW,META,1.0,1.187418,204,ols
MSFW,MSFT,1.0,1.207482,180,ols
MSTW,MSTR,1.0,1.217304,180,ols
NFLW,NFLX,1.0,1.191598,204,ols
NVDW,NVDA,1.0,1.200612,287,ols
PLTW,PLTR,1.0,1.194981,287,ols
TSLW,TSLA,1.0,1.19792,287,ols
UBEW,UBER,1.0,1.22009,116,ols
UNHW,UNH,1.0,1.197671,88,ols
TSYW,TLT,1.0,1.152898,101,ols
GLDW,GOLD,1.0,0.334167,111,ols
GDXW,GDX,1.0,1.202218,111,ols
TOPW,TOP,1.0,0.030053,151,ols
SDS,SPY,-2.0,-1.935445,499,ols
QID,QQQ,-2.0,-1.992702,499,ols
DXD,DIA,-2.0,-1.98955,499,ols
TWM,IWM,-2.0,-2.003854,499,ols
SCO,USO,-2.0,-1.356385,499,ols
MSTZ,MSTR,-2.0,-1.982228,391,ols
NVDQ,NVDA,-2.0,-1.991855,499,ols
BTCZ,IBIT,-2.0,-1.992701,440,ols
ETHD,ETHA,-2.0,-1.981568,431,ols
CRCD,CRCL,-2.0,-2.009487,135,ols
CORD,CRWV,-2.0,-2.005603,135,ols
TSLQ,TSLA,-2.0,-1.871115,499,ols
ZSL,SLV,-2.0,-2.023907,499,ols
SQQQ,QQQ,-3.0,-2.97671,499,ols
SPXS,SPY,-3.0,-2.900914,499,ols
TZA,IWM,-3.0,-2.991537,499,ols
SOXS,SOXX,-3.0,-2.990456,499,ols
FAZ,XLF,-3.0,-2.999968,499,ols
LABD,XBI,-3.0,-2.98971,499,ols
TECS,XLK,-3.0,-2.96395,499,ols
SDOW,DIA,-3.0,-2.988493,499,ols
DUST,GDX,-3.0,-1.985109,499,ols
TTXD,XLK,-2.0,-1.889015,131,ols
TSXD,SOXX,-2.0,-1.89012,131,ols
WEBS,XLK,-3.0,-2.241786,499,ols
FNGD,XLK,-3.0,-2.832223,499,ols
REW,XLK,-2.0,-1.998803,499,ols
SKF,XLF,-2.0,-2.004188,499,ols
SPXU,SPY,-3.0,-2.89529,499,ols
DUG,XLE,-2.0,-1.975645,499,ols
DRIP,XOP,-2.0,-1.998557,499,ols
TMV,TLT,-3.0,-2.966525,499,ols
TBT,TLT,-2.0,-1.981603,499,ols
TBX,TLT,-2.0,-0.422673,499,ols
NVDS,NVDA,-1.5,-1.455534,499,ols
EWV,EWJ,-2.0,-1.982001,499,ols
APLZ,APLD,-2.0,-1.983179,55,ols
AMZO,AMZN,-2.0,-1.96488,13,ols_short_history
BEZ,BE,-2.0,-1.972419,41,ols
NBIZ,NBIS,-2.0,-1.987572,55,ols
SMZ,SMR,-2.0,-1.976275,41,ols
HIBS,SPHB,-3.0,-3.016439,499,ols
CLSZ,CLSK,-2.0,-2.032651,36,ols
IREZ,IREN,-2.0,-2.011159,55,ols
