underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
TSLA,mega-cap-tech,override,1.0,,2.0978772580424696,computed,1352.861124314002,33929.138875686
CRML,metals,override,1.0,,3.6140463211839493,computed,1281.7962554328003,34973.803744567194
MARA,crypto-equity,override,1.0,,3.148174695598902,computed,1056.7205406300004,17811.47945937
MSTR,crypto-equity,override,1.0,,3.0464572926156737,computed,1050.4941361367964,34702.7058638632
UEC,nuclear,override,1.0,,2.793883792120053,computed,530.0252550129999,15662.294744987
QCOM,semis,override,1.0,,2.0044471744887926,computed,496.141446300001,14339.9985537
GDX,metals,override,1.0,,1.7025260061014063,computed,440.70119231999706,36149.09880768
META,mega-cap-tech,override,1.0,,1.4465829767171845,computed,379.6321252155985,25979.2878747844
CRCL,software,override,1.0,,3.033920107686827,computed,374.8729582000015,18792.3270418
MRNA,healthcare,override,1.0,,1.6404492750442818,computed,370.0257719335005,14456.0542280665
SNOW,software,override,1.0,,1.27175792323306,computed,367.0346010400008,14869.72539896
SMCI,semis,override,1.0,,3.5451785510948364,computed,351.2030938800003,5073.096906119999
GSOL,crypto,heuristic,0.55,,2.913776430903928,computed,346.75365327180043,23705.7263467282
EOSE,clean,override,1.0,,3.844981710659709,computed,328.9682336200003,20241.03176638
SOEZ,broad,override,1.0,,2.631536513449184,computed,297.51645391999955,16218.00354608
XRPZ,crypto,override,1.0,,2.694504240973505,computed,297.325385680002,35170.83461432
CEG,nuclear,override,1.0,,1.4093676811675167,computed,281.8536989999993,18979.346301
ASML,semis,override,1.0,,2.1928656735021144,computed,271.8514123399982,15376.26858766
OPEN,consumer,override,1.0,,2.9277202223031993,computed,259.1724278950005,6701.927572105
LEU,nuclear,override,1.0,,3.245878264789174,computed,245.30142483639972,19208.8785751636
OKLO,nuclear,override,1.0,,3.9422013919229637,computed,243.29946560000008,9606.2205344
BABA,china,override,1.0,,1.2643809075586798,computed,221.17811120999977,13477.54188879
QBTS,quantum,override,1.0,,4.077310935356446,computed,218.01349949999891,18446.7865005
LLY,healthcare,override,1.0,,0.45616521652183495,computed,216.37761786119967,3491.8623821388
VRT,hardware,override,1.0,,2.5303054599786376,computed,210.9234634410004,16865.256536558998
F,consumer,vendor,0.75,,1.2562280107700359,computed,202.54156928519933,11175.2584307148
IREN,crypto-equity,override,1.0,,3.374373396812159,computed,197.11382901440084,14768.2661709856
LRCX,semis,override,1.0,,2.949383982442734,computed,190.91589360000037,4222.0841064
RTX,industrials,vendor,0.75,,0.4729167547955343,computed,187.7445842178995,4177.2754157821
BULL,crypto-equity,override,1.0,,2.5193406213489884,computed,180.2365963499999,3702.603403650001
ASHR,china,heuristic,0.55,,0.7439264520919772,computed,178.61178986999948,14947.14821013
URA,nuclear,override,1.0,,2.3689027674248826,computed,175.8126543999997,15087.7273456
XBI,healthcare,heuristic,0.55,,1.0489454330565082,computed,152.2820572000005,4226.917942800001
XOM,energy,vendor,0.75,,-0.3854947411951652,computed,149.0893059200007,19782.05069408
SBET,crypto-equity,override,1.0,,3.552236004355174,computed,148.88807560019995,14206.1119243998
RBLX,software,override,1.0,,1.696768280751925,computed,140.02775756000028,14731.97224244
HOOD,fintech,override,1.0,,3.050341544698058,computed,139.07682383999872,8932.32317616
PYPL,fintech,override,1.0,,1.2729135906452027,computed,134.7351856800001,4413.26481432
MU,semis,override,1.0,,3.1302690070030694,computed,130.86041400000067,14979.539586
KWEB,china,override,1.0,,1.1750874257764483,computed,130.59888193999905,15008.72111806
GLXY,crypto-equity,override,1.0,,3.853850090168674,computed,128.96127120000074,10436.878728799998
DNN,nuclear,override,1.0,,1.9668835969738125,computed,127.34914002300002,4399.590859976999
XLE,other,default,0.1,,-0.1502723942954629,computed,121.90211894999992,19930.57788105
AAPL,mega-cap-tech,override,1.0,,0.8754933344397672,computed,120.28310682220037,31978.356893177803
GRAB,consumer,override,1.0,,1.4804500668873135,computed,113.27102772200033,8096.088972278
BE,clean,override,1.0,,4.162849671111322,computed,107.9756007699998,6642.02439923
NU,fintech,override,1.0,,1.3188592137241022,computed,103.1528190812005,14755.7671809188
UPS,industrials,override,1.0,,0.8516078283002517,computed,99.11590936800008,3398.6440906319995
ISRG,healthcare,vendor,0.75,,0.8516805693420675,computed,82.95443842500026,5348.005561575
ORLY,consumer,vendor,0.75,,0.07107633604075027,computed,82.45561120000002,4524.0443888
U,software,override,1.0,,2.286115823655005,computed,70.15811711039987,6262.9618828896
LAC,metals,override,1.0,,2.087658167721897,computed,69.32183319999967,11101.8381668
GDXJ,metals,override,1.0,,1.9556840709779264,computed,66.20287434999977,4055.27712565
SNAP,software,override,1.0,,1.9450162831953806,computed,61.00924874880002,3876.5507512512
XOP,energy,override,1.0,,-0.12944831376711213,computed,52.11955230999956,24300.04044769
ETOR,fintech,override,1.0,,1.758110816403355,computed,51.56425955699979,5561.915740443
COIN,crypto-equity,override,1.0,,3.114041313298173,computed,48.81486351839976,9389.8451364816
