underlying,net_notional_usd,gross_notional_usd,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,ratio_spot_source,net_bucket_1,net_bucket_2,net_bucket_4
IBIT,33908.16,33908.16,0.7925322769053114,0.20746772309468867,0.0,sleeve_balance,26873.311250469604,7034.848749530399,0.0
NVDA,33041.04,33041.04,0.9985952343443645,0.0014047656556355982,0.0,sleeve_balance,32994.62508178152,46.41491821848203,0.0
PLTR,31657.02,31657.02,0.895485650286836,0.1045143497131639,0.0,sleeve_balance,28348.407140843374,3308.612859156624,0.0
NFLX,30470.440000000002,30470.440000000002,0.8090537229026067,0.19094627709739337,0.0,sleeve_balance,24652.222920480504,5818.217079519499,0.0
MSFT,27966.0,27966.0,0.8797719002335607,0.12022809976643932,0.0,sleeve_balance,24603.700961931758,3362.299038068242,0.0
AMD,27742.68,27742.68,1.0,0.0,0.0,sleeve_balance,27742.68,0.0,0.0
ETHA,25029.0,25029.0,1.0,0.0,0.0,sleeve_balance,25029.0,0.0,0.0
PANW,19757.899999999998,19757.899999999998,1.0,0.0,0.0,sleeve_balance,19757.899999999998,0.0,0.0
GDX,18294.899999999998,18294.899999999998,0.9759112543758098,0.0,0.0,sleeve_balance,17854.19880768,0.0,0.0
CRML,18127.8,18127.8,0.9292911298981233,0.0,0.0,sleeve_balance,16846.0037445672,0.0,0.0
AMZN,18087.149999999998,18087.149999999998,1.0,0.0,0.0,sleeve_balance,18087.149999999998,0.0,0.0
MSTR,17876.6,17876.6,0.0,0.941236357241489,0.0,sleeve_balance,0.0,16826.105863863202,0.0
XRPZ,17734.08,17734.08,0.9832342368095779,0.0,0.0,sleeve_balance,17436.75461432,0.0,0.0
TSLA,17641.0,17641.0,0.9213548824582505,0.0019566574593277023,0.0,sleeve_balance,16253.621481445996,34.517394239999994,0.0
AVGO,16664.79,16664.79,1.0,0.0,0.0,sleeve_balance,16664.79,0.0,0.0
BA,16559.4,16559.4,1.0,0.0,0.0,sleeve_balance,16559.4,0.0,0.0
