etf,underlying,pair_frac_merged
TXXS,TSUI,0.19999999999852486
FBYY,META,0.12886128478691927
SMZ,SMR,0.08458823602060915
XBTY,IBIT,0.06391938027062143
FBL,META,0.042899690632436475
METU,META,0.03684325565820973
SNXX,SNDK,0.031194839633073623
BABU,BABA,0.030806094632299205
ASMU,ASML,0.029258880576635067
CLSZ,CLSK,0.028793506703666663
SOFA,SOFI,0.02303351594557849
LITX,LITE,0.018376636439820952
CRMU,CRML,0.016349952672964782
RCAX,RCAT,0.015013997836288597
ZETX,ZETA,0.012782760459065423
BITX,IBIT,0.007898639086348944
BTCL,IBIT,0.006908250678440239
OPEG,OPEN,0.006471939184236202
BITU,IBIT,0.006199083620784175
WDCX,WDC,0.005579542729210757
MEXX,EWW,0.005249391063346158
URAA,URA,0.005153277490482633
SMU,SMR,0.004877177804348083
MRNX,MRNA,0.0033459833639181524
NVTX,NVTS,0.003012982652223973
SMYY,SMCI,0.002240081820218542
FGRU,FIGR,0.002217351458569387
SPXL,SPY,0.0013607694937835316
LEUX,LEU,0.0008298868740607858
CWEB,KWEB,0.0008298756080229581
FCXG,FCX,0.0008298755470618136
COPZ,COPX,0.0008298755410797821
YINN,FXI,0.0008298755398464713
UECG,UEC,0.0008298755274125364
RDWU,RDW,0.0008298755263563766
BABX,BABA,0.0008298755258027085
TQQQ,QQQ,0.0008298755251777558
ASTN,ASTS,0.0008298755250087766
COYY,COIN,0.0008298755246579895
CLSX,CLSK,0.0008298755244527388
DNNG,DNN,0.0008298755237516241
AAPB,AAPL,0.0008298755236469188
GOOX,GOOGL,0.00082987552362418
URTY,IWM,0.0008298755230036764
GGLL,GOOGL,0.0008298755227096437
UBRL,UBER,0.0008298755224585915
ASMG,ASML,0.0008298755222519643
JNUG,GDXJ,0.0008298755222235452
COHX,COHR,0.000829875522216497
BOEU,BA,0.0008298755220916771
BOEG,BA,0.0008298755218635524
BULX,BULL,0.0008298755217883213
NUGT,GDX,0.0008298755217534781
NUG,NU,0.0008298755217505008
BEZ,BE,0.0008298755217116118
ASTX,ASTS,0.0008298755217022891
NVDG,NVDA,0.0008298755216577371
NVDU,NVDA,0.0008298755215652061
NVDL,NVDA,0.0008298755214752874
MSFU,MSFT,0.000829875521271458
NVDB,NVDA,0.0008298755208588458
LACG,LAC,0.0008298755208469023
AMZZ,AMZN,0.0008298755207773368
LRCU,LRCX,0.0008298755207173365
AMZU,AMZN,0.0008298755206878798
TSMU,TSM,0.0008298755205128338
PALU,PANW,0.0008298755204296579
TSMG,TSM,0.0008298755203798029
PANG,PANW,0.0008298755203726595
MUU,MU,0.0008298755203572755
AVGG,AVGO,0.0008298755203378615
KORU,EWY,0.0008298755203325568
SOXL,SOXX,0.0008298755202663862
OKLL,OKLO,0.0008298755202591633
TSLI,TSLA,0.0008298755202327114
OPEX,OPEN,0.0008298755202325235
MTYY,MSTR,0.000829875520207542
ETRL,ETOR,0.0008298755201442678
ETHU,ETHA,0.0008298755201404733
MULL,MU,0.0008298755201333804
SATG,SATS,0.0008298755201250715
PONX,PONY,0.0008298755201197234
OSCX,OSCR,0.0008298755201150576
LLYX,LLY,0.0008298755201119702
GUSH,XOP,0.0008298755200951756
KLAG,KLAC,0.0008298755200801437
ETU,ETHA,0.0008298755200527916
GDXU,GDX,0.0008298755200383119
TSLL,TSLA,0.0008298755200312493
PLUL,PLUG,0.0008298755200213152
AVL,AVGO,0.00082987552001836
SOFX,SOFI,0.0008298755200096901
TSLR,TSLA,0.0008298755200021943
GEVX,GEV,0.0008298755199795412
VRTL,VRT,0.0008298755199769901
TSLT,TSLA,0.0008298755199589209
BMNG,BMNR,0.0008298755199578248
NFLU,NFLX,0.000829875519951411
NFXL,NFLX,0.0008298755199382063
XXRP,XRPZ,0.0008298755199283911
AVGX,AVGO,0.0008298755199174108
SOLX,GSOL,0.0008298755199152895
UXRP,XRPZ,0.0008298755199068209
ELIL,LLY,0.0008298755199005226
UNHG,UNH,0.0008298755199004773
ARCX,ACHR,0.0008298755199000279
ANEL,ANET,0.0008298755198987238
ETHT,ETHA,0.0008298755198908593
INTW,INTC,0.0008298755198763272
TSLG,TSLA,0.0008298755198623281
BAIG,BBAI,0.0008298755198616903
CVNX,CVNA,0.0008298755198580679
QCMU,QCOM,0.0008298755198551378
CIFG,CIFR,0.000829875519842629
AMDL,AMD,0.0008298755198310257
GLXU,GLXY,0.0008298755198154654
AMUU,AMD,0.0008298755198142085
NIOG,NIO,0.0008298755198016091
BMNU,BMNR,0.0008298755197840079
XPEG,XPEV,0.0008298755197799662
CRMG,CRM,0.0008298755197797325
XRPT,XRPZ,0.0008298755197793352
AVGU,AVGO,0.0008298755197772696
CEGX,CEG,0.0008298755197749217
MPL,MP,0.0008298755197628513
QSU,QS,0.0008298755197494266
AMDG,AMD,0.0008298755197414282
WULX,WULF,0.00082987551973702
RBLU,RBLX,0.0008298755197302052
ONDL,ONDS,0.0008298755197292621
XRPK,XRPZ,0.0008298755197222595
COIA,COIN,0.0008298755197156688
COZX,CORZ,0.0008298755197156105
BU,B,0.000829875519710965
TERG,TER,0.0008298755197094967
ROBN,HOOD,0.000829875519702099
USGG,USAR,0.0008298755196881524
PLTZ,PLTR,0.0008298755196785044
MPG,MP,0.0008298755196748428
HOOX,HOOD,0.0008298755196695875
ARMG,ARM,0.0008298755196614352
PYPG,PYPL,0.0008298755196584832
KEEX,KEEL,0.0008298755196380421
TXXD,TDOG,0.0008298755196370277
NEBX,NBIS,0.0008298755196362852
RKLX,RKLB,0.000829875519629196
CIFU,CIFR,0.0008298755196215732
SOLT,SOEZ,0.000829875519619973
TTDU,TTD,0.000829875519616632
DKNX,DKNG,0.0008298755196128688
SBTU,SBET,0.0008298755196102578
MSTX,MSTR,0.0008298755196026517
HOOG,HOOD,0.0008298755196018025
CONL,COIN,0.0008298755195938514
IOYY,IONQ,0.0008298755195922236
UUUG,UUUU,0.0008298755195870019
NVOX,NVO,0.0008298755195766972
NEMG,NEM,0.0008298755195657239
BEX,BE,0.00082987551955586
CRWL,CRWD,0.0008298755195547796
XYZG,XYZ,0.000829875519553148
RDTL,RDDT,0.0008298755195320067
MSTU,MSTR,0.0008298755195286614
CRCG,CRCL,0.000829875519524628
UPSX,UPST,0.0008298755195229556
COIG,COIN,0.0008298755195069556
ONDG,ONDS,0.0008298755195001519
QUBX,QUBT,0.0008298755194898036
JOBX,JOBY,0.000829875519483013
CONX,COIN,0.0008298755194779819
CNCG,CNC,0.0008298755194608556
RIOX,RIOT,0.000829875519460368
VSTL,VST,0.0008298755194576736
ORCX,ORCL,0.0008298755194557856
TEMT,TEM,0.0008298755194549263
SHPU,SHOP,0.000829875519451531
CRCA,CRCL,0.0008298755194294424
IREG,IREN,0.0008298755194154747
HIMZ,HIMS,0.0008298755194122524
NBIG,NBIS,0.0008298755194002881
HUTG,HUT,0.0008298755193890063
HODU,HOOD,0.0008298755193851915
CCUP,CRCL,0.0008298755193811683
DLLL,DELL,0.0008298755193810021
AFRU,AFRM,0.0008298755193747758
PLTA,PLTR,0.0008298755193682122
PTIR,PLTR,0.0008298755193676725
NBIL,NBIS,0.0008298755193659289
QBTX,QBTS,0.0008298755193590578
GLGG,GLXY,0.0008298755193525876
MAAY,MARA,0.0008298755193524944
SNAG,SNAP,0.0008298755193378903
PLTU,PLTR,0.0008298755193336009
LMNX,LMND,0.0008298755193284136
BLSG,BLSH,0.0008298755193112733
LINT,INTC,0.0008298755193060834
CRWG,CRWV,0.0008298755193034155
NOWL,NOW,0.000829875519302712
MVLL,MRVL,0.0008298755193003575
RKTL,RKT,0.0008298755192953923
IONX,IONQ,0.0008298755192933236
DUOG,DUOL,0.0008298755192835921
IRE,IREN,0.0008298755192650187
PLTG,PLTR,0.0008298755192641176
SOUX,SOUN,0.0008298755192587796
CWVX,CRWV,0.0008298755192510333
SNOU,SNOW,0.0008298755192467668
IONL,IONQ,0.000829875519240019
QPUX,IONQ,0.0008298755192347104
BEG,BE,0.000829875519233675
HMYY,HIMS,0.0008298755192311106
FIGG,FIG,0.0008298755192197552
RGTX,RGTI,0.0008298755192171186
KTUP,KTOS,0.0008298755192058449
ORCU,ORCL,0.0008298755192038036
QBY,QBTS,0.0008298755191993434
RGTU,RGTI,0.0008298755191952651
APPX,APP,0.0008298755191885672
IREX,IREN,0.0008298755191861868
OKTG,OKTA,0.0008298755191852065
CSEX,CLS,0.0008298755191775068
FLYT,FLY,0.0008298755191547786
CRWU,CRWV,0.0008298755191485737
AVXX,AVAV,0.0008298755191193124
CORD,CRWV,0.0008298755191090784
SRPU,SRPT,0.0008298755190968578
GEMG,GEMI,0.0008298755190904461
ETHD,ETHA,0.0008298755190875932
CRDU,CRDO,0.0008298755190812842
NBIZ,NBIS,0.0008298755190730983
ZSL,SLV,0.0008298755190617258
CRCD,CRCL,0.0008298755190435879
IREZ,IREN,0.0008298755190364439
LABX,ALAB,0.0008298755190234966
QBTZ,QBTS,0.0008298755190208725
LUNL,LUNR,0.0008298755190127892
MSDD,MSTR,0.000829875519000884
UNX,U,0.0008298755189958102
MSTZ,MSTR,0.0008298755189830229
CONI,COIN,0.0008298755189699473
BMNZ,BMNR,0.000829875518939009
