etf,underlying,pair_frac_merged
OPEX,OPEN,0.0008298755188283503
COIA,COIN,0.0008298755188278042
SATG,SATS,0.0008298755188276177
RBLU,RBLX,0.0008298755188272675
PONX,PONY,0.0008298755188270901
ROBN,HOOD,0.000829875518826158
MSTU,MSTR,0.000829875518825887
AMDG,AMD,0.0008298755188238864
HOOX,HOOD,0.0008298755188218904
ARCX,ACHR,0.0008298755188177071
OSCX,OSCR,0.0008298755188176499
CRWL,CRWD,0.0008298755188175374
BMNG,BMNR,0.0008298755188155764
NEMG,NEM,0.0008298755188149061
NVOX,NVO,0.0008298755188137993
CIFG,CIFR,0.0008298755188130677
HOOG,HOOD,0.0008298755188128912
CONL,COIN,0.0008298755188123652
TTDU,TTD,0.0008298755188121084
ARMG,ARM,0.0008298755188116981
DKNX,DKNG,0.0008298755188114698
GLXU,GLXY,0.0008298755188110265
WULX,WULF,0.0008298755188067907
SBTU,SBET,0.0008298755188063923
XYZG,XYZ,0.0008298755188057713
KEEX,KEEL,0.0008298755188013179
QSU,QS,0.000829875518800379
BMNU,BMNR,0.0008298755187997273
COIG,COIN,0.0008298755187990844
CONX,COIN,0.000829875518798689
MPL,MP,0.0008298755187963841
VSTL,VST,0.0008298755187959819
BAIG,BBAI,0.0008298755187951207
NEBX,NBIS,0.0008298755187939483
CIFU,CIFR,0.0008298755187930493
MPG,MP,0.0008298755187899597
RIOX,RIOT,0.0008298755187881394
SHPU,SHOP,0.0008298755187876159
RKLX,RKLB,0.0008298755187875899
HODU,HOOD,0.0008298755187868943
ONDL,ONDS,0.000829875518786229
ORCX,ORCL,0.0008298755187862129
UPSX,UPST,0.0008298755187855398
DLLL,DELL,0.00082987551878407
JOBX,JOBY,0.0008298755187821287
MAAY,MARA,0.0008298755187787871
HMYY,HIMS,0.0008298755187786705
RDTL,RDDT,0.000829875518778196
CRCG,CRCL,0.0008298755187778801
CNCG,CNC,0.0008298755187764227
UUUG,UUUU,0.0008298755187763496
USGG,USAR,0.0008298755187762485
HUTG,HUT,0.0008298755187754124
PLTA,PLTR,0.0008298755187731378
TEMT,TEM,0.0008298755187720893
AFRU,AFRM,0.0008298755187705246
GLGG,GLXY,0.0008298755187690318
CRCA,CRCL,0.0008298755187686901
PTIR,PLTR,0.0008298755187678608
NOWL,NOW,0.0008298755187676044
BLSG,BLSH,0.0008298755187671264
IREG,IREN,0.0008298755187667287
QBY,QBTS,0.0008298755187666081
NBIG,NBIS,0.0008298755187663414
QUBX,QUBT,0.00082987551876515
SNOU,SNOW,0.0008298755187649598
CCUP,CRCL,0.0008298755187647573
PLTU,PLTR,0.0008298755187643445
RKTL,RKT,0.0008298755187642697
SNAG,SNAP,0.0008298755187632956
DUOG,DUOL,0.0008298755187631993
ONDG,ONDS,0.0008298755187629716
MVLL,MRVL,0.0008298755187625018
LINT,INTC,0.0008298755187611358
NBIL,NBIS,0.0008298755187599757
LMNX,LMND,0.0008298755187579649
BEX,BE,0.0008298755187571838
PLTG,PLTR,0.0008298755187566153
HIMZ,HIMS,0.0008298755187555484
ORCU,ORCL,0.0008298755187544942
CRWG,CRWV,0.0008298755187501662
SOUX,SOUN,0.0008298755187497702
IRE,IREN,0.0008298755187490971
KTUP,KTOS,0.0008298755187488033
QPUX,IONQ,0.0008298755187483627
FIGG,FIG,0.0008298755187477127
IONX,IONQ,0.0008298755187474728
OKTG,OKTA,0.0008298755187472279
APPX,APP,0.0008298755187461589
BEG,BE,0.0008298755187451021
QBTX,QBTS,0.0008298755187450103
CWVX,CRWV,0.0008298755187442134
IONL,IONQ,0.0008298755187428246
IREX,IREN,0.0008298755187411964
ETHD,ETHA,0.0008298755187393603
RGTX,RGTI,0.0008298755187379096
RGTU,RGTI,0.0008298755187368327
AVXX,AVAV,0.0008298755187363683
CSEX,CLS,0.0008298755187350368
CRWU,CRWV,0.0008298755187343674
CORD,CRWV,0.0008298755187342555
ZSL,SLV,0.0008298755187341116
FLYT,FLY,0.0008298755187320204
GEMG,GEMI,0.0008298755187280506
CRDU,CRDO,0.0008298755187274124
SRPU,SRPT,0.0008298755187261088
NBIZ,NBIS,0.0008298755187247113
IREZ,IREN,0.0008298755187242808
QBTZ,QBTS,0.0008298755187221732
LABX,ALAB,0.0008298755187206591
MSDD,MSTR,0.0008298755187202293
CONI,COIN,0.0008298755187200156
CRCD,CRCL,0.0008298755187190217
UNX,U,0.000829875518718494
LUNL,LUNR,0.0008298755187184124
MSTZ,MSTR,0.0008298755187183787
BMNZ,BMNR,0.0008298755187091417
