underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
CRWV,software,override,1.0,letf,2.9114095425984914,computed,78675.31067106,125678.99238558
QBTS,quantum,override,1.0,letf,4.0642871717351845,computed,16540.934861896,124650.215299704
SNDK,semis,override,1.0,letf,4.098726525395612,computed,15793.40522162,177192.94438418
NBIS,software,override,1.0,letf,3.175402756007452,computed,13178.785478888,147979.320863648
AAOI,software,vendor,0.75,letf,4.077226034401731,computed,13031.921290080012,228275.15870992
SPY,broad,override,1.0,letf,1.0,computed,10281.8302088,13617.335612559998
LITE,semis,override,1.0,letf,2.8347046323299225,computed,9010.619971039996,153115.20618344
XLF,other,default,0.1,income_yieldboost,0.6494184655472077,computed,8212.993011519999,8212.993011519999
AXTI,semis,vendor,0.75,letf,3.9517118405078406,computed,7559.57660724,321507.62339276
IREN,crypto-equity,override,1.0,letf,3.434964278301549,computed,6776.582502290003,160040.83274322998
NVDA,semis,override,1.0,letf,1.8755746742840047,computed,5462.97232093,10079.52707437
ASTS,space,override,1.0,letf,3.331491183752435,computed,3927.135105540008,106417.64547306
EWJ,other,default,0.1,inverse,1.1689350417411097,computed,3173.7614451840004,3173.7614451840004
SPCX,industrials,vendor,0.75,letf,4.1178579760837,computed,3033.13,5467.99
CRML,metals,override,1.0,letf,3.692870532986553,computed,2473.1503953280007,123934.189604672
SMCI,semis,override,1.0,letf,3.545929972777627,computed,2063.042899761498,62526.7371002385
COHR,semis,override,1.0,letf,3.13176486274717,computed,1747.6019351999994,41961.8780648
IBIT,crypto,override,1.0,letf,1.8151756346041605,computed,1419.5089641599989,56593.051035840006
BE,clean,override,1.0,letf,4.190947729566181,computed,1418.3284019799976,68959.39159802001
MARA,crypto-equity,override,1.0,letf,3.2026200542804717,computed,1393.8866915728013,50568.2333084272
WULF,crypto-equity,override,1.0,letf,3.035831077734129,computed,1392.858263759999,20340.28173624
NVTS,semis,override,1.0,letf,4.408794150339987,computed,1248.8455875399995,60722.05441246
FLY,evtol,override,1.0,letf,3.137014506011825,computed,1172.56298925,42340.75701075
CIFR,crypto-equity,override,1.0,letf,4.007255453871437,computed,1164.7349368956002,16718.2650631044
BABA,china,override,1.0,letf,1.307737169504803,computed,1083.9007490000004,35910.138325
