underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
COIN,CONI,-1.928615,0.0,2478.610682,0.0,0.0,0.0,-248.06,43.20461975601948,0.0,0.0,2273.7553017560194
MSTR,MSTZ,-1.994436,0.0,2177.522343502189,0.0,0.0,0.0,-151.91,73.77991891580862,0.0,0.0,2099.3922624179977
NVDA,NVDQ,-1.997223,0.0,1675.264204,0.0,0.0,0.0,-359.71,19.78256330109414,0.0,0.0,1335.3367673010941
MSTR,SMST,-1.972449,0.0,1230.176212502189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.176212502189
SPY,SDS,-1.989671,0.0,1018.25656,0.0,0.0,-84.78999999999999,-95.99,36.7364556443542,0.0,0.0,874.2130156443543
XLF,FAZ,-2.995169,-9.3879135,999.711216,0.0,0.0,-46.84,-105.5,19.198163605904767,0.0,0.0,857.1814661059049
BE,BEZ,-2.001146,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603
AMD,DAMD,-2.022974,0.0,567.0160809755159,0.0,0.0,0.0,-23.33,18.81323135190319,0.0,0.0,562.499312327419
NBIS,NBIZ,-2.021453,0.0,785.2592328918602,0.0,0.0,0.0,-403.52,164.37937495562866,0.0,0.0,546.1186078474889
XLK,WEBS,-2.718261,313.26477971,0.0,0.0,0.0,0.0,-1.1875,0.0,0.0,0.0,312.07727971
SPCX,SNK,-2.0,-13.148884,119.31571625559046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.16683225559045
QQQ,QID,-1.995154,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078
AAOI,AAOZ,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUR,AURU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXON,AXUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLE,DUG,-1.993598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRPZ,XRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYFT,LYFX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBIT,BTCZ,-1.995913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TWM,-2.002081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLSH,BLSX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMNR,BMNZ,-1.994475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELH,CELT,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKLO,OKLS,-1.995546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OKTA,OKTX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NET,NETX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,NVDS,-1.501058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORCL,ORCZ,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TZA,-2.996391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEM,NWMX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPXU,-2.991225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QS,QSX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMCI,SMCZ,-2.006695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPXS,-2.994418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEEL,BTFL,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DASH,DASX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IONQ,IONZ,-2.003414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOOD,HOOZ,-2.011689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DKNG,DKUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TBX,-1.371439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TBT,-1.998692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOP,DRIP,-1.997316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRPZ,GXRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USO,SCO,-1.761649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPXI,PXIU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TMV,-2.991137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKHY,SKDD,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SKHY,SKHZ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSLA,TSDD,-2.007147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPHB,HIBS,-3.004565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSM,STSM,-1.999214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLK,TECS,-2.997127,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275
XLK,REW,-2.006615,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275
XLK,FNGD,-2.872264,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275
XLF,SKF,-1.997625,-9.3879135,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,-9.507913499999999
DIA,DXD,-2.001938,-24.50723037,0.0,0.0,0.0,0.0,-1.8625,0.0,0.0,0.0,-26.36973037
DIA,SDOW,-2.998301,-26.86841554,0.0,0.0,0.0,0.0,-1.1925,0.0,0.0,0.0,-28.06091554
BKNG,BKNU,-1.0,-42.80836925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.80836925
SPCX,SPCG,-2.0,-13.148884,-20.687858744409553,0.0,0.0,0.0,-28.65,6.616241906720448,0.0,0.0,-55.87050083768911
MU,MUZ,-2.0,4.4114826,-94.00908,0.0,0.0,0.0,-3.17,18.145656044172192,0.0,0.0,-74.6219413558278
EWJ,EWV,-1.999638,-379.67922922,200.527546,0.0,0.0,-18.34,-32.875,11.11227583818994,0.0,0.0,-219.2544073818101
LITE,LITZ,-1.998361,0.0,-1120.431602656443,0.0,0.0,0.0,-719.56,233.94779334852768,0.0,0.0,-1606.0438093079156
ASTS,ASTN,-1.99727,0.0,-151.66831494800869,0.0,0.0,0.0,-1603.24,111.81511834185238,0.0,0.0,-1643.0931966061564
SPCX,SSPC,-2.0,-2651.70592188,-259.6545017444095,0.0,0.0,0.0,-95.32,8.263511108639163,0.0,0.0,-2998.41691251577
CRCL,CRCD,-1.990988,-3737.19007207,0.0,0.0,0.0,0.0,-544.23,0.0,0.0,0.0,-4281.42007207
RGTI,RGTZ,-1.979182,-3806.6526752,0.0,0.0,0.0,0.0,-529.98,0.0,0.0,0.0,-4336.6326752
QBTS,QBTZ,-1.989482,0.0,-4414.277175,0.0,0.0,0.0,-988.65,248.43743313738736,0.0,0.0,-5154.489741862612
RKLB,RKLZ,-1.994122,0.0,-4774.766873427213,0.0,0.0,0.0,-693.43,80.898365089163,0.0,0.0,-5387.29850833805
IREN,IREZ,-2.004004,0.0,-5256.930211,0.0,0.0,0.0,-1626.67,113.53114044908752,0.0,0.0,-6770.069070550912
SNDK,SNDQ,-2.011345,0.0,-7013.510986667581,0.0,0.0,0.0,-533.8100000000001,195.34240689509417,0.0,0.0,-7351.978579772487
CRWV,CORD,-1.998144,-137.39066576430326,-17119.03663,0.0,0.0,0.0,-1144.89,358.01941230615233,0.0,0.0,-18043.297883458148
