symbol,overlay_type,net_notional_usd,gross_notional_usd,n_legs
DUST,flow_program,16536.63232,16536.63232,1
AMZO,flow_program,16033.7539308336,16033.7539308336,1
ZSL,flow_program,14960.57482296,14960.57482296,1
SQQQ,flow_program,8169.086309999999,8169.086309999999,1
TSLQ,flow_program,7941.44906592,7941.44906592,1
LABD,flow_program,5359.79260222,5359.79260222,1
SOXS,flow_program,1691.8265132999998,1691.8265132999998,1
TSYY,flow_program,-63.439089300000006,63.439089300000006,1
