underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl,bucket,symbol
COIN,CONI,-1.928615,0.0,2478.610682,0.0,0.0,0.0,-248.06,43.20461975601948,0.0,0.0,2273.7553017560194,bucket_4,
MSTR,MSTZ,-1.994436,0.0,2177.522343502189,0.0,0.0,0.0,-151.91,73.77991891580862,0.0,0.0,2099.3922624179977,bucket_4,
NVDA,NVDQ,-1.997223,0.0,1675.264204,0.0,0.0,0.0,-359.71,19.78256330109414,0.0,0.0,1335.3367673010941,bucket_4,
MSTR,SMST,-1.972449,0.0,1230.176212502189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.176212502189,bucket_4,
SPY,SDS,-1.989671,0.0,1018.25656,0.0,0.0,-84.78999999999999,-95.99,36.7364556443542,0.0,0.0,874.2130156443543,bucket_4,
XLF,FAZ,-2.995169,-9.3879135,999.711216,0.0,0.0,-46.84,-105.5,19.198163605904767,0.0,0.0,857.1814661059049,bucket_4,
BE,BEZ,-2.001146,1562.93144603,0.0,0.0,0.0,0.0,-854.81,0.0,0.0,0.0,708.12144603,bucket_4,
AMD,DAMD,-2.022974,0.0,567.0160809755159,0.0,0.0,0.0,-23.33,18.81323135190319,0.0,0.0,562.499312327419,bucket_4,
NBIS,NBIZ,-2.021453,0.0,785.2592328918602,0.0,0.0,0.0,-403.52,164.37937495562866,0.0,0.0,546.1186078474889,bucket_4,
XLK,WEBS,-2.718261,313.26477971,0.0,0.0,0.0,0.0,-1.1875,0.0,0.0,0.0,312.07727971,bucket_4,
SPCX,SNK,-2.0,-13.148884,119.31571625559046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.16683225559045,bucket_4,
QQQ,QID,-1.995154,72.44317078,0.0,0.0,0.0,0.0,-0.79,0.0,0.0,0.0,71.65317078,bucket_4,
AAOI,AAOZ,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
AUR,AURU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
AXON,AXUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
XLE,DUG,-1.993598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
XRPZ,XRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
LYFT,LYFX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
IBIT,BTCZ,-1.995913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
IWM,TWM,-2.002081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
BLSH,BLSX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
BMNR,BMNZ,-1.994475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
CELH,CELT,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
OKLO,OKLS,-1.995546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
OKTA,OKTX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
NET,NETX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
NVDA,NVDS,-1.501058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
ORCL,ORCZ,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
IWM,TZA,-2.996391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
NEM,NWMX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
SPY,SPXU,-2.991225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
QS,QSX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
SMCI,SMCZ,-2.006695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
SPY,SPXS,-2.994418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
KEEL,BTFL,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
DASH,DASX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
IONQ,IONZ,-2.003414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
HOOD,HOOZ,-2.011689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
DKNG,DKUP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
TLT,TBX,-1.371439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
TLT,TBT,-1.998692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
XOP,DRIP,-1.997316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
XRPZ,GXRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
USO,SCO,-1.761649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
UPXI,PXIU,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
TLT,TMV,-2.991137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
SKHY,SKDD,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
SKHY,SKHZ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
TSLA,TSDD,-2.007147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
SPHB,HIBS,-3.004565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
TSM,STSM,-1.999214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bucket_4,
XLK,TECS,-2.997127,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275,bucket_4,
XLK,REW,-2.006615,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275,bucket_4,
XLK,FNGD,-2.872264,0.0,0.0,0.0,0.0,0.0,-0.1275,0.0,0.0,0.0,-0.1275,bucket_4,
XLF,SKF,-1.997625,-9.3879135,0.0,0.0,0.0,0.0,-0.12,0.0,0.0,0.0,-9.507913499999999,bucket_4,
DIA,DXD,-2.001938,-24.50723037,0.0,0.0,0.0,0.0,-1.8625,0.0,0.0,0.0,-26.36973037,bucket_4,
DIA,SDOW,-2.998301,-26.86841554,0.0,0.0,0.0,0.0,-1.1925,0.0,0.0,0.0,-28.06091554,bucket_4,
BKNG,BKNU,-1.0,-42.80836925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.80836925,bucket_4,
SPCX,SPCG,-2.0,-13.148884,-20.687858744409553,0.0,0.0,0.0,-28.65,6.616241906720448,0.0,0.0,-55.87050083768911,bucket_4,
MU,MUZ,-2.0,4.4114826,-94.00908,0.0,0.0,0.0,-3.17,18.145656044172192,0.0,0.0,-74.6219413558278,bucket_4,
EWJ,EWV,-1.999638,-379.67922922,200.527546,0.0,0.0,-18.34,-32.875,11.11227583818994,0.0,0.0,-219.2544073818101,bucket_4,
LITE,LITZ,-1.998361,0.0,-1120.431602656443,0.0,0.0,0.0,-719.56,233.94779334852768,0.0,0.0,-1606.0438093079156,bucket_4,
ASTS,ASTN,-1.99727,0.0,-151.66831494800869,0.0,0.0,0.0,-1603.24,111.81511834185238,0.0,0.0,-1643.0931966061564,bucket_4,
SPCX,SSPC,-2.0,-2651.70592188,-259.6545017444095,0.0,0.0,0.0,-95.32,8.263511108639163,0.0,0.0,-2998.41691251577,bucket_4,
CRCL,CRCD,-1.990988,-3737.19007207,0.0,0.0,0.0,0.0,-544.23,0.0,0.0,0.0,-4281.42007207,bucket_4,
RGTI,RGTZ,-1.979182,-3806.6526752,0.0,0.0,0.0,0.0,-529.98,0.0,0.0,0.0,-4336.6326752,bucket_4,
QBTS,QBTZ,-1.989482,0.0,-4414.277175,0.0,0.0,0.0,-988.65,248.43743313738736,0.0,0.0,-5154.489741862612,bucket_4,
RKLB,RKLZ,-1.994122,0.0,-4774.766873427213,0.0,0.0,0.0,-693.43,80.898365089163,0.0,0.0,-5387.29850833805,bucket_4,
IREN,IREZ,-2.004004,0.0,-5256.930211,0.0,0.0,0.0,-1626.67,113.53114044908752,0.0,0.0,-6770.069070550912,bucket_4,
SNDK,SNDQ,-2.011345,0.0,-7013.510986667581,0.0,0.0,0.0,-533.8100000000001,195.34240689509417,0.0,0.0,-7351.978579772487,bucket_4,
CRWV,CORD,-1.998144,-137.39066576430326,-17119.03663,0.0,0.0,0.0,-1144.89,358.01941230615233,0.0,0.0,-18043.297883458148,bucket_4,
SVIX,UVIX,-1.989099,0.0,383.12220300000035,0.0,0.0,0.0,-282.51,216.9028839208366,0.0,0.0,317.51508692083735,bucket_5,
AAL,,,-7.41950528,0.0,0.0,0.0,0.0,-45.63,0.0,0.0,0.0,-53.049505280000005,bucket_1,AALG
AAOI,,,0.0,3412.986097,0.0,0.0,0.0,-18.81,172.26733557127685,0.0,0.0,3566.443432571277,bucket_1,AAOG
AAOI,,,100.84512013,25324.845087,0.0,0.0,0.0,-1011.4200000000001,204.52126982054247,0.0,0.0,24618.791476950544,bucket_1,AAOX
AAPL,,,-2444.59475693,0.0,0.0,0.0,0.0,-68.33,0.0,0.0,0.0,-2512.92475693,bucket_1,AAPB
AAPL,,,-431.64102638,0.0,0.0,0.0,-22.97,-71.8,0.0,0.0,0.0,-526.41102638,bucket_1,AAPU
AAPL,,,-272.18401598,0.0,0.0,0.0,0.0,-13.16,0.0,0.0,0.0,-285.34401598000005,bucket_1,AAPX
ABNB,,,-299.05013925,0.0,0.0,0.0,0.0,-7.93,0.0,0.0,0.0,-306.98013925,bucket_1,ABNG
ADBE,,,67.17553157,149.432366,0.0,0.0,0.0,-22.44,3.3707127021920553,0.0,0.0,197.53861027219207,bucket_1,ADBG
AFRM,,,-999.2984387,-343.683495,0.0,0.0,0.0,-71.98,4.277802968260522,0.0,0.0,-1410.6841307317393,bucket_1,AFRU
AI,,,1000.80526146,0.0,0.0,0.0,-237.28,-30.04,0.0,0.0,0.0,733.4852614600001,bucket_2,AIYY
ALB,,,219.09017031,498.012505,0.0,0.0,0.0,-22.0,4.800381059178632,0.0,0.0,699.9030563691787,bucket_1,ALBG
AMAT,,,128.96128674,131.544922,0.0,0.0,0.0,-9.870000000000001,16.178916875900402,0.0,0.0,266.81512561590046,bucket_1,AMA
AMAT,,,0.0,38.669646,0.0,0.0,0.0,-1.41,14.779074117350468,0.0,0.0,52.03872011735047,bucket_1,AMAU
AMD,,,-11254.93728189,-945.174601,0.0,0.0,0.0,-98.52,9.505474232272118,0.0,0.0,-12289.126408657728,bucket_1,AMDG
AMD,,,-11686.75830333,-901.069789,0.0,0.0,0.0,-104.63,24.283358126210793,0.0,0.0,-12668.174734203787,bucket_1,AMDL
AMD,,,896.15158561,0.0,0.0,0.0,-126.77000000000001,-6.84,0.0,0.0,0.0,762.54158561,bucket_2,AMDY
AMKR,,,0.0,405.344108,0.0,0.0,0.0,-11.91,29.00749487389293,0.0,0.0,422.4416028738929,bucket_1,AMKL
AMPX,,,0.0,2591.516916,0.0,0.0,0.0,-36.39,49.325938762860496,0.0,0.0,2604.4528547628606,bucket_1,AMPU
AMD,,,-11763.23140997,-980.982391,0.0,0.0,-25.91,-101.84,9.900838444412331,0.0,0.0,-12862.062962525586,bucket_1,AMUU
AMD,,,3989.76299858,0.0,-72.08,0.0,-12984.93,-3617.64,0.0,0.0,0.0,-12684.88700142,bucket_2,AMYY
AMZN,,,-1348.42708525,-28.846294,0.0,0.0,-26.77,-64.01,2.3824772046961917,0.0,0.0,-1465.6709020453036,bucket_1,AMZU
AMZN,,,917.96394275,0.0,0.0,0.0,-99.67,-9.91,0.0,0.0,0.0,808.3839427500001,bucket_2,AMZW
AMZN,,,708.26038009,0.0,0.0,0.0,-96.86,-8.2,0.0,0.0,0.0,603.20038009,bucket_2,AMZY
AMZN,,,-3238.13291423,-25.50397,0.0,0.0,0.0,-95.26,3.4335845035913675,0.0,0.0,-3355.4632997264093,bucket_1,AMZZ
ANET,,,138.9342765,191.788338,0.0,0.0,0.0,-18.23,7.710967393000668,0.0,0.0,320.20358189300066,bucket_1,ANEL
APH,,,-115.30819712,-86.867187,0.0,0.0,0.0,-48.69,4.435262524326282,0.0,0.0,-246.4301215956737,bucket_1,APHU
AAPL,,,37.66504405,0.0,0.0,0.0,-116.11,-25.32,0.0,0.0,0.0,-103.76495595,bucket_2,APLY
APP,,,-1017.77198261,1035.670172,0.0,0.0,0.0,-43.56,18.606272504535298,0.0,0.0,-7.0555381054646205,bucket_1,APPX
ACHR,,,3.28851583,1105.008708,0.0,0.0,0.0,-58.62,12.285906135357715,0.0,0.0,1061.963129965358,bucket_1,ARCX
ARM,,,-1490.96204934,-83.754901,0.0,0.0,0.0,-37.36,6.80149668010862,0.0,0.0,-1605.2754536598914,bucket_1,ARMG
ARM,,,-237.86817473,0.0,0.0,0.0,-140.34,-15.81,0.0,0.0,0.0,-394.01817473,bucket_2,ARMW
ASML,,,-475.27748736,0.0,0.0,0.0,0.0,-4.93,0.0,0.0,0.0,-480.20748736,bucket_1,ASMG
ASML,,,-903.04253715,-79.450836,0.0,0.0,-12.35,-126.96,6.127900242176795,0.0,0.0,-1115.6754729078232,bucket_1,ASMU
ASTS,,,771.94034364,10619.126998,0.0,0.0,0.0,-401.46,179.5660655849466,0.0,0.0,11169.173407224947,bucket_1,ASTX
AVGO,,,-2830.54402513,-171.232129,0.0,0.0,0.0,-44.33,7.803314727127274,0.0,0.0,-3038.302839402873,bucket_1,AVGG
AVGO,,,-2419.1884019,-64.515448,0.0,0.0,-32.69,-74.85,4.986335963985506,0.0,0.0,-2586.2575139360147,bucket_1,AVL
AVAV,,,-618.83959527,1658.928747,0.0,0.0,0.0,-60.87,15.426695679648502,0.0,0.0,994.6458474096484,bucket_1,AVXX
AXTI,,,0.0,19183.318766,0.0,0.0,0.0,-320.01,257.3597679110237,0.0,0.0,19120.668533911026,bucket_1,AXTU
AXTI,,,0.0,27515.242253,0.0,0.0,0.0,-401.84,289.3433114063873,0.0,0.0,27402.74556440639,bucket_1,AXTX
BABA,,,306.03432341,0.0,0.0,0.0,-151.56,-10.63,0.0,0.0,0.0,143.84432341000002,bucket_2,BABO
BABA,,,267.56998575,56.436048,0.0,0.0,-0.98,-10.5,1.5514912238404774,0.0,0.0,314.07752497384047,bucket_1,BABU
BABA,,,1314.43534722,936.411714,0.0,0.0,0.0,-23.830000000000002,4.731768180145976,0.0,0.0,2231.748829400146,bucket_1,BABX
BBAI,,,-548.22175602,1435.068167,0.0,0.0,0.0,-224.0,28.537076573668017,0.0,0.0,691.3834875536679,bucket_1,BAIG
BABA,,,2281.42871016,7803.165656,-4.8,0.0,-3694.86,-866.68,244.76818439826135,0.0,0.0,5763.02255055826,bucket_2,BBYY
BE,,,-2.2e-07,2398.234441,0.0,0.0,0.0,-316.15999999999997,25.68768172584041,0.0,0.0,2107.7621225058406,bucket_1,BEG
BE,,,4.6e-07,-2782.757079,0.0,0.0,0.0,-193.72,92.84302717104603,0.0,0.0,-2883.634051368954,bucket_1,BEX
BIDU,,,-70.30335514,151.377008,0.0,0.0,0.0,-36.55,2.3927691365510904,0.0,0.0,46.91642199655109,bucket_1,BIDG
IBIT,,,-20.90621689,530.052244,-0.19,0.0,-23.19,-79.49,2.1226584352164077,0.0,0.0,408.3986855452164,bucket_1,BITU
IBIT,,,-273.86980463,751.856391,0.0,0.0,-17.64,-67.05,3.6053967537404885,0.0,0.0,396.90198312374054,bucket_1,BITX
BLSH,,,-244.50560462,2217.048725,0.0,0.0,0.0,-53.86,11.75667679596195,0.0,0.0,1930.4397971759622,bucket_1,BLSG
BMNR,,,-973.09558621,2835.883016,0.0,0.0,0.0,-431.41,21.54752459449642,0.0,0.0,1452.9249543844967,bucket_1,BMNG
BMNR,,,-1220.41822093,3566.354534,0.0,0.0,0.0,-196.82,28.399430736751484,0.0,0.0,2177.5157438067517,bucket_1,BMNU
BA,,,808.46980911,166.770847,0.0,0.0,0.0,-87.74,3.7029250603654784,0.0,0.0,891.2035811703655,bucket_1,BOEG
BA,,,926.15346666,171.628272,0.0,0.0,-18.61,-63.03,2.394169399388491,0.0,0.0,1018.5359080593886,bucket_1,BOEU
IBIT,,,-216.89492874,689.511661,0.0,0.0,0.0,-62.75,3.1439401356749386,0.0,0.0,413.01067239567493,bucket_1,BTCL
BULL,,,-223.54308065,-253.957606,0.0,0.0,0.0,-60.79,6.491198435340524,0.0,0.0,-531.7994882146595,bucket_1,BULG
CAT,,,0.0,7.13711,0.0,0.0,0.0,-0.07,1.0538378114281077,0.0,0.0,8.120947811428108,bucket_1,CATG
CRCL,,,1124.09518304,3416.256639,0.0,0.0,0.0,-256.54,19.61474180003161,0.0,0.0,4303.426563840032,bucket_1,CCUP
CEG,,,879.25601181,519.964273,0.0,0.0,0.0,-138.7,4.441913772803938,0.0,0.0,1264.962198582804,bucket_1,CEGX
ASHR,,,-157.98968233,0.0,-0.85,0.0,-16.99,-18.54,0.0,0.0,0.0,-194.36968233,bucket_1,CHAU
CHNL,,,-100.31749225,-89.545605,0.0,0.0,-1.34,-10.1,4.916602874682928,0.0,0.0,-196.38649437531708,bucket_1,CHNU
CIFR,,,-2277.42181259,56.394521,0.0,0.0,0.0,-431.64,27.280060624533004,0.0,0.0,-2625.387230965467,bucket_1,CIFG
CIFR,,,-1049.76743086,0.0,0.0,0.0,0.0,-147.48,0.0,0.0,0.0,-1197.2474308600001,bucket_1,CIFU
CLSK,,,-311.2228985,-5530.824993,0.0,0.0,0.0,-227.76,35.681497622656174,0.0,0.0,-6034.1263938773445,bucket_1,CLSX
CMG,,,1487.62932927,0.0,0.0,0.0,0.0,-63.08,0.0,0.0,0.0,1424.54932927,bucket_1,CMGG
CNC,,,-2877.63762858,-479.62251,0.0,0.0,0.0,-26.37,4.692070728705653,0.0,0.0,-3378.9380678512944,bucket_1,CNCG
COHR,,,0.0,842.840157,0.0,0.0,0.0,-2.32,43.80337214529221,0.0,0.0,884.3235291452921,bucket_1,COHH
COHR,,,0.0,1812.940895,0.0,0.0,0.0,-126.43,26.389353433662126,0.0,0.0,1712.900248433662,bucket_1,COHX
COIN,,,-866.84781596,487.240384,0.0,0.0,-7.78,-54.15,13.805471366505445,0.0,0.0,-427.73196059349453,bucket_1,COIA
COIN,,,-270.95202816,575.027546,0.0,0.0,0.0,-66.86,6.604759751453758,0.0,0.0,243.8202775914538,bucket_1,COIG
COIN,,,2003.50306779,0.0,0.0,0.0,-136.06,-13.67,0.0,0.0,0.0,1853.77306779,bucket_2,COIW
COIN,,,-433.78604721,508.428038,0.0,0.0,0.0,-57.160000000000004,16.09364086910267,0.0,0.0,33.57563165910269,bucket_1,CONL
COIN,,,-483.69329541,904.648344,0.0,0.0,-19.81,-106.49,11.772569779166453,0.0,0.0,306.4276183691664,bucket_1,CONX
COIN,,,91.66352075,0.0,0.0,0.0,-29.27,-4.07,0.0,0.0,0.0,58.32352075000001,bucket_2,CONY
