ETF,Underlying,Leverage,Beta,Beta_n_obs,Beta_source
GUSH,XOP,2.0,2.010411,499,ols
URAA,URA,2.0,1.932243,444,ols
MSTU,MSTR,2.0,1.965982,386,ols
NVDX,NVDA,2.0,1.99788,499,ols
TSLT,TSLA,2.0,1.992699,499,ols
BTCL,IBIT,2.0,2.006455,435,ols
ETU,ETHA,2.0,1.989768,360,ols
CCUP,CRCL,2.0,1.984394,163,ols
CRWU,CRWV,2.0,1.988544,173,ols
AAPX,AAPL,2.0,1.995716,499,ols
GOOX,GOOGL,2.0,1.978691,499,ols
MSFX,MSFT,2.0,2.007354,499,ols
NFLU,NFLX,2.0,1.991537,379,ols
ROBN,HOOD,2.0,2.011196,294,ols
DJTU,DJT,2.0,2.00715,273,ols
RBLU,RBLX,2.0,2.018206,273,ols
SNOU,SNOW,2.0,2.016905,237,ols
SMUP,SMR,2.0,1.981615,173,ols
GLXU,GLXY,2.0,2.010655,164,ols
AFRU,AFRM,2.0,1.952124,138,ols
KTUP,KTOS,2.0,2.031332,138,ols
TTDU,TTD,2.0,1.99576,137,ols
BMNU,BMNR,2.0,1.947811,130,ols
SBTU,SBET,2.0,2.024123,113,ols
CIFU,CIFR,2.0,1.984678,90,ols
SOLX,GSOL,2.0,1.97094,83,ols
XRPK,XRPZ,2.0,1.957027,83,ols
XRPT,XRPZ,2.0,2.016067,89,ols
GMEU,GME,2.0,1.965319,237,ols
APLX,APLD,2.0,1.99439,143,ols
APPX,APP,2.0,1.986791,236,ols
ARCX,ACHR,2.0,1.986341,205,ols
ASTX,ASTS,2.0,1.989744,184,ols
BEX,BE,2.0,1.97594,96,ols
CEGX,CEG,2.0,1.984686,184,ols
CLSX,CLSK,2.0,1.998455,138,ols
COZX,CORZ,2.0,2.03894,102,ols
CRDU,CRDO,2.0,1.990075,138,ols
CSEX,CLS,2.0,1.996749,96,ols
CWVX,CRWV,2.0,1.989274,184,ols
DOGD,DDOG,2.0,2.013603,162,ols
ENPX,ENPH,2.0,2.019665,138,ols
FLYT,FLY,2.0,1.985074,111,ols
GEVX,GEV,2.0,1.996409,184,ols
IREX,IREN,2.0,1.981835,111,ols
JOBX,JOBY,2.0,1.978096,143,ols
LABX,ALAB,2.0,1.99558,162,ols
LRCU,LRCX,2.0,2.039521,157,ols
MDBX,MDB,2.0,1.990829,157,ols
NEBX,NBIS,2.0,1.997651,143,ols
NNEX,NNE,2.0,1.985244,96,ols
NVTX,NVTS,2.0,1.997979,143,ols
OPEX,OPEN,2.0,1.994498,111,ols
PONX,PONY,2.0,2.005512,143,ols
QBTX,QBTS,2.0,1.992095,236,ols
QUBX,QUBT,2.0,1.962746,196,ols
RGTU,RGTI,2.0,1.986094,196,ols
SMU,SMR,2.0,1.985272,184,ols
SNPX,SNPS,2.0,1.919433,96,ols
SRPU,SRPT,2.0,1.964722,111,ols
TARK,ARKK,2.0,1.977855,499,ols
TEMT,TEM,2.0,1.984574,224,ols
UNX,U,2.0,2.029036,138,ols
UPSX,UPST,2.0,1.985343,205,ols
VOYX,VOYG,2.0,1.968914,143,ols
WULX,WULF,2.0,1.994557,111,ols
CRMU,CRML,2.0,1.964135,37,ols
UECG,UEC,2.0,1.995812,37,ols
DNNG,DNN,2.0,1.980484,37,ols
RCAX,RCAT,2.0,2.011766,42,ols
RDWU,RDW,2.0,1.979248,44,ols
OKLL,OKLO,2.0,1.997914,196,ols
GDXU,GDX,2.0,3.043401,499,ols
MRNX,MRNA,2.0,2.016023,41,ols
ZETX,ZETA,2.0,2.057531,41,ols
LITX,LITE,2.0,1.979892,47,ols
SNXX,SNDX,2.0,1.296191,47,ols
WDCX,WDC,2.0,2.047216,47,ols
LNOK,NOK,2.0,1.956477,51,ols
USGG,USAR,2.0,1.996424,56,ols
ONDG,ONDS,2.0,2.003804,56,ols
PLUL,PLUG,2.0,1.938101,56,ols
ALBG,ALB,2.0,2.007881,56,ols
UUUG,UUUU,2.0,2.001098,56,ols
HUTG,HUT,2.0,2.001483,56,ols
XPEG,XPEV,2.0,1.986669,54,ols
ORLG,ORLY,2.0,2.001896,54,ols
LUNL,LUNR,2.0,1.989288,56,ols
RKTL,RKT,2.0,1.959158,56,ols
EOSU,EOSE,2.0,1.965266,55,ols
BTFL,BITF,2.0,2.050918,65,ols
FGRU,FIGR,2.0,2.001778,32,ols
APHU,APH,2.0,2.009721,32,ols
COPZ,COPX,2.0,2.036984,32,ols
LEUX,LEU,2.0,2.070031,31,ols
COHX,COHR,2.0,2.060757,31,ols
AXPG,AXP,2.0,2.01341,31,ols
FCXG,FCX,2.0,2.047008,31,ols
GLWG,GLW,2.0,1.982913,18,ols_short_history
SNDU,SNDK,2.0,1.95986,16,ols_short_history
PAAU,PAAS,2.0,1.958982,16,ols_short_history
BITX,IBIT,2.0,2.00445,499,ols
ETHU,ETHA,2.0,2.001338,426,ols
XXRP,XRPZ,2.0,2.020077,89,ols
ADBU,ADBE,2.0,1.900196,7,ols_short_history
PYPU,PYPL,2.0,1.972162,7,ols_short_history
TXNU,TXN,2.0,1.99302,7,ols_short_history
UNHU,UNH,2.0,1.986537,7,ols_short_history
AAOX,AAOI,2.0,1.961394,8,ols_short_history
HLXX,HL,2.0,2.031182,8,ols_short_history
IBX,IBM,2.0,1.891657,8,ols_short_history
AALG,AAL,2.0,1.981465,184,ols
ABNG,ABNB,2.0,1.986174,94,ols
ADBG,ADBE,2.0,1.99263,260,ols
AMDG,AMD,2.0,2.002991,299,ols
ARMG,ARM,2.0,1.996053,306,ols
ASMG,ASML,2.0,1.985032,306,ols
AVGG,AVGO,2.0,1.998485,221,ols
BAIG,BBAI,2.0,2.002531,155,ols
BEG,BE,2.0,1.993836,74,ols
BIDG,BIDU,2.0,2.017947,72,ols
BLSG,BLSH,2.0,2.018951,109,ols
BMNG,BMNR,2.0,1.992399,109,ols
BOEG,BA,2.0,1.988696,202,ols
BULG,BULL,2.0,1.976138,163,ols
CIFG,CIFR,2.0,1.99146,77,ols
CMGG,CMG,2.0,1.972964,94,ols
CNCG,CNC,2.0,2.010213,72,ols
COIG,COIN,2.0,1.996222,264,ols
COTG,COST,2.0,1.985354,136,ols
CRCG,CRCL,2.0,1.99123,163,ols
CRMG,CRM,2.0,1.983092,250,ols
CRWG,CRWV,2.0,1.9967,163,ols
DUOG,DUOL,2.0,2.019937,77,ols
FIGG,FIG,2.0,1.99432,118,ols
FUTG,FUTU,2.0,1.999112,118,ols
GEMG,GEMI,2.0,1.975098,102,ols
GEVG,GEV,2.0,1.958214,74,ols
GLGG,GLXY,2.0,1.999476,155,ols
GRAG,GRAB,2.0,1.970468,77,ols
HOOG,HOOD,2.0,2.005775,260,ols
IREG,IREN,2.0,1.9696,74,ols
KLAG,KLAC,2.0,2.011107,72,ols
LACG,LAC,2.0,2.007942,77,ols
LULG,LULU,2.0,1.990626,102,ols
MPG,MP,2.0,1.985872,109,ols
NBIG,NBIS,2.0,2.00907,109,ols
NEMG,NEM,2.0,1.997427,94,ols
NETG,NET,2.0,2.003233,94,ols
NIOG,NIO,2.0,1.97374,72,ols
NUG,NU,2.0,1.979919,94,ols
NVDG,NVDA,2.0,1.969356,325,ols
OKTG,OKTA,2.0,1.999273,94,ols
OPEG,OPEN,2.0,2.001859,77,ols
OSCG,OSCR,2.0,1.986931,102,ols
PANG,PANW,2.0,1.995435,260,ols
PBRG,PBR,2.0,1.924678,72,ols
PLTG,PLTR,2.0,1.996651,236,ols
PYPG,PYPL,2.0,1.994968,250,ols
RTXG,RTX,2.0,2.012645,207,ols
SATG,SATS,2.0,2.004771,74,ols
SBU,SBUX,2.0,1.99986,94,ols
SNAG,SNAP,2.0,1.963154,72,ols
SPOG,SPOT,2.0,1.973024,94,ols
TERG,TER,2.0,1.995856,94,ols
TSLG,TSLA,2.0,1.991146,325,ols
TSMG,TSM,2.0,1.981346,306,ols
UNHG,UNH,2.0,1.995895,177,ols
UPSG,UPS,2.0,1.986454,77,ols
VALG,VALE,2.0,1.977151,72,ols
XYZG,XYZ,2.0,1.998731,250,ols
COIO,COIN,2.0,0.94784,161,ols
MSOO,MSTR,2.0,0.975468,161,ols
NVDO,NVDA,2.0,0.956271,161,ols
PLOO,PLTR,2.0,0.894065,161,ols
TSLO,TSLA,2.0,0.863488,161,ols
CRCA,CRCL,2.0,1.981137,165,ols
NVDB,NVDA,2.0,1.995927,142,ols
PLTA,PLTR,2.0,1.991027,142,ols
TSLI,TSLA,2.0,1.981219,142,ols
COIA,COIN,2.0,2.001211,142,ols
BITU,IBIT,2.0,1.992464,499,ols
ETHT,ETHA,2.0,1.991665,426,ols
UXRP,XRPZ,2.0,1.999418,89,ols
SOLT,SOEZ,2.0,2.016379,83,ols
TSLR,TSLA,2.0,1.99883,499,ols
AAPB,AAPL,2.0,1.990282,499,ols
AMDL,AMD,2.0,1.99785,499,ols
AMZZ,AMZN,2.0,1.990396,499,ols
AVGU,AVGO,2.0,1.990346,182,ols
BABX,BABA,2.0,2.006367,499,ols
BULX,BULL,2.0,1.973963,147,ols
CONL,COIN,2.0,1.987044,499,ols
CRWL,CRWD,2.0,1.995783,347,ols
DLLL,DELL,2.0,1.986256,284,ols
ETRL,ETOR,2.0,1.99984,147,ols
GOU,GOOGL,2.0,2.030575,84,ols
INTW,INTC,2.0,1.987273,285,ols
IONL,IONQ,2.0,1.985878,257,ols
ISUL,ISRG,2.0,2.000643,123,ols
LCDL,LCID,2.0,1.959743,239,ols
MRAL,MARA,2.0,1.978203,270,ols
FBL,META,2.0,1.996729,499,ols
MVLL,MRVL,2.0,1.993543,270,ols
MSFL,MSFT,2.0,1.992195,499,ols
MSTP,MSTR,2.0,1.996239,205,ols
MULL,MU,2.0,1.998792,347,ols
NBIL,NBIS,2.0,1.99924,123,ols
NOWL,NOW,2.0,1.995228,182,ols
NVDL,NVDA,2.0,1.987579,499,ols
PDDL,PDD,2.0,2.009181,182,ols
PTIR,PLTR,2.0,1.99665,396,ols
QCML,QCOM,2.0,1.972767,251,ols
RDTL,RDDT,2.0,1.98116,258,ols
RVNL,RIVN,2.0,1.986451,239,ols
SMCL,SMCI,2.0,1.764174,325,ols
TSMU,TSM,2.0,1.992642,347,ols
UBRL,UBER,2.0,1.997271,396,ols
VRTL,VRT,2.0,1.981272,258,ols
AMYY,AMD,2.0,0.314738,138,ols
AZYY,AMZN,2.0,0.648599,138,ols
BBYY,BABA,2.0,0.584575,112,ols
XBTY,IBIT,2.0,0.540944,224,ols
COYY,COIN,2.0,0.475846,172,ols
NUGY,GDX,2.0,0.482776,93,ols
HMYY,HIMS,2.0,0.263968,84,ols
HOYY,HOOD,2.0,0.511421,128,ols
IOYY,IONQ,2.0,0.36723,103,ols
MAAY,MARA,2.0,0.314512,103,ols
FBYY,META,2.0,0.583384,112,ols
MTYY,MSTR,2.0,0.391385,133,ols
NVYY,NVDA,2.0,0.656157,224,ols
PLYY,PLTR,2.0,0.536773,133,ols
QBY,QBTS,2.0,0.284696,85,ols
TQQY,QQQ,2.0,0.876908,277,ols
RGYY,RGTI,2.0,0.323847,88,ols
RTYY,RIOT,2.0,0.356852,84,ols
SEMY,SOXX,2.0,0.725069,93,ols
SMYY,SMCI,2.0,0.328374,128,ols
YSPY,SPY,2.0,0.843305,251,ols
TSYY,TSLA,2.0,0.540679,322,ols
QYLD,QQQ,1.0,0.628355,499,ols
QYLG,QQQ,1.0,0.801863,499,ols
QQQX,QQQ,1.0,0.787222,499,ols
JEPQ,QQQ,1.0,0.773703,499,ols
XYLD,SPY,1.0,0.647148,499,ols
XYLG,SPY,1.0,0.816325,499,ols
JEPI,SPY,1.0,0.599272,499,ols
SPYI,SPY,1.0,0.829882,499,ols
RYLD,IWM,1.0,0.57827,499,ols
ABNY,ABNB,1.0,0.796356,445,ols
AIYY,AI,1.0,0.770957,499,ols
AMDY,AMD,1.0,0.798121,499,ols
AMZY,AMZN,1.0,0.76495,499,ols
APLY,AAPL,1.0,0.788351,499,ols
BABO,BABA,1.0,0.774005,414,ols
BRKC,BRK-B,1.0,0.828334,208,ols
CONY,COIN,1.0,0.775378,499,ols
CRCO,CRCL,1.0,0.836745,128,ols
CVNY,CVNA,1.0,0.81583,294,ols
DISO,DIS,1.0,0.759262,499,ols
DRAY,DKNG,1.0,0.799936,182,ols
FBY,META,1.0,0.790937,499,ols
GMEY,GME,1.0,0.649854,143,ols
GOOY,GOOGL,1.0,0.753934,499,ols
HIYY,HIMS,1.0,0.872299,133,ols
HOOY,HOOD,1.0,0.790264,227,ols
MARO,MARA,1.0,0.781672,328,ols
MRNY,MRNA,1.0,0.760489,499,ols
MSFO,MSFT,1.0,0.792428,499,ols
MSTY,MSTR,1.0,0.762076,499,ols
NFLY,NFLX,1.0,0.785135,499,ols
NVDY,NVDA,1.0,0.78708,499,ols
PLTY,PLTR,1.0,0.794776,372,ols
PYPY,PYPL,1.0,0.814499,499,ols
RBLY,RBLX,1.0,0.841373,172,ols
RDYY,RDDT,1.0,0.822445,143,ols
SMCY,SMCI,1.0,0.759074,390,ols
SNOY,SNOW,1.0,0.79447,454,ols
TSLY,TSLA,1.0,0.754963,499,ols
TSMY,TSM,1.0,0.797651,405,ols
XOMO,XOM,1.0,0.804827,499,ols
XYZY,XYZ,1.0,0.811748,499,ols
AAPW,AAPL,1.0,1.099331,281,ols
AMDW,AMD,1.0,1.198611,175,ols
AMZW,AMZN,1.0,1.213142,199,ols
ARMW,ARM,1.0,1.204692,111,ols
AVGW,AVGO,1.0,1.197381,175,ols
BABW,BABA,1.0,1.226266,111,ols
BRKW,BRK-B,1.0,1.179982,199,ols
COIW,COIN,1.0,1.217683,282,ols
COSW,COST,1.0,1.235655,111,ols
GOOW,GOOGL,1.0,1.226385,175,ols
HOOW,HOOD,1.0,1.210664,199,ols
METW,META,1.0,1.18546,199,ols
MSFW,MSFT,1.0,1.216553,175,ols
MSTW,MSTR,1.0,1.217693,175,ols
NFLW,NFLX,1.0,1.191346,199,ols
NVDW,NVDA,1.0,1.200408,282,ols
PLTW,PLTR,1.0,1.195202,282,ols
TSLW,TSLA,1.0,1.197744,282,ols
UBEW,UBER,1.0,1.22162,111,ols
UNHW,UNH,1.0,1.203612,83,ols
TSYW,TLT,1.0,1.155666,96,ols
GLDW,GOLD,1.0,0.342849,106,ols
GDXW,GDX,1.0,1.202819,106,ols
TOPW,TOP,1.0,0.030561,146,ols
SDS,SPY,-2.0,-1.935104,499,ols
QID,QQQ,-2.0,-1.993075,499,ols
DXD,DIA,-2.0,-1.989569,499,ols
TWM,IWM,-2.0,-2.003119,499,ols
SCO,USO,-2.0,-1.403545,499,ols
MSTZ,MSTR,-2.0,-1.982298,386,ols
NVDQ,NVDA,-2.0,-1.99192,499,ols
BTCZ,IBIT,-2.0,-1.992804,435,ols
ETHD,ETHA,-2.0,-1.981784,426,ols
CRCD,CRCL,-2.0,-2.011225,130,ols
CORD,CRWV,-2.0,-2.005936,130,ols
TSLQ,TSLA,-2.0,-1.865064,499,ols
ZSL,SLV,-2.0,-2.023577,499,ols
SQQQ,QQQ,-3.0,-2.976489,499,ols
SPXS,SPY,-3.0,-2.900927,499,ols
TZA,IWM,-3.0,-2.991787,499,ols
SOXS,SOXX,-3.0,-2.989803,499,ols
FAZ,XLF,-3.0,-3.000635,499,ols
LABD,XBI,-3.0,-2.992136,499,ols
TECS,XLK,-3.0,-2.962759,499,ols
SDOW,DIA,-3.0,-2.98859,499,ols
DUST,GDX,-3.0,-1.985892,499,ols
TTXD,XLK,-2.0,-1.872635,126,ols
TSXD,SOXX,-2.0,-1.887334,126,ols
WEBS,XLK,-3.0,-2.246203,499,ols
FNGD,XLK,-3.0,-2.842287,499,ols
REW,XLK,-2.0,-1.998705,499,ols
SKF,XLF,-2.0,-2.003971,499,ols
SPXU,SPY,-3.0,-2.894065,499,ols
DUG,XLE,-2.0,-1.974994,499,ols
DRIP,XOP,-2.0,-1.999019,499,ols
TMV,TLT,-3.0,-2.966264,499,ols
TBT,TLT,-2.0,-1.983334,499,ols
TBX,TLT,-2.0,-0.425914,499,ols
NVDS,NVDA,-1.5,-1.453851,499,ols
EWV,EWJ,-2.0,-1.980258,499,ols
APLZ,APLD,-2.0,-1.986909,50,ols
AMZO,AMZN,-2.0,-1.966937,8,ols_short_history
BEZ,BE,-2.0,-1.971262,36,ols
NBIZ,NBIS,-2.0,-1.987901,50,ols
SMZ,SMR,-2.0,-1.954179,36,ols
HIBS,SPY,-3.0,-4.473414,499,ols
CLSZ,CLSK,-2.0,-2.025016,31,ols
IREZ,IREN,-2.0,-2.011735,50,ols
