ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short
FRDU,F,1.984397,177,ols,0.10302199999999999,10000,0.10302199999999999,False,False,24.14240074157715,0.10302199999999999,1.0,False,,True,False,False,False,False,False,False,False,0.616449,0.197464,0.3438,0.115446,0.173054,0.09444200000000001,0.07003200000000002,0.49609925,0.5953191,0.5,0.5953191
GGLL,GOOGL,1.994736,500,ols,0.070668,2000,0.070668,False,False,87.77999877929688,0.070668,1.0,False,,True,False,False,False,False,False,False,False,0.600169,0.191546,0.300758,0.089742,0.191546,0.120878,0.120878,0.498684,0.5984208,0.5,0.5984208
HODU,HOOD,2.006206,93,ols,0.097261,20000,0.097261,False,False,7.086599826812744,0.097261,1.0,False,,True,False,False,False,False,False,False,False,1.399175,0.618543,0.706728,0.504124,0.54635,0.5212819999999999,0.449089,0.5015515,0.6018618,0.5015515,0.6018618
LINT,INTC,1.991105,93,ols,0.24892,30000,0.24892,False,False,46.38999938964844,0.24892,1.0,False,,True,False,False,False,False,False,False,False,1.442696,0.596776,0.62781,0.388902,0.465617,0.34785599999999994,0.216697,0.49777625,0.5973314999999999,0.5,0.5973314999999999
ELIL,LLY,1.992879,257,ols,0.106067,10000,0.106067,False,False,19.733800888061523,0.106067,1.0,False,,True,False,False,False,False,False,False,False,0.843059,0.280837,0.37519,0.139267,0.280837,0.17477,0.17477,0.49821975,0.5978637,0.5,0.5978637
LMTL,LMT,1.998928,167,ols,0.211272,25000,0.211272,False,False,47.79999923706055,0.211272,1.0,False,,True,False,False,False,False,False,False,False,0.487106,0.175533,0.243902,0.059393,0.136359,-0.03573899999999999,-0.07491299999999998,0.499732,0.5996784,0.5,0.5996784
METU,META,1.998319,458,ols,0.068941,350000,0.068941,False,False,22.59000015258789,0.068941,1.0,False,,True,False,False,False,False,False,False,False,0.719107,0.237646,0.36022,0.129431,0.237646,0.168705,0.168705,0.49957975,0.5994957,0.5,0.5994957
MRVU,MRVL,2.009321,36,ols,0.073683,15000,0.073683,False,False,40.68000030517578,0.073683,1.0,False,,True,False,False,False,False,False,False,False,1.501575,0.551449,0.642217,0.418227,0.437259,0.47776599999999997,0.363576,0.50233025,0.6027963,0.50233025,0.6027963
MSFU,MSFT,1.991718,500,ols,0.035389,300000,0.035389,False,False,23.239999771118164,0.035389,1.0,False,,True,False,False,False,False,False,False,False,0.481551,0.161127,0.241548,0.057623,0.161127,0.125738,0.125738,0.4979295,0.5975154,0.5,0.5975154
MUU,MU,1.994182,371,ols,0.044568,100000,0.044568,False,False,148.82000732421875,0.044568,1.0,False,,True,False,False,False,False,False,False,False,1.272466,0.515806,0.611006,0.370077,0.515806,0.471238,0.471238,0.4985455,0.5982546,0.5,0.5982546
NFXL,NFLX,1.996125,376,ols,0.053341,100000,0.053341,False,False,31.729999542236328,0.053341,1.0,False,,True,False,False,False,False,False,False,False,0.695139,0.226228,0.329797,0.108135,0.226228,0.172887,0.172887,0.49903125,0.5988374999999999,0.5,0.5988374999999999
NVDU,NVDA,1.987284,500,ols,0.050982,15000,0.050982,False,False,100.62999725341797,0.050982,1.0,False,,True,False,False,False,False,False,False,False,0.983251,0.353831,0.494507,0.239893,0.353831,0.30284900000000003,0.30284900000000003,0.496821,0.5961852,0.5,0.5961852
ORCU,ORCL,2.003421,93,ols,0.147675,150000,0.147675,False,False,9.010000228881836,0.147675,1.0,False,,True,False,False,False,False,False,False,False,1.067963,0.363933,0.514938,0.266523,0.302472,0.216258,0.15479700000000002,0.50085525,0.6010262999999999,0.50085525,0.6010262999999999
PALU,PANW,2.004825,257,ols,0.051389,55000,0.051389,False,False,14.039999961853027,0.051389,1.0,False,,True,False,False,False,False,False,False,False,0.737412,0.245532,0.348376,0.122246,0.245532,0.194143,0.194143,0.50120625,0.6014474999999999,0.50120625,0.6014474999999999
PLTU,PLTR,1.991931,328,ols,0.073591,150000,0.073591,False,False,46.689998626708984,0.073591,1.0,False,,True,False,False,False,False,False,False,False,1.281733,0.495272,0.62839,0.390107,0.495272,0.421681,0.421681,0.49798275,0.5975792999999999,0.5,0.5975792999999999
QCMU,QCOM,2.002699,196,ols,0.033708,5000,0.033708,False,False,13.4483003616333,0.033708,1.0,False,,True,False,False,False,False,False,False,False,0.640575,0.220189,0.38325,0.147476,0.204031,0.186481,0.170323,0.50067475,0.6008096999999999,0.50067475,0.6008096999999999
SHPU,SHOP,2.011907,167,ols,0.051603,20000,0.051603,False,False,13.420499801635742,0.051603,1.0,False,,True,False,False,False,False,False,False,False,1.013886,0.340415,0.578887,0.341119,0.340652,0.288812,0.289049,0.50297675,0.6035721,0.50297675,0.6035721
SOFA,SOFI,1.989515,37,ols,0.046826,300,0.046826,False,False,13.665900230407715,0.046826,1.0,False,,True,False,False,False,False,False,True,False,0.841118,0.302455,0.572475,0.322591,0.319635,0.255629,0.272809,0.49737875,0.5968545,0.5,0.5968545
TSLL,TSLA,1.993798,500,ols,0.064614,550000,0.064614,False,False,10.489999771118164,0.064614,1.0,False,,True,False,False,False,False,False,False,False,1.248783,0.49669,0.626243,0.388539,0.49669,0.432076,0.432076,0.4984495,0.5981394,0.5,0.5981394
TSMX,TSM,1.994971,376,ols,0.221912,500000,0.221912,False,False,59.25,0.221912,1.0,False,,True,False,False,False,False,False,False,False,0.808808,0.278771,0.409355,0.16631,0.278771,0.05685899999999999,0.05685899999999999,0.49874275,0.5984913,0.5,0.5984913
XOMX,XOM,1.982839,239,ols,0.050301,15000,0.050301,False,False,52.04999923706055,0.050301,1.0,False,,True,False,False,False,False,False,False,False,0.445964,0.138039,0.229938,0.051518,0.133576,0.087738,0.083275,0.49570975,0.5948517,0.5,0.5948517
YINN,FXI,2.973007,500,ols,0.016495,1000000,0.016495,False,False,31.6200008392334,0.016495,1.0,False,,True,False,False,False,False,False,False,False,0.859574,0.368489,0.28843,0.243992,0.368489,0.35199400000000003,0.35199400000000003,0.74325175,0.8919020999999999,0.74325175,0.8919020999999999
MEXX,EWW,2.956309,500,ols,0.043683,3000,0.043683,False,False,29.899999618530273,0.043683,1.0,False,,True,False,False,False,False,False,False,False,0.742544,0.295197,0.250524,0.181491,0.295197,0.251514,0.251514,0.73907725,0.8868927,0.73907725,0.8868927
KORU,EWY,2.929448,500,ols,0.102858,100000,0.102858,False,False,311.0899963378906,0.102858,1.0,False,,True,False,False,False,False,False,False,False,0.910556,0.378112,0.310512,0.272487,0.378112,0.275254,0.275254,0.732362,0.8788343999999999,0.732362,0.8788343999999999
HIBL,SPY,4.479495,500,ols,0.6131920000000001,65000,0.6131920000000001,False,False,62.29999923706055,0.6131920000000001,1.0,False,,False,True,False,False,False,True,False,False,0.808583,0.399358,0.166797,0.216816,0.399358,-0.21383400000000008,-0.21383400000000008,1.0,1.0,1.0,1.0
LABU,XBI,2.988146,500,ols,0.251297,10000,0.251297,False,False,170.39999389648438,0.251297,1.0,False,,True,False,False,False,False,False,False,False,0.793327,0.32323,0.2653,0.209071,0.32323,0.07193300000000002,0.07193300000000002,0.7470365,0.8964438,0.7470365,0.8964438
SOXL,SOXX,2.961771,500,ols,0.019116,9000000,0.019116,False,False,56.54999923706055,0.019116,1.0,False,,True,False,False,False,False,False,False,False,1.131502,0.548701,0.381727,0.423327,0.548701,0.529585,0.529585,0.74044275,0.8885313,0.74044275,0.8885313
CHAU,ASHR,1.966291,500,ols,0.029952999999999997,3000,0.029952999999999997,False,False,19.75,0.029952999999999997,1.0,False,,True,False,False,False,False,False,False,False,0.5167,0.116754,0.262307,0.065365,0.116754,0.086801,0.086801,0.49157275,0.5898873,0.5,0.5898873
CWEB,KWEB,1.987826,500,ols,0.016106,550000,0.016106,False,False,25.93000030517578,0.016106,1.0,False,,True,False,False,False,False,False,False,False,0.706121,0.188082,0.354949,0.123697,0.188082,0.171976,0.171976,0.4969565,0.5963478,0.5,0.5963478
ERX,XLE,1.987135,500,ols,0.203488,80000,0.203488,False,False,99.08000183105469,0.203488,1.0,False,,True,False,False,False,False,False,False,False,0.443467,0.110166,0.222862,0.048713,0.110166,-0.093322,-0.093322,0.49678375,0.5961405,0.5,0.5961405
NUGT,GDX,1.977585,500,ols,0.020167,300000,0.020167,False,False,200.92999267578125,0.020167,1.0,False,,True,False,False,False,False,False,False,False,0.777035,0.212162,0.392565,0.148965,0.212162,0.191995,0.191995,0.49439625,0.5932755,0.5,0.5932755
JNUG,GDXJ,1.974887,500,ols,0.039826,100000,0.039826,False,False,207.24000549316406,0.039826,1.0,False,,True,False,False,False,False,False,False,False,0.868152,0.254498,0.438541,0.185134,0.254498,0.214672,0.214672,0.49372175,0.5924661,0.5,0.5924661
GUSH,XOP,2.010417,500,ols,0.033556,350000,0.033556,False,False,43.380001068115234,0.033556,1.0,False,,True,False,False,False,False,False,False,False,0.585584,0.148293,0.291067,0.086048,0.148293,0.114737,0.114737,0.50260425,0.6031251,0.50260425,0.6031251
URAA,URA,1.932296,445,ols,0.029156,35000,0.029156,False,False,34.400001525878906,0.029156,1.0,False,,True,False,False,False,False,False,False,False,0.880586,0.372771,0.439009,0.173598,0.372771,0.343615,0.343615,0.483074,0.5796888,0.5,0.5796888
MSTU,MSTR,1.966009,387,ols,0.195761,2900000,0.195761,False,False,4.114999771118164,0.195761,1.0,False,,True,False,False,False,False,False,False,False,1.713251,1.078504,0.881108,0.737216,1.078504,0.8827429999999999,0.8827429999999999,0.49150225,0.5898026999999999,0.5,0.5898026999999999
NVDX,NVDA,1.99788,500,ols,0.110871,250000,0.110871,False,False,14.489999771118164,0.110871,1.0,False,,True,False,False,False,False,False,False,False,0.989019,0.40997,0.494507,0.24376,0.40997,0.299099,0.299099,0.49947,0.599364,0.5,0.599364
TSLT,TSLA,1.992749,500,ols,0.08239800000000001,65000,0.08239800000000001,False,False,14.640000343322754,0.08239800000000001,1.0,False,,True,False,False,False,False,False,False,False,1.248414,0.532823,0.626243,0.387925,0.532823,0.450425,0.450425,0.49818725,0.5978247,0.5,0.5978247
BTCL,IBIT,2.006512,436,ols,,0,,False,True,15.739999771118164,,1.0,False,,False,False,False,False,False,False,True,False,1.002308,0.425669,0.497949,0.25038,0.425669,0.425669,0.425669,0.501628,1.0,0.501628,1.0
ETU,ETHA,1.989787,361,ols,0.032444,900,0.032444,False,False,5.980000019073486,0.032444,1.0,False,,True,False,False,False,False,False,True,False,1.515646,0.738511,0.748723,0.552027,0.738511,0.706067,0.706067,0.49744675,0.5969361,0.5,0.5969361
CCUP,CRCL,1.984484,164,ols,0.19750299999999998,300000,0.19750299999999998,False,False,4.489999771118164,0.19750299999999998,1.0,False,,True,False,False,False,False,False,False,False,1.937267,0.98655,1.185049,1.371826,1.121091,0.789047,0.9235880000000001,0.496121,0.5953451999999999,0.5,0.5953451999999999
CRWU,CRWV,1.988378,174,ols,0.220744,300000,0.220744,False,False,5.304999828338623,0.220744,1.0,False,,True,False,False,False,False,False,False,False,1.959744,1.113965,1.18691,1.384292,1.197638,0.893221,0.9768939999999999,0.4970945,0.5965134,0.5,0.5965134
AAPX,AAPL,1.995526,500,ols,0.135704,35000,0.135704,False,False,25.43000030517578,0.135704,1.0,False,,True,False,False,False,False,False,False,False,0.568632,0.190187,0.28442,0.080353,0.190187,0.054483000000000004,0.054483000000000004,0.4988815,0.5986577999999999,0.5,0.5986577999999999
GOOX,GOOGL,1.979384,500,ols,0.016325,100000,0.016325,False,False,62.779998779296875,0.016325,1.0,False,,True,False,False,False,False,False,False,False,0.598401,0.201853,0.300758,0.087677,0.201853,0.185528,0.185528,0.494846,0.5938152,0.5,0.5938152
MSFX,MSFT,2.007331,500,ols,0.073514,25000,0.073514,False,False,15.34000015258789,0.073514,1.0,False,,True,False,False,False,False,False,False,False,0.486317,0.187128,0.241548,0.058989,0.187128,0.11361399999999999,0.11361399999999999,0.50183275,0.6021993,0.50183275,0.6021993
NFLU,NFLX,1.99157,380,ols,0.039095,20000,0.039095,False,False,33.709999084472656,0.039095,1.0,False,,True,False,False,False,False,False,False,False,0.69104,0.230691,0.329797,0.107395,0.230691,0.19159600000000002,0.19159600000000002,0.4978925,0.597471,0.5,0.597471
ROBN,HOOD,2.011215,295,ols,0.10583500000000001,200000,0.10583500000000001,False,False,17.229999542236328,0.10583500000000001,1.0,False,,True,False,False,False,False,False,False,False,1.515921,0.74085,0.706728,0.507898,0.74085,0.635015,0.635015,0.50280375,0.6033645,0.50280375,0.6033645
DJTU,DJT,2.006869,274,ols,0.26061,40000,0.32781131387302953,False,False,1.590000033378601,0.26061,1.2578616088140497,False,,True,False,False,False,False,False,False,False,1.460898,0.814116,0.970004,0.950625,0.814116,0.4863046861269704,0.4863046861269704,0.50171725,0.6020607,0.50171725,0.6020607
RBLU,RBLX,2.018244,274,ols,0.08433,35000,0.08433,False,False,12.15999984741211,0.08433,1.0,False,,True,False,False,False,False,False,False,False,1.129244,0.496687,0.52763,0.286058,0.496687,0.412357,0.412357,0.504561,0.6054732,0.504561,0.6054732
SNOU,SNOW,2.016907,238,ols,0.0062829999999999995,300,0.0062829999999999995,False,False,17.237199783325195,0.0062829999999999995,1.0,False,,True,False,False,False,False,False,True,False,0.988466,0.349012,0.523395,0.280929,0.34523,0.342729,0.338947,0.50422675,0.6050720999999999,0.50422675,0.6050720999999999
SMUP,SMR,1.980312,174,ols,0.133128,1300000,0.895881578343057,False,False,0.2971999943256378,0.133128,6.729475229426244,False,,False,True,False,False,False,True,False,False,1.988692,1.199689,1.123464,1.225142,1.207567,0.30380742165694297,0.311685421656943,0.495078,0.5940936,0.5,0.5940936
GLXU,GLXY,2.011144,165,ols,0.097659,4000,0.097659,False,False,5.150000095367432,0.097659,1.0,False,,True,False,False,False,False,False,False,False,1.839072,1.038494,0.894905,0.814292,0.961091,0.9408350000000001,0.863432,0.502786,0.6033432,0.502786,0.6033432
AFRU,AFRM,1.951944,139,ols,0.150768,5000,0.150768,False,False,5.099999904632568,0.150768,1.0,False,,True,False,False,False,False,False,False,False,1.200386,0.625628,0.754422,0.528783,0.582201,0.47485999999999995,0.43143299999999996,0.487986,0.5855832,0.5,0.5855832
KTUP,KTOS,2.032062,139,ols,0.18015,10000,0.18015,False,False,15.885000228881836,0.18015,1.0,False,,True,False,False,False,False,False,False,False,1.570916,0.798274,0.56891,0.339391,0.592505,0.618124,0.4123549999999999,0.5080155,0.6096185999999999,0.5080155,0.6096185999999999
TTDU,TTD,1.995937,138,ols,0.143725,9000,0.143725,False,False,4.03000020980835,0.143725,1.0,False,,True,False,False,False,False,False,False,False,1.018211,0.511323,0.623248,0.386074,0.454663,0.367598,0.310938,0.49898425,0.5987811,0.5,0.5987811
BMNU,BMNR,1.948073,131,ols,0.24104099999999998,1000000,0.26634365482889844,False,False,1.809999942779541,0.24104099999999998,1.1049724106226677,False,,True,False,False,False,False,False,False,False,2.048098,1.625251,1.058788,1.035226,1.341945,1.3589073451711016,1.0756013451711015,0.48701825,0.5844218999999999,0.5,0.5844218999999999
SBTU,SBET,2.024067,114,ols,0.07195599999999999,10000,0.07195599999999999,False,False,2.9100000858306885,0.07195599999999999,1.0,False,,True,False,False,False,False,False,False,False,1.738386,0.850422,0.858858,0.76448,0.803359,0.778466,0.731403,0.50601675,0.6072201,0.50601675,0.6072201
CIFU,CIFR,1.984553,91,ols,0.314098,60000,0.314098,False,False,14.0600004196167,0.314098,1.0,False,,True,False,False,False,False,False,False,False,2.075405,1.293284,1.115345,1.215319,1.243473,0.9791860000000001,0.9293750000000001,0.49613825,0.5953659,0.5,0.5953659
SOLX,GSOL,1.970882,84,ols,,0,,False,True,8.575799942016602,,1.0,False,,False,False,False,False,False,False,True,False,1.539817,0.768773,1.125588,1.212149,1.064357,0.768773,1.064357,0.4927205,1.0,0.5,1.0
XRPK,XRPZ,1.95712,84,ols,0.109787,400,0.109787,False,False,7.532199859619141,0.109787,1.0,False,,True,False,False,False,False,False,True,False,1.608643,1.005183,0.814956,0.622046,0.749758,0.895396,0.6399710000000001,0.48928,0.587136,0.5,0.587136
XRPT,XRPZ,2.016329,90,ols,0.078722,5000,0.078722,False,False,38.36629867553711,0.078722,1.0,False,,True,False,False,False,False,False,False,False,1.586348,0.880428,0.814956,0.680509,0.751909,0.801706,0.6731870000000001,0.50408225,0.6048986999999999,0.50408225,0.6048986999999999
CHNU,CHNL,2.0,0,imputed_no_overlap,,0,,False,True,19.52239990234375,,1.0,False,,False,False,False,False,False,False,True,False,,,,,,,,0.5,1.0,0.5,1.0
CRDX,CRDD,2.0,0,imputed_no_overlap,,0,,False,True,20.860700607299805,,1.0,False,,False,False,False,False,False,False,True,False,,,,,,,,0.5,1.0,0.5,1.0
STLU,STLR,2.0,0,imputed_no_overlap,,0,,False,True,17.084699630737305,,1.0,False,,False,False,False,False,False,False,True,False,,,,,,,,0.5,1.0,0.5,1.0
GMEU,GME,1.965253,238,ols,0.271536,400,0.271536,False,False,10.479999542236328,0.271536,1.0,False,,True,False,False,False,False,False,True,False,0.884268,0.599166,0.442792,0.185964,0.57621,0.32763,0.304674,0.49131325,0.5895758999999999,0.5,0.5895758999999999
APLX,APLD,1.994404,144,ols,0.142029,65000,0.142029,False,False,12.199999809265137,0.142029,1.0,False,,True,False,False,False,False,False,False,False,2.187362,1.337058,1.323428,1.736787,1.50837,1.1950290000000001,1.366341,0.498601,0.5983212,0.5,0.5983212
APPX,APP,1.986769,237,ols,0.046583,300000,0.046583,False,False,28.959999084472656,0.046583,1.0,False,,True,False,False,False,False,False,False,False,1.421758,0.650281,0.822023,0.66237,0.651001,0.603698,0.604418,0.49669225,0.5960307,0.5,0.5960307
ARCX,ACHR,1.986114,206,ols,0.144114,20000,0.144114,False,False,15.5,0.144114,1.0,False,,True,False,False,False,False,False,False,False,1.446005,0.68365,0.87354,0.747252,0.69526,0.539536,0.551146,0.4965285,0.5958342,0.5,0.5958342
ASTX,ASTS,1.989835,185,ols,0.08858700000000001,35000,0.08858700000000001,False,False,44.72999954223633,0.08858700000000001,1.0,False,,True,False,False,False,False,False,False,False,2.074001,1.200208,1.286683,1.630396,1.314583,1.111621,1.225996,0.49745875,0.5969504999999999,0.5,0.5969504999999999
BEX,BE,1.975979,97,ols,0.11041600000000001,50000,0.11041600000000001,False,False,16.75,0.11041600000000001,1.0,False,,True,False,False,False,False,False,False,False,2.119628,1.146365,0.995538,0.955671,1.029073,1.035949,0.9186569999999998,0.49399475,0.5927937,0.5,0.5927937
CEGX,CEG,1.98515,185,ols,0.101669,20000,0.101669,False,False,14.970000267028809,0.101669,1.0,False,,True,False,False,False,False,False,False,False,0.933783,0.322271,0.583984,0.333478,0.325251,0.22060199999999996,0.223582,0.4962875,0.595545,0.5,0.595545
CLSX,CLSK,1.99846,139,ols,0.149675,150000,0.149675,False,False,9.510000228881836,0.149675,1.0,False,,True,False,False,False,False,False,False,False,2.031234,1.220321,0.951445,0.903158,1.078101,1.070646,0.928426,0.499615,0.5995379999999999,0.5,0.5995379999999999
COZX,CORZ,2.037461,103,ols,0.04184,10000,0.04184,False,False,10.84000015258789,0.04184,1.0,False,,True,False,False,False,False,False,False,False,1.452962,0.706824,0.86259,0.786394,0.753871,0.664984,0.712031,0.50936525,0.6112383,0.50936525,0.6112383
CRDU,CRDO,1.990322,139,ols,0.095423,60000,0.095423,False,False,19.360000610351562,0.095423,1.0,False,,True,False,False,False,False,False,False,False,1.72623,0.970169,0.909255,0.814782,0.900491,0.8747459999999999,0.805068,0.4975805,0.5970966,0.5,0.5970966
CSEX,CLS,1.996895,97,ols,0.057016,35000,0.057016,False,False,14.90999984741211,0.057016,1.0,False,,True,False,False,False,False,False,False,False,1.52195,0.61013,0.710596,0.502597,0.543989,0.553114,0.48697299999999993,0.49922375,0.5990685,0.5,0.5990685
CWVX,CRWV,1.98929,185,ols,0.060603,200000,0.060603,False,False,23.06999969482422,0.060603,1.0,False,,True,False,False,False,False,False,False,False,1.93799,0.936162,1.18691,1.386204,1.055816,0.8755590000000001,0.9952130000000001,0.4973225,0.596787,0.5,0.596787
DOGD,DDOG,2.013607,163,ols,0.0286,9000,0.0286,False,False,15.616000175476074,0.0286,1.0,False,,True,False,False,False,False,False,False,False,1.180129,0.404258,0.4829,0.237974,0.345531,0.375658,0.31693099999999996,0.50340175,0.6040821,0.50340175,0.6040821
ENPX,ENPH,2.018705,139,ols,0.234082,30000,0.234082,False,False,11.769599914550781,0.234082,1.0,False,,True,False,False,False,False,False,False,False,1.64714,0.727626,0.728391,0.545532,0.645973,0.493544,0.411891,0.50467625,0.6056115000000001,0.50467625,0.6056115000000001
FLYT,FLY,1.983845,112,ols,0.184034,4000,0.184034,False,False,23.010000228881836,0.184034,1.0,False,,True,False,False,False,False,False,False,False,2.352292,1.488858,1.102579,1.18638,1.320815,1.304824,1.136781,0.49596125,0.5951535,0.5,0.5951535
GEVX,GEV,1.995925,185,ols,0.045252999999999995,10000,0.045252999999999995,False,False,55.97999954223633,0.045252999999999995,1.0,False,,True,False,False,False,False,False,False,False,1.007738,0.325911,0.526719,0.275739,0.312572,0.280658,0.26731900000000003,0.49898125,0.5987775,0.5,0.5987775
IREX,IREN,1.981836,112,ols,0.33636299999999997,20000,0.33636299999999997,False,False,18.850000381469727,0.33636299999999997,1.0,False,,True,False,False,False,False,False,False,False,2.1606,1.36869,1.053311,1.079419,1.207984,1.032327,0.871621,0.495459,0.5945507999999999,0.5,0.5945507999999999
JOBX,JOBY,1.977908,144,ols,0.22533899999999998,30000,0.22533899999999998,False,False,18.760000228881836,0.22533899999999998,1.0,False,,True,False,False,False,False,False,False,False,1.435264,0.717149,0.813345,0.63977,0.683987,0.4918100000000001,0.45864800000000006,0.494477,0.5933724,0.5,0.5933724
LABX,ALAB,1.995419,163,ols,0.040184,55000,0.040184,False,False,17.3700008392334,0.040184,1.0,False,,True,False,False,False,False,False,False,False,1.780187,0.973563,0.908512,0.819731,0.919233,0.933379,0.879049,0.49885475,0.5986257,0.5,0.5986257
LRCU,LRCX,2.039652,158,ols,0.06465900000000001,25000,0.06465900000000001,False,False,34.119998931884766,0.06465900000000001,1.0,False,,True,False,False,False,False,False,False,False,1.093796,0.425717,0.499545,0.264584,0.365612,0.361058,0.30095299999999997,0.509913,0.6118955999999999,0.509913,0.6118955999999999
MDBX,MDB,1.990809,158,ols,0.089491,6000,0.089491,False,False,21.104900360107422,0.089491,1.0,False,,True,False,False,False,False,False,False,False,1.540439,0.615256,0.668432,0.44066,0.550129,0.525765,0.460638,0.49770225,0.5972427,0.5,0.5972427
NEBX,NBIS,1.997629,144,ols,0.064121,10000,0.064121,False,False,40.779998779296875,0.064121,1.0,False,,True,False,False,False,False,False,False,False,1.873958,0.96386,1.113058,1.234495,1.079846,0.8997390000000001,1.015725,0.49940725,0.5992887,0.5,0.5992887
NNEX,NNE,1.986661,97,ols,0.111374,700,0.111374,False,False,5.400000095367432,0.111374,1.0,False,,True,False,False,False,False,False,True,False,1.643993,0.815422,1.509823,2.234158,1.688057,0.704048,1.5766829999999998,0.49666525,0.5959983,0.5,0.5959983
NVTX,NVTS,1.997689,144,ols,0.237024,20000,0.237024,False,False,20.200000762939453,0.237024,1.0,False,,True,False,False,False,False,False,False,False,2.44355,1.59271,1.611825,2.588981,2.019683,1.355686,1.7826590000000002,0.49942225,0.5993067,0.5,0.5993067
OPEX,OPEN,1.994139,112,ols,0.316541,30000,0.316541,False,False,20.040000915527344,0.316541,1.0,False,,True,False,False,False,False,False,False,False,1.854769,1.065801,1.298319,1.670842,1.401935,0.74926,1.085394,0.49853475,0.5982417,0.5,0.5982417
PONX,PONY,2.005585,144,ols,0.263139,60000,0.263139,False,False,5.974299907684326,0.263139,1.0,False,,True,False,False,False,False,False,False,False,1.596363,0.816784,1.245467,1.564207,1.137108,0.5536449999999999,0.873969,0.50139625,0.6016754999999999,0.50139625,0.6016754999999999
QBTX,QBTS,1.992085,237,ols,0.077097,100000,0.077097,False,False,7.119999885559082,0.077097,1.0,False,,True,False,False,False,False,False,False,False,2.359601,1.35547,1.399859,1.936401,1.390049,1.278373,1.3129520000000001,0.49802125,0.5976255,0.5,0.5976255
