ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,borrow_annual,strategy_tag,long_usd,short_usd,sleeve
CEGX,CEG,1.98515,185,ols,0.101669,20000,0.101669,False,False,14.970000267028809,0.101669,1.0,False,True,False,False,False,False,False,False,False,0.933783,0.322271,0.583984,0.333478,0.325251,0.2206019999999999,0.223582,0.4962875,0.595545,0.5,0.595545,0.101669,ETF_LS,1144.4479600999414,-576.504526156684,core_leveraged
CLSX,CLSK,1.99846,139,ols,0.149675,150000,0.149675,False,False,9.510000228881836,0.149675,1.0,False,True,False,False,False,False,False,False,False,2.031234,1.220321,0.951445,0.903158,1.078101,1.070646,0.928426,0.499615,0.5995379999999999,0.5,0.5995379999999999,0.149675,ETF_LS,10450.071588137402,-5229.062171941096,core_leveraged
COZX,CORZ,2.037461,103,ols,0.04184,10000,0.04184,False,False,10.84000015258789,0.04184,1.0,False,True,False,False,False,False,False,False,False,1.452962,0.706824,0.86259,0.786394,0.753871,0.664984,0.712031,0.50936525,0.6112383,0.50936525,0.6112383,0.04184,ETF_LS,10413.12053562785,-5110.831832181254,core_leveraged
CRDU,CRDO,1.990322,139,ols,0.095423,60000,0.095423,False,False,19.36000061035156,0.095423,1.0,False,True,False,False,False,False,False,False,False,1.72623,0.970169,0.909255,0.814782,0.900491,0.8747459999999999,0.805068,0.4975805,0.5970966,0.5,0.5970966,0.095423,ETF_LS,10228.296941831977,-5139.016170163409,core_leveraged
CSEX,CLS,1.996895,97,ols,0.057016,35000,0.057016,False,False,14.90999984741211,0.057016,1.0,False,True,False,False,False,False,False,False,False,1.52195,0.61013,0.710596,0.502597,0.543989,0.553114,0.4869729999999999,0.49922375,0.5990685,0.5,0.5990685,0.057016,ETF_LS,6536.370681004958,-3273.267087656065,core_leveraged
CWVX,CRWV,1.98929,185,ols,0.060603,200000,0.060603,False,False,23.06999969482422,0.060603,1.0,False,True,False,False,False,False,False,False,False,1.93799,0.936162,1.18691,1.386204,1.055816,0.8755590000000001,0.995213,0.4973225,0.596787,0.5,0.596787,0.060603,ETF_LS,14201.994418760989,-7139.227774110857,core_leveraged
DOGD,DDOG,2.013607,163,ols,0.0286,9000,0.0286,False,False,15.616000175476074,0.0286,1.0,False,True,False,False,False,False,False,False,False,1.180129,0.404258,0.4829,0.237974,0.345531,0.375658,0.3169309999999999,0.50340175,0.6040821,0.50340175,0.6040821,0.0286,ETF_LS,4802.87638859784,-2385.2104152388424,core_leveraged
ENPX,ENPH,2.018705,139,ols,0.234082,30000,0.234082,False,False,11.76959991455078,0.234082,1.0,False,True,False,False,False,False,False,False,False,1.64714,0.727626,0.728391,0.545532,0.645973,0.493544,0.411891,0.50467625,0.6056115000000001,0.50467625,0.6056115000000001,0.234082,ETF_LS,839.4127052971165,-415.8174202258955,core_leveraged
FLYT,FLY,1.983845,112,ols,0.184034,4000,0.184034,False,False,23.01000022888184,0.184034,1.0,False,True,False,False,False,False,False,False,False,2.352292,1.488858,1.102579,1.18638,1.320815,1.304824,1.136781,0.49596125,0.5951535,0.5,0.5951535,0.184034,ETF_LS,12596.232070053007,-6349.403340509469,core_leveraged
GEVX,GEV,1.995925,185,ols,0.0452529999999999,10000,0.0452529999999999,False,False,55.97999954223633,0.0452529999999999,1.0,False,True,False,False,False,False,False,False,False,1.007738,0.325911,0.526719,0.275739,0.312572,0.280658,0.267319,0.49898125,0.5987775,0.5,0.5987775,0.0452529999999999,ETF_LS,3538.857305718105,-1773.0412243536732,core_leveraged
IREX,IREN,1.981836,112,ols,0.3363629999999999,20000,0.3363629999999999,False,False,18.850000381469727,0.3363629999999999,1.0,False,True,False,False,False,False,False,False,False,2.1606,1.36869,1.053311,1.079419,1.207984,1.032327,0.871621,0.495459,0.5945507999999999,0.5,0.5945507999999999,0.3363629999999999,ETF_LS,3877.968162775447,-1956.7553333249812,core_leveraged
JOBX,JOBY,1.977908,144,ols,0.2253389999999999,30000,0.2253389999999999,False,False,18.76000022888184,0.2253389999999999,1.0,False,True,False,False,False,False,False,False,False,1.435264,0.717149,0.813345,0.63977,0.683987,0.4918100000000001,0.458648,0.494477,0.5933724,0.5,0.5933724,0.2253389999999999,ETF_LS,955.7210217039277,-483.197915021289,core_leveraged
LABX,ALAB,1.995419,163,ols,0.040184,55000,0.040184,False,False,17.3700008392334,0.040184,1.0,False,True,False,False,False,False,False,False,False,1.780187,0.973563,0.908512,0.819731,0.919233,0.933379,0.879049,0.49885475,0.5986257,0.5,0.5986257,0.040184,ETF_LS,13044.622355933747,-6537.284828867393,core_leveraged
LRCU,LRCX,2.039652,158,ols,0.064659,25000,0.064659,False,False,34.119998931884766,0.064659,1.0,False,True,False,False,False,False,False,False,False,1.093796,0.425717,0.499545,0.264584,0.365612,0.361058,0.3009529999999999,0.509913,0.6118955999999999,0.509913,0.6118955999999999,0.064659,ETF_LS,3456.169079713202,-1694.4895892599336,core_leveraged
MDBX,MDB,1.990809,158,ols,0.089491,6000,0.089491,False,False,21.104900360107425,0.089491,1.0,False,True,False,False,False,False,False,False,False,1.540439,0.615256,0.668432,0.44066,0.550129,0.525765,0.460638,0.49770225,0.5972427,0.5,0.5972427,0.089491,ETF_LS,5142.511267309778,-2583.1263909846593,core_leveraged
NEBX,NBIS,1.997629,144,ols,0.064121,10000,0.064121,False,False,40.77999877929688,0.064121,1.0,False,True,False,False,False,False,False,False,False,1.873958,0.96386,1.113058,1.234495,1.079846,0.8997390000000001,1.015725,0.49940725,0.5992887,0.5,0.5992887,0.064121,ETF_LS,14399.84023353521,-7208.4657529176875,core_leveraged
NNEX,NNE,1.986661,97,ols,0.111374,700,0.111374,False,False,5.400000095367432,0.111374,1.0,False,True,False,False,False,False,False,True,False,1.643993,0.815422,1.509823,2.234158,1.688057,0.704048,1.5766829999999998,0.49666525,0.5959983,0.5,0.5959983,0.111374,ETF_LS,21545.957311527432,-10845.311460549854,core_leveraged
NVTX,NVTS,1.997689,144,ols,0.237024,20000,0.237024,False,False,20.200000762939453,0.237024,1.0,False,True,False,False,False,False,False,False,False,2.44355,1.59271,1.611825,2.588981,2.019683,1.355686,1.7826590000000002,0.49942225,0.5993067,0.5,0.5993067,0.237024,ETF_LS,20835.82339866685,-10429.963522183307,core_leveraged
OPEX,OPEN,1.994139,112,ols,0.316541,30000,0.316541,False,False,20.040000915527344,0.316541,1.0,False,True,False,False,False,False,False,False,False,1.854769,1.065801,1.298319,1.670842,1.401935,0.74926,1.085394,0.49853475,0.5982417,0.5,0.5982417,0.316541,ETF_LS,7750.6683835868,-3886.7242371704274,core_leveraged
PONX,PONY,2.005585,144,ols,0.263139,60000,0.263139,False,False,5.974299907684326,0.263139,1.0,False,True,False,False,False,False,False,False,False,1.596363,0.816784,1.245467,1.564207,1.137108,0.5536449999999999,0.873969,0.50139625,0.6016754999999999,0.50139625,0.6016754999999999,0.263139,ETF_LS,6147.816138705906,-3065.3480848260765,core_leveraged
QBTX,QBTS,1.992085,237,ols,0.077097,100000,0.077097,False,False,7.119999885559082,0.077097,1.0,False,True,False,False,False,False,False,False,False,2.359601,1.35547,1.399859,1.936401,1.390049,1.278373,1.312952,0.49802125,0.5976255,0.5,0.5976255,0.077097,ETF_LS,18553.12087334556,-9313.418289553689,core_leveraged
QUBX,QUBT,1.962739,197,ols,0.266336,50000,0.266336,False,False,7.300000190734863,0.266336,1.0,False,True,False,False,False,False,False,False,False,1.935287,1.231645,1.734786,2.843367,1.58341,0.965309,1.317074,0.49068475,0.5888217,0.5,0.5888217,0.266336,ETF_LS,12854.313002809093,-6549.170828525388,core_leveraged
RGTU,RGTI,1.986009,197,ols,0.351783,25000,0.351783,False,False,13.880000114440918,0.351783,1.0,False,False,True,False,False,True,True,False,False,2.102052,1.208174,1.481374,2.148629,1.413432,0.8563910000000001,1.061649,0.49650225,0.5958026999999999,0.5,0.5958026999999999,0.351783,ETF_LS,0.0,0.0,
SMU,SMR,1.985124,185,ols,0.158516,4000,0.158516,False,False,9.699999809265137,0.158516,1.0,False,True,False,False,False,False,False,False,False,2.001685,1.24921,1.123464,1.234147,1.245205,1.090694,1.0866889999999998,0.496281,0.5955372,0.5,0.5955372,0.158516,ETF_LS,12609.604231619178,-6352.048653695777,core_leveraged
SNPX,SNPS,1.919422,97,ols,0.035849,6000,0.035849,False,False,22.51000022888184,0.035849,1.0,False,True,False,False,False,False,False,False,False,0.778799,0.242335,0.48254,0.205458,0.219653,0.206486,0.183804,0.4798555,0.5758266,0.5,0.5758266,0.035849,ETF_LS,2549.697996500525,-1328.3676005070927,core_leveraged
SRPU,SRPT,1.964649,112,ols,0.130084,8000,0.130084,False,False,13.779999732971191,0.130084,1.0,False,True,False,False,False,False,False,False,False,1.969124,1.397478,0.879994,0.73381,1.028774,1.267394,0.8986900000000001,0.49116225,0.5893947,0.5,0.5893947,0.130084,ETF_LS,10617.093697265478,-5404.06642472293,core_leveraged
TARK,ARKK,1.977843,500,ols,0.037695,10000,0.037695,False,False,36.47819900512695,0.037695,1.0,False,True,False,False,False,False,False,False,False,0.805811,0.231666,0.406766,0.16,0.231666,0.193971,0.193971,0.49446075,0.5933529,0.5,0.5933529,0.037695,ETF_LS,2648.957685548304,-1339.3164601782366,core_leveraged
TEMT,TEM,1.984749,225,ols,0.099015,200000,0.099015,False,False,18.850000381469727,0.099015,1.0,False,True,False,False,False,False,False,False,False,1.318977,0.611262,1.003116,0.983339,0.651127,0.512247,0.552112,0.49618725,0.5954247,0.5,0.5954247,0.099015,ETF_LS,6251.899446745793,-3149.969818221746,core_leveraged
UNX,U,2.029088,139,ols,0.0448369999999999,1000,0.0448369999999999,False,False,30.087499618530277,0.0448369999999999,1.0,False,True,False,False,False,False,False,False,False,1.69995,1.067117,0.738893,0.570015,0.84421,1.02228,0.799373,0.507272,0.6087263999999999,0.507272,0.6087263999999999,0.0448369999999999,ETF_LS,11658.668461513402,-5745.7677841046825,core_leveraged
UPSX,UPST,1.985432,206,ols,0.128544,70000,0.128544,False,False,14.75,0.128544,1.0,False,True,False,False,False,False,False,False,False,1.404893,0.703785,0.896692,0.786572,0.718897,0.575241,0.590353,0.496358,0.5956296,0.5,0.5956296,0.128544,ETF_LS,5933.220057082049,-2988.377369298998,core_leveraged
VOYX,VOYG,1.9685,144,ols,0.453975,5000,0.453975,False,False,11.93000030517578,0.453975,1.0,False,False,True,False,False,True,True,False,False,1.69927,1.00511,0.883534,0.744135,0.893264,0.5511349999999999,0.4392889999999999,0.492125,0.5905499999999999,0.5,0.5905499999999999,0.453975,ETF_LS,0.0,0.0,
WULX,WULF,1.99345,112,ols,0.1315629999999999,35000,0.1315629999999999,False,False,24.770000457763672,0.1315629999999999,1.0,False,True,False,False,False,False,False,False,False,2.0182,1.180096,1.149546,1.308501,1.251432,1.048533,1.119869,0.4983625,0.598035,0.5,0.598035,0.1315629999999999,ETF_LS,13934.015221245114,-6989.899531588509,core_leveraged
CRMU,CRML,1.964718,38,ols,0.1152,6000,0.1152,False,False,5.224699974060059,0.1152,1.0,False,True,False,False,False,False,False,False,False,1.966791,1.103188,1.527199,2.210354,2.0434,0.987988,1.9282,0.4911795,0.5894153999999999,0.5,0.5894153999999999,0.1152,ETF_LS,26850.246169183545,-13666.208671770477,core_leveraged
UECG,UEC,1.996766,38,ols,0.062428,300,0.062428,False,False,7.978000164031982,0.062428,1.0,False,True,False,False,False,False,False,True,False,1.26674,0.59719,0.704081,0.493328,0.50899,0.534762,0.446562,0.4991915,0.5990298,0.5,0.5990298,0.062428,ETF_LS,5753.336079583144,-2881.3271457863084,core_leveraged
DNNG,DNN,1.979809,38,ols,0.127378,1000,0.127378,False,False,10.609399795532228,0.127378,1.0,False,True,False,False,False,False,False,False,False,1.170354,0.625051,0.612015,0.363295,0.402766,0.497673,0.275388,0.49495225,0.5939426999999999,0.5,0.5939426999999999,0.127378,ETF_LS,1149.770310474807,-580.7480976573029,core_leveraged
RCAX,RCAT,2.01098,43,ols,0.1477699999999999,60000,0.1477699999999999,False,False,11.44260025024414,0.1477699999999999,1.0,False,True,False,False,False,False,False,False,False,2.508975,1.55527,1.278741,1.662209,1.643961,1.4075,1.496191,0.502745,0.603294,0.502745,0.603294,0.1477699999999999,ETF_LS,19167.406917115186,-9531.376203202013,core_leveraged
RDWU,RDW,1.978684,45,ols,0.196898,3000,0.196898,False,False,10.81999969482422,0.196898,1.0,False,True,False,False,False,False,False,False,False,1.980311,1.419892,1.069143,1.106778,1.162691,1.222994,0.965793,0.494671,0.5936052,0.5,0.5936052,0.196898,ETF_LS,9589.406762861565,-4846.355841994762,core_leveraged
OKLL,OKLO,1.997892,197,ols,,0,,False,True,5.28000020980835,,1.0,False,False,False,False,False,False,False,True,False,2.007491,1.238792,1.294707,1.67097,1.333117,1.238792,1.333117,0.499473,1.0,0.5,1.0,,ETF_LS,21210.02912704021,-10616.204042580983,core_leveraged
GDXU,GDX,3.043329,500,ols,0.040778,5000,0.040778,False,False,219.3800048828125,0.040778,1.0,False,True,False,False,False,False,False,False,False,1.197508,0.71964,0.392565,0.47916,0.71964,0.678862,0.678862,0.76083225,0.9129987,0.76083225,0.9129987,0.040778,ETF_LS,9298.116097545584,-3055.245127143856,core_leveraged
MRNX,MRNA,2.016821,42,ols,,0,,False,True,25.457000732421875,,1.0,False,False,False,False,False,False,False,True,False,1.343665,0.565355,0.673393,0.464964,0.481696,0.565355,0.481696,0.50420525,1.0,0.50420525,1.0,,ETF_LS,8189.106679164007,-4060.4033174803344,core_leveraged
ZETX,ZETA,2.057644,42,ols,0.1152,7000,0.1152,False,False,13.8371000289917,0.1152,1.0,False,True,False,False,False,False,False,False,False,1.498736,0.650132,0.759835,0.62823,0.63188,0.5349320000000001,0.51668,0.514411,0.6172931999999999,0.514411,0.6172931999999999,0.1152,ETF_LS,5197.988451203619,-2526.1845349358878,core_leveraged
LITX,LITE,1.980377,48,ols,0.075467,600000,0.075467,False,False,38.70000076293945,0.075467,1.0,False,True,False,False,False,False,False,False,False,2.068908,1.425936,0.742903,0.535766,0.705322,1.350469,0.629855,0.49509425,0.5941131,0.5,0.5941131,0.075467,ETF_LS,8163.897569024735,-4122.395669624892,core_leveraged
WDCX,WDC,2.046483,48,ols,0.132636,100000,0.132636,False,False,35.77000045776367,0.132636,1.0,False,True,False,False,False,False,False,False,False,1.762785,0.742424,0.557383,0.332673,0.410721,0.609788,0.278085,0.51162075,0.6139448999999999,0.51162075,0.6139448999999999,0.132636,ETF_LS,1038.2261323816142,-507.32213870411545,core_leveraged
LNOK,NOK,1.954426,52,ols,,0,,False,True,35.43479919433594,,1.0,False,False,False,False,False,False,False,True,False,0.872402,0.27546,0.37067,0.128146,0.158544,0.27546,0.158544,0.4886065,1.0,0.5,1.0,,ETF_LS,3262.086775437587,-1669.076637047188,core_leveraged
USGG,USAR,1.997225,57,ols,0.341173,150000,0.341173,False,False,7.346399784088135,0.341173,1.0,False,True,False,False,False,False,False,False,False,2.260501,1.316937,1.214495,1.468864,1.4345,0.975764,1.0933270000000002,0.49930625,0.5991675,0.5,0.5991675,0.341173,ETF_LS,7117.642799247826,-3563.7661251225204,core_leveraged
ONDG,ONDS,2.003679,57,ols,0.249668,25000,0.249668,False,False,5.847799777984619,0.249668,1.0,False,True,False,False,False,False,False,False,False,2.045456,1.195229,1.308114,1.720617,1.601779,0.945561,1.352111,0.50091975,0.6011037,0.50091975,0.6011037,0.249668,ETF_LS,13863.673502016436,-6919.109049910908,core_leveraged
PLUL,PLUG,1.940374,57,ols,0.086784,300,0.086784,False,False,14.380599975585938,0.086784,1.0,False,True,False,False,False,False,False,True,False,1.925875,1.067796,1.04576,0.997746,1.013591,0.981012,0.926807,0.4850935,0.5821122,0.5,0.5821122,0.086784,ETF_LS,12394.793090062183,-6387.837133491886,core_leveraged
UUUG,UUUU,2.001119,57,ols,0.104299,55000,0.104299,False,False,9.324700355529783,0.104299,1.0,False,True,False,False,False,False,False,False,False,2.076138,1.161056,0.789868,0.624939,0.746204,1.0567570000000002,0.641905,0.50027975,0.6003357,0.50027975,0.6003357,0.104299,ETF_LS,7457.256306552934,-3726.5431523827087,core_leveraged
HUTG,HUT,2.002207,57,ols,0.095746,10000,0.095746,False,False,8.229999542236328,0.095746,1.0,False,True,False,False,False,False,False,False,False,2.113539,1.278591,1.004441,1.012244,1.072489,1.182845,0.976743,0.50055175,0.6006621,0.50055175,0.6006621,0.095746,ETF_LS,12833.495627382885,-6409.674737618481,core_leveraged
XPEG,XPEV,1.986871,55,ols,0.116553,10000,0.116553,False,False,9.47719955444336,0.116553,1.0,False,True,False,False,False,False,False,False,False,1.074495,0.454293,0.691013,0.468136,0.465115,0.33774,0.348562,0.49671775,0.5960613,0.5,0.5960613,0.116553,ETF_LS,2601.068780101241,-1309.128161869211,core_leveraged
ORLG,ORLY,2.00317,55,ols,0.097609,600,0.097609,False,False,13.25790023803711,0.097609,1.0,False,True,False,False,False,False,False,True,False,0.508921,0.185288,0.207023,0.043063,0.074104,0.087679,-0.0235049999999999,0.5007925,0.6009509999999999,0.5007925,0.6009509999999999,0.097609,ETF_LS,837.2617369459377,-417.9683885770743,core_leveraged
LUNL,LUNR,1.989721,57,ols,0.328994,30000,0.328994,False,False,16.860000610351562,0.328994,1.0,False,True,False,False,False,False,False,False,False,2.69344,2.100618,1.122743,1.241183,1.435579,1.771624,1.106585,0.49743025,0.5969163,0.5,0.5969163,0.328994,ETF_LS,7695.778100570278,-3867.7674410484074,core_leveraged
RKTL,RKT,1.958157,57,ols,0.04353,3000,0.04353,False,False,13.338899612426758,0.04353,1.0,False,True,False,False,False,False,False,False,False,1.240841,0.731494,0.565734,0.300247,0.397791,0.687964,0.354261,0.48953925,0.5874471,0.5,0.5874471,0.04353,ETF_LS,4927.92127394645,-2516.611933540799,core_leveraged
EOSU,EOSE,1.964249,56,ols,0.156908,100000,0.4203831126396018,False,False,0.7465000152587891,0.156908,2.679169402704781,False,False,True,False,False,True,True,False,False,2.493795,3.923625,1.134414,1.218706,1.819799,3.503241887360398,1.399415887360398,0.49106225,0.5892746999999999,0.5,0.5892746999999999,0.4203831126396018,ETF_LS,0.0,0.0,
BTFL,BITF,2.054968,66,ols,0.039124,10000,0.039124,False,False,19.51689910888672,0.039124,1.0,False,True,False,False,False,False,False,False,False,2.079914,1.159516,0.988562,1.059308,1.085553,1.120392,1.046429,0.513742,0.6164904,0.513742,0.6164904,0.039124,ETF_LS,15570.180732022454,-7576.848268207804,core_leveraged
FGRU,FIGR,2.000867,33,ols,0.2206759999999999,6000,0.2206759999999999,False,False,12.729999542236328,0.2206759999999999,1.0,False,True,False,False,False,False,False,False,False,2.752193,2.087511,1.12314,1.263084,1.371045,1.866835,1.150369,0.50021675,0.6002601,0.50021675,0.6002601,0.2206759999999999,ETF_LS,11669.883445614774,-5832.4133716107945,core_leveraged
APHU,APH,2.009721,32,ols,0.160391,1000,0.160391,False,False,17.3700008392334,0.160391,1.0,False,True,False,False,False,False,False,False,False,0.950698,0.305841,0.374244,0.142107,0.162899,0.1454499999999999,0.0025079999999999,0.50243025,0.6029163,0.50243025,0.6029163,0.160391,ETF_LS,838.1714926719895,-417.0586328510224,core_leveraged
COPZ,COPX,2.036946,33,ols,0.056836,9000,0.056836,False,False,15.271300315856934,0.056836,1.0,False,True,False,False,False,False,False,False,False,1.140904,0.474162,0.385451,0.156908,0.198453,0.417326,0.141617,0.5092365,0.6110838,0.5092365,0.6110838,0.056836,ETF_LS,1267.591217993753,-622.2998636162928,core_leveraged
LEUX,LEU,2.073934,32,ols,0.16829,1000,0.16829,False,False,16.40999984741211,0.16829,1.0,False,True,False,False,False,False,False,False,False,1.260961,0.396224,0.943925,0.992242,0.916557,0.227934,0.748267,0.5184835,0.6221802,0.5184835,0.6221802,0.16829,ETF_LS,7098.574674355954,-3422.758233558037,core_leveraged
COHX,COHR,2.060728,32,ols,0.300578,150000,0.300578,False,False,28.709999084472656,0.300578,1.0,False,True,False,False,False,False,False,False,False,1.963463,0.870288,0.698005,0.53249,0.575385,0.5697099999999999,0.274807,0.515182,0.6182184000000001,0.515182,0.6182184000000001,0.300578,ETF_LS,845.1217704117404,-410.1083551112715,core_leveraged
FCXG,FCX,2.047366,32,ols,,0,,False,True,13.396200180053713,,1.0,False,False,False,False,False,False,False,True,False,1.057182,0.374073,0.444578,0.211914,0.232506,0.374073,0.232506,0.5118415,1.0,0.5118415,1.0,,ETF_LS,4381.949961642177,-2140.2865738916134,core_leveraged
GLWG,GLW,1.983845,19,ols_short_history,0.24852,150000,0.24852,False,False,18.907400131225582,0.24852,1.0,False,True,False,False,False,False,False,False,False,1.363715,0.469822,0.399953,0.156107,0.17976,0.221302,-0.0687599999999999,0.49596125,0.5951535,0.5,0.5951535,0.24852,ETF_LS,834.554746767409,-420.67537875560294,core_leveraged
SNDU,SNDK,1.960523,17,ols_short_history,0.066601,10000,0.066601,False,False,27.229999542236328,0.066601,1.0,False,True,False,False,False,False,False,False,False,1.870711,,1.001555,0.944494,0.944494,,0.8778929999999999,0.49013075,0.5881569,0.5,0.5881569,0.066601,ETF_LS,12247.427497644436,-6247.020564229258,core_leveraged
PAAU,PAAS,1.958097,17,ols_short_history,0.0299529999999999,1000,0.0299529999999999,False,False,20.36000061035156,0.0299529999999999,1.0,False,True,False,False,False,False,False,False,False,1.287542,,0.522245,0.255836,0.255836,,0.225883,0.48952425,0.5874290999999999,0.5,0.5874290999999999,0.0299529999999999,ETF_LS,3375.847608670252,-1724.0451360020736,core_leveraged
BITX,IBIT,2.004459,500,ols,0.044904,2000000,0.044904,False,False,15.220000267028809,0.044904,1.0,False,True,False,False,False,False,False,False,False,0.998599,0.437224,0.497949,0.249614,0.437224,0.39232,0.39232,0.50111475,0.6013377000000001,0.50111475,0.6013377000000001,0.044904,ETF_LS,5458.083248883517,-2722.970761129819,core_leveraged
ETHU,ETHA,2.001331,427,ols,0.01919,1000000,0.01919,False,False,22.57999992370605,0.01919,1.0,False,True,False,False,False,False,False,False,False,1.473992,0.779623,0.748723,0.561706,0.779623,0.7604329999999999,0.7604329999999999,0.50033275,0.6003993,0.50033275,0.6003993,0.01919,ETF_LS,11868.696153079432,-5930.401394411735,core_leveraged
XXRP,XRPZ,2.020754,90,ols,0.038253,150000,0.038253,False,False,3.640000104904175,0.038253,1.0,False,True,False,False,False,False,False,False,False,1.538539,0.935797,0.814956,0.684972,0.774552,0.897544,0.736299,0.5051885,0.6062262,0.5051885,0.6062262,0.038253,ETF_LS,10903.83068054002,-5395.921859137738,core_leveraged
ADBU,ADBE,1.913186,8,ols_short_history,0.0025,6000,0.0025,False,False,25.114999771118164,0.0025,1.0,False,True,False,False,False,False,False,False,False,0.519907,,0.333014,0.096875,0.096875,,0.094375,0.4782965,0.5739558,0.5,0.5739558,0.0025,ETF_LS,2199.82999311071,-1149.8254707648446,core_leveraged
PYPU,PYPL,1.964237,8,ols_short_history,,0,,False,True,25.51569938659668,,1.0,False,False,False,False,False,False,False,True,False,0.61705,,0.377669,0.135074,0.135074,,0.135074,0.49105925,1.0,0.5,1.0,,ETF_LS,2901.833340884727,-1477.3336114148788,core_leveraged
TXNU,TXN,1.992772,8,ols_short_history,,0,,False,True,26.19219970703125,,1.0,False,False,False,False,False,False,False,True,False,0.695012,,0.359948,0.128161,0.128161,,0.128161,0.498193,1.0,0.5,1.0,,ETF_LS,2795.2789665667515,-1402.7088731509434,core_leveraged
UNHU,UNH,1.981028,8,ols_short_history,0.040778,20000,0.040778,False,False,31.479999542236328,0.040778,1.0,False,True,False,False,False,False,False,False,False,1.161097,,0.421144,0.172347,0.172347,,0.131569,0.495257,0.5943084,0.5,0.5943084,0.040778,ETF_LS,1599.5592024881164,-807.4389672877497,core_leveraged
AAOX,AAOI,1.965931,9,ols_short_history,,0,,False,True,33.27000045776367,,1.0,False,False,False,False,False,False,False,True,False,3.331546,,1.320181,1.654822,1.654822,,1.654822,0.49148275,1.0,0.5,1.0,,ETF_LS,26189.243543194923,-13321.547675475345,core_leveraged
HLXX,HL,2.029957,9,ols_short_history,0.008303,4000,0.008303,False,False,28.79540061950684,0.008303,1.0,False,True,False,False,False,False,False,False,False,1.396948,,0.643272,0.432579,0.432579,,0.424276,0.50748925,0.6089871,0.50748925,0.6089871,0.008303,ETF_LS,7054.554601541727,-3475.223663132631,core_leveraged
IBX,IBM,1.887682,9,ols_short_history,,0,,False,True,24.12339973449707,,1.0,False,False,False,False,False,False,False,True,False,0.409689,,0.300505,0.075659,0.075659,,0.075659,0.4719205,1.0,0.5,1.0,,ETF_LS,1987.3636680305783,-1052.8063879565404,core_leveraged
AALG,AAL,1.981449,185,ols,0.152641,25000,0.152641,False,False,8.010000228881836,0.152641,1.0,False,True,False,False,False,False,False,False,False,0.923399,0.336284,0.501898,0.244935,0.311997,0.183643,0.159356,0.49536225,0.5944347,0.5,0.5944347,0.152641,ETF_LS,834.2166768532503,-421.01344866976154,core_leveraged
ABNG,ABNB,1.986364,95,ols,0.109787,700,0.109787,False,False,14.37339973449707,0.109787,1.0,False,True,False,False,False,False,False,True,False,0.65609,0.220145,0.359945,0.126922,0.162066,0.110358,0.0522789999999999,0.496591,0.5959092,0.5,0.5959092,0.109787,ETF_LS,834.9095867263309,-420.3205387966812,core_leveraged
ADBG,ADBE,1.992567,261,ols,0.068967,150000,0.068967,False,False,4.46999979019165,0.068967,1.0,False,True,False,False,False,False,False,False,False,0.616007,0.230973,0.333014,0.109665,0.230973,0.162006,0.162006,0.49814175,0.5977701,0.5,0.5977701,0.068967,ETF_LS,1203.826898028268,-604.1588052137108,core_leveraged
AMDG,AMD,2.002964,300,ols,0.0303589999999999,35000,0.0303589999999999,False,False,24.358299255371094,0.0303589999999999,1.0,False,True,False,False,False,False,False,False,False,1.243801,0.48458,0.55878,0.313625,0.48458,0.454221,0.454221,0.500741,0.6008892,0.500741,0.6008892,0.0303589999999999,ETF_LS,6848.443329148912,-3419.154477638596,core_leveraged
ARMG,ARM,1.996038,307,ols,0.146889,20000,0.146889,False,False,8.75,0.146889,1.0,False,True,False,False,False,False,False,False,False,1.229943,0.473534,0.641651,0.409272,0.473534,0.326645,0.326645,0.4990095,0.5988114,0.5,0.5988114,0.146889,ETF_LS,1338.6377892641678,-670.6474472250367,core_leveraged
ASMG,ASML,1.98503,307,ols,0.095373,30000,0.095373,False,False,31.09650039672852,0.095373,1.0,False,True,False,False,False,False,False,False,False,0.821987,0.279986,0.437696,0.187297,0.279986,0.184613,0.184613,0.4962575,0.595509,0.5,0.595509,0.095373,ETF_LS,834.7217468725421,-420.5083786504698,core_leveraged
AVGG,AVGO,1.997923,222,ols,0.015274,300000,0.015274,False,False,23.46999931335449,0.015274,1.0,False,True,False,False,False,False,False,False,False,0.850936,0.296747,0.53744,0.287942,0.295699,0.281473,0.280425,0.49948075,0.5993769,0.5,0.5993769,0.015274,ETF_LS,4655.292342071642,-2330.0659445192045,core_leveraged
BAIG,BBAI,2.002394,156,ols,0.178812,75000,0.178812,False,False,2.76259994506836,0.178812,1.0,False,True,False,False,False,False,False,False,False,1.873209,1.053702,1.166089,1.36465,1.172158,0.87489,0.993346,0.5005985,0.6007181999999999,0.5005985,0.6007181999999999,0.178812,ETF_LS,10548.998893921767,-5268.193419437817,core_leveraged
