etf,weight
TXXS,0.19999999997458215
SMZ,0.11255186724087013
FBYY,0.1035989070579427
XBTY,0.0859796796347689
SNXX,0.07869191542149755
CRMU,0.06238647498734999
RCAX,0.05936428467187505
OPEG,0.03612353261987616
NVTX,0.017488542861720087
SMU,0.009700890075775315
RDWU,0.008787390467939638
LACG,0.008146679292765488
FBL,0.0072626192677663565
SMYY,0.005442160131255311
BMNG,0.005349361062796073
ASTX,0.0037230225762195893
ONDG,0.0035969435596421785
ONDL,0.0028206996094034165
USGG,0.0026475160818224927
CRCG,0.0018355432226709665
BEX,0.0016632743278061992
PLUL,0.0010959420429932796
BMNU,0.0008298847450598368
OPEX,0.0008298774654350149
OSCX,0.000829876852222701
CLSX,0.0008298759236967593
LEUX,0.0008298758968446151
OKLL,0.0008298758131081307
LITX,0.0008298757318945231
METU,0.0008298756242263567
FGRU,0.0008298756083791001
GLXU,0.0008298755752429686
BITX,0.0008298755687153274
BTCL,0.0008298755624986152
BITU,0.0008298755559354256
CRCA,0.0008298755545477282
ETHU,0.0008298755515953757
UUUG,0.0008298755509342948
UECG,0.0008298755491898029
CIFG,0.0008298755467194309
ZETX,0.0008298755466559713
MRNX,0.0008298755449168929
URAA,0.0008298755423635201
WDCX,0.0008298755414492761
ETU,0.0008298755406857452
IOYY,0.0008298755394610008
KEEX,0.0008298755391914042
SATG,0.0008298755382549675
COYY,0.000829875538013958
PONX,0.0008298755372263648
BAIG,0.0008298755363795752
SOFA,0.0008298755349287371
CCUP,0.0008298755345205797
SOLX,0.0008298755324642256
BABU,0.0008298755318928886
ETHT,0.0008298755316965828
MPL,0.0008298755316851739
XXRP,0.0008298755313533796
NEBX,0.0008298755311431845
QSU,0.0008298755300133305
UXRP,0.0008298755290238968
WULX,0.0008298755289657474
ASMU,0.0008298755289426335
MAAY,0.0008298755286665321
MEXX,0.0008298755282114747
SBTU,0.0008298755280821435
SPXL,0.0008298755280737396
MPG,0.0008298755279913547
YINN,0.000829875527805175
BULX,0.0008298755277761817
IREG,0.0008298755270828306
TQQQ,0.0008298755269888725
QBTX,0.0008298755269725243
CWEB,0.0008298755268592172
FCXG,0.0008298755263193031
DNNG,0.0008298755262654584
BABX,0.0008298755260757187
NVDG,0.0008298755259935598
XRPT,0.00082987552572447
COPZ,0.0008298755256778322
CLSZ,0.0008298755256394643
TXXD,0.0008298755255987155
CIFU,0.0008298755255235607
BOEU,0.0008298755253716106
COIA,0.0008298755252906599
NVDU,0.0008298755252700014
CWVX,0.0008298755251994614
BOEG,0.0008298755251958091
SOLT,0.0008298755251140394
NVDL,0.0008298755250008939
GOOX,0.0008298755249754157
MTYY,0.0008298755249025617
QUBX,0.0008298755248821044
URTY,0.000829875524684115
NBIL,0.0008298755244184223
UBRL,0.000829875524411217
MSFU,0.0008298755243451781
AMZZ,0.0008298755241944492
ARCX,0.0008298755239616016
GGLL,0.000829875523928703
HUTG,0.0008298755239163532
CRWG,0.0008298755238978412
NUGT,0.0008298755237689284
NBIG,0.0008298755237551602
NVDB,0.000829875523747244
GDXU,0.0008298755236047821
AAPB,0.0008298755236003858
JNUG,0.0008298755234857904
COHX,0.0008298755234092788
AMZU,0.000829875523382697
HMYY,0.0008298755233666212
GEVX,0.000829875523337415
AMDL,0.0008298755232902485
CONL,0.000829875523273013
NUG,0.0008298755232475691
AMUU,0.0008298755231967578
ETRL,0.000829875522908568
TSLI,0.0008298755227656385
AMDG,0.0008298755226130479
LLYX,0.0008298755225830886
MUU,0.0008298755225415369
SOXL,0.0008298755223641143
TSLL,0.0008298755222497048
PALU,0.0008298755222190824
XRPK,0.0008298755222097016
TSLR,0.000829875522147521
SRPU,0.0008298755221337976
FLYT,0.0008298755221135324
LRCU,0.0008298755220766724
SOFX,0.0008298755218127291
TSMU,0.000829875521797386
RGTX,0.0008298755217726685
ASMG,0.0008298755217654028
AVGG,0.0008298755217527285
PANG,0.0008298755217405002
MSTX,0.0008298755217362151
KORU,0.000829875521707675
ROBN,0.0008298755216915514
RBLU,0.0008298755216894339
RKLX,0.0008298755216687774
TSLT,0.0008298755216255136
QBY,0.0008298755216224121
COIG,0.0008298755216063416
VRTL,0.0008298755216022933
TSMG,0.0008298755215988087
MULL,0.0008298755215332964
SNAG,0.0008298755213454822
ELIL,0.0008298755213034754
RIOX,0.0008298755212633055
HOOX,0.0008298755212632069
INTW,0.0008298755212338521
HIMZ,0.0008298755211359214
COZX,0.0008298755210915797
ANEL,0.0008298755210772376
GLGG,0.0008298755210524619
TSLG,0.0008298755209213813
RDTL,0.0008298755208710776
AVL,0.0008298755208612829
CRWU,0.000829875520832013
CONX,0.0008298755208304268
UPSX,0.0008298755206893084
NFLU,0.0008298755206708021
HOOG,0.0008298755206693783
IRE,0.0008298755206453131
IONX,0.0008298755206317164
NFXL,0.0008298755204919717
UNHG,0.0008298755204671773
MSTU,0.0008298755204116221
ASTN,0.000829875520400663
JOBX,0.0008298755203609068
NVOX,0.0008298755203552346
KLAG,0.0008298755203495715
PTIR,0.0008298755203199955
AVGX,0.000829875520275843
TEMT,0.0008298755202241991
CNCG,0.0008298755202200468
BEG,0.0008298755202051235
CEGX,0.0008298755200887678
GUSH,0.0008298755200850085
BU,0.0008298755199572744
HODU,0.0008298755199349872
RGTU,0.0008298755199079781
NIOG,0.0008298755198486536
XPEG,0.0008298755198079651
CRMG,0.0008298755197831706
TTDU,0.0008298755197700055
TERG,0.000829875519746417
PLTU,0.0008298755197131486
NEMG,0.0008298755196014814
IONL,0.0008298755195931029
PYPG,0.000829875519566756
QCMU,0.0008298755194842861
DKNX,0.000829875519450209
AVGU,0.0008298755194464134
PLTA,0.0008298755194140058
CVNX,0.0008298755192883347
AFRU,0.0008298755192015413
IREX,0.0008298755191016619
KTUP,0.0008298755190691227
ORCX,0.0008298755190659193
CRWL,0.0008298755190526948
VSTL,0.000829875519023225
BLSG,0.0008298755189672031
LMNX,0.0008298755189322422
MVLL,0.0008298755188174056
SOUX,0.000829875518752116
SHPU,0.0008298755187186619
ARMG,0.0008298755186878555
PLTG,0.0008298755186746814
FIGG,0.0008298755185495525
XYZG,0.0008298755185073627
CSEX,0.000829875518483514
QBTZ,0.0008298755184310313
BEZ,0.0008298755183723727
APPX,0.000829875518342656
CRDU,0.0008298755182607353
LINT,0.0008298755181991373
SNOU,0.0008298755181643127
DUOG,0.0008298755181360775
RKTL,0.0008298755181095772
AVXX,0.0008298755180880593
NOWL,0.0008298755179940111
DLLL,0.0008298755179725234
LABX,0.0008298755179699263
GEMG,0.0008298755179413714
QPUX,0.0008298755179147092
ORCU,0.000829875517835417
LUNL,0.0008298755177911526
OKTG,0.0008298755173066627
UNX,0.0008298755171014866
NBIZ,0.0008298755170589771
CRCD,0.0008298755167047596
CORD,0.0008298755166304489
IREZ,0.0008298755161120134
PLTZ,0.00082987551600808
BMNZ,0.0008298755159344259
ETHD,0.0008298755158282524
ZSL,0.0008298755156521197
MSDD,0.0008298755156179168
MSTZ,0.0008298755154585787
CONI,0.0008298755152807582
TARK,0.0
NVDX,0.0
GMEU,0.0
DOGD,0.0
VOYX,0.0
SNPX,0.0
ABNG,0.0
NETG,0.0
GEVG,0.0
ORLG,0.0
