underlying,symbols,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
XLK,"TTXD, WEBS, XLK",0.0,64.49892241296716,0.0,0.0,0.0,0.0,3.613566108274375,0.0,0.0,68.11248852124154
CLSK,"CLSK, CLSZ",0.0,1.4302276636132802,0.0,0.0,0.0,0.0,1.3263327373803788,0.0,0.0,2.7565604009936564
DIA,"DIA, DXD, SDOW",0.0,-3.736023356766424,0.0,0.0,0.0,0.0,3.199392604848237,0.0,0.0,-0.5366307519181873
ASTS,ASTS,-3.3485292721441255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3485292721441255
COIN,COIN,-12.228606782994314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.228606782994314
NBIS,NBIS,11.971262308049328,-61.59126880533101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.620006497281686
QQQ,"QID, QQQ",-214.87491307154383,0.5742966207590012,0.0,0.0,0.0,0.0,4.305974137349687,0.0,0.0,-209.99464231343515
CRWV,CRWV,3.322808014703598,-234.7178383643651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-231.39503034966148
IREN,IREN,0.0,-276.70898814380945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-276.70898814380945
MSTR,MSTR,189.16529927567223,-806.618984699418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-617.4536854237458
