underlying,etf,delta,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
IREN,IREZ,-1.0,0.0,1981.5188696275507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981.5188696275507
CRWV,CORD,-1.999552,0.0,1453.2771492276595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453.2771492276595
NBIS,NBIZ,-1.0,0.0,493.41971760313396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.41971760313396
MSTR,MSDD,-1.0,0.0,276.9433090872899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.9433090872899
MSTR,MSTZ,-1.982952,0.0,276.9433090872899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.9433090872899
XLK,WEBS,-2.240008,0.0,143.1756620732388,0.0,0.0,0.0,0.0,2.7481695309279157,0.0,0.0,145.92383160416674
XLK,TECS,-2.962301,0.0,8.601917073238807,0.0,0.0,0.0,0.0,1.1097812879659945,0.0,0.0,9.711698361204801
XLK,REW,-1.999443,0.0,8.601917073238807,0.0,0.0,0.0,0.0,1.1097812879659945,0.0,0.0,9.711698361204801
XLK,FNGD,-2.851789,0.0,8.601917073238807,0.0,0.0,0.0,0.0,1.1097812879659945,0.0,0.0,9.711698361204801
QQQ,QID,-1.993072,0.0,0.6773002243215585,0.0,0.0,0.0,0.0,4.571513139574374,0.0,0.0,5.248813363895932
DIA,SDOW,-2.98808,0.0,-0.4306969978020358,0.0,0.0,0.0,0.0,4.267366074476041,0.0,0.0,3.8366690766740055
DIA,DXD,-1.988152,0.0,-3.295633997802036,0.0,0.0,0.0,0.0,4.729197254942555,0.0,0.0,1.4335632571405188
TLT,TBX,-0.426869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TMV,-2.967703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USO,SCO,-1.608627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLE,DUG,-1.974483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASTS,ASTN,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLF,SKF,-2.00117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVIX,UVIX,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XOP,DRIP,-1.997853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRPZ,GXRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLT,TBT,-1.982628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOXX,TSXD,-1.935579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPXU,-2.890521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,SPXS,-2.898549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPY,HIBS,-4.448125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RKLB,RKLZ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QBTS,QBTZ,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NVDA,NVDS,-1.442696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TZA,-2.99093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IWM,TWM,-2.002444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBIT,BTCZ,-1.992194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRCL,CRCD,-2.012717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COIN,CONI,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XRPZ,XRP,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLK,TTXD,-1.8877,0.0,-90.4367669267612,0.0,0.0,0.0,0.0,3.084959153278448,0.0,0.0,-87.35180777348275
CLSK,CLSZ,-2.035246,0.0,-139.391743252664,0.0,0.0,0.0,0.0,7.871689219860512,0.0,0.0,-131.52005403280347
