underlying,sector,sector_source,sector_confidence,instrument_class,beta_to_spy,beta_source,net_notional_usd,gross_notional_usd
SOEZ,broad,override,1.0,,2.631536513449184,computed,734.1248063999992,15664.595193599998
KLAC,semis,override,1.0,,2.627630424042466,computed,507.3653071279987,17787.234692872
NBIS,software,override,1.0,,3.1657766037233936,computed,456.2574376000002,14681.2825624
META,mega-cap-tech,override,1.0,,1.4465829767171845,computed,317.6447813436025,30794.9952186564
DASH,consumer,vendor,0.75,,1.4207924665490075,computed,277.199573609998,16663.920426390003
ASML,semis,override,1.0,,2.1928656735021144,computed,255.76699734000067,17150.95300266
IBIT,crypto,override,1.0,,1.802702866980832,computed,253.52411310000025,59324.8558869
ETHA,crypto,override,1.0,,2.96948281034266,computed,229.17912072000215,37087.22087928
AAPL,mega-cap-tech,override,1.0,,0.8754933344397672,computed,222.0790111249989,32536.240988875
XLK,other,default,0.1,,1.656910776889545,computed,209.19712486000208,33789.11712486
MU,semis,override,1.0,,3.1302690070030694,computed,208.2983274399985,16286.50167256
GEV,industrials,override,1.0,,2.0438635571208805,computed,204.77871999999843,17267.22128
ALAB,semis,override,1.0,,3.3936247720585353,computed,202.24651776000064,16433.953482240002
F,consumer,vendor,0.75,,1.2562280107700354,computed,183.8026387250993,16216.9573612749
DIA,broad,override,1.0,,0.8190389558075134,computed,131.95844095999746,35387.47844096
IREN,crypto-equity,override,1.0,,3.374373396812159,computed,127.75464046080016,17316.9453595392
RBLX,software,override,1.0,,1.696768280751925,computed,88.12407055999938,16527.595929439998
QCOM,semis,override,1.0,,2.0044471744887926,computed,52.86922132000109,16745.610778680002
HOOD,fintech,override,1.0,,3.050341544698058,computed,51.90290696000011,9808.59709304
CRWV,software,override,1.0,,2.920453197830077,computed,50.73222336000072,16656.86777664
VRT,hardware,override,1.0,,2.5303054599786376,computed,42.29386111999884,16780.446138879997
APP,software,override,1.0,,2.14443573866243,computed,37.2536852799999,6049.52631472
TER,semis,override,1.0,,3.0718000181193097,computed,35.20757271999901,20446.71242728
NU,fintech,override,1.0,,1.3188592137241022,computed,28.43680610100091,16779.123193899002
KWEB,china,override,1.0,,1.1750874257764483,computed,16.033697900000334,16694.2463021
FXI,china,override,1.0,,0.852411578916032,computed,15.263931820001744,18699.29606818
MDB,software,vendor,0.75,,1.7467372933604177,computed,10.030396800001654,15099.589603199998
PLUG,clean,override,1.0,,2.640700478240554,computed,5.011527759999808,13337.64847224
BABA,china,override,1.0,,1.2643809075586798,computed,4.9227200000023,16711.83728
COPX,metals,override,1.0,,2.250203779408512,computed,1.32509840000057,16459.0749016
ASHR,china,heuristic,0.55,,0.7439264520919768,computed,-5.157654949998687,16641.07765495
MSFT,mega-cap-tech,override,1.0,,0.8003185269488805,computed,-6.383090669996818,57346.42309067
XRPZ,crypto,override,1.0,,2.694504240973505,computed,-6.918702079998184,33558.878702079994
UBER,consumer,override,1.0,,0.9567289692023898,computed,-10.832399999999325,16754.0724
BA,industrials,override,1.0,,1.1028058191120538,computed,-20.441487377998783,33694.881487378
UEC,nuclear,override,1.0,,2.793883792120053,computed,-34.00478887020108,17019.644788870202
URA,nuclear,override,1.0,,2.3689027674248826,computed,-34.0315267499991,16444.711526749998
TEM,software,override,1.0,,2.5124072101626433,computed,-40.33975725000073,15056.83975725
CLS,semis,override,1.0,,3.072008109074454,computed,-42.104678280000144,3373.66467828
TSM,semis,override,1.0,,2.105903438152244,computed,-42.8140656973992,30009.2140656974
INTC,semis,override,1.0,,2.508783582010509,computed,-46.91732482000043,16740.177324819997
AMD,semis,override,1.0,,2.9068621008108337,computed,-62.26210743000047,50515.18210743001
SNOW,software,override,1.0,,1.27175792323306,computed,-68.15469600000142,17245.974696
CEG,nuclear,override,1.0,,1.4093676811675167,computed,-74.19622656000138,23165.79622656
XLE,other,default,0.1,,-0.1502723942954605,computed,-84.0198220000002,16971.859822
OPEN,consumer,override,1.0,,2.9277202223031993,computed,-87.21566873520123,8271.4156687352
PLTR,software,override,1.0,,1.7903566787716079,computed,-94.75419429000068,57165.79419429
UNH,healthcare,override,1.0,,0.5505108305170892,computed,-99.45224000000051,17109.112240000002
CMG,consumer,override,1.0,,0.9095693932015629,computed,-100.92913839999984,15286.6891384
CRM,mega-cap-tech,override,1.0,,0.5247909608106887,computed,-116.1672051300011,19984.74720513
XOM,energy,vendor,0.75,,-0.3854947411951652,computed,-116.8902073600002,17196.89020736
MSTR,crypto-equity,override,1.0,,3.0464572926156737,computed,-119.7356794999996,36379.7356795
CELH,consumer,vendor,0.75,,0.9726303313429732,computed,-132.8690552320004,17073.629055232
AMZN,mega-cap-tech,override,1.0,,1.4251419620857801,computed,-134.83582560000286,33734.83582560001
DKNG,software,override,1.0,,0.7963342571321939,computed,-137.72797394000054,6383.80797394
AVGO,semis,override,1.0,,2.125126388326301,computed,-138.07795169999918,34010.3779517
XOP,energy,override,1.0,,-0.12944831376711213,computed,-150.56144714000038,17367.20144714
CORZ,crypto-equity,override,1.0,,2.407325400671569,computed,-176.32030118000148,17248.14030118
