date,bucket_2_yieldboost_gross_trade_pnl,bucket_3_inverse_gross_trade_pnl,bucket_4_inverse_decay_gross_trade_pnl,bucket_core_screener_gross_trade_pnl,bucket_2_yieldboost_net_pair_pnl,bucket_3_inverse_net_pair_pnl,bucket_4_inverse_decay_net_pair_pnl,bucket_core_screener_net_pair_pnl
2023-01-24,15257.617515563965,29.820003509521484,0.0,-2836.3915309906006,15438.95941713901,29.49887050569457,0.0,-3102.4667105554095
2023-01-25,2609.854476928711,14.095306396484375,0.0,-3359.7910356521606,2790.743229932135,13.774664737779784,0.0,-3627.529381036333
2023-01-26,-5018.998008728027,8.000656127929688,0.0,5836.748010158539,-4838.279222413596,7.6789603015079955,0.0,5565.50785492618
2023-01-27,-2710.516044616699,11.153606414794922,0.0,22254.484663963318,-2530.1617852512395,10.050358638505367,0.0,21888.214267345913
2023-01-30,-3914.5193481445312,-62.452674865722656,0.0,-10163.133313179016,-3732.1768018429734,-62.913836820701995,0.0,-10429.948998405092
2023-01-31,8532.182922363281,73.80677032470703,0.0,8233.811122894287,8713.611197410759,73.36912067588577,0.0,7959.655528329593
2023-02-01,12931.731857299805,27.204391479492188,0.0,12783.8294839859,13110.672323405368,26.7765355814321,0.0,12484.983250244732
2023-02-02,1408.8246688842773,51.27086639404297,0.0,37156.40029191971,1598.834175201679,50.880852102287925,0.0,36821.35312905102
2023-02-03,-16302.976089477539,-50.61749267578125,0.0,-3659.8016862869263,-16110.173819496073,-52.95365599794719,0.0,-4099.151573004315
2023-02-06,-7950.077453613281,-35.674949645996094,0.0,5892.778522968292,-7756.357698984323,-36.241882189958055,0.0,5586.901760141833
2023-02-07,-8554.134315490723,117.75215148925781,0.0,-2817.1224422454834,-8360.527694967852,117.19558877360801,0.0,-3124.0831988615
2023-02-08,5031.766548156738,-120.5731201171875,0.0,-2709.485773563385,5225.835301446754,-121.16982722557528,0.0,-3008.6755292207467
2023-02-09,-10063.7080078125,-61.52561950683594,0.0,-11458.053576946259,-9868.249462075806,-62.137248270933355,0.0,-11735.292925704245
2023-02-10,-11774.42992401123,-38.93743896484375,0.0,-8148.147440433502,-11577.210545415226,-40.203299671243094,0.0,-8501.017962437916
2023-02-13,8755.4574508667,75.72342300415039,0.0,-2471.242739677429,8951.759500219152,74.98507732558627,0.0,-2744.698293317132
2023-02-14,-2415.44034576416,47.11308288574219,0.0,11269.319743156433,-2219.5545155551063,46.381070589686544,0.0,10985.245979288102
2023-02-15,-9761.723304748535,22.588417053222656,0.0,16764.859192848206,-9565.701494939063,21.858520804979914,0.0,16464.20837199601
2023-02-16,-14693.003196716309,-161.1360969543457,0.0,-6199.692911148071,-14495.266145109272,-161.89347805222963,0.0,-6486.855002023693
2023-02-17,7950.339820861816,53.65409469604492,0.0,3336.806981086731,8148.20604070932,51.41538482890739,0.0,3003.3337040302367
2023-02-21,-20026.6669921875,-323.91923904418945,0.0,-4085.5066266059875,-19826.231687459527,-325.664933568525,0.0,-4353.9299539267095
2023-02-22,9258.76528930664,-16.482284545898438,0.0,378.96779918670654,9459.04721501732,-18.23865087615343,0.0,115.27779964437008
2023-02-23,9962.958984375,33.27881622314453,0.0,7478.453415393829,10162.48527122724,31.50760294652912,0.0,7210.207282243036
2023-02-24,-13384.490272521973,-235.12145233154297,0.0,-7723.816235542297,-13183.10074884801,-237.7035257004415,0.0,-8075.474496400389
2023-02-27,2817.561882019043,94.23915100097656,0.0,2217.909547805786,3018.258941180006,92.23720782637406,0.0,1954.662604550837
2023-02-28,4629.470100402832,40.79791259765625,0.0,10944.900983333588,4829.410301963677,38.842952647763155,0.0,10668.2518714259
2023-03-01,-10996.511032104492,-27.762283325195312,0.0,-9622.140452384949,-10796.818332496854,-29.708021391097905,0.0,-9902.666572975082
2023-03-02,-8978.644523620605,-53.11753845214844,0.0,-4547.644934654236,-8778.604438538594,-55.08763263873104,0.0,-4825.882991470264
2023-03-03,24313.13564300537,295.230224609375,0.0,6032.385848522186,24511.10882987286,290.68632962143283,0.0,5662.439356007437
2023-03-06,-7969.929908752441,-107.7935791015625,0.0,-2131.197006702423,-7770.710835793462,-110.43335868823482,0.0,-2406.05846386934
2023-03-07,6254.922660827637,-433.74727630615234,0.0,191.36397171020508,6455.134657522654,-436.5281372444155,0.0,-71.29142891194351
2023-03-08,1008.8020706176758,-48.006752014160156,0.0,898.2021555900574,1208.4328602915339,-50.81676270269094,0.0,634.1693162579074
2023-03-09,2522.136360168457,-493.52816009521484,0.0,-12539.457348823547,2723.550591107858,-496.4418117311509,0.0,-12788.239544105916
2023-03-10,35511.232177734375,-266.42816162109375,0.0,-6884.45213842392,35597.16453743729,-269.9811579987394,0.0,-8069.053126478798
2023-03-13,2509.8340759277344,289.0568313598633,0.0,7767.1284646987915,2708.399111476484,286.22239781990544,0.0,7481.454154865638
2023-03-14,-18197.112991333008,362.410587310791,0.0,5615.550901412964,-17998.250536480256,359.639773339981,0.0,5313.9499911429575
2023-03-15,21020.540336608887,-290.1931266784668,0.0,6219.01277589798,21218.677569057927,-293.00729543693654,0.0,5916.277169255841
2023-03-16,-8679.706855773926,299.5293159484863,0.0,4448.438512325287,-8481.984355206,296.7218543199331,0.0,4135.318710528965
2023-03-17,16523.618293762207,-201.36900329589844,0.0,-1412.8997964859009,16674.22646986051,-205.4280469609098,0.0,-2380.9615404140714
2023-03-20,-9871.818969726562,230.3253288269043,0.0,347.1999788284302,-9667.527039815839,227.44637218123415,0.0,77.31242766946298
2023-03-21,-9557.088279724121,240.27817916870117,0.0,17621.47209739685,-9352.522979932022,237.33686479870607,0.0,17343.199003156726
2023-03-22,14702.757530212402,-446.2234764099121,0.0,-6605.742716312408,14906.950593086307,-449.2682042238429,0.0,-6875.964742756968
2023-03-23,0.0,161.30146026611328,0.0,-13540.23187160492,216.45226018640045,158.41191381441976,0.0,-13804.127212956811
2023-03-24,4726.149719238281,53.07894515991211,0.0,3553.134437084198,4942.327853622485,49.66208244151867,0.0,3245.9370480983525
2023-03-27,-26359.992630004883,180.01360321044922,0.0,-4644.812182426453,-26141.810084280274,177.1687284058998,0.0,-4906.00021947696
2023-03-28,1994.9938125610352,-20.311119079589844,0.0,1397.8129334449768,2211.768672648455,-23.14970445477902,0.0,1128.7133256166817
2023-03-29,-2205.4819107055664,404.0463447570801,0.0,1637.143976688385,-1989.1674764566715,401.30777437592707,0.0,1363.1414030013261
2023-03-30,5041.33561706543,-2.7026023864746094,0.0,-1770.6046934127808,5256.558614908599,-5.474063732719699,0.0,-2048.9564823965534
2023-03-31,16488.17366027832,399.3466033935547,0.0,6131.908661842346,16702.184156002415,394.6880982945786,0.0,5764.369891490446
2023-04-03,5253.7355880737305,47.140411376953125,0.0,-6815.946791648865,5467.577948615195,43.66207091405558,0.0,-7096.450621838838
2023-04-04,5580.119598388672,-52.84307861328125,0.0,-1547.8879146575928,5793.261799378119,-56.268471695385045,0.0,-1833.4058294281601
2023-04-05,11792.249740600586,-220.20028686523438,0.0,-4153.99649810791,12005.434422865095,-223.66589299343084,0.0,-4433.410585470861
2023-04-06,2947.7437896728516,155.820068359375,0.0,4672.304708480835,3160.9216040221745,151.04505952508163,0.0,4321.839389551415
2023-04-10,-18425.356079101562,-85.99803161621094,0.0,6405.350211143494,-18211.594490916017,-89.5801586153004,0.0,6121.092905836418
2023-04-11,2316.9167861938477,178.31525421142578,0.0,752.6706218719482,2529.952021393046,174.81192731372354,0.0,458.9506877988845
2023-04-12,-1158.4128723144531,-181.61986541748047,0.0,-2564.3779430389404,-944.4758906413335,-185.1491502706324,0.0,-2852.898903398167
2023-04-13,-8844.050743103027,754.0431785583496,0.0,1158.0573463439941,-8630.954831772491,750.7920822477035,0.0,856.93957996263
2023-04-14,-10212.951713562012,-155.30244827270508,0.0,4829.576334953308,-9998.4452734533,-160.22048643570798,0.0,4494.003104746709
2023-04-17,-13160.331336975098,332.8949966430664,0.0,-299.0536279678345,-12944.819006975378,329.2363906351969,0.0,-582.6803562385235
2023-04-18,3894.940231323242,30.099483489990234,0.0,833.7753763198853,4110.251772312626,26.445875247805148,0.0,550.0804225551348
2023-04-19,-1052.4404907226562,-24.493438720703125,0.0,-2158.334225654602,-836.2729082741663,-28.118728269429482,0.0,-2433.1844304630968
2023-04-20,9370.453071594238,-395.9733581542969,0.0,-9612.959538936615,9586.824990564206,-399.6895867760273,0.0,-9877.278444285615
2023-04-21,-6211.948059082031,104.56517028808594,0.0,996.5840525627136,-5995.0863575773565,100.21480869908721,0.0,676.4634679998317
2023-04-24,10634.109992980957,-95.25727844238281,0.0,-4589.464380264282,10850.881596616306,-99.06775212344397,0.0,-4848.525613939523
2023-04-25,16319.291557312012,-484.68824768066406,0.0,3308.8652386665344,16536.84973845537,-488.5847856521843,0.0,3054.3077941793736
2023-04-26,-12002.555755615234,-287.9445495605469,0.0,-2305.7437472343445,-11784.09378840898,-291.91704005923026,0.0,-2556.1784768859256
2023-04-27,-11055.632438659668,526.1095275878906,0.0,10804.879632472992,-10838.03791011056,522.1393218531776,0.0,10544.114311004681
2023-04-28,17793.800743103027,309.8937530517578,0.0,59.89758491516113,18010.293611216726,304.72937001195436,0.0,-242.97939504039297
2023-05-01,-32320.210762023926,68.37382507324219,0.0,-1890.0237984657288,-32101.69814324589,63.83685879445936,0.0,-2144.5847885331045
2023-05-02,27127.108856201172,-301.1421241760254,0.0,68.94256734848022,27344.471649393145,-305.6810451669071,0.0,-191.8557718337379
2023-05-03,6227.334083557129,229.4789276123047,0.0,-4888.117823123932,6444.51599972607,225.17044190264414,0.0,-5144.658626702549
2023-05-04,-11082.94490814209,56.81774139404297,0.0,-1045.2618222236633,-10853.489200632457,52.7597541393585,0.0,-1310.011354786468
2023-05-05,-3694.1935806274414,601.5837936401367,0.0,11461.732084274292,-3465.4604225082608,596.2169676678802,0.0,11145.968846962762
2023-05-08,-15516.213912963867,-11.634254455566406,0.0,1664.120352268219,-15286.670782450583,-15.860297981481143,0.0,1386.8465723048457
2023-05-09,-3905.5920944213867,-5.12274169921875,0.0,2962.1064591407776,-3674.930849626065,-9.295705432929097,0.0,2683.8681527269273
2023-05-10,10555.085914611816,26.10593032836914,0.0,6738.035620689392,10785.228120750837,21.946749143494777,0.0,6458.764388940146
2023-05-11,11610.985984802246,-358.22769927978516,0.0,2704.4247760772705,11841.296124553457,-362.6595522863285,0.0,2437.678879881507
2023-05-12,-9288.33358001709,-192.7608985900879,0.0,-1666.44500207901,-9056.777144487076,-198.35492974710942,0.0,-1981.1084192590731
2023-05-15,-11399.951637268066,337.5949249267578,0.0,2901.3064608573914,-11169.121880624367,333.1451966931227,0.0,2627.7827282036956
2023-05-16,-3272.0338439941406,-448.4092559814453,0.0,1470.323579788208,-3039.9296380172314,-453.05584604916515,0.0,1207.3637674002794
2023-05-17,-3166.516670227051,505.37168884277344,0.0,5306.535717964172,-2934.754867440346,500.75893187558034,0.0,5037.179930542951
2023-05-18,-8022.03645324707,46.201873779296875,0.0,803.1086177825928,-7789.220735687479,41.461283975714544,0.0,537.9592934766304
2023-05-19,-7599.8767166137695,137.29281616210938,0.0,-335.05344247817993,-7366.280245164089,128.94287276115188,0.0,-659.0269803120257
2023-05-22,-3799.5286712646484,290.6579246520996,0.0,6982.375862598419,-3566.8676204321623,285.9983104755815,0.0,6709.847496141259
2023-05-23,3060.6353302001953,-535.7027244567871,0.0,-1544.7780303955078,3294.570062382322,-540.4084676426739,0.0,-1810.3895307236644
2023-05-24,-5277.770561218262,-755.1317901611328,0.0,3876.261633872986,-5042.418451975551,-760.0308746695417,0.0,3617.8744323017886
2023-05-25,-2638.7487182617188,490.9072608947754,0.0,6076.568420886993,-2403.081183518447,485.7781938929284,0.0,5817.846774624639
2023-05-26,8549.986488342285,1113.7705192565918,0.0,460.21360969543457,8783.888786840927,1108.3317793885626,0.0,94.90561176276253
2023-05-30,10660.512046813965,-55.852142333984375,0.0,8134.824279308319,10893.386488477481,-61.02381383467326,0.0,7862.034043582793
2023-05-31,9394.214920043945,-105.6150894165039,0.0,-347.7366056442261,9626.775268182972,-110.63287246135462,0.0,-625.2252111133213
2023-06-01,4265.206275939941,811.9707565307617,0.0,5363.369389533997,4495.385242548744,807.1284531472269,0.0,5072.017222109782
2023-06-02,-11959.219970703125,498.87208557128906,0.0,2965.6533336639404,-11728.453983420739,490.4215135762038,0.0,2629.548694737903
2023-06-05,-2010.8350448608398,-105.98365020751953,0.0,-2809.2195806503296,-1779.0657113531001,-111.95993990227278,0.0,-3089.3666257713335
2023-06-06,6349.876029968262,498.4383735656738,0.0,-12914.398577690125,6580.715582413615,492.550759946853,0.0,-13187.821231688109
2023-06-07,-16086.407234191895,-338.61857986450195,0.0,963.6194009780884,-15854.029000326651,-344.58312350690125,0.0,694.2139896379906
2023-06-08,12488.171463012695,644.4845199584961,0.0,6728.346125602722,12719.104071874612,638.7674731280721,0.0,6451.153617430888
2023-06-09,-1481.7014694213867,87.97212982177734,0.0,243.04614067077637,-1250.9188371064317,81.57965322423138,0.0,-69.82974038101321
2023-06-12,3175.347702026367,476.24755096435547,0.0,120.51949977874756,3405.5918798123303,470.3941977147527,0.0,-157.61286486530756
2023-06-13,-10689.099098205566,365.90296936035156,0.0,3997.194197654724,-10458.685980231661,360.04091788664437,0.0,3714.7686520172415
2023-06-14,8571.927505493164,24.23528289794922,0.0,2826.2853116989136,8801.414825010985,18.351184804740228,0.0,2540.2719827200344
2023-06-15,10372.09236907959,241.35621643066406,0.0,3553.4513654708862,10600.57617264776,235.49349874442734,0.0,3265.3827603511972
2023-06-16,-4233.705894470215,-138.3455810546875,0.0,5061.484578132629,-4005.0145492776164,-145.33360068733822,0.0,4717.531386305325
2023-06-20,7514.297645568848,-591.1162910461426,0.0,8453.509187698364,7743.759633084514,-597.4400725659088,0.0,8164.14415142036
2023-06-21,2645.758918762207,-546.1739234924316,0.0,1412.584692955017,2875.870841275745,-552.652533420878,0.0,1127.9267720003645
2023-06-22,-13228.794593811035,-145.06325149536133,0.0,3263.370162963867,-12997.725331086014,-151.68407788879176,0.0,2979.504676339649
2023-06-23,10794.980438232422,-683.6206283569336,0.0,4667.906069755554,11025.926487917024,-691.3955160276998,0.0,4275.164177704443
2023-06-26,1164.1484909057617,-318.0435676574707,0.0,-8484.906312942505,1394.9860207836723,-324.9248042134525,0.0,-8765.320868991066
2023-06-27,-2857.339515686035,516.3494644165039,0.0,13060.95756816864,-2627.321330426361,509.44685267152147,0.0,12767.265533220296
2023-06-28,4656.411880493164,69.2151985168457,0.0,2985.553511619568,4886.605603980392,62.32392361537552,0.0,2694.3398202726994
2023-06-29,-19790.979553222656,58.667903900146484,0.0,1158.223627090454,-19559.24283658522,51.678283849327435,0.0,862.0487406668447
2023-06-30,12700.025184631348,678.5660400390625,0.0,984.7276668548584,12930.383239004372,671.2817385052914,0.0,648.4084458169681
2023-07-03,-6176.168724060059,442.95045471191406,0.0,8468.787908554077,-5946.810049273427,436.0646918770322,0.0,8149.350411939198
2023-07-05,-10293.79662322998,-278.6427917480469,0.0,4587.348046302795,-10062.970624772315,-285.5307684265905,0.0,4274.893669335419
2023-07-06,-15174.808044433594,-873.4843139648438,0.0,7088.244630813599,-14941.681054132645,-880.6529195561193,0.0,6784.080758755943
2023-07-07,-6367.0828857421875,246.59228515625,0.0,3738.819528579712,-6292.993734673362,238.5221980099174,0.0,3404.5267637101715
2023-07-10,1379.4617919921875,611.5934944152832,0.0,-2744.3834800720215,1591.3903913718834,604.7270636963677,0.0,-3061.7649441619974
2023-07-11,5411.9658279418945,233.56221389770508,0.0,8338.04859161377,5622.295845775519,226.67618822479432,0.0,8007.0218377649
2023-07-12,11779.503921508789,1126.2109489440918,0.0,-10519.039011001587,11987.746507541322,1119.783985143045,0.0,-10862.266888085185
2023-07-13,11248.73159790039,672.2633628845215,0.0,19461.784465789795,11454.341890386464,666.0073444322121,0.0,19081.88843607251
2023-07-14,-6367.173927307129,-233.88524627685547,0.0,5333.645491600037,-6526.857755304224,-243.02126403399402,0.0,4006.019558127093
2023-07-17,577.6128387451172,549.4876556396484,0.0,239.37660598754883,817.3984518040544,542.2113272432128,0.0,-39.93874392928359
2023-07-18,5315.90202331543,528.4400634765625,0.0,1070.6332540512085,5555.286782796816,521.2631271399484,0.0,788.2097764603975
2023-07-19,13290.052490234375,10.699501037597656,0.0,4700.760226249695,13528.554901434005,3.55133848669189,0.0,4414.9109945738155
2023-07-20,-14445.57559967041,-1209.345802307129,0.0,-5757.482458114624,-14204.093732172058,-1216.8145508970658,0.0,-6021.405434373427
2023-07-21,346.70650482177734,-31.913978576660156,0.0,-1696.6772146224976,588.2207413214876,-39.962330270029824,0.0,-1985.032556632556
2023-07-24,-4275.881652832031,-34.786991119384766,0.0,-311.6904697418213,-4034.466234505315,-42.53402531135666,0.0,-572.8463010262312
2023-07-25,-2195.741767883301,219.7811508178711,0.0,-1347.3875312805176,-1955.1670720723655,212.11757734953528,0.0,-1610.8414415960024
2023-07-26,1155.7213973999023,17.815692901611328,0.0,742.2827482223511,1396.3772102418388,10.219441974215059,0.0,476.39627812809726
2023-07-27,-22766.0359954834,-893.7886657714844,0.0,-236.33868885040283,-22508.75255018591,-901.6366588337793,0.0,-487.4731364623765
2023-07-28,5893.514862060547,927.3667335510254,0.0,3240.8234281539917,6148.459175004689,918.3798169017334,0.0,2882.853536073506
2023-07-31,2773.4537506103516,428.5536422729492,0.0,-1211.6208429336548,3027.133933334545,421.07607281442677,0.0,-1490.8591041098555
2023-08-01,-18947.1089553833,-752.189453125,0.0,764.0625734329224,-18690.67730053676,-759.9721311984302,0.0,497.940276790026
2023-08-02,-12167.544326782227,-1423.8525924682617,0.0,-1500.9673767089844,-11908.02893305426,-1432.0204679346436,0.0,-1752.10711780013
2023-08-03,-25957.48077392578,-222.22089004516602,0.0,5246.362776756287,-25696.818076947293,-230.51856001362611,0.0,4992.781922943171
2023-08-04,19468.308868408203,-68.54776382446289,0.0,-5065.910660743713,19728.062491640176,-77.38393064545834,0.0,-5382.481386300969
2023-08-07,-11008.749465942383,-227.44368743896484,0.0,339.9902095794678,-10748.144611377897,-236.22449706382685,0.0,90.99481714056844
2023-08-08,12863.13850402832,-468.2398376464844,0.0,2752.753670692444,13123.746534919956,-477.0830558004385,0.0,2506.0151686685977
2023-08-09,5793.974304199219,-551.7549858093262,0.0,-2388.0375900268555,6054.4073396498425,-560.6484165074731,0.0,-2627.1125896857457
2023-08-10,-18541.3126373291,183.39525985717773,0.0,1563.717342376709,-18279.46470815032,174.59249556352475,0.0,1323.6313142552322
2023-08-11,-2549.3883514404297,-165.74225997924805,0.0,-1607.3721055984497,-2287.140741689486,-175.5668106093587,0.0,-1899.2286994076048
2023-08-14,-2433.4890365600586,12.073631286621094,0.0,823.2376689910889,-2170.333907189364,3.0976992882789034,0.0,589.562794214912
2023-08-15,-6721.367111206055,-1042.4276809692383,0.0,565.4165592193604,-6456.494469240135,-1051.5497041826152,0.0,339.8885222687595
2023-08-16,-8575.359573364258,-1076.9557647705078,0.0,-1239.200143814087,-8308.952410356245,-1086.3789128401572,0.0,-1459.9625766273043
2023-08-17,-4635.278587341309,-674.7412872314453,0.0,-2262.094349861145,-4368.036894545844,-684.2568763580398,0.0,-2476.223625804936
2023-08-18,3824.181671142578,29.046356201171875,0.0,-3873.9354286193848,3943.2382818606993,17.957779813046454,0.0,-4652.04699859587
2023-08-21,-14928.874809265137,1232.9001541137695,0.0,9175.337112426758,-14686.504181540806,1222.9669407078368,0.0,8899.759974522134
2023-08-22,8479.242851257324,-11.710552215576172,0.0,-1458.2110872268677,8721.049249379395,-21.565704587954514,0.0,-1733.6380179671078
2023-08-23,27589.03639984131,1406.2504806518555,0.0,-1668.7192029953003,27828.021324304107,1396.8870809959594,0.0,-1956.6926008751425
2023-08-24,-7524.059715270996,-1131.1866722106934,0.0,-1904.9377727508545,-7284.204451993739,-1140.784295247864,0.0,-2183.88504888612
2023-08-25,3702.2031860351562,562.2825469970703,0.0,4234.633787155151,3942.0489468960923,549.731637151556,0.0,3923.28128890406
2023-08-28,1194.3876419067383,709.0787811279297,0.0,-2801.568069458008,1433.0035600195552,699.6482263422207,0.0,-3083.976688802808
2023-08-29,11823.814353942871,1570.1288452148438,0.0,11265.689057350159,12060.07734852076,1560.9898592472573,0.0,10958.68428583049
2023-08-30,-1194.3876419067383,193.8137969970703,0.0,-661.0927515029907,-958.4353423870864,184.6788115330887,0.0,-966.4474579534418
2023-08-31,5135.795333862305,-149.0857391357422,0.0,-1950.7713537216187,5372.5049103327365,-158.36433366876517,0.0,-2248.0060615007365
2023-09-01,-17980.69923400879,224.7198944091797,0.0,-2592.3178186416626,-17742.873359390047,214.56446496207568,0.0,-3012.5128956225
2023-09-05,-15931.776229858398,-698.239818572998,0.0,6814.012651443481,-15692.933401757207,-707.9371641591358,0.0,6511.0610156635485
2023-09-06,2754.9901275634766,-422.9364356994629,0.0,1786.2931232452393,2993.9279602199867,-432.74611875211474,0.0,1485.1953754305455
2023-09-07,3114.2566986083984,-758.5890197753906,0.0,5127.194774627686,3353.2681216287433,-768.6338321590845,0.0,4825.016174972841
2023-09-08,4312.731559753418,-175.6876564025879,0.0,2508.971079826355,4552.197191258082,-187.75279194270706,0.0,2089.486114576937
2023-09-11,-8145.930122375488,1042.3064498901367,0.0,4558.986415863037,-7907.466906805012,1031.8646227869406,0.0,4241.905412552211
2023-09-12,6468.739707946777,-176.85672760009766,0.0,-1023.6300735473633,6707.008672689055,-187.2722026258058,0.0,-1338.6240651329435
2023-09-13,-239.40886688232422,-140.3535614013672,0.0,903.3026008605957,-0.9054954791854755,-150.9568193073439,0.0,589.8688584153267
2023-09-14,-8146.032302856445,584.7202835083008,0.0,5046.433986663818,-7908.315189086831,574.0649436538254,0.0,4722.5163276134745
2023-09-15,-6827.597557067871,-625.5111999511719,0.0,-3847.1635122299194,-6588.862225043688,-637.3298809697474,0.0,-4292.367137825484
2023-09-18,6348.677642822266,-165.80935668945312,0.0,-1882.4567203521729,6586.233575608099,-176.5786187293367,0.0,-2211.2995776670587
2023-09-19,-8265.481285095215,-236.57739639282227,0.0,-427.44016456604004,-8026.74742091635,-247.39429881861275,0.0,-748.6950233004475
2023-09-20,3473.8298110961914,-1043.8662147521973,0.0,-2525.970280647278,3712.742676222563,-1054.873622335019,0.0,-2843.439741664306
2023-09-21,-28629.84677886963,-1619.8927421569824,0.0,-2314.8500213623047,-28387.743072430916,-1631.1080111486572,0.0,-2620.584664920769
2023-09-22,8744.912101745605,-405.53439712524414,0.0,-4941.649543762207,8986.289573593964,-418.41162179747397,0.0,-5426.721859491255
2023-09-25,-26953.26944732666,-396.8474769592285,0.0,4835.501814842224,-26711.287948406545,-409.40391481933807,0.0,4512.680684034057
2023-09-26,-3713.3408584594727,-1030.0460624694824,0.0,577.2043972015381,-3470.0135755051124,-1042.5708988358174,0.0,264.021080837166
2023-09-27,-5510.184616088867,-228.2850570678711,0.0,-180.41606616973877,-5266.212829163001,-240.9537654822261,0.0,-489.68083836506764
2023-09-28,3234.114402770996,641.4217987060547,0.0,7397.108568191528,3477.3800730063044,628.7543196285163,0.0,7078.906741985712
2023-09-29,119.85770416259766,-749.3564796447754,0.0,827.3608713150024,362.91789589799794,-763.3846416563636,0.0,399.5868374036644
2023-10-02,-17784.717071533203,-1769.2977752685547,0.0,6363.310627937317,-17540.184776905335,-1783.5087012634258,0.0,6042.51658343848
2023-10-03,-22472.144454956055,-1263.5765228271484,0.0,-1984.5414428710938,-22225.307937955073,-1277.8191655914256,0.0,-2298.1227877489277
2023-10-04,14420.629096984863,337.43733978271484,0.0,6968.684729576111,14666.399234327444,322.9285466494373,0.0,6650.343139332355
2023-10-05,-5167.26692199707,1158.987892150879,0.0,2814.7809104919434,-4921.389026852472,1145.0399005764832,0.0,2492.2175502001746
2023-10-06,-12497.592445373535,1482.3193054199219,0.0,5331.61239528656,-12450.716631284273,1467.6577627776992,0.0,4530.3097045990335
2023-10-09,24484.974128723145,467.9578742980957,0.0,-1593.7991037368774,24708.097225994596,454.5144742980195,0.0,-1890.0469477132547
2023-10-10,-1476.214828491211,813.0818023681641,0.0,511.5992155075073,-1253.8927961127306,799.7073460716184,0.0,209.56308794692495
2023-10-11,22270.024154663086,338.4539909362793,0.0,-3136.049617767334,22490.495841389915,325.1372612089304,0.0,-3439.123412846125
2023-10-12,-29529.84152984619,-1550.6227416992188,0.0,3453.4788513183594,-29306.155264963123,-1564.7059087871662,0.0,3159.68380409535
2023-10-13,18948.488479614258,596.2596321105957,0.0,-7351.361891746521,19170.793454437524,582.2810028502502,0.0,-7717.51798879695
2023-10-16,-17349.029067993164,891.7280120849609,0.0,1238.786768913269,-17126.43389263115,878.423270059547,0.0,937.5046313239931
2023-10-17,-11688.77572631836,376.6464538574219,0.0,-498.783203125,-11465.821678729888,363.57228905969623,0.0,-805.8264852940358
2023-10-18,-9228.278182983398,-1962.4354553222656,0.0,-4959.736958503723,-9003.697868259576,-1975.9384966461446,0.0,-5255.233758765255
2023-10-19,-21285.322952270508,-1730.3728637695312,0.0,-5993.272264480591,-21058.779677092185,-1744.1984671146665,0.0,-6282.166159854005
2023-10-20,5782.242462158203,-1138.9154052734375,0.0,601.0651521682739,6009.034758153701,-1152.8077112010817,0.0,163.49675461343486
2023-10-23,12304.370910644531,-1131.8316345214844,0.0,7353.391850471497,12529.318606981551,-1146.1996850513747,0.0,7054.24966744244
2023-10-24,13657.65502166748,1553.387840270996,0.0,3460.845950126648,13880.768776296583,1539.5086763063812,0.0,3152.424858854929
2023-10-25,-23378.074562072754,-2269.151435852051,0.0,-1763.1322040557861,-23151.867427214787,-2283.570072809006,0.0,-2057.2594933491714
