symbol,description,realized_pnl,unrealized_pnl,dividends,withholding_tax,pil_dividends,borrow_fees,short_credit_interest,other_fees,bond_interest,total_pnl
SOXS,DIREXION DAILY SEMI BEAR 3X,0.0,3012.415888,0.0,0.0,-25.53,-56.15,1.9983882613250707,0.0,0.0,2932.734276261325
AMZO,TRADR 2X SHORT AMZN DAILY ET,0.0,2709.72661,0.0,0.0,0.0,-314.53,38.425983668852695,0.0,0.0,2433.6225936688525
SQQQ,PROSHARES ULTRAPRO SHORT QQQ,0.0,1624.527687,0.0,0.0,-29.37,-37.26,11.417982676394873,0.0,0.0,1569.315669676395
LABD,DRX DLY S&P BIOTECH BEAR 3X,0.0,1698.985835,0.0,0.0,-15.54,-135.75,8.806951599867636,0.0,0.0,1556.5027865998677
NVDQ,T-REX 2X INVERSE NVIDIA DLY,0.0,1235.734204,0.0,0.0,0.0,-234.01,13.130680077854105,0.0,0.0,1014.8548840778542
SDS,PROSHARES ULTRASHORT S&P500,0.0,684.55656,0.0,0.0,-26.99,-78.71,22.44338171343019,0.0,0.0,601.2999417134301
FAZ,DIREXION DAILY FIN BEAR 3X,0.0,570.031216,0.0,0.0,-26.13,-91.85,12.7553891003389,0.0,0.0,464.80660510033886
TSLQ,TRADR 2X SHORT TSLA DAILY ET,0.0,200.051913,0.0,0.0,0.0,-75.88,18.086274376534842,0.0,0.0,142.25818737653486
AZYY,GRANITE YIELDBOOST AMZN ETF,149.34178575,0.0,0.0,0.0,-43.59,-6.33,0.0,0.0,0.0,99.42178575000001
TSYY,GRANITE YIELDBOOST TSLA ETF,0.49581973,24.552349,0.0,0.0,-19.3,-1.98,0.5571454353295808,0.0,0.0,4.325314165329581
TQQY,GRANITE YIELDBOOST QQQ,159.88451495,20.492054,0.0,0.0,-156.44,-55.95,2.6517291551004694,0.0,0.0,-29.361701894899525
NVYY,GRANITE YIELDBOOST NVDA,104.42386226,20.04933,0.0,0.0,-169.89000000000001,-8.76,0.7808642210043649,0.0,0.0,-53.395943518995644
EWV,PROSHARES ULTSHRT MSCI JAPAN,-379.67922922,150.597545,0.0,0.0,-1.46,-21.53,6.583678303580603,0.0,0.0,-245.48800591641944
DUST,DIREXION DAILY GOLD MINERS I,-3.4059583,-3068.095048,0.0,0.0,-90.65,-331.29,31.034778272633282,0.0,0.0,-3462.4062280273665
ZSL,PROSHARES ULTRASHORT SILVER,0.0,-3051.897632,0.0,0.0,0.0,-542.83,27.10202481429992,0.0,0.0,-3567.6256071857
