underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
ASTS,ASTN,35943.7888086,35943.7888086,1
SPCX,SSPC,25080.0,25080.0,1
QBTS,QBTZ,21162.829867739998,21162.829867739998,1
IREN,IREZ,19043.59138913,19043.59138913,1
CRWV,CORD,18399.128107875,18399.128107875,1
LITE,LITZ,17039.088636440003,17039.088636440003,1
NBIS,NBIZ,14184.228324958,14184.228324958,1
RKLB,RKLZ,13370.5992476,13370.5992476,1
BE,BEZ,11860.736255999998,11860.736255999998,1
CRCL,CRCD,10719.90076157,10719.90076157,1
RGTI,RGTZ,10627.05159828,10627.05159828,1
MSTR,MSTZ,7699.511903999999,7699.511903999999,1
SVIX,UVIX,6453.72702216,6453.72702216,1
AMD,DAMD,3178.81828476,3178.81828476,1
COIN,CONI,645.861333,645.861333,1
