underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
SPCX,SSPC,25080.0,25080.0,1
ASTS,"ASTN, ASTS, ASTX",19156.061226600003,85377.27639060002,3
AAOI,"AAOI, AAOX",14947.769597499995,88849.9904025,2
CRML,"CRML, CRMU, CRMX",13190.835750090006,153180.30424991,3
IREN,"IRE, IREG, IREN, IREX, IREZ",12896.281900598997,113399.540877661,5
LITE,"LITE, LITX, LITZ",8411.81773683,48848.11953605,3
NVTS,"NVTS, NVTX",6424.963653399995,50969.8363466,2
RKLB,"RKLB, RKLX, RKLZ",6161.79252961,31042.60596559,3
FLY,"FLY, FLYT",5790.615124349999,38344.004875650004,2
LUNR,"LUNL, LUNR",4516.196335439998,30805.503664559998,2
ONDS,"ONDG, ONDL, ONDS",4359.831529359996,40456.78847064,3
RCAT,"RCAT, RCAX",4081.245000279996,40771.834999720006,2
RGTI,"RGTI, RGTU, RGTX, RGTZ",3434.684547240002,25863.25864932,4
QBTS,"QBTS, QBTX, QBTZ, QBY",3332.4346267399997,54361.64510873999,4
MU,"MU, MULL, MUU, MUYY",3305.4849424400018,64007.79505756,4
SMCI,"SMCI, SMCL, SMCX, SMYY",3026.0645224,67945.5354776,4
RIOT,"RIOT, RIOX, RTYY",3020.593115340009,76450.70688466,3
CRCL,"CCUP, CRCA, CRCD, CRCG, CRCL, CRY",2882.868252108001,58364.613271031994,6
BMNR,"BMNG, BMNR, BMNU",2237.629534005001,30897.070465995002,3
OKLO,"OKLL, OKLO",1916.7612136000007,25991.9587864,2
EOSE,"EOSE, EOSU",1891.3723651200016,47510.50763488001,2
HOOD,"HODU, HOOD, HOOG, HOOX, HOYY, ROBN",1803.0876089700032,88024.41239103,6
CRWV,"CORD, CRWG, CRWU, CRWV, CWVX, CWY",1518.951657384995,84756.264558365,6
AMD,"AMD, AMDG, AMDL, AMUU, AMYY, DAMD",1443.2707956949962,69375.765773825,6
SVIX,"SVIX, UVIX",1387.5670221600003,11519.887022160001,2
BULL,"BULG, BULL",1364.1101201759998,3257.329879824,2
SNDK,"SNDK, SNDU, SNXX",1301.9789489199975,41897.22105108,3
XRPZ,"UXRP, XRPT, XRPZ, XXRP",1297.5811277999978,20284.1188722,4
IONQ,"IONL, IONQ, IONX, IOYY, QPUX",1286.8582245263983,92545.8417754736,5
GEMI,"GEMG, GEMI",1244.1049118388,12993.915088161199,2
GLXY,"GLGG, GLXU, GLXY",1205.8629834500007,27322.637016549997,3
BBAI,"BAIG, BBAI",1188.6297101640002,14079.870289835999,2
META,"FBL, FBYY, META, METU",954.1238120499993,60887.87618795001,4
AVAV,"AVAV, AVXX",920.8060663000006,8918.4739337,2
RDW,"RDW, RDWU",906.53278185,8893.907218150001,2
TSUI,"TSUI, TXXS",889.9719420500005,13208.21405795,2
SBET,"SBET, SBTU",879.8284125,9725.411587499999,2
OPEN,"OPEG, OPEN, OPEX",864.1280761050011,14062.671923894999,3
PL,"PL, PLU",860.0479537499996,16429.13204625,2
ETHA,"ETHA, ETHT, ETHU, ETU",838.5549643899985,20896.16503561,4
MARA,"MAAY, MARA, MRAL",828.7058208674945,65438.8941791325,3
EWY,"EWY, KORU",821.6375499599999,9172.76245004,2
HIMS,"HIMS, HIMZ, HMYY",731.8215156800015,36908.49848432,3
CLS,"CLS, CSEX",713.5500395999989,14036.8499604,2
APP,"APP, APPX",711.4512889799994,8628.94871102,2
HUT,"HUT, HUTG",685.4379741600005,29201.042025839997,2
BLSH,"BLSG, BLSH",648.9108396288007,6780.2291603712,2
CLSK,"CLSK, CLSX",631.7975700000006,22265.28243,2
ORCL,"ORCL, ORCU, ORCX",619.8425005799996,5986.55749942,3
TSM,"TMYY, TSM, TSMG, TSMU",598.4563822531977,45658.8836177468,4
UEC,"UEC, UECG",591.9928489535996,13764.4471510464,2
TDOG,"TDOG, TXXD",565.6680616200001,5875.30553838,2
PLTR,"PLTA, PLTG, PLTR, PLTU, PTIR",562.7795259800005,8073.020474020001,5
SNAP,"SNAG, SNAP",556.9053258239999,3697.934674176,2
GDX,"GDX, GDXU, NUGT",552.0498833199999,6282.03011668,3
QUBT,"QUBT, QUBX",547.1073304199999,16341.792669580002,2
UUUU,"UUUG, UUUU",484.07100000000173,21421.449,2
PONY,"PONX, PONY",468.6631707600004,6265.736829240001,2
SOUN,"SOUN, SOUX",434.23067396729994,2914.5693260327002,2
MRVL,"MRVL, MVLL",407.49613448000014,4057.14386552,2
RKT,"RKT, RKTL",406.6859520000007,7028.754048,2
FIGR,"FGRU, FIGR",406.28582286999927,7540.034177130001,2
RDDT,"RDDT, RDTL",363.3894172199998,6261.81058278,2
PAAS,"PAAS, PAAU",347.1709685064998,4566.2276434935,2
AVGO,"AVGG, AVGO, AVL",347.0177201399995,4214.78227986,3
GDXJ,"GDXJ, JNUG",337.18233199999986,2880.737668,2
SOEZ,"SOEZ, SOLT",316.70396079999955,8878.1241868,2
TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT, TSYY",292.93434638409997,8102.4856536159,6
COHR,"COHR, COHX",287.8302068800008,7336.569793119999,2
LAC,"LAC, LACG",287.1387352928002,4352.5612647072,2
NOW,"NOW, NOWL",276.85621782,2217.58378218,2
USAR,"USAR, USGG",275.35516429200106,19684.724835708003,2
MP,"MP, MPG, MPL",273.1836720939997,3378.616327906,3
SHOP,"SHOP, SHPU",257.5063419807998,4911.1336580192,2
XPEV,"XPEG, XPEV",253.62411910000003,1787.9758809,2
ACHR,"ACHR, ARCX",247.0829844,8530.9170156,2
ZETA,"ZETA, ZETX",232.03793642000028,5464.88206358,2
DKNG,"DKNG, DKNX",223.18299948959998,3499.0170005104,2
GLW,"GLW, GLWG",198.55779684000026,4070.9822031599997,2
ASML,"ASML, ASMU",198.02442769999993,3358.8955723,2
INTC,"INTC, INTW, LINT",194.40625428000044,11710.79374572,3
FXI,"FXI, YINN",187.657649,2652.8005169999997,2
PLUG,"PLUG, PLUL",173.5456514440998,7858.894348555899,2
SOXX,"SOXL, SOXX",173.1225470999998,7080.590676899999,2
SATS,"SATG, SATS",172.10312206599997,3153.176877934,2
QCOM,"QCML, QCMU, QCOM",171.48557860000005,2686.3344214,3
NIO,"NIO, NIOG",171.13018209999996,2353.5098178999997,2
COPX,"COPX, COPZ",151.19231692000017,3345.92768308,2
U,"U, UNX",150.07482836799863,8353.805171632,2
SNOW,"SNOU, SNOW",140.19190635999985,5850.46809364,2
JOBY,"JOBX, JOBY",139.54854579999983,2629.9514542,2
FCX,"FCX, FCXG",135.32279374880022,3084.6772062512,2
SPOT,"SPOG, SPOT",125.11229174150026,2607.8877082584995,2
KLAC,"KLAC, KLAG",123.64007466000021,4771.53870534,2
NFLX,"NFLU, NFLX, NFXL",122.60756250999981,2353.27243749,3
NEM,"NEM, NEMG",121.09520077999991,2821.8928632200004,2
KWEB,"CWEB, KWEB",116.36416369999984,2626.5158363,2
TER,"TER, TERG",116.19919619999973,7447.4732358,2
TEM,"TEM, TEMT",111.08830463999993,4555.47169536,2
ARM,"ARM, ARMG",104.45913431999998,7223.340865679999,2
AFRM,"AFRM, AFRU",95.67651845469982,4788.7634815453,2
LRCX,"LRCU, LRCX",90.25440499999968,5108.365595,2
URA,"URA, URAA",83.96799775999966,3562.4320022399997,2
TTD,"TTD, TTDU",80.00111924999987,1964.01888075,2
ALB,"ALB, ALBG",71.16835465999975,4128.27164534,2
AMZN,"AMZN, AMZU, AMZZ",66.5787239064,2742.7412760936004,3
CHNL,"CHNL, CHNU",66.45248531999982,2326.6867852799996,2
CRWD,"CRWD, CRWL",64.9660213599999,1296.8739786400001,2
EWW,"EWW, MEXX",64.90211219999992,1906.8937758000002,2
NET,"NET, NETG",55.7955120000006,8941.804488,2
QS,"QS, QSU",36.98497539999971,4993.7750246000005,2
KTOS,"KTOS, KTUP",33.53512488000001,3014.46487512,2
NU,"NU, NUG",28.909411919999997,348.79058808,2
UPST,"UPST, UPSX",26.55381249999982,6957.5661875000005,2
LMND,"LMND, LMNX",25.38808961640052,4721.5919103836,2
ANET,"ANEL, ANET",19.40708199999972,3548.992918,2
DNN,"DNN, DNNG",19.402812655999924,3472.957187344,2
PYPL,"PYPG, PYPL",17.279263476000096,1984.320736524,2
BIDU,"BIDG, BIDU",13.71474963440005,1968.8052503656,2
FIG,"FIG, FIGG",12.79005503999997,10887.469944959998,2
BA,"BA, BOEG, BOEU",11.068153803700056,3456.2918461963,3
CIFR,"CIFG, CIFR, CIFU",-12.132789211200361,30858.3727892112,3
ADBE,"ADBE, ADBG",-17.531397000000197,2386.691397,2
XYZ,"XYZ, XYZG",-22.639056847799793,2772.6990568478004,2
NVO,"NVO, NVOX",-29.821836959999928,2875.02183696,2
XOP,"GUSH, XOP",-37.867966140000135,2208.42796614,2
GOOGL,"GGLL, GOOGL, GOOX, GOU",-57.22498809000007,2135.18183009,4
CEG,"CEG, CEGX",-58.562787280000066,2767.43281928,2
SBUX,"SBU, SBUX",-62.20917968000009,870.6091796800001,2
UNH,"UNH, UNHG",-62.266136856,2517.7661368560002,2
CMG,"CMG, CMGG",-62.41400270889994,1795.6140027089,2
CRM,"CRM, CRMG",-66.70786790000011,2214.5878678999998,2
SOFI,"SOFA, SOFI, SOFX",-73.99445256800004,7612.434452568,3
SPY,"SPXL, SPY",-76.44167455999991,3010.76167456,2
LEU,"LEU, LEUX",-78.89868800000022,5403.898688,2
APH,"APH, APHU",-99.45271908960012,3273.4527190896,2
IBM,"IBM, IBX",-102.88029367999997,632.7602936799999,2
VRT,"VRT, VRTL",-121.9882253000003,3305.1882253000003,2
AAPL,"AAPB, AAPL",-124.79096239199998,1301.990962392,2
MSFT,"MSFT, MSFU, MSFX",-128.4792640600001,2375.55951206,3
WDC,"WDC, WDCX",-154.479315210001,13572.564765210001,2
CNC,"CNC, CNCG",-154.85363810000013,2427.8936381000003,2
OKTA,"OKTA, OKTG",-165.5786980861999,3474.0586980862,2
NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU, NVYY",-179.33243241800028,4180.132432418,6
VST,"VST, VSTL",-191.9211792000001,3439.7211792,2
ARKK,"ARKK, TARK",-205.43235703200003,2045.7523570320002,2
IWM,"IWM, URTY",-224.04996816000016,3770.6069121600003,2
RBLX,"RBLU, RBLX",-228.24610024999993,4562.366100249999,2
COIN,"COIA, COIG, COIN, CONI, CONL, CONX, COYY",-289.94023920499603,84784.342905205,7
CORZ,"CORZ, COZX",-295.3959743999999,6768.915974400001,2
PANW,"PALU, PANG, PANW",-420.49191016999976,4493.30191017,3
MRNA,"MRNA, MRNX",-471.1459163980003,6205.145916398,2
OSCR,"OSCR, OSCX",-520.636567574601,9080.616567574602,2
DELL,"DELL, DLLL",-542.7955056800006,6531.71550568,2
BABA,"BABA, BABU, BABX, BBYY",-584.2839669060013,50037.483966906,4
QQQ,"QQQ, TQQQ, TQQY",-597.8637304534999,3452.4637304535,3
WULF,"WULF, WULX",-610.4686931599972,24037.38869316,2
DUOL,"DUOG, DUOL",-653.1315825264005,8583.9315825264,2
ALAB,"ALAB, LABX",-774.2001676799991,27771.56016768,2
LLY,"LLY, LLYX",-805.6875360000001,809.0087760000001,2
GEV,"GEV, GEVG, GEVX",-821.7141515500002,4961.634151550001,3
IBIT,"BITU, BITX, BTCL, IBIT, XBTY",-1144.7351755530035,73247.755175553,5
CRDO,"CRDO, CRDU",-1149.0628150400007,24541.49281504,2
KEEL,"KEEL, KEEX",-1304.9442093150028,37961.34420931501,2
MSTR,"MSTP, MSTR, MSTU, MSTX, MSTZ, MTYY",-4792.744280572304,94125.8480885723,6
NBIS,"NBIG, NBIL, NBIS, NBIZ, NEBX",-8379.232107761996,125928.688757678,5
BE,"BE, BEG, BEX, BEZ",-17029.752820159993,109010.98533216,4
