underlying,pnl_total,pnl_share_b1,pnl_share_b2,pnl_share_b4,exp_net_total,exp_share_b1,exp_share_b2,exp_share_b4,ratio_spot_b1,ratio_spot_b2,ratio_spot_b4,diff_exp_b1,diff_exp_b2,diff_exp_b4,diff_pnl_b1,diff_pnl_b2,diff_pnl_b4,max_diff
BULL,323.062362,1.0,0.0,0.0,2310.72,0.4096601404860823,0.0,0.0,0.4096601404860823,0.0,0.0,0.0,0.0,0.0,0.5903398595139178,0.0,0.0,0.5903398595139178
RKLB,2323.247631,0.47373238061853445,0.0,0.5262676193814655,5231.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5262676193814655,0.0,0.5262676193814655,0.5262676193814655
HIMS,3739.74432917,0.02062289420227079,0.9793771057977292,0.0,18820.16,0.49517147367078707,0.4659435478975736,0.0,0.49517147367078707,0.4659435478975736,0.0,0.0,0.0,0.0,0.47454857946851625,0.5134335579001557,0.0,0.5134335579001557
CRWV,141.64550577000023,0.48167464452266195,0.018720897928973135,0.49960445754836486,24738.48,0.8003117583137559,0.1996882416862441,0.0,0.8003117583137559,0.1996882416862441,0.0,0.0,0.0,0.0,0.31863711379109394,0.18096734375727097,0.49960445754836486,0.49960445754836486
LITE,-96.13863500000002,0.5128609666242517,0.0,0.48713903337574826,11590.88,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.48713903337574826,0.0,0.48713903337574826,0.48713903337574826
AMD,44210.263113,0.722772386869199,0.2735394333546664,0.0036881797761346793,32230.7,0.24462923393568925,0.7553707660643108,0.0,0.24462923393568925,0.7553707660643108,0.0,0.0,0.0,0.0,0.47814315293350973,0.48183133270964434,0.0036881797761346793,0.48183133270964434
CRCL,-6755.649319720002,0.4387313451419856,0.21044701521473244,0.35082163964328206,19903.84,0.7786743439003774,0.22132565609962263,0.0,0.7786743439003774,0.22132565609962263,0.0,0.0,0.0,0.0,0.3399429987583918,0.010878640884890184,0.35082163964328206,0.35082163964328206
SMCI,6956.00115606,0.5669133062673278,0.4330866937326722,0.0,35485.8,0.2280819874766808,0.6866392101990092,0.0,0.2280819874766808,0.6866392101990092,0.0,0.0,0.0,0.0,0.33883131879064704,0.253552516466337,0.0,0.33883131879064704
AAOI,2511.701548,1.0,0.0,0.0,51898.88,0.7119828096964713,0.0,0.0,0.7119828096964713,0.0,0.0,0.0,0.0,0.0,0.2880171903035287,0.0,0.0,0.2880171903035287
HOOD,6438.928620220001,0.10265271139860802,0.8973472886013919,0.0,44913.75,0.3343830785331886,0.6254731936702013,0.0,0.3343830785331886,0.6254731936702013,0.0,0.0,0.0,0.0,0.2317303671345806,0.27187409493119064,0.0,0.27187409493119064
FLY,-8916.32147,1.0,0.0,0.0,22067.31,0.7375930675578493,0.0,0.0,0.7375930675578493,0.0,0.0,0.0,0.0,0.0,0.26240693244215074,0.0,0.0,0.26240693244215074
SNAP,-574.933246,1.0,0.0,0.0,2127.42,0.7382250210000847,0.0,0.0,0.7382250210000847,0.0,0.0,0.0,0.0,0.0,0.2617749789999153,0.0,0.0,0.2617749789999153
SOUN,-406.595967,1.0,0.0,0.0,1674.4,0.7406649104352008,0.0,0.0,0.7406649104352008,0.0,0.0,0.0,0.0,0.0,0.2593350895647992,0.0,0.0,0.2593350895647992
LUNR,-11515.338366,1.0,0.0,0.0,17660.85,0.7442820512353596,0.0,0.0,0.7442820512353596,0.0,0.0,0.0,0.0,0.0,0.2557179487646404,0.0,0.0,0.2557179487646404
