underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
CRWV,"CRWV, CWY",2441.4990862118257,14786.647141011828,2
CRCL,"CRCL, CRY",1120.4731796372362,12435.165852921236,2
AMD,"AMD, AMYY",1090.204566582379,52404.42533887239,2
HOOD,"HOOD, HOYY",3.637978807091713e-12,56184.69330441,2
HIMS,"HIMS, HMYY",0.0,17538.264244799997,2
IONQ,"IONQ, IOYY",0.0,61153.948422362395,2
MU,"MU, MUYY",0.0,43588.125300240004,2
META,"FBYY, META",0.0,57361.398360800005,2
MARA,"MAAY, MARA",0.0,62698.583912877,2
TSM,"TMYY, TSM",0.0,40671.3340784104,2
SMCI,"SMCI, SMYY",0.0,48731.883370560005,2
RIOT,"RIOT, RTYY",0.0,66390.35510127999,2
COIN,"COIN, COYY",-234.31967214292672,68498.07642725707,2
BABA,"BABA, BBYY",-552.0500716166025,47277.00599713539,2
IBIT,"IBIT, XBTY",-1071.714751720916,68575.4237561191,2
MSTR,"MSTR, MTYY",-5092.87787103562,89646.67741662098,2
QBTS,"QBTS, QBY",-6527.969204839998,21896.389204839998,2
