ETF,Underlying,is_yieldboost,scenario_style,Delta_product_class,Delta,Delta_n_obs,Delta_source,Delta_se,Delta_resid_sigma_annual,Delta_horizon_chosen,Delta_quality,Delta_prior_mu,Delta_prior_tau,Delta_prior_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,vol_underlying_annual_legacy,vol_underlying_source,sigma_realized_implied_annual,sigma_cap_annual,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,vol_ratio_value,vol_ratio_outlier,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,asof_date,product_class,underlying_sector,expected_decay_available,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,borrow_posterior_annual,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,gross_anchor_shift_annual,gross_anchor_target_annual,gross_anchor_source,gross_blend_method,gross_sigma_forward_annual,gross_sigma_realized_annual,gross_blend_weight_forward,gross_realized_mean_annual,und_rv_20d_daily_annual,und_rv_20d_weekly_annual,und_trend_ratio_20d,und_trend_ratio_fwd_20d,und_trend_regime_prob_trend_20d,und_trend_regime_prob_chop_20d,und_trend_estimator_confidence_20d,und_trend_efficiency_20d,und_trend_consistency_20d,und_trend_r2_20d,und_trend_persistence_20d,und_rebalance_cadence_score_20d,und_vcr_20d,und_return_20d,und_abs_return_20d_pctile,und_rv_20d_pctile,und_trend_ratio_20d_pctile,und_vcr_20d_pctile,und_vcr_20d_median,und_vol_shape_20d,und_rv_60d_daily_annual,und_rv_60d_weekly_annual,und_trend_ratio_60d,und_trend_ratio_fwd_60d,und_trend_regime_prob_trend_60d,und_trend_regime_prob_chop_60d,und_trend_estimator_confidence_60d,und_trend_efficiency_60d,und_trend_consistency_60d,und_trend_r2_60d,und_trend_persistence_60d,und_rebalance_cadence_score_60d,und_vcr_60d,und_return_60d,und_abs_return_60d_pctile,und_rv_60d_pctile,und_trend_ratio_60d_pctile,und_vcr_60d_pctile,und_vcr_60d_median,und_vol_shape_60d,und_vol_shape_price_basis,und_trend_estimator_source,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,purgatory_borrow_band,purgatory_net_edge,purgatory_vol_ratio,purgatory_no_locate,purgatory,strategy_blacklisted
AAPU,AAPL,False,,letf_long,1.996408,500,posterior.nominal_L,0.01142164587121589,0.02942523400427647,1,ok,2.0,240.0,nominal_L,0.078514,250000,0.078514,False,False,39.47999954223633,0.078514,1.0,False,,False,False,0.469191,0.166305,0.236281,0.242008,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":2,""sigma_real_implied_median"":0.434029,""sigma_pool"":0.236281,""sigma_capped_to"":null}",0.43402921063657807,0.5425365132957226,0.0096,yfinance,0.0,0.03663,0.101627,True,0.166305,0.08670052777777779,0.9946529411781048,False,0.101627,0.101627,0.101627,0.101627,simple_ito_fallback,-2.28105,0.0,479.0,252.0,2026-07-03,letf,mega-cap-tech,True,blended_realized_expected,0.08670052777777779,0.133966,0.07960447222222222,0.0766026542056075,0.065696,0.07827652341160282,-0.03278605911224667,0.00176087641890885,0.025508932885961795,0.045669138918717544,0.07202966680297225,"{""e"":[-0.05557,-0.047954,-0.040338,-0.032722,-0.025106,-0.01749,-0.009874,-0.002258,0.005358,0.012974,0.02059,0.028206,0.035822,0.043438,0.051054,0.05867,0.066286,0.073902,0.081517,0.089133,0.096749],""c"":[3,6,8,12,10,17,20,34,29,32,38,35,44,31,28,19,14,3,1,8]}",0.101627,0.06467800000000001,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0750;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.18673311228297665,mean_reversion,False,incomplete_regime,90.0,107.0,weighted_empirical,-0.07495698354356531,0.101627,simple_ito_fallback,anchor_shift_fallback,,0.019084445989548372,,0.1765839835435653,0.376965,0.533311,1.41475,0.963916,0.390101,0.609899,0.426388,0.011091,0.0,0.182193,0.444589,0.922479,0.353369,-0.005268,0.045738,0.950104,0.914761,0.72973,0.301307,boiling_trend,0.288876,0.352388,1.219856,1.066636,0.699369,0.300631,0.93497,0.181069,0.1,0.48012,0.685684,1.085523,0.200579,0.1977,0.941043,0.85034,0.845805,0.659864,0.17767,boiling_trend,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.101627,,,simple_ito,0.499102,0.5989224,0.5,0.5989224,bucket_1,,False,False,True,False,False,True,False
AMUU,AMD,False,,letf_long,1.986623,312,posterior.nominal_L,0.012134163758955244,0.08237417562571905,1,ok,2.0,240.0,nominal_L,0.046061,40000,0.046061,False,False,230.5,0.046061,1.0,False,,False,False,1.254368,0.502826,0.630161,0.681946,"{""method"":""weighted_median"",""n_probes"":7,""n_outliers_dropped"":3,""sigma_real_implied_median"":0.678339,""sigma_pool"":0.630161,""sigma_capped_to"":null}",0.6783391662837782,0.8479239578547227,0.0106,yfinance,0.0,0.03663,0.43591,True,0.502826,0.4561252638888889,1.0019775372252147,False,0.43591,0.43591,0.43591,0.43591,simple_ito_fallback,-0.810141,0.0,479.0,252.0,2026-07-03,letf,semis,True,blended_realized_expected,0.4561252638888889,0.469368,0.046700736111111106,0.04091287735849057,0.052344,0.04504591194825221,0.2824505703765842,0.3459436324579699,0.38539017889927174,0.4331292691641362,0.5071154457339683,"{""e"":[0.245188,0.26021,0.275232,0.290254,0.305276,0.320298,0.33532,0.350342,0.365363,0.380385,0.395407,0.410429,0.425451,0.440473,0.455495,0.470517,0.485539,0.50056,0.515582,0.530604,0.545626],""c"":[4,7,13,13,19,22,25,35,46,38,30,34,20,16,14,21,16,7,8,4]}",0.43591,0.06691599999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0908;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.11922229255691583,mean_reversion,False,incomplete_regime,90.0,106.0,weighted_empirical,-0.09078711161305197,0.43591,simple_ito_fallback,anchor_shift_fallback,,0.06461110935568519,,0.526697111613052,0.869317,0.800176,0.920465,0.939488,0.318151,0.681849,0.525122,0.042545,0.0,0.438713,0.229365,0.911673,0.220359,-0.046597,0.197505,0.85447,0.413721,0.126819,0.304065,choppy_volatile,0.842179,0.936289,1.111746,1.090984,0.766337,0.233663,0.970988,0.26674,0.233333,0.850698,0.628892,1.136852,0.172565,0.84907,0.945578,1.0,0.795918,0.342404,0.266239,boiling_trend,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.43591,,,simple_ito,0.49665575,0.5959869,0.5,0.5959869,bucket_1,,False,False,False,False,False,False,False
AMZU,AMZN,False,,letf_long,1.998452,500,posterior.nominal_L,0.006839851918692516,0.04262975615064338,1,ok,2.0,240.0,nominal_L,0.044947,600000,0.044947,False,False,34.310001373291016,0.044947,1.0,False,,False,False,0.586064,0.210783,0.293259,0.309994,"{""method"":""weighted_median"",""n_probes"":7,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.459645,""sigma_pool"":0.293259,""sigma_capped_to"":null}",0.4596447797154424,0.574555974644303,0.0099,yfinance,0.0,0.03663,0.132275,True,0.210783,0.16521173611111112,0.9999999401635353,False,0.132275,0.132275,0.132275,0.132275,simple_ito_fallback,-2.020549,0.0,479.0,252.0,2026-07-03,letf,mega-cap-tech,True,blended_realized_expected,0.16521173611111112,0.171529,0.04557126388888889,0.057291533333333325,0.04691,0.05548272872002523,0.028757560921407604,0.06194936445979751,0.07966110268684194,0.09775690864285418,0.12391274856154126,"{""e"":[-0.023964,-0.015472,-0.00698,0.001512,0.010004,0.018496,0.026988,0.03548,0.043972,0.052464,0.060956,0.069448,0.07794,0.086432,0.094924,0.103417,0.111909,0.120401,0.128893,0.137385,0.145877],""c"":[1,2,2,6,2,3,10,16,24,27,49,45,55,38,47,36,8,13,3,5]}",0.132275,0.078508,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0865;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.02040098592591677,none,False,ok,90.0,105.0,weighted_empirical,-0.0864699882786654,0.132275,simple_ito_fallback,anchor_shift_fallback,,0.023325365088241456,,0.2187449882786654,0.363876,0.335299,0.921466,0.948567,0.344543,0.655457,0.521652,0.065087,0.0,0.28711,0.477742,0.942105,0.225034,-0.029838,0.234927,0.754678,0.444906,0.247401,0.300488,quiet_chop,0.319862,0.444607,1.389999,1.045795,0.638848,0.361152,1.0,0.104885,0.1,0.09867,0.322924,0.948763,0.122071,0.126802,0.585034,0.623583,0.970522,0.072562,0.229238,quiet_trend,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.132275,,,simple_ito,0.499613,0.5995356,0.5,0.5995356,bucket_1,,False,False,False,False,False,False,False
ASMU,ASML,False,,letf_long,1.996808,97,posterior.nominal_L,0.008774401171191746,0.08820243172135468,1,ok,2.0,240.0,nominal_L,0.09657600000000001,5000,0.09657600000000001,False,False,33.29999923706055,0.09657600000000001,1.0,False,,False,False,1.073548,0.430114,0.449283,0.452593,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.611439,""sigma_pool"":0.449283,""sigma_capped_to"":null}",0.6114385463764838,0.7642981829706047,0.0097,yfinance,0.0,0.03663,0.247103,True,0.317548,0.33219666666666664,1.196644566495922,False,0.247103,0.247103,0.247103,0.247103,simple_ito_fallback,-1.393156,0.0,479.0,252.0,2026-07-03,letf,semis,True,blended_realized_expected,0.33219666666666664,0.3386085,0.09791733333333334,0.10506777551020409,0.13198700000000002,0.10867608954771898,-0.07944487910120882,0.05402393937280113,0.14362225005361706,0.22093763791710003,0.3511786133872872,"{""e"":[-0.155938,-0.128462,-0.100986,-0.073509,-0.046033,-0.018557,0.00892,0.036396,0.063873,0.091349,0.118825,0.146302,0.173778,0.201255,0.228731,0.256207,0.283684,0.31116,0.338637,0.366113,0.393589],""c"":[4,6,7,11,15,14,23,26,32,29,33,31,35,40,16,23,16,10,12,9]}",0.247103,0.183011,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1735;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.10116397284145502,mean_reversion,False,incomplete_regime,90.0,98.0,weighted_empirical,-0.17345456229871023,0.247103,simple_ito_fallback,anchor_shift_fallback,,0.12251853517950337,,0.4205575622987102,0.756489,0.303761,0.40154,0.882638,0.167084,0.832916,0.553236,0.02579,0.0,0.183879,0.259879,0.837495,0.182485,0.02458,0.153846,0.983368,0.037422,0.022869,0.304414,choppy_volatile,0.598972,0.477939,0.797933,0.974682,0.4226,0.5774,1.0,0.134928,0.1,0.823208,0.3865,0.99266,0.097028,0.305464,0.839002,0.984127,0.253968,0.013605,0.203469,choppy_volatile,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.247103,,,simple_ito,0.499202,0.5990424,0.5,0.5990424,bucket_1,,False,False,False,False,False,False,False
AVL,AVGO,False,,letf_long,1.997755,431,posterior.nominal_L,0.017216042025368253,0.07147264164051197,1,ok,2.0,240.0,nominal_L,0.028196,250000,0.028196,False,False,40.040000915527344,0.028196,1.0,False,,False,False,0.885469,0.372344,0.44378,0.464559,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.586825,""sigma_pool"":0.44378,""sigma_capped_to"":null}",0.5868254613623354,0.7335318267029192,0.01,yfinance,0.0,0.03663,0.242826,True,0.372344,0.3437563888888889,0.998765216889845,False,0.242826,0.242826,0.242826,0.242826,simple_ito_fallback,-1.412039,0.0,479.0,252.0,2026-07-03,letf,semis,True,blended_realized_expected,0.3437563888888889,0.307585,0.02858761111111111,0.04858680769230769,0.0351465,0.04279661983252463,0.10491549205517178,0.16238849695872887,0.20283875942992496,0.23719088005704228,0.3005507721223403,"{""e"":[0.065775,0.078992,0.092208,0.105425,0.118642,0.131858,0.145075,0.158292,0.171509,0.184725,0.197942,0.211159,0.224375,0.237592,0.250809,0.264025,0.277242,0.290459,0.303676,0.316892,0.330109],""c"":[4,8,5,10,23,22,16,28,34,33,43,36,34,29,22,8,16,8,6,7]}",0.242826,0.12951800000000002,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1559;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.09922039557399046,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,104.0,weighted_empirical,-0.15591524301536547,0.242826,simple_ito_fallback,anchor_shift_fallback,,0.056337936664832444,,0.39874124301536545,0.736255,0.943656,1.281697,0.977703,0.43178,0.56822,0.376447,0.305355,0.2,0.39714,0.216555,0.922964,0.420646,-0.283246,0.945946,0.850312,0.850312,0.723493,0.307973,jumpy_trend,0.545884,0.68897,1.262118,0.971146,0.411888,0.588112,0.864916,0.037748,0.033333,0.020795,0.271443,0.88032,0.255065,0.077884,0.192744,0.623583,0.938776,0.603175,0.241511,quiet_trend,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.242826,,,simple_ito,0.49943875,0.5993265,0.5,0.5993265,bucket_1,,False,False,False,False,False,False,False
BOEU,BA,False,,letf_long,1.99282,299,posterior.nominal_L,0.009606555583131894,0.053238888335131775,1,ok,2.0,240.0,nominal_L,0.055918,70000,0.055918,False,False,36.891998291015625,0.055918,1.0,False,,False,False,0.604028,0.204915,0.303102,0.318847,"{""method"":""weighted_median"",""n_probes"":3,""n_outliers_dropped"":1,""sigma_real_implied_median"":0.451562,""sigma_pool"":0.303102,""sigma_capped_to"":null}",0.4515624899572662,0.5644531124465828,0.0106,yfinance,0.0,0.03663,0.137851,True,0.204915,0.14822036111111112,1.0000004509064526,False,0.137851,0.137851,0.137851,0.137851,simple_ito_fallback,-1.97078,0.0,479.0,252.0,2026-07-03,letf,industrials,True,blended_realized_expected,0.14822036111111112,0.171383,0.05669463888888889,0.05919774528301887,0.056789,0.05771939347554163,-0.0016427502053914286,0.053264862586814836,0.08260861366850172,0.11154587014267388,0.14922843696736243,"{""e"":[-0.033144,-0.022695,-0.012247,-0.001798,0.008651,0.0191,0.029548,0.039997,0.050446,0.060895,0.071344,0.081792,0.092241,0.10269,0.113139,0.123587,0.134036,0.144485,0.154934,0.165382,0.175831],""c"":[3,5,8,9,7,21,18,16,25,43,40,34,40,30,33,19,16,13,6,6]}",0.137851,0.06706400000000001,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0694;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.10953301134061467,mean_reversion,False,incomplete_regime,90.0,106.0,weighted_empirical,-0.06943256902022818,0.137851,simple_ito_fallback,anchor_shift_fallback,,0.04351170208047406,,0.20728356902022818,0.355087,0.326921,0.92068,0.977402,0.430866,0.569134,0.433313,0.162808,0.2,0.039516,0.922521,0.991009,0.34404,0.072835,0.561331,0.64657,0.422037,0.619543,0.291158,quiet_chop,0.358198,0.380388,1.061947,0.972295,0.415363,0.584637,1.0,0.055835,0.033333,0.115086,0.478219,0.945392,0.112696,0.075593,0.346939,0.741497,0.585034,0.283447,0.173177,quiet_trend,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.137851,,,simple_ito,0.498205,0.597846,0.5,0.597846,bucket_1,,False,False,False,False,False,False,False
BABU,BABA,False,,letf_long,2.008408,96,posterior.nominal_L,0.010922928913304018,0.051525689246494775,1,ok,2.0,240.0,nominal_L,0.14424099999999998,20000,0.14424099999999998,False,False,7.519999980926514,0.14424099999999998,1.0,False,,False,False,0.778125,0.268925,0.422058,0.440566,"{""method"":""weighted_median"",""n_probes"":6,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.730077,""sigma_pool"":0.422058,""sigma_capped_to"":null}",0.7300768522685207,0.9125960653356509,0.0097,yfinance,0.0,0.03663,0.227024,True,0.242986,0.12268065277777784,0.9179632387135056,False,0.227024,0.227024,0.227024,0.227024,simple_ito_fallback,-1.495268,0.0,479.0,252.0,2026-07-03,letf,china,True,blended_realized_expected,0.12268065277777784,0.24797450000000001,0.14624434722222218,0.09993326315789472,0.14040249999999999,0.10985133586795712,-0.049910477161761405,0.04870296565954097,0.12671808371105125,0.18476909641872247,0.28397057669593606,"{""e"":[-0.135486,-0.112104,-0.088722,-0.06534,-0.041957,-0.018575,0.004807,0.028189,0.051571,0.074953,0.098335,0.121718,0.1451,0.168482,0.191864,0.215246,0.238628,0.262011,0.285393,0.308775,0.332157],""c"":[3,1,7,12,9,16,28,25,27,23,38,43,40,32,18,17,19,19,5,10]}",0.227024,0.04190100000000002,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0522;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.04094206654086507,none,False,ok,90.0,95.0,weighted_empirical,-0.052165782255035875,0.227024,simple_ito_fallback,anchor_shift_fallback,,0.08757006053388987,,0.2791897822550359,0.345846,0.599018,1.73204,1.14662,0.89768,0.10232,0.504342,0.621704,0.6,0.943185,0.94428,1.191524,0.248353,-0.270892,0.906445,0.251559,1.0,0.272349,0.307793,boiling_trend,0.410132,0.426239,1.039273,1.036898,0.61234,0.38766,0.994219,0.135605,0.3,0.646485,0.409675,1.029774,0.154496,-0.210208,0.600907,0.353741,0.61678,0.219955,0.184468,quiet_mixed,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.227024,,,simple_ito,0.502102,0.6025224,0.502102,0.6025224,bucket_1,,False,False,False,False,False,False,False
BRKU,BRK-B,False,,letf_long,1.979325,388,posterior.nominal_L,0.009518435046058775,0.036688450259079075,1,ok,2.0,240.0,nominal_L,0.04742,150000,0.04742,False,False,23.600000381469727,0.04742,1.0,False,,False,False,0.267958,0.133649,0.138594,0.145998,"{""method"":""weighted_median"",""n_probes"":4,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.348538,""sigma_pool"":0.138594,""sigma_capped_to"":null}",0.3485383389484993,0.4356729236856241,0.0102,yfinance,0.0,0.03663,0.064689,True,0.133649,0.08557038888888888,0.9767989594438365,False,0.064689,0.064689,0.064689,0.064689,simple_ito_fallback,-2.706881,0.0,479.0,252.0,2026-07-03,letf,,True,blended_realized_expected,0.08557038888888888,0.099169,0.04807861111111111,0.07334129411764707,0.05489,0.06988262017365215,-0.07575211823919223,-0.02848794201698008,-0.002314341935250909,0.023615271806011744,0.0545255229425421,"{""e"":[-0.137078,-0.126518,-0.115959,-0.105399,-0.09484,-0.08428,-0.073721,-0.063161,-0.052602,-0.042042,-0.031483,-0.020923,-0.010364,0.000195,0.010755,0.021314,0.031874,0.042433,0.052993,0.063552,0.074112],""c"":[1,2,1,3,6,6,15,7,22,26,36,44,39,42,38,45,21,19,10,9]}",0.064689,0.06896,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0705;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.0819950847642214,mean_reversion,False,incomplete_regime,90.0,102.0,weighted_empirical,-0.07046694690888844,0.064689,simple_ito_fallback,anchor_shift_fallback,,0.03009784461404048,,0.13515594690888844,0.156857,0.166624,1.062265,1.045612,0.638306,0.361694,0.504732,0.333744,0.1,0.682731,0.953618,1.122583,0.247828,0.065955,0.939709,0.5842,0.715177,0.361746,0.290273,boiling_trend,0.133283,0.152771,1.146212,1.01772,0.554273,0.445727,1.0,0.11964,0.033333,0.552075,0.275564,0.988827,0.114415,0.06027,0.741497,0.147392,0.950113,0.102041,0.205086,quiet_trend,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.064689,,,simple_ito,0.49483125,0.5937975,0.5,0.5937975,bucket_1,,False,False,False,False,False,False,True
CONX,COIN,False,,letf_long,2.001842,153,posterior.nominal_L,0.008882370512214903,0.07597514382617515,1,ok,2.0,240.0,nominal_L,0.138095,50000,0.138095,False,False,6.5370001792907715,0.138095,1.0,False,,False,False,1.415611,0.66151,0.689697,0.704003,"{""method"":""weighted_median"",""n_probes"":8,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.848548,""sigma_pool"":0.689697,""sigma_capped_to"":null}",0.848547539901281,1.0606844248766012,0.0097,yfinance,0.0,0.03663,0.523395,True,0.607251,0.5214970138888889,1.0253114207712881,False,0.523395,0.523395,0.523395,0.523395,simple_ito_fallback,-0.65018,0.0,479.0,252.0,2026-07-03,letf,crypto-equity,True,blended_realized_expected,0.5214970138888889,0.5924525,0.1400129861111111,0.13442669387755102,0.12880550000000002,0.1341750502344732,0.24797969541442724,0.3327410025635056,0.38642583376888673,0.44269059809744976,0.5374954077068446,"{""e"":[0.17788,0.198953,0.220026,0.241098,0.262171,0.283244,0.304317,0.325389,0.346462,0.367535,0.388607,0.40968,0.430753,0.451826,0.472898,0.493971,0.515044,0.536116,0.557189,0.578262,0.599334],""c"":[3,6,7,3,13,21,32,34,40,41,45,35,34,23,19,9,9,7,5,6]}",0.523395,0.138115,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1449;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.0564352240969553,mean_reversion,False,incomplete_regime,90.0,98.0,weighted_empirical,-0.14494684729656582,0.523395,simple_ito_fallback,anchor_shift_fallback,,0.08248854685402243,,0.6683418472965659,0.681935,0.807451,1.184058,0.96359,0.389123,0.610877,0.54165,0.016006,0.1,0.087985,0.456277,0.927635,0.198094,0.013751,0.037422,0.453222,0.817048,0.205821,0.268649,quiet_trend,0.666077,0.584427,0.877417,0.955493,0.36497,0.63503,1.0,0.022627,0.066667,0.515965,0.404207,0.948974,0.069213,-0.056964,0.097506,0.269841,0.256236,0.015873,0.221623,quiet_chop,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.523395,,,simple_ito,0.5004605,0.6005526,0.5004605,0.6005526,bucket_1,,False,False,False,False,False,False,False
CSCL,CSCO,False,,letf_long,2.003485,256,posterior.nominal_L,0.028488105648151914,0.05624872333503064,1,ok,2.0,240.0,nominal_L,0.222497,30000,0.222497,False,False,57.06100082397461,0.222497,1.0,False,,False,False,0.550769,0.170065,0.274905,0.316865,"{""method"":""weighted_median"",""n_probes"":2,""n_outliers_dropped"":0,""sigma_real_implied_median"":0.411314,""sigma_pool"":0.274905,""sigma_capped_to"":null}",0.4113144616352349,0.5141430770440436,0.0107,yfinance,0.0,0.03663,0.123426,True,0.170065,-0.055522236111111095,1.0000017358941038,False,0.123426,0.123426,0.123426,0.123426,simple_ito_fallback,-2.097333,0.0,479.0,252.0,2026-07-03,letf,,True,blended_realized_expected,-0.055522236111111095,0.1467455,0.2255872361111111,0.10573940000000001,0.10982600000000001,0.11667360601093966,-0.10026076446690137,-0.03130573191470364,0.008420492807406844,0.04820262321361933,0.10189429509203464,"{""e"":[-0.143696,-0.129652,-0.115608,-0.101563,-0.087519,-0.073475,-0.059431,-0.045386,-0.031342,-0.017298,-0.003253,0.010791,0.024835,0.038879,0.052924,0.066968,0.081012,0.095056,0.109101,0.123145,0.137189],""c"":[7,2,6,10,15,11,21,24,22,45,39,38,34,40,24,17,15,8,10,4]}",0.123426,0.046639,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0840;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.026580426043710803,none,False,ok,90.0,105.0,weighted_empirical,-0.0839893947759671,0.123426,simple_ito_fallback,anchor_shift_fallback,,0.04766826623681223,,0.2074153947759671,0.408117,0.301879,0.739688,1.01669,0.551126,0.448874,0.440601,0.224828,0.4,0.583094,0.929363,1.054768,0.334222,-0.115602,0.904366,0.866944,0.2079,0.534304,0.321722,choppy_volatile,0.438437,0.467282,1.065792,1.030678,0.593624,0.406376,0.748055,0.201643,0.133333,0.778929,0.554851,1.050717,0.345957,0.33415,0.92517,1.0,0.594104,0.659864,0.30742,boiling_trend,underlying_total_return,heuristic_v2_persistence_cadence,2,short_favorable_positive,0.123426,,,simple_ito,0.50087125,0.6010455,0.50087125,0.6010455,bucket_1,,False,False,True,False,False,True,False
