underlying,symbols,net_notional_usd,gross_notional_usd,n_legs
SLV,"SLV, ZSL",9245.377206000001,9245.377206000001,2
AMD,AMD,0.0,0.0,1
LITE,LITE,0.0,0.0,1
XOP,XOP,0.0,0.0,1
TSM,TSM,0.0,0.0,1
TSLA,TSLA,0.0,0.0,1
SPY,SPY,0.0,0.0,1
SNDK,SNDK,0.0,0.0,1
SMCI,SMCI,0.0,0.0,1
QQQ,QQQ,0.0,0.0,1
OKTA,OKTA,0.0,0.0,1
OKLO,OKLO,0.0,0.0,1
NVDA,NVDA,0.0,0.0,1
NET,NET,0.0,0.0,1
NEM,NEM,0.0,0.0,1
ASTS,ASTS,0.0,0.0,1
XRPZ,XRPZ,0.0,0.0,1
IWM,IWM,0.0,0.0,1
IBIT,IBIT,0.0,0.0,1
CRWV,CRWV,0.0,0.0,1
BE,BE,0.0,0.0,1
HOOD,HOOD,0.0,0.0,1
DKNG,DKNG,0.0,0.0,1
AXON,AXON,0.0,0.0,1
BLSH,BLSH,0.0,0.0,1
MU,MU,-713.3333333333334,713.3333333333334,1
COIN,COIN,-6256.566666666668,6256.566666666668,1
PLTR,PLTR,-33457.912102431146,33457.912102431146,1
IREN,IREN,-44138.94197133853,44138.94197133853,1
BMNR,BMNR,-47541.91396092805,47541.91396092805,1
ETHA,ETHA,-61870.40040120805,61870.40040120805,1
CRCL,CRCL,-77257.80663751843,77257.80663751843,1
NBIS,NBIS,-122106.55099004538,122106.55099004538,1
CLSK,CLSK,-143371.81021452285,143371.81021452285,1
QBTS,QBTS,-149677.00917309354,149677.00917309354,1
MSTR,MSTR,-182867.75614474042,182867.75614474042,1
IONQ,IONQ,-190168.46150957735,190168.46150957735,1
